Wavelength (nm)	I04 abs N
584.00	0.0013361
584.25	0.0028803
584.50	0.0011924
584.75	0.0012643
585.00	0.0013145
585.25	0.00055319
585.50	0.0027295
585.75	0.00036645
586.00	0.0018101
586.25	0.00052446
586.50	0.00082613
586.75	0.00085486
587.00	0.0029594
587.25	0.0021693
587.50	0.0020184
587.75	0.00042391
588.00	0.00030180
588.25	0.0017311
588.50	-0.00028717
588.75	0.0027654
589.00	0.0012427
589.25	0.0018173
589.50	0.00094824
589.75	0.0018101
590.00	0.0024422
590.25	-0.00062475
590.50	0.0015875
590.75	0.0033831
591.00	0.0027151
591.25	0.0028301
591.50	6.4778e-05
591.75	0.0016378
592.00	0.00030899
592.25	0.0016521
592.50	0.0017527
592.75	0.0022411
593.00	0.0013361
