Wavelength (nm)	Q31 abs N
687.00	7.1321e-05
688.00	4.7547e-05
689.00	5.5472e-05
690.00	7.1321e-05
691.00	0.00015057
692.00	9.5095e-05
693.00	3.9623e-05
694.00	3.1698e-05
695.00	8.7170e-05
696.00	-7.9246e-06
697.00	0.00010302
698.00	2.3774e-05
699.00	0.00010302
700.00	7.9246e-05
701.00	0.00011094
702.00	-7.9246e-06
703.00	0.00015849
704.00	6.3396e-05
705.00	5.5472e-05
706.00	0.00015849
707.00	6.3396e-05
708.00	2.0019e-12
709.00	9.5095e-05
710.00	8.7170e-05
711.00	-3.1698e-05
712.00	3.1698e-05
713.00	0.00010302
714.00	-1.5849e-05
715.00	9.5095e-05
716.00	-4.7547e-05
717.00	1.5849e-05
718.00	-2.3774e-05
719.00	3.9623e-05
720.00	3.1698e-05
721.00	-7.9246e-06
722.00	8.7170e-05
723.00	7.1321e-05
724.00	0.00019811
725.00	3.9623e-05
726.00	3.9623e-05
727.00	7.9246e-06
728.00	6.3396e-05
729.00	0.00012679
730.00	4.7547e-05
731.00	1.5849e-05
732.00	3.9623e-05
733.00	6.3396e-05
734.00	7.1321e-05
735.00	4.7547e-05
736.00	7.1321e-05
737.00	0.00013472
738.00	8.7170e-05
739.00	7.9246e-05
740.00	9.5095e-05
741.00	3.1698e-05
742.00	9.5095e-05
743.00	9.5095e-05
744.00	3.1698e-05
745.00	7.9246e-05
746.00	9.5095e-05
747.00	8.7170e-05
748.00	0.00010302
749.00	2.0019e-12
750.00	2.3774e-05
751.00	0.00012679
752.00	4.7547e-05
753.00	3.1698e-05
754.00	0.00019811
755.00	9.5095e-05
756.00	0.00011887
757.00	7.1321e-05
758.00	0.00013472
759.00	0.00011887
760.00	0.00024566
761.00	0.00017434
762.00	0.00011094
763.00	0.00017434
764.00	0.00019019
765.00	0.00015057
766.00	0.00015057
767.00	7.1321e-05
768.00	9.5095e-05
769.00	0.00015057
770.00	2.0019e-12
771.00	0.00011887
772.00	0.00011887
773.00	0.00017434
774.00	8.7170e-05
775.00	0.00026943
776.00	0.00020604
777.00	0.00017434
778.00	0.00014264
779.00	0.00018226
780.00	0.00016642
781.00	0.00019019
782.00	0.00018226
783.00	0.00026151
784.00	0.00022189
785.00	0.00023774
786.00	0.00018226
787.00	0.00017434
788.00	0.00019811
789.00	0.00024566
790.00	0.00016642
791.00	0.00018226
792.00	0.00017434
793.00	0.00019811
794.00	0.00020604
795.00	0.00025359
796.00	0.00020604
797.00	0.00019019
798.00	0.00016642
799.00	0.00020604
