Wavelength (nm)	K15 abs N
304.75	0.032163
305.00	0.032622
305.25	0.032628
305.50	0.032645
305.75	0.031639
306.00	0.033440
306.25	0.033428
306.50	0.034246
306.75	0.034481
307.00	0.035246
307.25	0.034922
307.50	0.033528
307.75	0.035734
308.00	0.034969
308.25	0.036794
308.50	0.037005
308.75	0.037229
309.00	0.037435
309.25	0.038323
309.50	0.036947
309.75	0.038135
310.00	0.041407
310.25	0.039006
310.50	0.040671
310.75	0.037576
311.00	0.044784
311.25	0.038447
311.50	0.042001
311.75	0.037541
312.00	0.040189
312.25	0.038065
312.50	0.040842
312.75	0.042395
313.00	0.042425
313.25	0.042960
313.50	0.042066
313.75	0.044896
314.00	0.042342
314.25	0.043660
314.50	0.045773
314.75	0.046614
315.00	0.042107
315.25	0.043466
315.50	0.045043
315.75	0.047367
316.00	0.047250
316.25	0.045343
316.50	0.046573
316.75	0.048615
317.00	0.043207
317.25	0.045902
317.50	0.048079
317.75	0.045461
318.00	0.044402
318.25	0.047261
318.50	0.043772
318.75	0.046391
319.00	0.049091
319.25	0.048032
319.50	0.049403
319.75	0.047256
320.00	0.050604
320.25	0.048838
320.50	0.052322
320.75	0.052887
321.00	0.052192
321.25	0.048168
321.50	0.048038
321.75	0.053481
322.00	0.053193
322.25	0.050592
322.50	0.051786
322.75	0.054093
323.00	0.056594
323.25	0.057059
323.50	0.057229
323.75	0.056199
324.00	0.053151
324.25	0.056158
324.50	0.058559
324.75	0.053781
325.00	0.057441
325.25	0.060666
325.50	0.059918
325.75	0.058812
326.00	0.056676
326.25	0.057718
326.50	0.058730
326.75	0.059365
327.00	0.061330
327.25	0.059147
327.50	0.060760
327.75	0.057423
328.00	0.057906
328.25	0.057170
328.50	0.055234
328.75	0.060118
329.00	0.057417
329.25	0.056282
329.50	0.057900
329.75	0.050398
330.00	0.055605
330.25	0.051063
330.50	0.054152
330.75	0.053369
331.00	0.051151
331.25	0.052687
331.50	0.047279
331.75	0.051110
332.00	0.051504
332.25	0.048379
332.50	0.048656
332.75	0.045561
333.00	0.044060
333.25	0.043384
333.50	0.042548
333.75	0.049221
334.00	0.041489
334.25	0.042219
334.50	0.041330
334.75	0.039324
335.00	0.041112
335.25	0.040200
335.50	0.038582
335.75	0.040253
336.00	0.037664
336.25	0.037141
336.50	0.037247
336.75	0.038559
337.00	0.038659
337.25	0.036411
337.50	0.035776
337.75	0.036105
338.00	0.036623
338.25	0.036329
338.50	0.035729
338.75	0.035352
339.00	0.032433
339.25	0.038588
339.50	0.033834
339.75	0.029709
340.00	0.034458
340.25	0.032469
340.50	0.031009
340.75	0.033404
341.00	0.033328
341.25	0.029062
341.50	0.034004
341.75	0.028768
342.00	0.028109
342.25	0.033110
342.50	0.026384
342.75	0.029997
343.00	0.028279
343.25	0.032757
343.50	0.027297
343.75	0.029933
344.00	0.029974
344.25	0.029238
344.50	0.025908
344.75	0.027138
345.00	0.028968
345.25	0.028314
345.50	0.027061
345.75	0.028832
346.00	0.026149
346.25	0.027361
346.50	0.029274
346.75	0.025390
347.00	0.028373
347.25	0.026326
347.50	0.027956
347.75	0.023278
348.00	0.026926
348.25	0.027220
348.50	0.026014
348.75	0.027514
349.00	0.025384
349.25	0.022907
349.50	0.030362
349.75	0.026067
350.00	0.026896
350.25	0.025025
350.50	0.024207
350.75	0.024760
351.00	0.025049
351.25	0.024449
351.50	0.024154
351.75	0.025043
352.00	0.024602
352.25	0.025037
352.50	0.024961
352.75	0.024637
353.00	0.025114
353.25	0.023619
353.50	0.021483
353.75	0.024737
354.00	0.023384
354.25	0.024407
354.50	0.023460
354.75	0.024525
355.00	0.023854
355.25	0.023666
355.50	0.025543
355.75	0.021436
356.00	0.022472
356.25	0.024731
356.50	0.021230
356.75	0.023248
357.00	0.021371
357.25	0.024425
357.50	0.021995
357.75	0.023083
358.00	0.020047
358.25	0.021048
358.50	0.022101
358.75	0.022907
359.00	0.022301
359.25	0.021565
359.50	0.019877
359.75	0.023089
360.00	0.022683
360.25	0.023013
360.50	0.022878
360.75	0.021642
361.00	0.022572
361.25	0.021265
361.50	0.020400
361.75	0.021283
362.00	0.022548
362.25	0.021701
362.50	0.020624
362.75	0.021801
363.00	0.022254
363.25	0.019318
363.50	0.021542
363.75	0.020018
364.00	0.022277
364.25	0.020236
364.50	0.019983
364.75	0.020377
365.00	0.020036
365.25	0.021536
365.50	0.021218
365.75	0.022442
366.00	0.020683
366.25	0.019529
366.50	0.019441
366.75	0.018688
367.00	0.019429
367.25	0.019988
367.50	0.020188
367.75	0.019029
368.00	0.020883
368.25	0.019453
368.50	0.019324
368.75	0.019730
369.00	0.017176
369.25	0.017470
369.50	0.020677
369.75	0.016976
370.00	0.016399
370.25	0.018100
370.50	0.015052
370.75	0.014887
371.00	0.017735
371.25	0.015881
371.50	0.016882
371.75	0.017476
372.00	0.015263
372.25	0.016358
372.50	0.014175
372.75	0.015175
373.00	0.013139
