Wavelength (nm)	K02 abs N
371.50	0.025828
371.75	0.024382
372.00	0.025084
372.25	0.025720
372.50	0.028193
372.75	0.025554
373.00	0.026277
373.25	0.026805
373.50	0.027087
373.75	0.029053
374.00	0.027680
374.25	0.027600
374.50	0.029321
374.75	0.026147
375.00	0.027448
375.25	0.028974
375.50	0.028923
375.75	0.027557
376.00	0.028063
376.25	0.031085
376.50	0.029321
376.75	0.028916
377.00	0.029560
377.25	0.028497
377.50	0.031722
377.75	0.028027
378.00	0.031309
378.25	0.030507
378.50	0.030745
378.75	0.027925
379.00	0.031158
379.25	0.030709
379.50	0.029111
379.75	0.030478
380.00	0.031418
380.25	0.032040
380.50	0.031758
380.75	0.031982
381.00	0.030919
381.25	0.029675
381.50	0.032929
381.75	0.031714
382.00	0.028865
382.25	0.029798
382.50	0.032220
382.75	0.032011
383.00	0.028482
383.25	0.028576
383.50	0.029068
383.75	0.029560
384.00	0.029762
384.25	0.028583
384.50	0.030275
384.75	0.029769
385.00	0.029227
385.25	0.029603
385.50	0.027962
385.75	0.027600
386.00	0.030377
386.25	0.030145
386.50	0.029885
386.75	0.027217
387.00	0.028844
387.25	0.029784
387.50	0.026993
387.75	0.028099
388.00	0.026197
388.25	0.027224
388.50	0.027506
388.75	0.026740
389.00	0.026226
389.25	0.026277
389.50	0.024187
389.75	0.024758
390.00	0.023977
390.25	0.024079
390.50	0.021504
390.75	0.024859
391.00	0.023782
391.25	0.020239
391.50	0.022068
391.75	0.024180
392.00	0.024925
392.25	0.024946
392.50	0.023927
392.75	0.022271
393.00	0.022321
393.25	0.020969
393.50	0.021613
393.75	0.021056
394.00	0.022119
394.25	0.022683
394.50	0.022842
394.75	0.021873
395.00	0.020347
395.25	0.020702
395.50	0.023088
395.75	0.020535
396.00	0.021591
396.25	0.021663
396.50	0.021447
396.75	0.021316
397.00	0.020977
397.25	0.021700
397.50	0.020861
397.75	0.019899
398.00	0.020644
398.25	0.022813
398.50	0.021844
398.75	0.022199
399.00	0.020586
399.25	0.022842
399.50	0.021244
399.75	0.021663
400.00	0.020644
400.25	0.020044
400.50	0.020767
400.75	0.022199
401.00	0.021403
401.25	0.022719
401.50	0.021114
401.75	0.023500
402.00	0.020622
402.25	0.021353
402.50	0.019624
402.75	0.021606
403.00	0.023247
403.25	0.021512
403.50	0.022343
403.75	0.022994
404.00	0.022951
404.25	0.021649
404.50	0.021172
404.75	0.021772
405.00	0.022763
405.25	0.023233
405.50	0.021360
405.75	0.022105
406.00	0.022777
406.25	0.022842
406.50	0.020658
406.75	0.019820
407.00	0.022141
407.25	0.019791
407.50	0.021251
407.75	0.020752
408.00	0.020008
408.25	0.020608
408.50	0.020796
408.75	0.018880
409.00	0.019118
409.25	0.019538
409.50	0.020123
409.75	0.018084
410.00	0.020405
410.25	0.019003
410.50	0.018540
410.75	0.016530
411.00	0.020044
411.25	0.017737
411.50	0.016580
411.75	0.019415
412.00	0.016255
412.25	0.017766
412.50	0.016103
412.75	0.013890
413.00	0.014946
413.25	0.014440
413.50	0.015886
413.75	0.014505
414.00	0.015127
414.25	0.014577
414.50	0.014462
414.75	0.014209
415.00	0.013739
415.25	0.013138
415.50	0.013030
415.75	0.011721
416.00	0.012582
416.25	0.011613
416.50	0.010926
416.75	0.011114
417.00	0.010268
417.25	0.0093422
417.50	0.010123
417.75	0.010644
418.00	0.0089879
418.25	0.0093205
418.50	0.0098050
418.75	0.010094
419.00	0.0097977
419.25	0.0078020
419.50	0.0093711
419.75	0.0089951
420.00	0.0081274
420.25	0.0081636
420.50	0.0080190
420.75	0.010123
421.00	0.0086191
421.25	0.0096748
421.50	0.0075851
421.75	0.0076430
422.00	0.0083154
422.25	0.0072959
422.50	0.0074188
422.75	0.0067897
423.00	0.0072019
423.25	0.0052134
423.50	0.0070717
423.75	0.0065150
424.00	0.0056906
424.25	0.0072236
424.50	0.0052713
424.75	0.0073176
425.00	0.0066451
425.25	0.0049603
425.50	0.0057846
425.75	0.0056400
426.00	0.0051917
426.25	0.0078237
426.50	0.0066740
426.75	0.0068620
427.00	0.0053074
427.25	0.0067463
427.50	0.0061462
427.75	0.0048880
428.00	0.0059437
428.25	0.0054376
428.50	0.0063848
428.75	0.0063848
429.00	0.0066162
429.25	0.0050399
429.50	0.0044325
429.75	0.0076140
430.00	0.0068693
430.25	0.0066885
430.50	0.0056400
430.75	0.0047506
431.00	0.0058859
431.25	0.0058570
431.50	0.0052929
431.75	0.0061968
432.00	0.0072453
432.25	0.0049025
432.50	0.0045265
432.75	0.0046711
433.00	0.0060883
433.25	0.0043963
433.50	0.0049965
433.75	0.0073537
434.00	0.0057774
434.25	0.0044831
434.50	0.0051845
434.75	0.0064571
435.00	0.0037889
435.25	0.0055677
435.50	0.0056256
435.75	0.0047289
436.00	0.0055460
436.25	0.0045193
436.50	0.0052713
436.75	0.0032177
437.00	0.0055822
437.25	0.0047073
437.50	0.0049097
437.75	0.0034129
438.00	0.0026103
438.25	0.0033985
438.50	0.0036588
438.75	0.0036877
439.00	0.0039625
439.25	0.0026465
439.50	0.0048229
439.75	0.0026754
440.00	0.0027694
440.25	0.0044108
440.50	0.0029863
440.75	0.0036949
441.00	0.0026392
441.25	0.0029068
441.50	0.0047579
441.75	0.0013377
442.00	0.0026248
442.25	0.0024657
442.50	0.0035937
442.75	0.0046639
443.00	0.0016197
443.25	0.0023645
443.50	0.0034419
443.75	0.0031020
444.00	0.0032105
444.25	0.0027332
444.50	0.0021475
444.75	0.0026682
445.00	0.0017209
445.25	0.0027043
445.50	0.0030152
445.75	0.0017715
446.00	0.0017499
446.25	0.0034057
446.50	0.0020319
446.75	0.0030803
447.00	0.0016775
447.25	0.0018222
447.50	0.0030152
447.75	0.0017065
448.00	0.0018728
448.25	0.0020463
448.50	0.0023500
448.75	0.0023717
449.00	0.0030008
449.25	0.0032394
449.50	0.0021548
449.75	0.0030225
450.00	0.0039697
450.25	0.0020463
450.50	0.00090385
450.75	0.0016052
451.00	0.0026031
451.25	0.0018655
451.50	0.0030731
451.75	0.0031888
452.00	0.0020897
452.25	0.0016559
452.50	0.0022777
452.75	0.00011569
453.00	0.00097616
453.25	0.0019812
453.50	0.0025886
453.75	0.0024295
454.00	0.0028923
454.25	0.0026826
454.50	0.0017354
454.75	0.0028562
455.00	0.0027983
455.25	0.0021114
455.50	0.0020319
455.75	0.0053146
456.00	0.0013811
456.25	0.0030442
456.50	0.0050760
456.75	0.0023355
457.00	0.0027477
457.25	0.0016342
457.50	0.0034274
457.75	0.0029285
458.00	0.0041577
458.25	0.0034852
458.50	0.0026248
458.75	0.0027188
459.00	0.0037383
459.25	0.0023355
459.50	0.0021765
459.75	0.0042879
460.00	0.0020680
460.25	0.0025308
460.50	0.0036660
460.75	0.0044831
461.00	0.0046639
461.25	0.0046349
461.50	0.0028272
461.75	0.0044108
462.00	0.0039697
462.25	0.0040348
462.50	0.0026826
462.75	0.0048736
463.00	0.0033045
463.25	0.0055822
463.50	0.0027477
463.75	0.0047362
464.00	0.0052713
464.25	0.0040565
464.50	0.0053363
464.75	0.0041866
465.00	0.0058570
465.25	0.0044542
465.50	0.0060883
465.75	0.0047217
466.00	0.0064137
466.25	0.0049531
466.50	0.0056906
466.75	0.0054809
467.00	0.0047362
467.25	0.0066451
467.50	0.0061606
467.75	0.0071368
468.00	0.0050543
468.25	0.0072091
468.50	0.0069994
468.75	0.0074550
469.00	0.0060883
469.25	0.0062330
469.50	0.0061390
469.75	0.0072236
470.00	0.0068693
470.25	0.0074043
470.50	0.0070573
470.75	0.0068259
471.00	0.0051483
471.25	0.0063776
471.50	0.0066162
471.75	0.0078454
472.00	0.0077297
472.25	0.0078020
472.50	0.0089373
472.75	0.0082503
473.00	0.0080407
473.25	0.0084962
473.50	0.0069416
473.75	0.0083371
474.00	0.0078888
474.25	0.0087854
474.50	0.0084022
474.75	0.0082937
475.00	0.010036
475.25	0.010832
475.50	0.0089300
475.75	0.010535
476.00	0.011830
476.25	0.012314
476.50	0.010861
476.75	0.012126
477.00	0.010976
477.25	0.012423
477.50	0.013023
477.75	0.012509
478.00	0.011331
478.25	0.013399
478.50	0.013413
478.75	0.012379
479.00	0.011989
479.25	0.013261
479.50	0.013449
479.75	0.013890
480.00	0.013449
480.25	0.015040
480.50	0.014086
480.75	0.014368
481.00	0.014049
481.25	0.014642
481.50	0.014823
481.75	0.016219
482.00	0.016219
482.25	0.015517
482.50	0.015958
482.75	0.015995
483.00	0.016291
483.25	0.016284
483.50	0.016891
483.75	0.017202
484.00	0.018518
484.25	0.017781
484.50	0.017108
484.75	0.018359
485.00	0.017976
485.25	0.019053
485.50	0.019082
485.75	0.017795
486.00	0.020253
486.25	0.018446
486.50	0.021439
486.75	0.020015
487.00	0.019769
487.25	0.021266
487.50	0.019856
487.75	0.019603
488.00	0.019176
488.25	0.021468
488.50	0.021273
488.75	0.021447
489.00	0.021150
489.25	0.021548
489.50	0.021707
489.75	0.021381
490.00	0.022293
490.25	0.022893
490.50	0.022712
490.75	0.021215
491.00	0.023182
491.25	0.023782
491.50	0.022820
491.75	0.025026
492.00	0.023522
492.25	0.024071
492.50	0.024071
492.75	0.024686
493.00	0.025257
493.25	0.024570
493.50	0.024165
493.75	0.025467
494.00	0.026776
494.25	0.026834
494.50	0.026862
494.75	0.026414
495.00	0.026472
495.25	0.026617
495.50	0.026248
495.75	0.027607
496.00	0.027557
496.25	0.029082
496.50	0.028504
496.75	0.029682
497.00	0.029458
497.25	0.028374
497.50	0.029458
497.75	0.029769
498.00	0.031418
498.25	0.031787
498.50	0.030615
498.75	0.030637
499.00	0.035236
499.25	0.033847
499.50	0.033818
499.75	0.034303
500.00	0.034151
500.25	0.035662
500.50	0.035677
500.75	0.034238
501.00	0.036385
501.25	0.035944
501.50	0.037000
501.75	0.038576
502.00	0.038837
502.25	0.040630
502.50	0.040283
502.75	0.040832
503.00	0.040456
503.25	0.043096
503.50	0.043298
503.75	0.043493
504.00	0.044896
504.25	0.043378
504.50	0.046443
504.75	0.047694
505.00	0.047767
505.25	0.047499
505.50	0.049444
505.75	0.050449
506.00	0.051982
506.25	0.051404
506.50	0.052243
506.75	0.054737
507.00	0.054245
507.25	0.055525
507.50	0.057282
507.75	0.058193
508.00	0.060095
508.25	0.056964
508.50	0.060948
508.75	0.059394
509.00	0.063544
509.25	0.062980
509.50	0.063241
509.75	0.066690
510.00	0.068013
510.25	0.067919
510.50	0.066928
510.75	0.070030
511.00	0.070956
511.25	0.074036
511.50	0.074868
511.75	0.074694
512.00	0.074998
512.25	0.076133
512.50	0.078859
512.75	0.076950
513.00	0.077811
513.25	0.083277
513.50	0.080262
513.75	0.081679
514.00	0.083111
514.25	0.085338
514.50	0.086574
514.75	0.087160
515.00	0.088259
515.25	0.088679
515.50	0.092323
515.75	0.092786
516.00	0.091766
516.25	0.092670
516.50	0.094586
516.75	0.098946
517.00	0.095671
517.25	0.097442
517.50	0.096980
517.75	0.099857
518.00	0.098549
518.25	0.099648
518.50	0.10107
518.75	0.10082
519.00	0.10420
519.25	0.10169
519.50	0.10408
519.75	0.10568
520.00	0.10673
520.25	0.10362
520.50	0.10523
520.75	0.10775
521.00	0.10850
521.25	0.10890
521.50	0.10744
521.75	0.10890
522.00	0.11032
522.25	0.11177
522.50	0.11064
522.75	0.11096
523.00	0.11491
523.25	0.11164
523.50	0.11146
523.75	0.11218
524.00	0.11318
524.25	0.11542
524.50	0.11449
524.75	0.11464
525.00	0.11308
525.25	0.11681
525.50	0.11639
525.75	0.11522
526.00	0.11665
526.25	0.11764
526.50	0.11683
526.75	0.11582
527.00	0.11741
527.25	0.11905
527.50	0.11950
527.75	0.11781
528.00	0.11859
528.25	0.11868
528.50	0.11819
528.75	0.12030
529.00	0.12046
529.25	0.11965
529.50	0.12246
529.75	0.12226
530.00	0.12244
530.25	0.12357
530.50	0.12151
530.75	0.12433
531.00	0.12384
531.25	0.12578
531.50	0.12574
531.75	0.12708
532.00	0.12673
532.25	0.12450
532.50	0.12771
532.75	0.12966
533.00	0.13043
533.25	0.13085
533.50	0.13334
533.75	0.13171
534.00	0.13239
534.25	0.13501
534.50	0.13435
534.75	0.13543
535.00	0.13407
535.25	0.13923
535.50	0.13928
535.75	0.14046
536.00	0.14060
536.25	0.14305
536.50	0.14526
536.75	0.14720
537.00	0.14966
537.25	0.15128
537.50	0.15371
537.75	0.15311
538.00	0.15611
538.25	0.15660
538.50	0.16068
538.75	0.16045
539.00	0.16425
539.25	0.16757
539.50	0.16653
539.75	0.17075
540.00	0.17182
540.25	0.17410
540.50	0.17824
540.75	0.18109
541.00	0.18516
541.25	0.18736
541.50	0.19097
541.75	0.19379
542.00	0.19551
542.25	0.20079
542.50	0.20426
542.75	0.20750
543.00	0.20960
543.25	0.21412
543.50	0.21687
543.75	0.22032
544.00	0.22430
544.25	0.22677
544.50	0.23188
544.75	0.23580
545.00	0.23839
545.25	0.24383
545.50	0.24698
545.75	0.25313
546.00	0.25350
546.25	0.25995
546.50	0.26349
546.75	0.26599
547.00	0.27238
547.25	0.27678
547.50	0.28120
547.75	0.28346
548.00	0.29062
548.25	0.29416
548.50	0.29925
548.75	0.30163
549.00	0.30914
549.25	0.31177
549.50	0.31566
549.75	0.32084
550.00	0.32342
550.25	0.32916
550.50	0.33369
550.75	0.33933
551.00	0.34320
551.25	0.34623
551.50	0.35325
551.75	0.35604
552.00	0.35920
552.25	0.36441
552.50	0.36883
552.75	0.37262
553.00	0.37521
553.25	0.38134
553.50	0.38419
553.75	0.38587
554.00	0.39175
554.25	0.39555
554.50	0.39799
554.75	0.40268
555.00	0.40808
555.25	0.40930
555.50	0.41564
555.75	0.41561
556.00	0.42172
556.25	0.42297
556.50	0.42614
556.75	0.42756
557.00	0.42733
557.25	0.43224
557.50	0.43057
557.75	0.43391
558.00	0.43675
558.25	0.43749
558.50	0.43965
558.75	0.44188
559.00	0.44224
559.25	0.44270
559.50	0.44407
559.75	0.44280
560.00	0.44432
560.25	0.44360
560.50	0.44387
560.75	0.44371
561.00	0.44524
561.25	0.44533
561.50	0.44501
561.75	0.44370
562.00	0.44482
562.25	0.44365
562.50	0.44313
562.75	0.44090
563.00	0.44002
563.25	0.44025
563.50	0.43693
563.75	0.43955
564.00	0.43884
564.25	0.43454
564.50	0.43388
564.75	0.43319
565.00	0.42994
565.25	0.42754
565.50	0.42772
565.75	0.42381
566.00	0.42389
566.25	0.42044
566.50	0.41997
566.75	0.41666
567.00	0.41284
567.25	0.41124
567.50	0.40833
567.75	0.40858
568.00	0.40471
568.25	0.40414
568.50	0.39955
568.75	0.39944
569.00	0.39627
569.25	0.39286
569.50	0.39279
569.75	0.38837
570.00	0.38545
570.25	0.38349
570.50	0.38255
570.75	0.37923
571.00	0.37928
571.25	0.37647
571.50	0.37260
571.75	0.36955
572.00	0.36834
572.25	0.36809
572.50	0.36583
572.75	0.36370
573.00	0.36289
573.25	0.36187
573.50	0.36193
573.75	0.35917
574.00	0.36000
574.25	0.35785
574.50	0.35839
574.75	0.35537
575.00	0.35606
575.25	0.35437
575.50	0.35472
575.75	0.35449
576.00	0.35364
576.25	0.35366
576.50	0.35281
576.75	0.35659
577.00	0.35460
577.25	0.35436
577.50	0.35576
577.75	0.35517
578.00	0.35707
578.25	0.35576
578.50	0.35964
578.75	0.36101
579.00	0.36246
579.25	0.36392
579.50	0.36620
579.75	0.37052
580.00	0.37193
580.25	0.37349
580.50	0.37593
580.75	0.37840
581.00	0.38183
581.25	0.38412
581.50	0.38900
581.75	0.39208
582.00	0.39678
582.25	0.39968
582.50	0.40479
582.75	0.40798
583.00	0.41314
583.25	0.41912
583.50	0.42036
583.75	0.42882
584.00	0.43345
584.25	0.43761
584.50	0.44264
584.75	0.44941
585.00	0.45745
585.25	0.46185
585.50	0.46772
585.75	0.47453
586.00	0.48233
586.25	0.48872
586.50	0.49543
586.75	0.50256
587.00	0.50973
587.25	0.51794
587.50	0.52501
587.75	0.53009
588.00	0.53862
588.25	0.54878
588.50	0.55786
588.75	0.56166
589.00	0.57288
589.25	0.58050
589.50	0.59096
589.75	0.59573
590.00	0.60627
590.25	0.61464
590.50	0.62597
590.75	0.63332
591.00	0.64051
591.25	0.65046
591.50	0.66142
591.75	0.66996
592.00	0.67679
592.25	0.68752
592.50	0.69847
592.75	0.70935
593.00	0.71714
593.25	0.72479
593.50	0.73562
593.75	0.74699
594.00	0.75474
594.25	0.76503
594.50	0.77464
594.75	0.78925
595.00	0.79887
595.25	0.80931
595.50	0.82066
595.75	0.82847
596.00	0.83681
596.25	0.84555
596.50	0.85504
596.75	0.86394
597.00	0.87138
597.25	0.87963
597.50	0.88895
597.75	0.89164
598.00	0.89880
598.25	0.90732
598.50	0.91381
598.75	0.92128
599.00	0.92893
599.25	0.93436
599.50	0.94122
599.75	0.94635
600.00	0.95050
600.25	0.95670
600.50	0.96395
600.75	0.96423
601.00	0.97088
601.25	0.97720
