Wavelength (nm)	Q17 abs N
300.00	0.044528
301.00	0.045278
302.00	0.045911
303.00	0.046610
304.00	0.047322
305.00	0.047900
306.00	0.048517
307.00	0.049081
308.00	0.049525
309.00	0.049879
310.00	0.050254
311.00	0.050761
312.00	0.051293
313.00	0.051426
314.00	0.051722
315.00	0.052045
316.00	0.052475
317.00	0.052796
318.00	0.053372
319.00	0.053771
320.00	0.054497
321.00	0.055092
322.00	0.055772
323.00	0.056744
324.00	0.057773
325.00	0.058944
326.00	0.059961
327.00	0.061153
328.00	0.062219
329.00	0.063454
330.00	0.064850
331.00	0.065944
332.00	0.067234
333.00	0.068651
334.00	0.070004
335.00	0.071537
336.00	0.073012
337.00	0.074799
338.00	0.076502
339.00	0.078618
340.00	0.081153
341.00	0.083608
342.00	0.086061
343.00	0.088907
344.00	0.092090
345.00	0.094905
346.00	0.098147
347.00	0.10116
348.00	0.10410
349.00	0.10681
350.00	0.10943
351.00	0.11150
352.00	0.11345
353.00	0.11587
354.00	0.11734
355.00	0.11920
356.00	0.12084
357.00	0.12237
358.00	0.12345
359.00	0.12491
360.00	0.12690
361.00	0.12895
362.00	0.13100
363.00	0.13344
364.00	0.13656
365.00	0.13924
366.00	0.14169
367.00	0.14442
368.00	0.14651
369.00	0.14865
370.00	0.15031
371.00	0.15189
372.00	0.15261
373.00	0.15301
374.00	0.15342
375.00	0.15329
376.00	0.15286
377.00	0.15249
378.00	0.15264
379.00	0.15281
380.00	0.15352
381.00	0.15423
382.00	0.15601
383.00	0.15809
384.00	0.16088
385.00	0.16480
386.00	0.17037
387.00	0.17692
388.00	0.18433
389.00	0.19280
390.00	0.20375
391.00	0.21703
392.00	0.23163
393.00	0.24701
394.00	0.26309
395.00	0.28063
396.00	0.30058
397.00	0.32101
398.00	0.34140
399.00	0.36092
400.00	0.38150
401.00	0.40502
402.00	0.42802
403.00	0.45399
404.00	0.48238
405.00	0.51418
406.00	0.54555
407.00	0.57992
408.00	0.62581
409.00	0.67200
410.00	0.72208
411.00	0.77656
412.00	0.83409
413.00	0.88841
414.00	0.93336
415.00	0.97064
416.00	0.99254
417.00	1.00000
418.00	0.98833
419.00	0.95933
420.00	0.91449
421.00	0.85774
422.00	0.79436
423.00	0.72213
424.00	0.65107
425.00	0.57624
426.00	0.50668
427.00	0.43514
428.00	0.37998
429.00	0.32278
430.00	0.27442
431.00	0.23522
432.00	0.19984
433.00	0.16617
434.00	0.13952
435.00	0.11848
436.00	0.099705
437.00	0.084281
438.00	0.071828
439.00	0.061541
440.00	0.052872
441.00	0.045114
442.00	0.039643
443.00	0.034765
444.00	0.030953
445.00	0.027815
446.00	0.024796
447.00	0.022708
448.00	0.020735
449.00	0.019098
450.00	0.018010
451.00	0.016650
452.00	0.015614
453.00	0.014984
454.00	0.014250
455.00	0.013588
456.00	0.013306
457.00	0.012753
458.00	0.012171
459.00	0.011809
460.00	0.011832
461.00	0.011626
462.00	0.011208
463.00	0.011717
464.00	0.011201
465.00	0.011214
466.00	0.011140
467.00	0.011164
468.00	0.011522
469.00	0.011864
470.00	0.011816
