Wavelength (nm)	Q15 abs N
504.50	0.050240
504.75	0.051967
505.00	0.052662
505.25	0.054647
505.50	0.055531
505.75	0.058404
506.00	0.058115
506.25	0.058755
506.50	0.058073
506.75	0.060089
507.00	0.061409
507.25	0.063092
507.50	0.062876
507.75	0.065831
508.00	0.067277
508.25	0.066945
508.50	0.067860
508.75	0.070242
509.00	0.069574
509.25	0.069735
509.50	0.072630
509.75	0.073987
510.00	0.073251
510.25	0.075898
510.50	0.075126
510.75	0.075273
511.00	0.077840
511.25	0.079607
511.50	0.078423
511.75	0.078537
512.00	0.079874
512.25	0.080774
512.50	0.080786
512.75	0.080764
513.00	0.080919
513.25	0.080950
513.50	0.080929
513.75	0.080278
514.00	0.079787
514.25	0.080738
514.50	0.081011
514.75	0.081668
515.00	0.081465
515.25	0.081334
515.50	0.079607
515.75	0.078902
516.00	0.079407
516.25	0.077032
516.50	0.078356
516.75	0.076509
517.00	0.076802
517.25	0.075872
517.50	0.076218
517.75	0.073908
518.00	0.073997
518.25	0.072965
518.50	0.071391
518.75	0.071016
519.00	0.070771
519.25	0.069042
519.50	0.065931
519.75	0.065238
520.00	0.065158
520.25	0.062396
520.50	0.062975
520.75	0.061931
521.00	0.058584
521.25	0.058996
521.50	0.057180
521.75	0.056631
522.00	0.055342
522.25	0.054245
522.50	0.053939
522.75	0.051965
523.00	0.052697
523.25	0.050934
523.50	0.049380
523.75	0.047245
524.00	0.047052
524.25	0.045751
524.50	0.043650
524.75	0.041187
525.00	0.041514
525.25	0.040137
525.50	0.038876
525.75	0.039764
526.00	0.037054
526.25	0.034986
526.50	0.034402
526.75	0.033679
527.00	0.033638
527.25	0.030943
527.50	0.030033
527.75	0.030181
528.00	0.030648
528.25	0.028835
528.50	0.026354
528.75	0.027735
529.00	0.025553
529.25	0.025873
529.50	0.026205
529.75	0.024495
530.00	0.024333
530.25	0.022227
530.50	0.022824
530.75	0.020774
531.00	0.019245
531.25	0.021047
531.50	0.019848
531.75	0.019218
532.00	0.019540
532.25	0.020721
532.50	0.018532
532.75	0.016734
533.00	0.017858
533.25	0.017439
533.50	0.015671
533.75	0.017653
534.00	0.015708
534.25	0.016096
534.50	0.014605
534.75	0.015054
535.00	0.016025
535.25	0.014844
535.50	0.016218
535.75	0.014249
536.00	0.015648
536.25	0.014793
536.50	0.015343
536.75	0.015562
537.00	0.013760
537.25	0.013985
537.50	0.015758
537.75	0.014533
538.00	0.015353
538.25	0.015830
538.50	0.014859
538.75	0.015480
539.00	0.016857
539.25	0.016264
539.50	0.013935
539.75	0.016066
540.00	0.016216
540.25	0.017567
540.50	0.016681
540.75	0.016187
541.00	0.017461
541.25	0.017731
541.50	0.015624
541.75	0.018492
542.00	0.018098
542.25	0.018326
542.50	0.018884
542.75	0.018206
543.00	0.017392
543.25	0.020450
543.50	0.020073
543.75	0.020903
544.00	0.019504
544.25	0.019684
544.50	0.020588
544.75	0.021008
545.00	0.020334
545.25	0.020418
545.50	0.021768
545.75	0.020948
546.00	0.020430
546.25	0.021425
546.50	0.022184
546.75	0.020640
547.00	0.021912
547.25	0.021843
547.50	0.022043
547.75	0.021854
548.00	0.021440
548.25	0.022378
548.50	0.021863
548.75	0.022508
549.00	0.020989
549.25	0.021646
549.50	0.021211
549.75	0.021577
550.00	0.021330
550.25	0.021559
550.50	0.022489
550.75	0.021303
551.00	0.020588
551.25	0.021229
551.50	0.020386
551.75	0.020556
552.00	0.019692
552.25	0.019600
552.50	0.019467
552.75	0.020988
553.00	0.018765
553.25	0.018506
553.50	0.018533
553.75	0.016861
554.00	0.017841
554.25	0.016744
554.50	0.017513
554.75	0.016697
555.00	0.015416
555.25	0.016725
555.50	0.017659
555.75	0.014553
556.00	0.015002
556.25	0.014518
556.50	0.013508
556.75	0.014749
557.00	0.013149
557.25	0.013594
557.50	0.013506
557.75	0.012968
558.00	0.010986
558.25	0.011888
558.50	0.010986
558.75	0.011297
559.00	0.010843
559.25	0.010914
559.50	0.010448
559.75	0.010918
560.00	0.010765
560.25	0.010662
560.50	0.0094948
560.75	0.010231
561.00	0.0098197
561.25	0.0077490
561.50	0.0091796
561.75	0.0077570
562.00	0.0083564
562.25	0.0072879
562.50	0.0080671
562.75	0.0085992
563.00	0.0071131
563.25	0.0066505
563.50	0.0066030
563.75	0.0071185
564.00	0.0063423
564.25	0.0076334
564.50	0.0079143
564.75	0.0057367
565.00	0.0077823
565.25	0.0064773
565.50	0.0066056
565.75	0.0060277
566.00	0.0062505
566.25	0.0053684
566.50	0.0060017
566.75	0.0053854
567.00	0.0069014
567.25	0.0072140
567.50	0.0063943
567.75	0.0051289
568.00	0.0055461
568.25	0.0060869
568.50	0.0066652
568.75	0.0053801
569.00	0.0049794
569.25	0.0058617
569.50	0.0067464
569.75	0.0060281
570.00	0.0063099
570.25	0.0070349
570.50	0.0047762
570.75	0.0057889
571.00	0.0064709
571.25	0.0058580
571.50	0.0071209
571.75	0.0074533
572.00	0.0066831
572.25	0.0068324
572.50	0.0076511
572.75	0.0071999
573.00	0.0080192
573.25	0.0071168
573.50	0.0061478
573.75	0.0078953
574.00	0.0067980
574.25	0.0071895
574.50	0.0082902
574.75	0.0068012
575.00	0.0093233
575.25	0.0091635
575.50	0.0080239
575.75	0.0090048
576.00	0.0084390
576.25	0.0083455
576.50	0.0094311
576.75	0.0097754
577.00	0.0098680
577.25	0.010761
577.50	0.011136
577.75	0.010751
578.00	0.010103
578.25	0.010494
578.50	0.012036
578.75	0.012573
579.00	0.010868
579.25	0.011633
579.50	0.013067
579.75	0.012036
580.00	0.013344
580.25	0.014161
580.50	0.013558
580.75	0.014051
581.00	0.014640
581.25	0.016086
581.50	0.018143
581.75	0.017060
582.00	0.018342
582.25	0.016680
582.50	0.018028
582.75	0.018370
583.00	0.016436
583.25	0.019123
583.50	0.019848
583.75	0.020520
584.00	0.019625
584.25	0.020315
584.50	0.021238
584.75	0.021145
585.00	0.021072
585.25	0.022234
585.50	0.023128
585.75	0.023105
586.00	0.022954
586.25	0.022851
586.50	0.025298
586.75	0.021905
587.00	0.024603
587.25	0.023780
587.50	0.024559
587.75	0.024571
588.00	0.024749
588.25	0.025673
588.50	0.024516
588.75	0.024070
589.00	0.025298
589.25	0.024613
589.50	0.025050
589.75	0.023858
590.00	0.024457
590.25	0.025914
590.50	0.025492
590.75	0.024953
591.00	0.024440
591.25	0.026176
591.50	0.025892
591.75	0.025444
592.00	0.025241
592.25	0.024778
592.50	0.024161
592.75	0.025592
593.00	0.023427
593.25	0.023928
593.50	0.023720
593.75	0.023548
594.00	0.023852
594.25	0.023156
594.50	0.022513
594.75	0.023694
595.00	0.022799
595.25	0.023505
595.50	0.022074
595.75	0.022355
596.00	0.019491
596.25	0.020114
596.50	0.021352
596.75	0.020327
597.00	0.021433
597.25	0.019336
597.50	0.018971
597.75	0.018878
598.00	0.018453
598.25	0.017095
598.50	0.017930
598.75	0.016910
599.00	0.016388
599.25	0.016262
599.50	0.017216
599.75	0.017047
600.00	0.015617
600.25	0.015667
600.50	0.016196
600.75	0.015537
601.00	0.015169
601.25	0.015224
601.50	0.014700
601.75	0.013457
602.00	0.013795
602.25	0.014341
602.50	0.013090
602.75	0.014681
603.00	0.012119
603.25	0.014908
603.50	0.012881
603.75	0.011885
604.00	0.012170
604.25	0.013190
604.50	0.011397
604.75	0.010295
605.00	0.011155
605.25	0.010580
605.50	0.012369
605.75	0.010839
606.00	0.0097753
606.25	0.0093035
606.50	0.0093361
606.75	0.0095891
607.00	0.0092440
607.25	0.0093820
607.50	0.0086959
607.75	0.0083194
608.00	0.010031
608.25	0.0074983
608.50	0.0076840
608.75	0.0085358
609.00	0.0081014
609.25	0.0072759
609.50	0.0082583
609.75	0.0077620
610.00	0.0075448
610.25	0.0073511
610.50	0.0073426
610.75	0.0073639
611.00	0.0060887
611.25	0.0060348
611.50	0.0069529
611.75	0.0078967
612.00	0.0080923
612.25	0.0057833
612.50	0.0057551
612.75	0.0054666
613.00	0.0079225
613.25	0.0051341
613.50	0.0065994
613.75	0.0072678
614.00	0.0052300
614.25	0.0063097
614.50	0.0070266
614.75	0.0052718
615.00	0.0073663
615.25	0.0052588
615.50	0.0047597
615.75	0.0043091
616.00	0.0035323
616.25	0.0033147
616.50	0.0025652
616.75	0.0059397
617.00	0.0041386
617.25	0.0044377
617.50	0.0048094
617.75	0.0040357
618.00	0.0028593
618.25	0.0033436
618.50	0.0047224
618.75	0.0034544
619.00	0.0037761
619.25	0.0026237
619.50	0.0030595
619.75	0.0050708
620.00	0.0022928
620.25	0.0041290
620.50	0.0023690
620.75	0.0027531
621.00	0.0029698
621.25	0.0043656
621.50	0.0026454
621.75	0.0046190
622.00	0.0022475
622.25	0.0027605
622.50	0.0023703
622.75	0.0038950
623.00	0.0030779
623.25	0.0026540
623.50	0.0037424
623.75	0.0021776
624.00	0.0032472
624.25	0.0034558
624.50	0.0033501
624.75	0.0046823
625.00	0.0031965
625.25	0.0014901
625.50	0.0038099
625.75	0.0014600
626.00	0.0025583
626.25	0.0029982
626.50	0.0049332
626.75	0.0024659
627.00	0.0033742
627.25	0.0041417
627.50	0.0027025
627.75	0.0018241
628.00	0.0040162
628.25	0.0048063
628.50	0.0039347
628.75	0.0033885
629.00	0.0051575
629.25	0.0032609
629.50	0.0040219
629.75	0.0052678
630.00	0.0025946
630.25	0.0039210
630.50	0.0024934
630.75	0.0028767
631.00	0.0039669
631.25	0.0043196
631.50	0.0048741
631.75	0.0041940
632.00	0.0050385
632.25	0.0060129
632.50	0.0037876
632.75	0.0040973
633.00	0.0059677
633.25	0.0069271
633.50	0.0044570
633.75	0.0065368
634.00	0.0049988
634.25	0.0037382
634.50	0.0046984
634.75	0.0055427
635.00	0.0058515
635.25	0.0053509
635.50	0.0035390
635.75	0.0070599
636.00	0.0062230
636.25	0.0082996
636.50	0.0056283
636.75	0.0061614
637.00	0.0059297
637.25	0.0075441
637.50	0.0076314
637.75	0.0075317
638.00	0.0072937
638.25	0.0069705
638.50	0.0065791
638.75	0.0091153
639.00	0.0082853
639.25	0.0076946
639.50	0.0092728
639.75	0.0098448
640.00	0.0086840
640.25	0.010025
640.50	0.0097175
640.75	0.0079811
641.00	0.010706
641.25	0.010860
641.50	0.0095871
641.75	0.0080923
642.00	0.012940
642.25	0.010002
642.50	0.010881
642.75	0.0087545
643.00	0.012233
643.25	0.010498
643.50	0.012618
643.75	0.012838
644.00	0.013613
644.25	0.012831
644.50	0.012726
644.75	0.012404
645.00	0.015268
645.25	0.013618
645.50	0.011599
645.75	0.011901
646.00	0.012149
646.25	0.013187
646.50	0.010535
646.75	0.012854
647.00	0.012614
647.25	0.014011
647.50	0.012599
647.75	0.014211
648.00	0.012461
648.25	0.013701
648.50	0.015264
648.75	0.013439
649.00	0.013602
649.25	0.013852
649.50	0.014089
649.75	0.014291
650.00	0.015841
650.25	0.012741
650.50	0.013561
650.75	0.013222
651.00	0.015557
651.25	0.014771
651.50	0.015087
651.75	0.013761
652.00	0.013100
652.25	0.013254
652.50	0.014761
652.75	0.013760
653.00	0.015558
653.25	0.013156
653.50	0.012336
653.75	0.013490
654.00	0.011831
654.25	0.011795
654.50	0.012862
654.75	0.012042
655.00	0.014284
655.25	0.011934
655.50	0.011217
655.75	0.011678
656.00	0.011931
656.25	0.010491
656.50	0.011491
656.75	0.012204
657.00	0.0088564
657.25	0.0098167
657.50	0.0076070
657.75	0.0095517
658.00	0.0086681
658.25	0.0072247
658.50	0.0061534
658.75	0.0081113
659.00	0.0097979
659.25	0.0091316
659.50	0.0056449
659.75	0.0079249
660.00	0.0063696
660.25	0.0059629
660.50	0.0067322
660.75	0.0054285
661.00	0.0060938
661.25	0.0048871
661.50	0.0063515
661.75	0.0046428
662.00	0.0035447
662.25	0.0063790
662.50	0.0041573
662.75	0.0035808
663.00	0.0051842
663.25	0.0051417
663.50	0.0037676
663.75	0.0034991
664.00	0.0047983
664.25	0.0038901
664.50	0.0020061
664.75	0.0053016
665.00	0.0032252
665.25	0.0052789
665.50	0.0045568
665.75	0.0047581
666.00	0.0043190
666.25	0.0035632
666.50	0.0023476
666.75	0.0031228
667.00	0.00076955
667.25	0.0050430
667.50	0.0011618
667.75	0.0015890
668.00	0.0031586
668.25	0.00063586
668.50	0.0029229
668.75	0.0010347
