Wavelength (nm)	Q30 abs N
350.00	0.16903
350.00	0.16903
350.00	0.16903
351.00	0.16733
352.00	0.16500
353.00	0.16244
354.00	0.15967
355.00	0.15661
356.00	0.15326
357.00	0.14998
358.00	0.14625
359.00	0.14260
360.00	0.13906
361.00	0.13551
362.00	0.13211
363.00	0.12894
364.00	0.12561
365.00	0.12257
366.00	0.11982
367.00	0.11716
368.00	0.11451
369.00	0.11221
370.00	0.11039
371.00	0.10824
372.00	0.10639
373.00	0.10460
374.00	0.10297
375.00	0.10146
376.00	0.099992
377.00	0.098988
378.00	0.098026
379.00	0.097063
380.00	0.096018
381.00	0.095256
382.00	0.094621
383.00	0.094211
384.00	0.093776
385.00	0.092245
386.00	0.091759
387.00	0.091249
388.00	0.090772
389.00	0.090371
390.00	0.090044
391.00	0.089701
392.00	0.089316
393.00	0.089099
394.00	0.088965
395.00	0.088589
396.00	0.088538
397.00	0.088279
398.00	0.088296
399.00	0.088221
400.00	0.088338
401.00	0.088555
402.00	0.088781
403.00	0.089124
404.00	0.089885
405.00	0.090571
406.00	0.091626
407.00	0.092755
408.00	0.094361
409.00	0.096152
410.00	0.098536
411.00	0.10113
412.00	0.10421
413.00	0.10765
414.00	0.11165
415.00	0.11613
416.00	0.12109
417.00	0.12662
418.00	0.13275
419.00	0.13939
420.00	0.14657
421.00	0.15448
422.00	0.16276
423.00	0.17204
424.00	0.18177
425.00	0.19224
426.00	0.20389
427.00	0.21681
428.00	0.23058
429.00	0.24622
430.00	0.26368
431.00	0.28313
432.00	0.30515
433.00	0.32989
434.00	0.35760
435.00	0.38832
436.00	0.42194
437.00	0.45827
438.00	0.49681
439.00	0.53831
440.00	0.58150
441.00	0.62611
442.00	0.67110
443.00	0.71596
444.00	0.75987
445.00	0.80243
446.00	0.84236
447.00	0.87924
448.00	0.91266
449.00	0.94151
450.00	0.96560
451.00	0.98304
452.00	0.99487
453.00	1.0000
454.00	0.99921
455.00	0.99161
456.00	0.97850
457.00	0.95957
458.00	0.93574
459.00	0.90647
460.00	0.87309
461.00	0.83586
462.00	0.79541
463.00	0.75216
464.00	0.70719
465.00	0.66141
466.00	0.61499
467.00	0.56905
468.00	0.52381
469.00	0.47975
470.00	0.43711
471.00	0.39674
472.00	0.35868
473.00	0.32323
474.00	0.28987
475.00	0.25957
476.00	0.23145
477.00	0.20595
478.00	0.18253
479.00	0.16169
480.00	0.14324
481.00	0.12665
482.00	0.11196
483.00	0.099172
484.00	0.087995
485.00	0.078181
486.00	0.069614
487.00	0.062336
488.00	0.055877
489.00	0.050381
490.00	0.045779
491.00	0.041688
492.00	0.038200
493.00	0.035313
494.00	0.032703
495.00	0.030545
496.00	0.028771
497.00	0.027223
498.00	0.025968
499.00	0.024931
500.00	0.024061
501.00	0.023216
502.00	0.022480
503.00	0.022028
504.00	0.021543
505.00	0.021032
506.00	0.020731
507.00	0.020346
508.00	0.020037
509.00	0.019752
510.00	0.019493
511.00	0.019292
512.00	0.019083
513.00	0.018849
514.00	0.018707
515.00	0.018489
516.00	0.018422
517.00	0.018338
518.00	0.018188
519.00	0.018079
520.00	0.018121
521.00	0.018071
522.00	0.018037
523.00	0.018079
524.00	0.018213
525.00	0.018255
526.00	0.018255
527.00	0.018414
528.00	0.018631
529.00	0.018598
530.00	0.018899
531.00	0.019025
532.00	0.019275
533.00	0.019351
534.00	0.019577
535.00	0.019736
536.00	0.019920
537.00	0.020146
538.00	0.020196
539.00	0.020480
540.00	0.020581
541.00	0.020823
542.00	0.021091
543.00	0.021292
544.00	0.021618
545.00	0.021702
546.00	0.022070
547.00	0.022254
548.00	0.022572
549.00	0.023032
550.00	0.023484
551.00	0.024027
552.00	0.024680
553.00	0.025307
554.00	0.026136
555.00	0.027089
556.00	0.028185
557.00	0.029306
558.00	0.030528
559.00	0.031875
560.00	0.033431
561.00	0.035196
562.00	0.036970
563.00	0.038986
564.00	0.040944
565.00	0.043127
566.00	0.045386
567.00	0.047603
568.00	0.049870
569.00	0.052154
570.00	0.054522
571.00	0.056814
572.00	0.058981
573.00	0.061031
574.00	0.062913
575.00	0.064729
576.00	0.066276
577.00	0.067874
578.00	0.069012
579.00	0.070125
580.00	0.070794
581.00	0.071488
582.00	0.071697
583.00	0.071873
584.00	0.071681
585.00	0.071304
586.00	0.070618
587.00	0.069899
588.00	0.068811
589.00	0.067899
590.00	0.066410
591.00	0.064938
592.00	0.063373
593.00	0.061792
594.00	0.059876
595.00	0.058236
596.00	0.056396
597.00	0.054631
598.00	0.052765
599.00	0.050991
600.00	0.049184
601.00	0.047645
602.00	0.045938
603.00	0.044315
604.00	0.042893
605.00	0.041487
606.00	0.040316
607.00	0.039078
608.00	0.038016
609.00	0.037162
610.00	0.036309
611.00	0.035589
612.00	0.035104
613.00	0.034552
614.00	0.034217
615.00	0.033925
616.00	0.033732
617.00	0.033565
618.00	0.033556
619.00	0.033423
620.00	0.033556
621.00	0.033515
622.00	0.033824
623.00	0.033849
624.00	0.034025
625.00	0.034159
626.00	0.034410
627.00	0.034493
628.00	0.034803
629.00	0.034870
630.00	0.034995
631.00	0.035087
632.00	0.035179
633.00	0.035280
634.00	0.035380
635.00	0.035271
636.00	0.035096
637.00	0.035020
638.00	0.034661
639.00	0.034460
640.00	0.034042
641.00	0.033674
642.00	0.033222
643.00	0.032678
644.00	0.032143
645.00	0.031423
646.00	0.030779
647.00	0.030076
648.00	0.029365
649.00	0.028554
650.00	0.027675
651.00	0.027006
652.00	0.025993
653.00	0.025190
654.00	0.024253
655.00	0.023358
656.00	0.022404
657.00	0.021442
658.00	0.020522
659.00	0.019652
660.00	0.018799
661.00	0.018071
662.00	0.017192
663.00	0.016356
664.00	0.015561
665.00	0.014875
666.00	0.014247
667.00	0.013469
668.00	0.012683
669.00	0.012156
670.00	0.011470
671.00	0.010893
672.00	0.010374
673.00	0.0098051
674.00	0.0092947
675.00	0.0087844
676.00	0.0082908
677.00	0.0079562
678.00	0.0074960
679.00	0.0071112
680.00	0.0067180
681.00	0.0064419
682.00	0.0061825
683.00	0.0058646
684.00	0.0055635
685.00	0.0053543
686.00	0.0050866
687.00	0.0048607
688.00	0.0046683
689.00	0.0044842
690.00	0.0042416
691.00	0.0040910
692.00	0.0039739
693.00	0.0037647
694.00	0.0037145
695.00	0.0035723
696.00	0.0032711
697.00	0.0032879
698.00	0.0031206
699.00	0.0030453
700.00	0.0028696
701.00	0.0028026
702.00	0.0026688
703.00	0.0026688
704.00	0.0025266
705.00	0.0023760
706.00	0.0023174
707.00	0.0022588
708.00	0.0020915
709.00	0.0020832
710.00	0.0020330
711.00	0.0019744
712.00	0.0018573
713.00	0.0017569
714.00	0.0017820
715.00	0.0016732
716.00	0.0015728
717.00	0.0015812
718.00	0.0014306
719.00	0.0014055
720.00	0.0013888
721.00	0.0013553
722.00	0.0013051
723.00	0.0012131
724.00	0.0011462
725.00	0.0011294
726.00	0.0010625
727.00	0.0010541
728.00	0.0011043
729.00	0.0010625
730.00	0.0010207
731.00	0.0010625
732.00	0.0010541
733.00	0.00094537
734.00	0.00092027
735.00	0.00089517
736.00	0.00094537
737.00	0.00090354
738.00	0.00098720
739.00	0.00094537
740.00	0.00078641
741.00	0.00095374
742.00	0.0010039
743.00	0.00097047
744.00	0.00092864
745.00	0.0010207
746.00	0.0010374
747.00	0.0010123
748.00	0.0011796
749.00	0.0011211
750.00	0.0011378
751.00	0.0012382
752.00	0.0012633
753.00	0.0012298
754.00	0.0012047
755.00	0.0011378
756.00	0.0011378
757.00	0.0012465
758.00	0.0012633
759.00	0.0012047
760.00	0.0011294
761.00	0.0011629
762.00	0.0012047
763.00	0.0012549
764.00	0.0011378
765.00	0.0011545
766.00	0.0010458
767.00	0.0011713
768.00	0.0011294
769.00	0.0010458
770.00	0.0010290
771.00	0.0010541
772.00	0.00097047
773.00	0.00092864
774.00	0.00092027
775.00	0.00071112
776.00	0.00071112
777.00	0.00067765
778.00	0.00072701
779.00	0.00061073
780.00	0.00061073
781.00	0.00068602
782.00	0.00062746
783.00	0.00057726
784.00	0.00061825
785.00	0.00054380
786.00	0.00048523
787.00	0.00045177
788.00	0.00050197
789.00	0.00047603
790.00	0.00049360
791.00	0.00043504
792.00	0.00042667
793.00	0.00037647
794.00	0.00038484
795.00	0.00049360
796.00	0.00045177
797.00	0.00051033
798.00	0.00051033
799.00	0.00046850
800.00	0.00051870
