Wavelength (nm)	Q16 abs N
438.25	0.033636
438.50	0.030210
438.75	0.032699
439.00	0.031616
439.25	0.028417
439.50	0.029573
439.75	0.025686
440.00	0.027214
440.25	0.027685
440.50	0.025149
440.75	0.023745
441.00	0.021944
441.25	0.022568
441.50	0.021217
441.75	0.021666
442.00	0.020437
442.25	0.019307
442.50	0.019078
442.75	0.018255
443.00	0.017868
443.25	0.018328
443.50	0.017919
443.75	0.016975
444.00	0.017513
444.25	0.015201
444.50	0.015655
444.75	0.015779
445.00	0.014798
445.25	0.014099
445.50	0.014638
445.75	0.013089
446.00	0.013119
446.25	0.013460
446.50	0.012458
446.75	0.012841
447.00	0.012051
447.25	0.0096455
447.50	0.011844
447.75	0.012770
448.00	0.011678
448.25	0.010525
448.50	0.0097271
448.75	0.010691
449.00	0.0098481
449.25	0.011065
449.50	0.010431
449.75	0.0090650
450.00	0.0091359
450.25	0.0089383
450.50	0.010341
450.75	0.0071126
451.00	0.0089447
451.25	0.0098588
451.50	0.0091548
451.75	0.0076089
452.00	0.0082458
452.25	0.0072417
452.50	0.0077868
452.75	0.0095429
453.00	0.0075082
453.25	0.0075734
453.50	0.0085838
453.75	0.0084692
454.00	0.0075367
454.25	0.0071309
454.50	0.0091416
454.75	0.0076646
455.00	0.0076418
455.25	0.0073740
455.50	0.0079071
455.75	0.0074177
456.00	0.0075317
456.25	0.0083692
456.50	0.0071138
456.75	0.0068619
457.00	0.0066302
457.25	0.0068410
457.50	0.0068473
457.75	0.0062889
458.00	0.0075741
458.25	0.0067979
458.50	0.0067827
458.75	0.0081204
459.00	0.0073284
459.25	0.0070246
459.50	0.0059433
459.75	0.0067359
460.00	0.0065871
460.25	0.0060541
460.50	0.0075063
460.75	0.0067587
461.00	0.0077412
461.25	0.0067232
461.50	0.0078912
461.75	0.0073911
462.00	0.0075956
462.25	0.0055077
462.50	0.0060775
462.75	0.0061826
463.00	0.0073867
463.25	0.0074399
463.50	0.0055508
463.75	0.0068872
464.00	0.0058483
464.25	0.0051956
464.50	0.0063326
464.75	0.0061465
465.00	0.0074101
465.25	0.0057521
465.50	0.0066099
465.75	0.0070796
466.00	0.0059218
466.25	0.0064858
466.50	0.0061009
466.75	0.0065194
467.00	0.0066105
467.25	0.0064643
467.50	0.0069245
467.75	0.0060218
468.00	0.0073766
468.25	0.0070581
468.50	0.0060427
468.75	0.0068650
469.00	0.0075741
469.25	0.0069764
469.50	0.0060041
469.75	0.0053628
470.00	0.0071145
470.25	0.0066656
470.50	0.0064440
470.75	0.0065719
471.00	0.0071866
471.25	0.0071613
471.50	0.0076013
471.75	0.0071898
472.00	0.0064238
472.25	0.0074639
472.50	0.0078976
472.75	0.0073563
473.00	0.0084572
473.25	0.0071379
473.50	0.0069087
473.75	0.0079349
474.00	0.0079242
474.25	0.0084015
474.50	0.0070201
474.75	0.0072765
475.00	0.0086218
475.25	0.0065915
475.50	0.0062940
475.75	0.0078210
476.00	0.0076424
476.25	0.0074240
476.50	0.0062497
476.75	0.0082141
477.00	0.0076861
477.25	0.0086357
477.50	0.0067371
477.75	0.0068384
478.00	0.0076868
478.25	0.0086997
478.50	0.0083097
478.75	0.0077969
479.00	0.0081109
479.25	0.0068511
479.50	0.0074221
479.75	0.0084895
480.00	0.0082799
480.25	0.0083914
480.50	0.0089061
480.75	0.0085382
481.00	0.0092954
481.25	0.0087560
481.50	0.0079318
481.75	0.0080786
482.00	0.0079014
482.25	0.0084363
482.50	0.0072987
482.75	0.0084040
483.00	0.0083762
483.25	0.0077956
483.50	0.0082122
483.75	0.0084407
484.00	0.0086117
484.25	0.0067872
484.50	0.0073398
484.75	0.0077070
485.00	0.0089833
485.25	0.0074607
485.50	0.0078678
485.75	0.0080457
486.00	0.0082977
486.25	0.0080394
486.50	0.0082591
486.75	0.0078083
487.00	0.0075912
487.25	0.0079805
487.50	0.0077013
487.75	0.0076690
488.00	0.0084901
488.25	0.0090333
488.50	0.0085718
488.75	0.0089852
489.00	0.0094290
489.25	0.0080185
489.50	0.0087003
489.75	0.0095505
490.00	0.0099234
490.25	0.0096505
490.50	0.0090023
490.75	0.0089181
491.00	0.010230
491.25	0.0093948
491.50	0.010191
491.75	0.010593
492.00	0.010089
492.25	0.010135
492.50	0.0099278
492.75	0.011019
493.00	0.010876
493.25	0.012494
493.50	0.011159
493.75	0.011296
494.00	0.012459
494.25	0.012541
494.50	0.013027
494.75	0.012867
495.00	0.012812
495.25	0.013844
495.50	0.014463
495.75	0.014932
496.00	0.015939
496.25	0.017607
496.50	0.015747
496.75	0.018156
497.00	0.018457
497.25	0.020357
497.50	0.019782
497.75	0.019620
498.00	0.020364
498.25	0.021227
498.50	0.022667
498.75	0.024392
499.00	0.024524
499.25	0.025491
499.50	0.026608
499.75	0.027544
500.00	0.027215
500.25	0.028576
500.50	0.029494
500.75	0.029278
501.00	0.030506
501.25	0.032567
501.50	0.031930
501.75	0.032410
502.00	0.034088
502.25	0.034330
502.50	0.035494
502.75	0.036309
503.00	0.037627
503.25	0.037378
503.50	0.038574
503.75	0.039108
504.00	0.039993
504.25	0.040279
504.50	0.040812
504.75	0.042199
505.00	0.042204
505.25	0.043793
505.50	0.044885
505.75	0.044281
506.00	0.044626
506.25	0.045290
506.50	0.048049
506.75	0.046275
507.00	0.047498
507.25	0.049198
507.50	0.049626
507.75	0.049161
508.00	0.050883
508.25	0.051341
508.50	0.051606
508.75	0.052397
509.00	0.053297
509.25	0.054929
509.50	0.055395
509.75	0.056228
510.00	0.056153
510.25	0.057118
510.50	0.057732
510.75	0.057849
511.00	0.058166
511.25	0.059162
511.50	0.059335
511.75	0.060229
512.00	0.059568
512.25	0.060414
512.50	0.060358
512.75	0.059230
513.00	0.058186
513.25	0.059368
513.50	0.057717
513.75	0.058449
514.00	0.058142
514.25	0.057057
514.50	0.058260
514.75	0.058873
515.00	0.056888
515.25	0.054883
515.50	0.056240
515.75	0.054775
516.00	0.053676
516.25	0.053877
516.50	0.053753
516.75	0.052431
517.00	0.052698
517.25	0.051735
517.50	0.050358
517.75	0.049168
518.00	0.048705
518.25	0.048963
518.50	0.049197
518.75	0.046957
519.00	0.046607
519.25	0.047047
519.50	0.045811
519.75	0.043365
520.00	0.042880
520.25	0.042546
520.50	0.040811
520.75	0.040536
521.00	0.039417
521.25	0.038993
521.50	0.037174
521.75	0.037522
522.00	0.035853
522.25	0.034242
522.50	0.033268
522.75	0.032254
523.00	0.032224
523.25	0.031330
523.50	0.030804
523.75	0.030106
524.00	0.030000
524.25	0.029566
524.50	0.026842
524.75	0.024840
525.00	0.025059
525.25	0.024890
525.50	0.023039
525.75	0.022984
526.00	0.023250
526.25	0.021968
526.50	0.021169
526.75	0.019975
527.00	0.020100
527.25	0.018427
527.50	0.018981
527.75	0.017323
528.00	0.016863
528.25	0.016834
528.50	0.017646
528.75	0.015751
529.00	0.015447
529.25	0.014406
529.50	0.015195
529.75	0.013814
530.00	0.014876
530.25	0.012870
530.50	0.011907
530.75	0.012596
531.00	0.012129
531.25	0.012217
531.50	0.012275
531.75	0.010513
532.00	0.011161
532.25	0.0099392
532.50	0.010195
532.75	0.010171
533.00	0.010549
533.25	0.010298
533.50	0.010291
533.75	0.0078140
534.00	0.0085623
534.25	0.0093131
534.50	0.0074886
534.75	0.0085047
535.00	0.0090865
535.25	0.0080824
535.50	0.0085674
535.75	0.0084452
536.00	0.0089934
536.25	0.0082268
536.50	0.0080691
536.75	0.0080539
537.00	0.0068321
537.25	0.0072221
537.50	0.0078684
537.75	0.0086218
538.00	0.0090808
538.25	0.0083679
538.50	0.0076937
538.75	0.0080318
539.00	0.0076627
539.25	0.0070581
539.50	0.0084870
539.75	0.0081343
540.00	0.0074329
540.25	0.0079140
540.50	0.0082388
540.75	0.0073671
541.00	0.0084123
541.25	0.0092112
541.50	0.0079147
541.75	0.0071683
542.00	0.0086319
542.25	0.0081280
542.50	0.0073006
542.75	0.0067201
543.00	0.0079697
543.25	0.0067308
543.50	0.0083363
543.75	0.0081464
544.00	0.0076671
544.25	0.0072936
544.50	0.0084009
544.75	0.0064865
545.00	0.0074202
545.25	0.0065371
545.50	0.0077602
545.75	0.0069347
546.00	0.0068758
546.25	0.0069188
546.50	0.0065327
546.75	0.0070068
547.00	0.0063655
547.25	0.0062358
547.50	0.0069005
547.75	0.0070701
548.00	0.0070037
548.25	0.0071347
548.50	0.0065675
548.75	0.0064061
549.00	0.0059401
549.25	0.0059110
549.50	0.0050424
549.75	0.0067941
550.00	0.0055096
550.25	0.0060300
550.50	0.0052001
550.75	0.0060680
551.00	0.0053805
551.25	0.0054337
551.50	0.0056191
551.75	0.0049418
552.00	0.0063383
552.25	0.0049487
552.50	0.0042131
552.75	0.0048379
553.00	0.0056040
553.25	0.0047765
553.50	0.0049994
553.75	0.0044999
554.00	0.0043714
554.25	0.0046012
554.50	0.0049057
554.75	0.0034800
555.00	0.0045075
555.25	0.0043226
555.50	0.0047886
555.75	0.0044309
556.00	0.0033293
556.25	0.0035617
556.50	0.0043714
556.75	0.0029602
557.00	0.0044467
557.25	0.0041048
557.50	0.0036484
557.75	0.0017220
558.00	0.0036769
558.25	0.0045151
558.50	0.0031799
558.75	0.0026481
559.00	0.0027051
559.25	0.0047183
559.50	0.0039548
559.75	0.0036022
560.00	0.0030305
560.25	0.0035800
560.50	0.0028754
560.75	0.0026165
561.00	0.0050506
561.25	0.0035294
561.50	0.0029583
561.75	0.0024025
562.00	0.0034490
562.25	0.0024930
562.50	0.0024234
562.75	0.0032698
563.00	0.0027944
563.25	0.0044524
563.50	0.0037731
563.75	0.0030919
564.00	0.0027349
564.25	0.0028748
564.50	0.0025361
564.75	0.0030014
565.00	0.0021208
565.25	0.0026450
565.50	0.0031483
565.75	0.0026405
566.00	0.0023075
566.25	0.0029450
566.50	0.0036224
566.75	0.0029254
567.00	0.0038864
567.25	0.0034401
567.50	0.0032261
567.75	0.0025013
568.00	0.0023633
568.25	0.0036952
568.50	0.0030406
568.75	0.0019036
569.00	0.0022670
569.25	0.0040251
569.50	0.0038953
569.75	0.0033401
570.00	0.0032078
570.25	0.0028210
570.50	0.0038364
570.75	0.0030153
571.00	0.0044366
571.25	0.0043796
