Wavelength (nm)	Q19 abs N
388.25	0.037316
388.50	0.037908
388.75	0.032840
389.00	0.034810
389.25	0.033931
389.50	0.034051
389.75	0.036129
390.00	0.034491
390.25	0.034728
390.50	0.033202
390.75	0.032820
391.00	0.033791
391.25	0.034885
391.50	0.034824
391.75	0.034088
392.00	0.034454
392.25	0.035510
392.50	0.034218
392.75	0.032933
393.00	0.035756
393.25	0.033608
393.50	0.031765
393.75	0.034563
394.00	0.031982
394.25	0.035338
394.50	0.036291
394.75	0.034942
395.00	0.034578
395.25	0.034977
395.50	0.035514
395.75	0.033359
396.00	0.034694
396.25	0.034647
396.50	0.036508
396.75	0.036678
397.00	0.034405
397.25	0.035343
397.50	0.034676
397.75	0.035150
398.00	0.036944
398.25	0.037047
398.50	0.036035
398.75	0.037811
399.00	0.037939
399.25	0.037128
399.50	0.037131
399.75	0.036313
400.00	0.037972
400.25	0.036788
400.50	0.037032
400.75	0.035387
401.00	0.039497
401.25	0.037223
401.50	0.038206
401.75	0.036875
402.00	0.037531
402.25	0.036927
402.50	0.039802
402.75	0.038694
403.00	0.040406
403.25	0.038180
403.50	0.038901
403.75	0.037819
404.00	0.040884
404.25	0.038623
404.50	0.038993
404.75	0.041724
405.00	0.040115
405.25	0.042228
405.50	0.039356
405.75	0.041513
406.00	0.042853
406.25	0.042540
406.50	0.042977
406.75	0.044425
407.00	0.043974
407.25	0.043560
407.50	0.045585
407.75	0.046866
408.00	0.045240
408.25	0.046470
408.50	0.048176
408.75	0.050612
409.00	0.048974
409.25	0.048766
409.50	0.049352
409.75	0.053482
410.00	0.053932
410.25	0.053767
410.50	0.055609
410.75	0.055882
411.00	0.058129
411.25	0.059998
411.50	0.061323
411.75	0.061068
412.00	0.063782
412.25	0.065600
412.50	0.064625
412.75	0.065991
413.00	0.067598
413.25	0.070848
413.50	0.069667
413.75	0.073423
414.00	0.075187
414.25	0.076181
414.50	0.077333
414.75	0.081367
415.00	0.084355
415.25	0.084971
415.50	0.086891
415.75	0.087725
416.00	0.090979
416.25	0.092906
416.50	0.097132
416.75	0.099186
417.00	0.10051
417.25	0.10347
417.50	0.10643
417.75	0.10672
418.00	0.10722
418.25	0.10998
418.50	0.11524
418.75	0.11588
419.00	0.11769
419.25	0.12003
419.50	0.12165
419.75	0.12351
420.00	0.12352
420.25	0.12732
420.50	0.12895
420.75	0.12995
421.00	0.13097
421.25	0.13284
421.50	0.13555
421.75	0.13555
422.00	0.13868
422.25	0.13907
