Wavelength (nm)	K08 abs N
305.50	0.043839
305.75	0.043575
306.00	0.045510
306.25	0.044717
306.50	0.046796
306.75	0.046506
307.00	0.046992
307.25	0.045944
307.50	0.046617
307.75	0.047009
308.00	0.046617
308.25	0.046336
308.50	0.047128
308.75	0.047103
309.00	0.047912
309.25	0.046967
309.50	0.049046
309.75	0.047359
310.00	0.044257
310.25	0.044206
310.50	0.047265
310.75	0.039869
311.00	0.046694
311.25	0.042255
311.50	0.039034
311.75	0.042928
312.00	0.042672
312.25	0.035847
312.50	0.043098
312.75	0.040014
313.00	0.043081
313.25	0.040968
313.50	0.044939
313.75	0.043669
314.00	0.033316
314.25	0.041437
314.50	0.039579
314.75	0.030104
315.00	0.037261
315.25	0.039179
315.50	0.037611
315.75	0.033640
316.00	0.031161
316.25	0.034177
316.50	0.029422
316.75	0.033921
317.00	0.025988
317.25	0.033674
317.50	0.034671
317.75	0.028033
318.00	0.032413
318.25	0.028579
318.50	0.023347
318.75	0.024727
319.00	0.028962
319.25	0.034628
319.50	0.026934
319.75	0.029507
320.00	0.034168
320.25	0.019751
320.50	0.031092
320.75	0.028545
321.00	0.029507
321.25	0.027173
321.50	0.022572
321.75	0.027403
322.00	0.024744
322.25	0.025741
322.50	0.021336
322.75	0.021046
323.00	0.026142
323.25	0.030308
323.50	0.025912
323.75	0.023338
324.00	0.026125
324.25	0.021924
324.50	0.023006
324.75	0.022069
325.00	0.026074
325.25	0.022614
325.50	0.022478
325.75	0.025946
326.00	0.020356
326.25	0.018379
326.50	0.019027
326.75	0.021089
327.00	0.023688
327.25	0.016411
327.50	0.020203
327.75	0.017723
328.00	0.021992
328.25	0.021643
328.50	0.019359
328.75	0.021021
329.00	0.016786
329.25	0.022733
329.50	0.019572
329.75	0.016760
330.00	0.021012
330.25	0.019112
330.50	0.019180
330.75	0.021208
331.00	0.015917
331.25	0.015559
331.50	0.011162
331.75	0.016837
332.00	0.019163
332.25	0.022077
332.50	0.019044
332.75	0.017289
333.00	0.018516
333.25	0.016743
333.50	0.013079
333.75	0.019606
334.00	0.016104
334.25	0.016292
334.50	0.015636
334.75	0.017425
335.00	0.014954
335.25	0.014835
335.50	0.016002
335.75	0.015133
336.00	0.0099523
336.25	0.0087935
336.50	0.011793
336.75	0.012952
337.00	0.016820
337.25	0.015039
337.50	0.013608
337.75	0.010847
338.00	0.016803
338.25	0.012330
338.50	0.011299
338.75	0.013497
339.00	0.0082055
339.25	0.012807
339.50	0.011094
339.75	0.0089383
340.00	0.011972
340.25	0.012014
340.50	0.010106
340.75	0.013659
341.00	0.013437
341.25	0.011904
341.50	0.012219
341.75	0.0097052
342.00	0.0086571
342.25	0.0097393
342.50	0.0054618
342.75	0.0048228
343.00	0.0076091
343.25	0.0085464
343.50	0.0086827
343.75	0.010864
344.00	0.0064247
344.25	0.0070723
344.50	0.0023858
344.75	0.0071660
345.00	0.010523
345.25	0.0073108
345.50	0.0038088
345.75	0.0072171
346.00	0.0066888
346.25	0.0084611
346.50	0.0082311
346.75	0.0057345
347.00	0.0060412
347.25	0.0049506
347.50	0.0074727
347.75	0.0086230
348.00	0.0083078
348.25	0.0099608
348.50	0.0078817
348.75	0.0077624
349.00	0.0051040
349.25	0.0058538
349.50	0.0096881
349.75	0.0078221
350.00	0.0085804
350.25	0.0053638
350.50	0.0044734
350.75	0.0053383
351.00	0.0069274
351.25	0.0083887
351.50	0.0062628
351.75	0.0040942
352.00	0.0054874
352.25	0.0052275
352.50	0.0033572
352.75	0.0064545
353.00	0.0057175
353.25	0.0051423
353.50	0.0041837
353.75	0.0062074
354.00	0.0016360
354.25	0.0075026
354.50	0.0047716
354.75	0.0028758
355.00	0.0063054
355.25	0.0052019
355.50	0.0073960
355.75	0.0028076
356.00	0.0041581
356.25	0.0080905
356.50	0.0062031
356.75	0.0074344
357.00	0.0048483
357.25	0.0070765
357.50	0.0049591
357.75	0.0065653
358.00	0.0056067
358.25	0.0047077
358.50	0.0054533
358.75	0.0043158
359.00	0.0059816
359.25	0.0081842
359.50	0.0016530
359.75	0.0076474
360.00	0.0064588
360.25	0.0083461
360.50	0.0071830
360.75	0.0043925
361.00	0.0037236
361.25	0.0030377
361.50	0.0048142
361.75	0.0048355
362.00	0.0066803
362.25	0.0030206
362.50	0.0053340
362.75	0.0052190
363.00	0.0077284
363.25	0.0045970
363.50	0.0093388
363.75	0.0022537
364.00	0.0064673
364.25	0.0040005
364.50	0.0039792
364.75	0.0053638
365.00	0.0046779
365.25	0.0061818
365.50	0.0067655
365.75	0.0080564
366.00	0.0039963
366.25	0.0015976
366.50	0.0024199
366.75	0.0049378
367.00	0.0039877
367.25	0.0037534
367.50	0.0059986
367.75	0.0056450
368.00	0.0052744
368.25	0.0039664
368.50	0.0055130
368.75	0.0071106
369.00	0.0044905
369.25	0.0032592
369.50	0.0086486
369.75	0.0068976
370.00	0.0042604
370.25	0.0063267
370.50	0.0036384
370.75	0.0019385
371.00	0.0047631
371.25	0.0026883
371.50	0.0084867
371.75	0.0047844
372.00	0.0048483
372.25	0.0074940
372.50	0.0050784
372.75	0.0033103
373.00	0.0031868
373.25	0.0078945
373.50	0.0054277
373.75	0.0054576
374.00	0.0051721
374.25	0.0047589
374.50	0.0023262
374.75	0.0018107
375.00	0.0031186
375.25	0.0067527
375.50	0.0065184
375.75	0.0058751
376.00	0.0055982
376.25	0.0039579
376.50	0.0042007
376.75	0.0067357
377.00	0.0040133
377.25	0.0071021
377.50	0.0054192
377.75	0.0054831
378.00	0.0058112
378.25	0.0041368
378.50	0.0059305
378.75	0.0056876
379.00	0.0048739
379.25	0.0042135
379.50	0.0064673
379.75	0.0067442
380.00	0.0058964
380.25	0.0047674
380.50	0.0046950
380.75	0.0050997
381.00	0.0048228
381.25	0.0047163
381.50	0.0051125
381.75	0.0042817
382.00	0.0047631
382.25	0.0023645
382.50	0.0033146
382.75	0.0027309
383.00	0.0039281
383.25	0.0075537
383.50	0.0066718
383.75	0.0035830
384.00	0.0064673
384.25	0.0059773
384.50	0.0029482
384.75	0.0060881
385.00	0.0051806
385.25	0.0036852
385.50	0.0057089
385.75	0.0028672
386.00	0.0043882
386.25	0.0048782
386.50	0.0044223
386.75	0.0079456
387.00	0.0067144
387.25	0.0065312
387.50	0.0059816
387.75	0.0060796
388.00	0.0066803
388.25	0.0050060
388.50	0.0078391
388.75	0.0058240
389.00	0.0045842
389.25	0.0033444
389.50	0.0055982
389.75	0.0066164
390.00	0.0069870
390.25	0.0053553
390.50	0.0041241
390.75	0.0069743
391.00	0.0053085
391.25	0.0058410
391.50	0.0025648
391.75	0.0035745
392.00	0.0064588
392.25	0.0093175
392.50	0.0029482
392.75	0.0053383
393.00	0.0038684
393.25	0.0048185
393.50	0.0064928
393.75	0.0045203
394.00	0.0058964
394.25	0.0045970
394.50	0.0050187
394.75	0.0038045
395.00	0.0053255
395.25	0.0042221
395.50	0.0061350
395.75	0.0070254
396.00	0.0070382
396.25	0.0053468
396.50	0.0046864
396.75	0.0058069
397.00	0.0065269
397.25	0.0076218
397.50	0.0054618
397.75	0.0036852
398.00	0.0061009
398.25	0.0045544
398.50	0.0055556
398.75	0.0048100
399.00	0.0060412
399.25	0.0037193
399.50	0.0043967
399.75	0.0066249
400.00	0.0066462
400.25	0.0077156
400.50	0.0054022
400.75	0.0051849
401.00	0.0055044
401.25	0.0073236
401.50	0.0044393
401.75	0.0056195
402.00	0.0061946
402.25	0.0084824
402.50	0.0062202
402.75	0.0059603
403.00	0.0055470
403.25	0.0081161
403.50	0.0043626
403.75	0.0031058
404.00	0.0052829
404.25	0.0037278
404.50	0.0051806
404.75	0.0042135
405.00	0.0045927
405.25	0.0044692
405.50	0.0064928
405.75	0.0046055
406.00	0.0051125
406.25	0.0065056
406.50	0.0043030
406.75	0.0051679
407.00	0.0051636
407.25	0.0044351
407.50	0.0049250
407.75	0.0071958
408.00	0.0061009
408.25	0.0049634
408.50	0.0070808
408.75	0.0062330
409.00	0.0048824
409.25	0.0048867
409.50	0.0052999
409.75	0.0043073
410.00	0.0081459
