Wavelength (nm)	I19 abs N
317.78	0.14561
318.06	0.14262
318.33	0.14801
318.61	0.14723
318.89	0.14341
319.17	0.13814
319.44	0.13470
319.72	0.14692
320.00	0.14408
320.28	0.14113
320.56	0.14119
320.83	0.13965
321.11	0.14016
321.39	0.13540
321.67	0.13948
321.94	0.13707
322.22	0.14198
322.50	0.13277
322.78	0.13834
323.06	0.13424
323.33	0.13687
323.61	0.13006
323.89	0.12637
324.17	0.12872
324.44	0.12629
324.72	0.12135
325.00	0.12574
325.28	0.12206
325.56	0.12586
325.83	0.11996
326.11	0.12287
326.39	0.11787
326.67	0.11398
326.94	0.12245
327.22	0.11157
327.50	0.11243
327.78	0.11160
328.06	0.11272
328.33	0.10891
328.61	0.11096
328.89	0.11218
329.17	0.10776
329.44	0.10666
329.72	0.10472
330.00	0.10372
330.28	0.10418
330.56	0.10307
330.83	0.10554
331.11	0.10500
331.39	0.10303
331.67	0.094388
331.94	0.098725
332.22	0.099072
332.50	0.091581
332.78	0.086404
333.06	0.090536
333.33	0.085174
333.61	0.089242
333.89	0.093069
334.17	0.091723
334.44	0.084445
334.72	0.087855
335.00	0.090665
335.28	0.085191
335.56	0.086094
335.83	0.078899
336.11	0.083217
336.39	0.082500
336.67	0.078831
336.94	0.071312
337.22	0.080192
337.50	0.077976
337.78	0.074363
338.06	0.068889
338.33	0.073790
338.61	0.064420
338.89	0.067387
339.17	0.069854
339.44	0.064177
339.72	0.068513
340.00	0.068675
340.28	0.061693
340.56	0.060468
340.83	0.057021
341.11	0.054009
341.39	0.058984
341.67	0.054889
341.94	0.053164
342.22	0.052965
342.50	0.054312
342.78	0.053170
343.06	0.041255
343.33	0.045795
343.61	0.048660
343.89	0.047073
344.17	0.042090
344.44	0.041715
344.72	0.041489
345.00	0.041448
345.28	0.043600
345.56	0.034369
345.83	0.034263
346.11	0.039821
346.39	0.034329
346.67	0.030457
346.94	0.033451
347.22	0.030957
347.50	0.032304
347.78	0.028571
348.06	0.027345
348.33	0.027998
348.61	0.031668
348.89	0.023640
349.17	0.027328
349.44	0.024511
349.72	0.024100
350.00	0.023105
350.28	0.021204
350.56	0.024457
350.83	0.019141
351.11	0.018841
351.39	0.017745
351.67	0.017777
351.94	0.018847
352.22	0.019111
352.50	0.019718
352.78	0.013578
353.06	0.017673
353.33	0.014477
353.61	0.017462
353.89	0.018873
354.17	0.015501
354.44	0.016459
354.72	0.016686
355.00	0.017783
355.28	0.013069
355.56	0.016794
355.83	0.014624
356.11	0.016841
356.39	0.014468
356.67	0.015426
356.94	0.012988
357.22	0.013215
357.50	0.014516
357.78	0.015123
358.06	0.013323
358.33	0.016910
358.61	0.014046
358.89	0.011284
359.17	0.013270
359.44	0.013414
359.72	0.011892
360.00	0.0083617
360.28	0.013013
360.56	0.011407
360.83	0.012403
361.11	0.010566
361.39	0.012968
361.67	0.013103
361.94	0.012793
362.22	0.0095039
362.50	0.0073527
362.78	0.010375
363.06	0.0080570
363.33	0.0067017
363.61	0.0074287
363.89	0.0059346
364.17	0.0072538
364.44	0.0049916
364.72	0.0084857
365.00	0.0084723
365.28	0.0070337
365.56	0.0072146
365.83	0.0083025
366.11	0.0070028
366.39	0.0075169
366.67	0.0046068
366.94	0.0081379
367.22	0.0071435
367.50	0.0054088
367.78	0.0046458
368.06	0.0060113
368.33	0.0048226
368.61	0.0074005
368.89	0.0061192
369.17	0.0033387
369.44	0.0073140
369.72	0.0015628
370.00	0.0051031
370.28	0.0064872
370.56	0.0049931
370.83	0.0048594
371.11	0.0059843
371.39	0.0081827
371.67	0.0076603
371.94	0.0071564
372.22	0.0045610
372.50	0.0070463
372.78	0.0056170
373.06	0.0073435
373.33	0.0091347
373.61	0.0071964
373.89	0.0060539
374.17	0.0057999
374.44	0.0072857
374.72	0.0080960
375.00	0.0084065
375.28	0.0056075
375.56	0.0094070
375.83	0.0061082
376.11	0.0066779
376.39	0.0065812
376.67	0.0059292
376.94	0.0046850
377.22	0.0089472
377.50	0.011081
377.78	0.0090500
378.06	0.012007
378.33	0.0085789
378.61	0.0074920
378.89	0.0067753
379.17	0.0081686
379.44	0.010376
379.72	0.0084379
380.00	0.0072122
380.28	0.0090034
380.56	0.0086106
380.83	0.0091802
381.11	0.0092131
381.39	0.0079689
381.67	0.0066136
381.94	0.0094228
382.22	0.010307
382.50	0.011756
382.78	0.010502
383.06	0.012571
383.33	0.011327
383.61	0.0093887
383.89	0.010634
384.17	0.010398
384.44	0.010922
384.72	0.010196
385.00	0.0093865
385.28	0.0065320
385.56	0.011248
385.83	0.012826
386.11	0.011536
386.39	0.012253
386.67	0.011555
386.94	0.011810
387.22	0.013074
387.50	0.011395
387.78	0.012742
388.06	0.012284
388.33	0.010882
388.61	0.012239
388.89	0.012892
389.17	0.012573
389.44	0.013957
389.72	0.0094920
390.00	0.012597
390.28	0.012454
390.56	0.013403
390.83	0.013029
391.11	0.016079
391.39	0.013826
391.67	0.014868
391.94	0.011754
392.22	0.014286
392.50	0.015355
392.78	0.016563
393.06	0.013755
393.33	0.011520
393.61	0.012618
393.89	0.016139
394.17	0.015867
394.44	0.015261
394.72	0.015590
395.00	0.012375
395.28	0.017572
395.56	0.013968
395.83	0.013223
396.11	0.016106
396.39	0.014436
396.67	0.016959
396.94	0.019425
397.22	0.020328
397.50	0.017094
397.78	0.018876
398.06	0.018715
398.33	0.018331
398.61	0.019660
398.89	0.017629
399.17	0.017606
399.44	0.018916
399.72	0.017728
400.00	0.019186
400.28	0.021662
400.56	0.022805
400.83	0.020117
401.11	0.021427
401.39	0.022358
401.67	0.023982
401.94	0.020147
402.22	0.020652
402.50	0.022286
402.78	0.021319
403.06	0.023767
403.33	0.023985
403.61	0.021029
403.89	0.024847
404.17	0.025740
404.44	0.025255
404.72	0.026380
405.00	0.023896
405.28	0.024364
405.56	0.025100
405.83	0.026734
406.11	0.027396
406.39	0.025643
406.67	0.028878
406.94	0.027643
407.22	0.027814
407.50	0.029874
407.78	0.027741
408.06	0.026108
408.33	0.031462
408.61	0.028423
408.89	0.028483
409.17	0.030025
409.44	0.031363
409.72	0.032423
410.00	0.032743
410.28	0.034108
410.56	0.035862
410.83	0.033248
411.11	0.035058
411.39	0.033823
411.67	0.035022
411.94	0.035490
412.22	0.037068
412.50	0.036444
412.78	0.037560
413.06	0.038018
413.33	0.040106
413.61	0.037862
413.89	0.041152
414.17	0.039316
414.44	0.040867
414.72	0.039585
415.00	0.040331
415.28	0.040799
415.56	0.043265
415.83	0.041160
416.11	0.045534
416.39	0.043475
416.67	0.046738
416.94	0.044207
417.22	0.047988
417.50	0.047253
417.78	0.047017
418.06	0.048975
418.33	0.049721
418.61	0.050910
418.89	0.052961
419.17	0.050578
419.44	0.053721
419.72	0.051449
420.00	0.056285
420.28	0.055874
420.56	0.055953
420.83	0.056263
421.11	0.058730
421.39	0.058763
421.67	0.058796
421.94	0.061587
422.22	0.060879
422.50	0.063707
422.78	0.062888
423.06	0.068280
423.33	0.063787
423.61	0.067411
423.89	0.066509
424.17	0.067319
424.44	0.068296
424.72	0.069069
425.00	0.072082
425.28	0.071828
425.56	0.074276
425.83	0.074957
426.11	0.076119
426.39	0.077827
426.67	0.077508
426.94	0.078707
427.22	0.080156
427.50	0.083493
427.78	0.081258
428.06	0.085668
428.33	0.084665
428.61	0.084105
428.89	0.088978
429.17	0.088132
429.44	0.090284
429.72	0.091039
430.00	0.091636
430.28	0.093409
430.56	0.097042
430.83	0.096825
431.11	0.098191
431.39	0.10008
431.67	0.10123
431.94	0.10406
432.22	0.10509
432.50	0.10673
432.78	0.10881
433.06	0.10947
433.33	0.11212
433.61	0.11326
433.89	0.11447
434.17	0.11493
434.44	0.11730
434.72	0.11977
435.00	0.12085
435.28	0.12191
435.56	0.12412
435.83	0.12686
436.11	0.12675
436.39	0.12994
436.67	0.13292
436.94	0.13255
437.22	0.13372
437.50	0.13720
437.78	0.14006
438.06	0.14260
438.33	0.14380
438.61	0.14446
438.89	0.14501
439.17	0.14808
439.44	0.14983
439.72	0.15045
440.00	0.15088
440.28	0.15676
440.56	0.15896
440.83	0.16000
441.11	0.15993
441.39	0.16427
441.67	0.16620
441.94	0.16822
442.22	0.16917
442.50	0.17335
442.78	0.17273
443.06	0.17483
443.33	0.17827
443.61	0.18018
443.89	0.18432
444.17	0.18393
444.44	0.18844
444.72	0.18895
445.00	0.19283
445.28	0.19226
445.56	0.19663
445.83	0.19868
446.11	0.19864
446.39	0.20184
446.67	0.20474
446.94	0.20891
447.22	0.21103
447.50	0.21304
447.78	0.21493
448.06	0.21681
448.33	0.22199
448.61	0.22368
448.89	0.22613
449.17	0.22844
449.44	0.23141
449.72	0.23494
450.00	0.23662
450.28	0.23936
450.56	0.24217
450.83	0.24390
451.11	0.24760
451.39	0.24961
451.67	0.25278
451.94	0.25678
452.22	0.25797
452.50	0.25975
452.78	0.26402
453.06	0.26860
453.33	0.27061
453.61	0.27183
453.89	0.27528
454.17	0.28121
454.44	0.28222
454.72	0.28375
455.00	0.28341
455.28	0.28863
455.56	0.29185
455.83	0.29343
456.11	0.29885
456.39	0.30158
456.67	0.30448
456.94	0.30716
457.22	0.31364
457.50	0.31190
457.78	0.31625
458.06	0.31860
458.33	0.32366
458.61	0.32819
458.89	0.33080
459.17	0.33501
459.44	0.33804
459.72	0.34324
460.00	0.34597
460.28	0.34761
460.56	0.35223
460.83	0.35711
461.11	0.35893
461.39	0.36143
461.67	0.36762
461.94	0.36699
462.22	0.37235
462.50	0.37688
462.78	0.38032
463.06	0.38467
463.33	0.38979
463.61	0.38982
463.89	0.39562
464.17	0.39813
464.44	0.40328
464.72	0.40486
465.00	0.41052
465.28	0.41390
465.56	0.41774
465.83	0.42126
466.11	0.42402
466.39	0.42883
466.67	0.43206
466.94	0.43757
467.22	0.43882
467.50	0.44112
467.78	0.44560
468.06	0.45037
468.33	0.45685
468.61	0.45686
468.89	0.46514
469.17	0.46724
469.44	0.46943
469.72	0.47287
470.00	0.47656
470.28	0.48115
470.56	0.48619
470.83	0.48819
471.11	0.49233
471.39	0.49722
471.67	0.50438
471.94	0.50529
472.22	0.50658
472.50	0.51310
472.78	0.52008
473.06	0.52074
473.33	0.52510
473.61	0.52778
473.89	0.53260
474.17	0.53793
474.44	0.53721
474.72	0.54427
475.00	0.54865
475.28	0.55402
475.56	0.55807
475.83	0.56206
476.11	0.56854
476.39	0.57095
476.67	0.57454
476.94	0.57997
477.22	0.58599
477.50	0.58868
477.78	0.59122
478.06	0.59569
478.33	0.59934
478.61	0.60601
478.89	0.60600
479.17	0.60939
479.44	0.61367
479.72	0.62182
480.00	0.62355
480.28	0.62983
480.56	0.63163
480.83	0.63405
481.11	0.63980
481.39	0.64256
481.67	0.64712
481.94	0.65171
482.22	0.65616
482.50	0.66280
482.78	0.66428
483.06	0.66938
483.33	0.67154
483.61	0.67810
483.89	0.68107
484.17	0.68177
484.44	0.68925
484.72	0.69385
485.00	0.69767
485.28	0.70191
485.56	0.70509
485.83	0.70952
486.11	0.71319
486.39	0.71905
486.67	0.72202
486.94	0.73132
487.22	0.73152
487.50	0.73675
487.78	0.73695
488.06	0.74572
488.33	0.75017
488.61	0.75113
488.89	0.75937
489.17	0.76223
489.44	0.76499
489.72	0.77078
490.00	0.77470
490.28	0.77771
490.56	0.78204
490.83	0.78702
491.11	0.79289
491.39	0.79562
491.67	0.80080
491.94	0.80352
492.22	0.80632
492.50	0.81079
492.78	0.81517
493.06	0.82002
493.33	0.82646
493.61	0.82871
493.89	0.83081
494.17	0.83562
494.44	0.83697
494.72	0.83965
495.00	0.84226
495.28	0.84399
495.56	0.85122
495.83	0.85360
496.11	0.85651
496.39	0.86245
496.67	0.86440
496.94	0.86859
497.22	0.87327
497.50	0.87497
497.78	0.87941
498.06	0.88168
498.33	0.88404
498.61	0.89044
498.89	0.88984
499.17	0.89571
499.44	0.89849
499.72	0.90387
500.00	0.90561
500.28	0.90999
500.56	0.91182
500.83	0.91673
501.11	0.91572
501.39	0.91729
501.67	0.92357
501.94	0.92536
502.22	0.92490
502.50	0.93026
502.78	0.93484
503.06	0.93610
503.33	0.94047
503.61	0.93935
503.89	0.93906
504.17	0.94339
504.44	0.94985
504.72	0.94711
505.00	0.95020
505.28	0.95089
505.56	0.95668
505.83	0.95829
506.11	0.95899
506.39	0.95850
506.67	0.96282
506.94	0.96386
507.22	0.96611
507.50	0.96560
507.78	0.96615
508.06	0.96930
508.33	0.97020
508.61	0.97132
508.89	0.97360
509.17	0.97214
509.44	0.97389
509.72	0.97403
510.00	0.97520
510.28	0.97879
510.56	0.98108
510.83	0.97986
511.11	0.97979
511.39	0.98235
511.67	0.98238
511.94	0.98589
512.22	0.98527
512.50	0.98761
512.78	0.98830
513.06	0.98669
513.33	0.98799
513.61	0.98732
513.89	0.98720
514.17	0.99039
514.44	0.99054
514.72	0.99273
515.00	0.98913
515.28	0.99383
515.56	0.99070
515.83	0.99279
516.11	0.99291
516.39	0.99271
516.67	0.99578
516.94	0.99303
517.22	0.99731
517.50	0.99576
517.78	0.99462
518.06	0.99541
518.33	0.99685
518.61	0.99709
518.89	0.99513
519.17	0.99578
519.44	1.0000
519.72	0.99877
520.00	0.99657
520.28	0.99499
520.56	0.99782
520.83	0.99617
521.11	0.99564
521.39	0.99390
521.67	0.99363
521.94	0.99710
522.22	0.99412
522.50	0.99373
522.78	0.99524
523.06	0.99547
523.33	0.99579
523.61	0.99214
523.89	0.99116
524.17	0.98970
524.44	0.99109
524.72	0.98825
525.00	0.99029
525.28	0.98834
525.56	0.98790
525.83	0.98626
526.11	0.98397
526.39	0.98463
526.67	0.98014
526.94	0.97995
527.22	0.97662
527.50	0.97931
527.78	0.97205
528.06	0.97453
528.33	0.97422
528.61	0.97225
528.89	0.96973
529.17	0.96572
529.44	0.96182
529.72	0.96117
530.00	0.96005
530.28	0.95636
530.56	0.95546
530.83	0.95030
531.11	0.94790
531.39	0.94317
531.67	0.94200
531.94	0.93730
532.22	0.93482
532.50	0.93159
532.78	0.92732
533.06	0.92118
533.33	0.91921
533.61	0.91619
533.89	0.91172
534.17	0.91290
534.44	0.90835
534.72	0.90654
535.00	0.89782
535.28	0.89638
535.56	0.88818
535.83	0.88521
536.11	0.87951
536.39	0.87519
536.67	0.87393
536.94	0.86897
537.22	0.86143
537.50	0.85559
537.78	0.84818
538.06	0.84225
538.33	0.83366
538.61	0.83058
538.89	0.82362
539.17	0.81634
539.44	0.80886
539.72	0.80514
540.00	0.79937
540.28	0.79313
540.56	0.78564
540.83	0.77980
541.11	0.77384
541.39	0.76172
541.67	0.75465
541.94	0.74591
542.22	0.74236
542.50	0.73264
542.78	0.72495
543.06	0.71691
543.33	0.71049
543.61	0.70404
543.89	0.69472
544.17	0.68826
544.44	0.68004
544.72	0.67203
545.00	0.66290
545.28	0.65393
545.56	0.64820
545.83	0.63918
546.11	0.63124
546.39	0.62044
546.67	0.61378
546.94	0.60872
547.22	0.59761
547.50	0.59071
547.78	0.57968
548.06	0.57579
548.33	0.56684
548.61	0.55685
548.89	0.54912
549.17	0.54261
549.44	0.53207
549.72	0.52624
550.00	0.51708
550.28	0.50979
550.56	0.50010
550.83	0.49198
551.11	0.48516
551.39	0.47581
551.67	0.46666
551.94	0.45749
552.22	0.45195
552.50	0.44421
552.78	0.43620
553.06	0.42817
553.33	0.42133
553.61	0.40975
553.89	0.40262
554.17	0.39676
554.44	0.38829
554.72	0.38079
555.00	0.37008
555.28	0.35914
555.56	0.35226
555.83	0.34575
556.11	0.33977
556.39	0.33155
556.67	0.32519
556.94	0.31854
557.22	0.31011
557.50	0.30405
557.78	0.29978
558.06	0.29239
558.33	0.28588
558.61	0.28094
558.89	0.27119
559.17	0.26687
559.44	0.26121
559.72	0.25633
560.00	0.25028
560.28	0.24636
560.56	0.23788
560.83	0.23046
561.11	0.22826
561.39	0.22019
561.67	0.21706
561.94	0.21098
562.22	0.20505
562.50	0.20108
562.78	0.19536
563.06	0.19356
563.33	0.18760
563.61	0.18270
563.89	0.18112
564.17	0.17268
564.44	0.16719
564.72	0.16312
565.00	0.16031
565.28	0.15375
565.56	0.15086
565.83	0.14532
566.11	0.14302
566.39	0.14055
566.67	0.13499
566.94	0.13357
567.22	0.12850
567.50	0.12357
567.78	0.12031
568.06	0.11548
568.33	0.11443
568.61	0.11251
568.89	0.10783
569.17	0.10293
569.44	0.099942
569.72	0.097578
570.00	0.096324
570.28	0.093062
570.56	0.088875
570.83	0.084845
571.11	0.085387
571.39	0.079673
571.67	0.077633
571.94	0.074075
572.22	0.073386
572.50	0.072512
572.78	0.067760
573.06	0.066053
573.33	0.065142
573.61	0.062380
573.89	0.059859
574.17	0.061317
574.44	0.058842
574.72	0.056644
575.00	0.056131
575.28	0.050778
575.56	0.049867
575.83	0.047928
576.11	0.048637
576.39	0.045829
576.67	0.042872
576.94	0.043979
577.22	0.042188
577.50	0.040093
577.78	0.039478
578.06	0.037900
578.33	0.037804
578.61	0.035634
578.89	0.033446
579.17	0.032165
579.44	0.031383
579.72	0.030463
580.00	0.030422
580.28	0.032629
580.56	0.027692
580.83	0.027577
581.11	0.023594
581.39	0.025403
581.67	0.024502
581.94	0.022304
582.22	0.022948
582.50	0.022592
582.78	0.022505
583.06	0.020631
583.33	0.019054
583.61	0.015116
583.89	0.016796
584.17	0.016644
584.44	0.015585
584.72	0.015775
585.00	0.015827
585.28	0.015628
585.56	0.014874
585.83	0.015176
586.11	0.015773
586.39	0.011938
586.67	0.016644
586.94	0.011911
587.22	0.012388
587.50	0.012004
587.78	0.014110
588.06	0.011191
588.33	0.011057
588.61	0.011201
588.89	0.0086057
589.17	0.0097121
589.44	0.0077923
589.72	0.0095743
590.00	0.011051
590.28	0.0094920
590.56	0.0086272
590.83	0.0081510
591.11	0.0072400
591.39	0.0054960
591.67	0.0060841
591.94	0.0068111
592.22	0.0086579
592.50	0.0073118
592.78	0.0081036
593.06	0.0054434
593.33	0.0087801
593.61	0.0063328
593.89	0.0075410
594.17	0.0055286
594.44	0.0061538
594.72	0.0061774
595.00	0.0079316
595.28	0.0064560
595.56	0.0050729
595.83	0.0044950
596.11	0.0047593
596.39	0.0047644
596.67	0.0050934
596.94	0.0049689
597.22	0.0055756
597.50	0.0045257
597.78	0.0066501
598.06	0.0041287
598.33	0.0045225
598.61	0.0038151
598.89	0.0021914
599.17	0.0024834
599.44	0.0041821
599.72	0.0011332
600.00	0.0027208
600.28	0.0034385
600.56	0.0054889
600.83	0.0045686
601.11	0.0027968
601.39	0.0035978
601.67	0.00066925
601.94	0.0014240
602.22	0.0025304
602.50	0.0019062
602.78	0.0031422
603.06	0.0041282
603.33	0.0013200
603.61	0.0024449
603.89	0.0016356
604.17	0.0030289
604.44	0.0018032
604.72	0.0019193
605.00	0.0017671
605.28	0.0045486
605.56	0.0028046
605.83	0.0022822
606.11	0.0015932
606.39	0.0019038
606.67	0.0017423
606.94	0.0023212
607.22	0.0033165
607.50	0.0031180
607.78	0.0037710
608.06	0.0041925
608.33	0.0024671
608.61	0.0034994
608.89	0.0023107
609.17	0.0019919
609.44	0.0020711
609.72	0.0010674
610.00	0.0026273
610.28	0.00077226
610.56	0.0022211
610.83	0.00090280
611.11	0.0012596
611.39	0.0017644
611.67	0.0014734
611.94	0.00081221
612.22	0.0027330
612.50	0.0030065
612.78	0.0017623
613.06	0.0039144
613.33	0.0011709
613.61	0.0017869
613.89	0.0032172
614.17	0.0015935
614.44	0.0046433
614.72	0.00033584
615.00	0.0035060
615.28	0.0020767
615.56	0.0045065
615.83	0.0018000
616.11	0.0016200
616.39	0.0012179
616.67	0.0018801
616.94	0.0029310
617.22	-0.00016415
617.50	0.0031078
617.78	0.0025669
618.06	0.00089696
618.33	0.0016424
618.61	0.0012311
618.89	0.0025781
619.17	0.0014912
619.44	0.0025513
619.72	0.0024176
620.00	0.0024598
620.28	0.0036309
620.56	0.0025903
620.83	0.0019846
621.11	0.0015363
621.39	0.0017265
621.67	0.0025367
621.94	0.0026529
622.22	0.0017140
622.50	0.0015711
622.78	0.0034364
623.06	0.0014610
623.33	0.0020584
623.61	0.0026651
623.89	0.0023000
624.17	0.0012038
624.44	0.0023565
624.72	0.0025097
625.00	0.0037549
625.28	0.0038526
625.56	0.0017754
625.83	0.0015029
626.11	0.00082317
626.39	0.00077275
626.67	0.0037763
626.94	-0.00087358
627.22	0.00054748
627.50	0.0016909
627.78	0.0024826
628.06	0.0032559
628.33	0.0021690
628.61	0.0052188
628.89	0.0019293
629.17	0.0014162
629.44	-9.6441e-05
629.72	0.0038418
630.00	0.0034213
630.28	0.0020752
630.56	0.0017472
630.83	0.0025482
631.11	0.0045337
631.39	0.0020679
631.67	0.0012956
631.94	0.0019856
632.22	0.0044617
632.50	0.0036431
632.78	0.00089038
633.06	0.0028575
633.33	0.0031772
633.61	0.0019515
633.89	0.0027432
634.17	0.00095298
634.44	0.0023185
634.72	0.0018146
635.00	0.0010794
635.28	0.00095492
635.56	0.0029313
635.83	0.00069677
636.11	0.0012201
636.39	0.0022062
636.67	0.00098049
636.94	0.0032252
637.22	0.0029527
637.50	0.0015419
637.78	0.0011583
638.06	0.0023387
638.33	0.0016127
638.61	0.0022564
638.89	0.0026132
639.17	0.0015540
639.44	0.0016332
639.72	0.0027488
640.00	0.0020506
640.28	0.0019817
640.56	0.00015440
640.83	0.0019734
641.11	0.0028947
641.39	0.0028721
641.67	0.0012669
641.94	0.0041964
642.22	0.0026838
642.50	0.0025223
642.78	0.0027773
643.06	0.0020884
643.33	0.00045542
643.61	0.0014785
643.89	0.0011783
644.17	0.0025530
644.44	0.0023083
644.72	0.0015360
645.00	0.0012727
645.28	0.0018516
645.56	-4.9683e-05
645.83	0.00027009
646.11	0.0031441
646.39	0.0014741
646.67	0.0022474
646.94	0.00079954
647.22	0.0014617
647.50	0.0032252
647.78	0.0016848
648.06	0.0010236
648.33	0.0029259
648.61	0.0028940
648.89	0.00050218
649.17	0.0011551
649.44	0.0020209
649.72	-0.00050048
650.00	0.0017442
650.28	0.0023879
650.56	0.0011437
650.83	0.0041750
651.11	0.0030511
651.39	0.0012886
651.67	0.0014047
651.94	0.0029091
652.22	-9.3516e-05
652.50	0.0015959
652.78	0.0031650
653.06	0.00060666
653.33	0.0010375
653.61	0.0034303
653.89	0.0017325
654.17	0.0013397
654.44	0.0025387
654.72	-0.00097294
655.00	0.0021417
655.28	-0.0010460
655.56	0.0041787
655.83	-0.00027691
656.11	0.0039853
656.39	0.0023894
656.67	0.0016726
656.94	0.0042042
657.22	-0.00064928
657.50	0.0026782
657.78	0.0012304
658.06	0.0032900
658.33	0.00037992
658.61	0.0029115
658.89	0.0012323
659.17	0.0023572
659.44	0.0038060
659.72	0.0025711
660.00	0.0033073
660.28	0.0012301
660.56	0.0010687
660.83	0.0019992
661.11	0.0021154
661.39	0.00016780
661.67	0.0010336
661.94	0.0036485
662.22	0.0023487
662.50	0.00091011
662.78	0.0025810
663.06	0.0026324
663.33	0.0012586
663.61	0.0033367
663.89	0.00068581
664.17	0.0012925
664.44	0.0012235
664.72	0.0011454
665.00	0.00021578
665.28	0.0020718
665.56	0.0022435
665.83	0.0030723
666.11	0.0021334
666.39	0.00049122
666.67	0.0032542
666.94	0.0013714
667.22	0.0014320
667.50	-0.0014040
667.78	0.0015440
668.06	0.00085507
668.33	0.0022391
668.61	0.0025866
668.89	0.0033506
