Wavelength (nm)	I20 abs N
397.00	0.0021442
398.00	0.0023545
399.00	0.0026124
400.00	0.0033629
401.00	0.0035902
402.00	0.0039856
403.00	0.0043718
404.00	0.0044605
405.00	0.0050959
406.00	0.0056248
407.00	0.0062924
408.00	0.0068162
409.00	0.0074263
410.00	0.0077786
411.00	0.0084791
412.00	0.0089928
413.00	0.0095319
414.00	0.0098969
415.00	0.010534
416.00	0.011120
417.00	0.011789
418.00	0.012139
419.00	0.012465
420.00	0.012814
421.00	0.012742
422.00	0.012725
423.00	0.012984
424.00	0.013080
425.00	0.012946
426.00	0.012606
427.00	0.012390
428.00	0.011895
429.00	0.011714
430.00	0.011013
431.00	0.010450
432.00	0.010373
433.00	0.010217
434.00	0.0094913
435.00	0.0090655
436.00	0.0086937
437.00	0.0085991
438.00	0.0083160
439.00	0.0084056
440.00	0.0084081
441.00	0.0085830
442.00	0.0085847
443.00	0.0088112
444.00	0.0089041
445.00	0.0092125
446.00	0.0095361
447.00	0.0095944
448.00	0.0097719
449.00	0.010052
450.00	0.010365
451.00	0.010611
452.00	0.010832
453.00	0.011077
454.00	0.011366
455.00	0.011537
456.00	0.011523
457.00	0.011863
458.00	0.011992
459.00	0.012202
460.00	0.012437
461.00	0.012572
462.00	0.012695
463.00	0.013038
464.00	0.013330
465.00	0.013549
466.00	0.013693
467.00	0.013977
468.00	0.014397
469.00	0.014964
470.00	0.015233
471.00	0.016018
472.00	0.016701
473.00	0.017360
474.00	0.018117
475.00	0.018983
476.00	0.020030
477.00	0.021045
478.00	0.022164
479.00	0.023469
480.00	0.025005
481.00	0.026206
482.00	0.027557
483.00	0.028987
484.00	0.030522
485.00	0.032873
486.00	0.034621
487.00	0.034865
488.00	0.036944
489.00	0.037934
490.00	0.039517
491.00	0.040917
492.00	0.042497
493.00	0.044022
494.00	0.045575
495.00	0.046854
496.00	0.048726
497.00	0.050075
498.00	0.051492
499.00	0.053170
500.00	0.054758
501.00	0.056392
502.00	0.058113
503.00	0.059711
504.00	0.061038
505.00	0.062843
506.00	0.064662
507.00	0.066152
508.00	0.067730
509.00	0.069383
510.00	0.071346
511.00	0.073121
512.00	0.075207
513.00	0.076896
514.00	0.078581
515.00	0.080591
516.00	0.082645
517.00	0.084571
518.00	0.086650
519.00	0.088745
520.00	0.091018
521.00	0.093215
522.00	0.095218
523.00	0.097676
524.00	0.10003
525.00	0.10253
526.00	0.10483
527.00	0.10704
528.00	0.10958
529.00	0.11253
530.00	0.11490
531.00	0.11794
532.00	0.12067
533.00	0.12390
534.00	0.12675
535.00	0.12983
536.00	0.13315
537.00	0.13653
538.00	0.14010
539.00	0.14368
540.00	0.14775
541.00	0.15167
542.00	0.15553
543.00	0.15997
544.00	0.16460
545.00	0.16903
546.00	0.17376
547.00	0.17897
548.00	0.18418
549.00	0.18943
550.00	0.19485
551.00	0.20080
552.00	0.20717
553.00	0.21354
554.00	0.21978
555.00	0.22680
556.00	0.23428
557.00	0.24173
558.00	0.24909
559.00	0.25700
560.00	0.26535
561.00	0.27375
562.00	0.28175
563.00	0.29042
564.00	0.29959
565.00	0.30820
566.00	0.31729
567.00	0.32677
568.00	0.33622
569.00	0.34606
570.00	0.35572
571.00	0.36531
572.00	0.37454
573.00	0.38383
574.00	0.39441
575.00	0.40363
576.00	0.41299
577.00	0.42398
578.00	0.43430
579.00	0.44279
580.00	0.45357
581.00	0.46548
582.00	0.47540
583.00	0.48247
584.00	0.49460
585.00	0.50732
586.00	0.51598
587.00	0.52649
588.00	0.53758
589.00	0.54750
590.00	0.55816
591.00	0.56901
592.00	0.58080
593.00	0.59347
594.00	0.60263
595.00	0.61423
596.00	0.62580
597.00	0.63757
598.00	0.65085
599.00	0.66405
600.00	0.67621
601.00	0.68999
602.00	0.70357
603.00	0.71891
604.00	0.73316
605.00	0.74764
606.00	0.76442
607.00	0.77970
608.00	0.79515
609.00	0.81113
610.00	0.82824
611.00	0.84419
612.00	0.85771
613.00	0.87360
614.00	0.88914
615.00	0.90308
616.00	0.91576
617.00	0.92801
618.00	0.94052
619.00	0.94989
620.00	0.95970
621.00	0.96865
622.00	0.97533
623.00	0.98361
624.00	0.98910
625.00	0.99375
626.00	0.99730
627.00	0.99873
628.00	1.0000
629.00	0.99730
630.00	0.99442
631.00	0.99079
632.00	0.98538
633.00	0.98065
634.00	0.97338
635.00	0.96468
636.00	0.95268
637.00	0.93992
638.00	0.92438
639.00	0.90782
640.00	0.89016
641.00	0.86582
642.00	0.84706
643.00	0.82264
644.00	0.79834
645.00	0.77147
646.00	0.74396
647.00	0.71445
648.00	0.68510
649.00	0.65335
650.00	0.62239
651.00	0.58829
652.00	0.55535
653.00	0.52093
654.00	0.48826
655.00	0.44411
656.00	0.41540
657.00	0.40411
658.00	0.36289
659.00	0.32880
660.00	0.29883
661.00	0.27090
662.00	0.24517
663.00	0.22087
664.00	0.19833
665.00	0.17768
666.00	0.15873
667.00	0.14144
668.00	0.12568
669.00	0.11182
670.00	0.098741
671.00	0.087664
672.00	0.077761
673.00	0.069201
674.00	0.061211
675.00	0.054190
676.00	0.048224
677.00	0.042727
678.00	0.038133
679.00	0.033905
680.00	0.030353
681.00	0.027040
682.00	0.024044
683.00	0.021458
684.00	0.019108
685.00	0.017069
686.00	0.015402
687.00	0.013718
688.00	0.012101
689.00	0.010815
690.00	0.0097068
691.00	0.0086295
692.00	0.0079121
693.00	0.0070190
694.00	0.0062298
695.00	0.0055395
696.00	0.0050824
697.00	0.0044901
698.00	0.0042552
699.00	0.0037076
700.00	0.0033528
701.00	0.0029531
702.00	0.0026945
703.00	0.0026058
704.00	0.0023566
705.00	0.0021597
706.00	0.0019586
707.00	0.0019730
708.00	0.0019865
709.00	0.0017643
710.00	0.0016384
711.00	0.0016544
712.00	0.0016088
713.00	0.0015108
714.00	0.0016046
715.00	0.0015353
716.00	0.0015209
717.00	0.0014457
718.00	0.0013773
719.00	0.0013984
720.00	0.0015336
721.00	0.0013832
722.00	0.0013992
723.00	0.0013984
724.00	0.0014508
725.00	0.0014913
726.00	0.0016232
727.00	0.0015953
728.00	0.0014685
729.00	0.0015665
730.00	0.0015885
731.00	0.0016426
732.00	0.0016316
733.00	0.0015446
734.00	0.0016130
735.00	0.0017279
736.00	0.0016265
737.00	0.0017431
738.00	0.0017381
739.00	0.0016688
740.00	0.0017220
741.00	0.0017769
742.00	0.0016477
743.00	0.0016764
744.00	0.0016105
745.00	0.0015657
746.00	0.0016130
747.00	0.0015826
748.00	0.0016063
749.00	0.0016629
750.00	0.0016316
751.00	0.0017288
752.00	0.0017245
753.00	0.0015403
754.00	0.0016755
755.00	0.0017000
756.00	0.0016029
757.00	0.0017271
758.00	0.0017888
759.00	0.0017499
760.00	0.0016164
761.00	0.0017355
762.00	0.0016705
763.00	0.0015640
764.00	0.0014744
765.00	0.0016426
766.00	0.0016189
767.00	0.0015158
768.00	0.0013638
769.00	0.0013730
770.00	0.0014297
771.00	0.0013967
772.00	0.0013959
773.00	0.0013561
774.00	0.0012412
775.00	0.0012649
776.00	0.0011077
777.00	0.0012210
778.00	0.0011035
779.00	0.0012421
780.00	0.0012818
781.00	0.0011339
782.00	0.0011525
783.00	0.0011821
784.00	0.0011686
785.00	0.0010055
786.00	0.0011120
787.00	0.0011272
788.00	0.0010832
789.00	0.0011339
790.00	0.0010908
791.00	0.0010773
792.00	0.00095480
793.00	0.0010731
794.00	0.00092522
795.00	0.0010308
796.00	0.0011373
797.00	0.00089734
798.00	0.00094973
799.00	0.00090156
800.00	0.0010469
