Wavelength (nm)	S10 abs N
589.87	0.15382
590.06	0.15406
590.25	0.15485
590.44	0.15418
590.62	0.15353
590.81	0.15437
591.00	0.15343
591.19	0.15334
591.38	0.15366
591.56	0.15372
591.75	0.15343
591.94	0.15319
592.12	0.15400
592.31	0.15293
592.50	0.15410
592.69	0.15203
592.87	0.15212
593.06	0.15441
593.25	0.15327
593.44	0.15502
593.62	0.15498
593.81	0.15241
594.00	0.15345
594.19	0.15248
594.37	0.15298
594.56	0.15359
594.75	0.15334
594.94	0.15344
595.12	0.15314
595.31	0.15172
595.50	0.15287
595.69	0.15080
595.88	0.15126
596.06	0.14993
596.25	0.14874
596.44	0.14926
596.63	0.14954
596.81	0.14824
597.00	0.14809
597.19	0.14697
597.37	0.14551
597.56	0.14467
597.75	0.14360
597.94	0.14348
598.13	0.14290
598.31	0.14162
598.50	0.14069
598.69	0.14145
598.88	0.13957
599.06	0.14018
599.25	0.13832
599.44	0.13848
599.62	0.13579
599.81	0.13492
600.00	0.13454
600.19	0.13405
600.38	0.13119
600.56	0.13181
600.75	0.13226
600.94	0.13159
601.12	0.13041
601.31	0.13210
601.50	0.13068
601.69	0.12949
601.87	0.12841
602.06	0.12837
602.25	0.12856
602.44	0.12718
602.62	0.12766
602.81	0.12754
603.00	0.12893
603.19	0.12867
603.37	0.13037
603.56	0.12899
603.75	0.12787
603.94	0.13121
604.12	0.12995
604.31	0.12985
604.50	0.13118
604.69	0.13200
604.87	0.13325
605.06	0.13381
605.25	0.13404
605.44	0.13564
605.63	0.13767
605.81	0.13866
606.00	0.13819
606.19	0.14158
606.38	0.14152
606.56	0.14355
606.75	0.14595
606.94	0.14746
607.12	0.15043
607.31	0.15241
607.50	0.15325
607.69	0.15570
607.88	0.15768
608.06	0.16028
608.25	0.16087
608.44	0.16464
608.62	0.16468
608.81	0.17009
609.00	0.17119
609.19	0.17182
609.37	0.17605
609.56	0.17709
609.75	0.17932
609.94	0.18296
610.13	0.18507
610.31	0.19024
610.50	0.19365
610.69	0.19791
610.87	0.20380
611.06	0.20733
611.25	0.21134
611.44	0.21896
611.62	0.22438
611.81	0.22814
612.00	0.23551
612.19	0.23924
612.37	0.25021
612.56	0.25554
612.75	0.26372
612.94	0.26981
613.12	0.27828
613.31	0.28619
613.50	0.29613
613.69	0.30541
613.87	0.31399
614.06	0.32615
614.25	0.33583
614.44	0.34764
614.63	0.36020
614.81	0.37156
615.00	0.38260
615.19	0.39819
615.38	0.41019
615.56	0.42742
615.75	0.43835
615.94	0.45405
616.12	0.47180
616.31	0.48715
616.50	0.50389
616.69	0.52069
616.88	0.53634
617.06	0.55668
617.25	0.57511
617.44	0.59202
617.63	0.60929
617.81	0.62669
618.00	0.64815
618.19	0.66416
618.37	0.68396
618.56	0.70208
618.75	0.72175
618.94	0.73989
619.13	0.75786
619.31	0.77726
619.50	0.79033
619.69	0.80993
619.87	0.82224
620.06	0.83953
620.25	0.85921
620.44	0.86860
620.62	0.88801
620.81	0.89414
621.00	0.90833
621.19	0.91917
621.37	0.92760
621.56	0.94389
621.75	0.94407
621.94	0.95479
622.12	0.96108
622.31	0.96922
622.50	0.97175
622.69	0.97581
622.87	0.98056
623.06	0.99213
623.25	0.99075
623.44	0.99171
623.62	0.99327
623.81	0.99430
624.00	0.99852
624.19	0.99631
624.38	1.00000
624.56	0.99204
624.75	0.99072
624.94	0.98766
625.13	0.97935
625.31	0.97698
625.50	0.97322
625.69	0.96591
625.87	0.94765
626.06	0.94886
626.25	0.94229
626.44	0.92877
626.63	0.91899
626.81	0.90815
627.00	0.89342
627.19	0.87875
627.37	0.86188
627.56	0.84749
627.75	0.83890
627.94	0.81868
628.12	0.80079
628.31	0.79025
628.50	0.77045
628.69	0.75248
628.88	0.73707
629.06	0.71932
629.25	0.70379
629.44	0.68406
629.62	0.66950
629.81	0.64973
630.00	0.63177
630.19	0.61697
630.37	0.59982
630.56	0.57854
630.75	0.56462
630.94	0.55067
631.12	0.53434
631.31	0.51589
631.50	0.50119
631.69	0.48626
631.87	0.46809
632.06	0.45072
632.25	0.43428
632.44	0.41708
632.62	0.40176
632.81	0.38407
633.00	0.36824
633.19	0.35204
633.38	0.34093
633.56	0.32609
633.75	0.31533
633.94	0.30178
634.13	0.28936
634.31	0.28214
634.50	0.27063
634.69	0.26108
634.87	0.25415
635.06	0.24391
635.25	0.23505
635.44	0.22813
635.63	0.22208
635.81	0.21254
636.00	0.20565
636.19	0.20215
636.38	0.19404
636.56	0.18935
636.75	0.18093
636.94	0.17730
637.12	0.17114
637.31	0.16734
637.50	0.16069
637.69	0.15671
637.88	0.15237
638.06	0.14711
638.25	0.14032
638.44	0.13929
638.62	0.13312
638.81	0.13144
639.00	0.12745
639.19	0.12426
639.37	0.11942
639.56	0.11669
639.75	0.11313
639.94	0.11040
640.12	0.10890
640.31	0.10241
640.50	0.099564
640.69	0.097582
640.88	0.095204
641.06	0.094260
641.25	0.090053
641.44	0.087286
641.62	0.088466
641.81	0.084289
642.00	0.082295
642.19	0.080312
642.37	0.077433
642.56	0.076654
642.75	0.072819
642.94	0.072023
643.13	0.071462
643.31	0.069049
643.50	0.065928
643.69	0.064736
643.88	0.063562
644.06	0.061916
644.25	0.062742
644.44	0.059155
644.63	0.059208
644.81	0.057290
645.00	0.057561
645.19	0.054263
645.37	0.052635
645.56	0.051254
645.75	0.050434
645.94	0.050759
646.12	0.050493
646.31	0.047531
646.50	0.047337
646.69	0.046617
646.87	0.045608
647.06	0.045106
647.25	0.043708
647.44	0.041897
647.63	0.042510
647.81	0.043177
648.00	0.041442
648.19	0.039560
648.38	0.039855
648.56	0.038014
648.75	0.037855
648.94	0.037814
649.12	0.038038
649.31	0.035920
649.50	0.038156
649.69	0.036280
649.87	0.037029
650.06	0.035713
650.25	0.035831
650.44	0.034409
650.62	0.033182
650.81	0.032639
651.00	0.032663
651.19	0.034551
651.37	0.032580
651.56	0.031631
651.75	0.031023
651.94	0.030515
652.13	0.029807
652.31	0.029412
652.50	0.029117
652.69	0.030633
652.87	0.029217
653.06	0.028592
653.25	0.027447
653.44	0.027925
653.62	0.027465
653.81	0.026497
654.00	0.026580
654.19	0.024863
654.38	0.026751
654.56	0.025465
654.75	0.023477
654.94	0.024244
655.13	0.025134
655.31	0.023494
655.50	0.022887
655.69	0.022155
655.88	0.023772
656.06	0.022391
656.25	0.024362
656.44	0.023241
656.62	0.023087
656.81	0.021736
657.00	0.023524
657.19	0.022415
657.37	0.023512
657.56	0.020220
657.75	0.019553
657.94	0.020308
658.12	0.020509
658.31	0.019606
658.50	0.019488
658.69	0.021400
658.87	0.017240
659.06	0.020084
659.25	0.018408
659.44	0.018007
659.63	0.017340
659.81	0.021063
660.00	0.019512
660.19	0.017795
660.37	0.018697
660.56	0.019388
660.75	0.016391
660.94	0.016691
661.12	0.019181
661.31	0.018231
661.50	0.015694
661.69	0.018391
661.88	0.018007
662.06	0.016196
662.25	0.017706
662.44	0.018456
662.63	0.017576
662.81	0.014113
663.00	0.017488
663.19	0.016768
663.38	0.016202
663.56	0.014615
663.75	0.017812
663.94	0.016514
664.12	0.014556
664.31	0.014048
664.50	0.015553
664.69	0.014786
664.87	0.013594
665.06	0.016444
665.25	0.015287
665.44	0.016621
665.62	0.017588
665.81	0.015753
666.00	0.016078
666.19	0.017453
666.38	0.014426
666.56	0.015570
666.75	0.014709
666.94	0.016137
667.13	0.014095
667.31	0.014231
667.50	0.015936
667.69	0.016975
667.87	0.014202
668.06	0.017228
668.25	0.017093
668.44	0.015848
668.62	0.016178
668.81	0.015948
669.00	0.013824
669.19	0.015258
669.37	0.016290
669.56	0.016202
669.75	0.016886
669.94	0.018485
670.12	0.017276
670.31	0.019777
670.50	0.017742
670.69	0.018054
670.88	0.018408
671.06	0.018503
671.25	0.017211
671.44	0.018827
671.62	0.017004
671.81	0.020768
672.00	0.018338
672.19	0.020231
672.37	0.020143
672.56	0.018833
672.75	0.020562
672.94	0.018249
673.13	0.019063
673.31	0.021406
673.50	0.021016
673.69	0.021093
673.88	0.023205
674.06	0.022680
674.25	0.021370
674.44	0.023890
674.63	0.022255
674.81	0.024881
675.00	0.023435
675.19	0.026556
675.37	0.025683
675.56	0.023825
675.75	0.024645
675.94	0.024910
676.12	0.025854
676.31	0.025907
676.50	0.027058
676.69	0.026350
676.87	0.026397
677.06	0.027689
677.25	0.028114
677.44	0.027040
677.62	0.028002
677.81	0.029483
678.00	0.028155
678.19	0.028468
678.38	0.030214
678.56	0.031035
678.75	0.030804
678.94	0.029607
679.12	0.031955
679.31	0.030250
679.50	0.030804
679.69	0.031235
679.87	0.032173
680.06	0.031158
680.25	0.033182
680.44	0.031666
680.63	0.033017
680.81	0.033017
681.00	0.032598
681.19	0.034374
681.38	0.032834
681.56	0.032964
681.75	0.033365
681.94	0.033843
682.13	0.033513
682.31	0.034339
682.50	0.033926
682.69	0.036286
682.87	0.034474
683.06	0.033583
683.25	0.033778
683.44	0.035418
683.62	0.035112
683.81	0.033631
684.00	0.033436
684.19	0.034032
684.37	0.035884
684.56	0.033011
684.75	0.035719
684.94	0.034763
685.13	0.033442
685.31	0.034640
685.50	0.033501
685.69	0.032333
685.88	0.034038
686.06	0.032403
686.25	0.034091
686.44	0.034120
686.62	0.031507
686.81	0.034604
687.00	0.032474
687.19	0.031318
687.37	0.032262
687.56	0.033318
687.75	0.030893
687.94	0.031914
688.12	0.032474
688.31	0.031094
688.50	0.030852
688.69	0.030273
688.87	0.030492
689.06	0.031359
689.25	0.030079
689.44	0.030332
689.63	0.030209
689.81	0.028468
690.00	0.030445
690.19	0.028775
690.37	0.030745
690.56	0.028586
690.75	0.029335
690.94	0.027666
691.12	0.028085
691.31	0.026562
691.50	0.027406
691.69	0.027607
691.88	0.025618
692.06	0.028226
692.25	0.026857
692.44	0.026362
692.63	0.025193
692.81	0.025477
693.00	0.025896
693.19	0.023052
693.38	0.024592
693.56	0.024415
693.75	0.025660
693.94	0.022698
694.12	0.022108
694.31	0.023305
694.50	0.022214
694.69	0.021571
694.87	0.021937
695.06	0.020975
695.25	0.021671
695.44	0.021412
695.62	0.020928
695.81	0.019990
696.00	0.019105
696.19	0.020078
696.37	0.018821
696.56	0.020934
696.75	0.020096
696.94	0.018910
697.13	0.019193
697.31	0.016302
697.50	0.019040
697.69	0.017258
697.87	0.017417
698.06	0.016249
698.25	0.015889
698.44	0.017175
698.62	0.016874
698.81	0.014231
699.00	0.015128
699.19	0.013753
699.38	0.014833
699.56	0.015423
699.75	0.016296
699.94	0.013063
700.13	0.014650
700.31	0.012750
700.50	0.014325
700.69	0.014196
700.88	0.014373
701.06	0.011995
701.25	0.012384
701.44	0.012414
701.62	0.012024
701.81	0.012461
702.00	0.014078
702.19	0.010101
702.37	0.012520
702.56	0.010284
702.75	0.013411
702.94	0.012579
703.12	0.012278
703.31	0.011010
703.50	0.013063
703.69	0.010443
703.88	0.010915
704.06	0.0094166
704.25	0.012119
704.44	0.0089741
704.63	0.0086968
704.81	0.010998
705.00	0.0083133
705.19	0.0084726
705.37	0.0079121
705.56	0.0091865
705.75	0.0085847
705.94	0.010933
706.12	0.0071922
706.31	0.0075875
706.50	0.0085021
706.69	0.0086732
706.87	0.0092809
707.06	0.0086555
707.25	0.0079239
707.44	0.0085552
707.62	0.0087027
707.81	0.0073043
708.00	0.0075875
708.19	0.0066553
708.38	0.0084903
708.56	0.0071981
708.75	0.0059119
708.94	0.0076111
709.12	0.0060181
709.31	0.0061066
709.50	0.0062010
709.69	0.0061538
709.87	0.0060712
710.06	0.0039767
710.25	0.0055638
710.44	0.0074577
710.63	0.0070093
710.81	0.0057585
711.00	0.0066966
711.19	0.0044605
711.38	0.0061479
711.56	0.0054281
711.75	0.0047319
711.94	0.0058116
712.13	0.0037702
712.31	0.0043071
712.50	0.0055874
712.69	0.0035932
712.87	0.0078707
713.06	0.0033572
713.25	0.0046021
713.44	0.0056877
713.62	0.0017936
713.81	0.0052983
714.00	0.0045431
714.19	0.0050033
714.37	0.0030445
714.56	0.0036994
714.75	0.0040062
714.94	0.0023659
715.12	0.0049325
715.31	0.0035755
715.50	0.0047142
715.69	0.0032215
715.88	0.0066022
716.06	0.0035342
716.25	0.0033572
716.44	0.0058116
716.62	0.0044664
716.81	0.0036286
717.00	0.0060476
717.19	0.0041183
717.37	0.0060358
717.56	0.0040062
717.75	0.0037112
717.94	0.0024249
718.13	0.00080832
718.31	0.0027082
718.50	0.0041006
718.69	0.0027318
718.88	0.0038528
719.06	0.0011092
719.25	0.0036109
719.44	0.0023895
719.63	0.0016815
719.81	0.0042835
720.00	0.0034693
720.19	0.0035755
720.37	0.0039413
720.56	0.0042776
720.75	0.0019175
720.94	0.0020296
721.12	0.0027141
721.31	0.0026315
721.50	0.0037407
721.69	0.0027377
721.87	0.0015222
722.06	0.0025547
722.25	0.0041419
722.44	0.0017582
722.63	0.0032687
722.81	0.0019824
723.00	0.0033041
723.19	0.0037879
723.38	0.0034280
723.56	0.0019293
723.75	0.0020945
723.94	0.0016579
724.12	0.0061420
724.31	0.00093222
724.50	0.0028675
724.69	0.0020178
724.87	0.0038410
725.06	0.00097352
725.25	-0.00074931
725.44	0.0038705
725.62	0.0020237
725.81	0.00013570
726.00	0.0040239
726.19	0.0014042
726.37	0.0021299
726.56	0.0051272
726.75	0.0030504
726.94	0.0013275
727.13	0.0028852
727.31	0.0025488
727.50	0.0066494
727.69	0.0028793
727.87	0.0019765
728.06	0.0041006
728.25	0.0052098
728.44	0.0045077
728.62	0.0021240
728.81	0.0014750
729.00	0.0045844
729.19	0.0024780
729.38	0.0013511
729.56	0.0026610
729.75	0.0018585
729.94	0.0026905
730.13	0.0039000
730.31	0.0034811
730.50	0.00014160
730.69	4.7201e-05
730.88	0.0033513
731.06	0.0022892
731.25	0.0031625
731.44	0.0024367
731.62	0.0038882
731.81	0.0044841
732.00	0.0012449
732.19	0.0010502
732.37	0.0019411
732.56	-0.00038941
732.75	0.0021004
732.94	0.0013806
733.12	0.00084962
733.31	0.0031212
733.50	0.0028026
733.69	0.0044664
733.87	-0.00087912
734.06	0.0051095
734.25	0.0021063
734.44	0.0035814
734.63	0.0021771
734.81	0.0024249
735.00	0.00086732
735.19	-0.0011800
735.37	0.0040239
735.56	0.0016992
735.75	0.0020060
735.94	0.0057467
736.12	0.00088502
736.31	0.00044841
736.50	0.00015340
736.69	0.00071981
736.88	0.0055166
737.06	0.0020355
737.25	0.0017464
737.44	0.0018408
737.63	-0.00020060
737.81	0.0030032
738.00	0.0011446
738.19	0.0011623
738.38	-0.0011446
738.56	0.0017051
738.75	0.0016756
738.94	0.0014337
739.12	0.0015281
739.31	0.0017936
739.50	0.0024544
739.69	0.00014750
739.87	0.0021948
740.06	0.0024780
740.25	0.0033336
740.44	0.0013629
740.62	0.0050033
740.81	0.0036168
741.00	-0.00080832
741.19	0.0012626
741.38	0.0039531
741.56	0.0031389
741.75	0.0010679
741.94	0.0015930
742.13	-0.00012980
742.31	0.0018526
742.50	-0.00025960
742.69	-0.00046611
742.87	0.0017877
743.06	0.0021358
743.25	0.0028380
743.44	0.0024780
743.62	0.0023659
743.81	0.0033100
744.00	-0.00091452
744.19	-0.00088502
744.37	0.0026787
744.56	0.0032333
744.75	-0.00015340
744.94	0.0010030
745.12	-0.0019765
745.31	-0.0010561
745.50	-0.00093222
745.69	0.0032687
745.88	0.00090862
746.06	0.0018998
746.25	0.0017523
746.44	-0.0020237
746.62	-0.00051921
746.81	0.0039177
747.00	0.0020650
747.19	0.0042245
747.37	0.00063131
747.56	0.0026846
747.75	0.0019352
747.94	0.0026905
748.13	0.0012803
748.31	-0.00015930
748.50	-0.0020827
748.69	0.00057231
748.88	0.0022597
749.06	0.0034516
749.25	-0.0012154
749.44	-0.00059591
749.63	0.0027436
749.81	0.0025429
750.00	0.0017995
