Wavelength (nm)	N01 abs N
315.00	0.073748
315.25	0.071111
315.50	0.075763
315.75	0.073432
316.00	0.077297
316.25	0.077740
316.50	0.078051
316.75	0.079558
317.00	0.076910
317.25	0.080082
317.50	0.080551
317.75	0.078717
318.00	0.078395
318.25	0.082157
318.50	0.085061
318.75	0.081862
319.00	0.082719
319.25	0.081616
319.50	0.085356
319.75	0.087082
320.00	0.085143
320.25	0.088479
320.50	0.089904
320.75	0.093301
321.00	0.093235
321.25	0.094529
321.50	0.091166
321.75	0.096462
322.00	0.092624
322.25	0.096511
322.50	0.097002
322.75	0.095337
323.00	0.098438
323.25	0.096495
323.50	0.095015
323.75	0.098056
324.00	0.097767
324.25	0.094174
324.50	0.093825
324.75	0.095195
325.00	0.094988
325.25	0.095283
325.50	0.093628
325.75	0.095812
326.00	0.093972
326.25	0.093868
326.50	0.092618
326.75	0.093295
327.00	0.092727
327.25	0.088141
327.50	0.086399
327.75	0.087191
328.00	0.088212
328.25	0.089544
328.50	0.085280
328.75	0.083402
329.00	0.080661
329.25	0.084286
329.50	0.081693
329.75	0.077052
330.00	0.078630
330.25	0.079667
330.50	0.078395
330.75	0.074993
331.00	0.072323
331.25	0.073535
331.50	0.075588
331.75	0.071002
332.00	0.071362
332.25	0.068376
332.50	0.070609
332.75	0.068916
333.00	0.063478
333.25	0.063948
333.50	0.061583
333.75	0.060939
334.00	0.064521
334.25	0.059410
334.50	0.057843
334.75	0.056817
335.00	0.057887
335.25	0.054993
335.50	0.053350
335.75	0.054414
336.00	0.056637
336.25	0.052329
336.50	0.053153
336.75	0.050199
337.00	0.052334
337.25	0.050756
337.50	0.046547
337.75	0.047164
338.00	0.044384
338.25	0.047830
338.50	0.044952
338.75	0.042648
339.00	0.044608
339.25	0.044319
339.50	0.039683
339.75	0.041851
340.00	0.038788
340.25	0.039186
340.50	0.037838
340.75	0.038482
341.00	0.037783
341.25	0.036091
341.50	0.038526
341.75	0.035703
342.00	0.034578
342.25	0.035916
342.50	0.033049
342.75	0.033213
343.00	0.032181
343.25	0.032438
343.50	0.033202
343.75	0.029724
344.00	0.031084
344.25	0.028960
344.50	0.028250
344.75	0.031788
345.00	0.029489
345.25	0.028878
345.50	0.027420
345.75	0.029353
346.00	0.026323
346.25	0.027114
346.50	0.026350
346.75	0.027442
347.00	0.027508
347.25	0.027955
347.50	0.026678
347.75	0.026355
348.00	0.026301
348.25	0.025416
348.50	0.025826
348.75	0.025400
349.00	0.024466
349.25	0.025263
349.50	0.024930
349.75	0.025580
350.00	0.025274
350.25	0.025848
350.50	0.024275
350.75	0.021327
351.00	0.023909
351.25	0.024368
351.50	0.024193
351.75	0.023281
352.00	0.022299
352.25	0.021267
352.50	0.022746
352.75	0.024641
353.00	0.023729
353.25	0.023560
353.50	0.023696
353.75	0.024379
354.00	0.021649
354.25	0.021474
354.50	0.023948
354.75	0.021234
355.00	0.022801
355.25	0.023161
355.50	0.022179
355.75	0.020060
356.00	0.023440
356.25	0.023456
356.50	0.021387
356.75	0.021201
357.00	0.022053
357.25	0.021987
357.50	0.022271
357.75	0.021796
358.00	0.023140
358.25	0.021474
358.50	0.023167
358.75	0.021234
359.00	0.021704
359.25	0.021709
359.50	0.021714
359.75	0.022937
360.00	0.021190
360.25	0.021119
360.50	0.022872
360.75	0.022009
361.00	0.019847
361.25	0.021562
361.50	0.021725
361.75	0.021540
362.00	0.020721
362.25	0.023483
362.50	0.020644
362.75	0.021081
363.00	0.021583
363.25	0.020617
363.50	0.019509
363.75	0.020420
364.00	0.021272
364.25	0.020431
364.50	0.021676
364.75	0.022310
365.00	0.021873
365.25	0.020175
365.50	0.021545
365.75	0.021796
366.00	0.020672
366.25	0.022282
366.50	0.019771
366.75	0.021458
367.00	0.020688
367.25	0.021529
367.50	0.019803
367.75	0.019782
368.00	0.022632
368.25	0.021949
368.50	0.020562
368.75	0.019863
369.00	0.021223
369.25	0.021278
369.50	0.022228
369.75	0.020033
370.00	0.022452
370.25	0.020901
370.50	0.021420
370.75	0.020824
371.00	0.019771
371.25	0.021736
371.50	0.022015
371.75	0.022790
372.00	0.020470
372.25	0.021725
372.50	0.021332
372.75	0.021829
373.00	0.021562
373.25	0.021562
373.50	0.021556
373.75	0.021343
374.00	0.022015
374.25	0.021054
374.50	0.019967
374.75	0.021223
375.00	0.020551
375.25	0.023893
375.50	0.020027
375.75	0.020109
376.00	0.019569
376.25	0.020726
376.50	0.023287
376.75	0.022899
377.00	0.021916
377.25	0.020835
377.50	0.021158
377.75	0.020366
378.00	0.019438
378.25	0.020945
378.50	0.021916
378.75	0.019536
379.00	0.022714
379.25	0.022965
379.50	0.021163
379.75	0.020562
380.00	0.021540
380.25	0.021496
380.50	0.021785
380.75	0.021572
381.00	0.021059
381.25	0.019934
381.50	0.021758
381.75	0.020617
382.00	0.019547
382.25	0.019902
382.50	0.018963
382.75	0.017865
383.00	0.020257
383.25	0.020328
383.50	0.020410
383.75	0.019459
384.00	0.019738
384.25	0.019394
384.50	0.018892
384.75	0.019465
385.00	0.018859
385.25	0.018395
385.50	0.017559
385.75	0.019405
386.00	0.019689
386.25	0.018400
386.50	0.019034
386.75	0.018875
387.00	0.017128
387.25	0.017155
387.50	0.017494
387.75	0.017614
388.00	0.017625
388.25	0.016511
388.50	0.017183
388.75	0.016724
389.00	0.017832
389.25	0.017783
389.50	0.017308
389.75	0.017265
390.00	0.017548
390.25	0.016249
390.50	0.016986
390.75	0.016850
391.00	0.016538
391.25	0.017002
391.50	0.018460
391.75	0.015053
392.00	0.015839
392.25	0.014676
392.50	0.016587
392.75	0.016817
393.00	0.015037
393.25	0.016462
393.50	0.015293
393.75	0.016254
394.00	0.016298
394.25	0.015867
394.50	0.015075
394.75	0.015244
395.00	0.016664
395.25	0.016058
395.50	0.017652
395.75	0.016227
396.00	0.015561
396.25	0.016178
396.50	0.015354
396.75	0.016626
397.00	0.016424
397.25	0.015064
397.50	0.016413
397.75	0.015463
398.00	0.015037
398.25	0.014824
398.50	0.015020
398.75	0.015468
399.00	0.014196
399.25	0.014671
399.50	0.015676
399.75	0.015981
400.00	0.015086
400.25	0.014398
400.50	0.015315
400.75	0.015490
401.00	0.016052
401.25	0.016080
401.50	0.014403
401.75	0.014469
402.00	0.016298
402.25	0.015343
402.50	0.016642
402.75	0.014939
403.00	0.014436
403.25	0.014879
403.50	0.014136
403.75	0.015900
404.00	0.014966
404.25	0.013787
404.50	0.013634
404.75	0.014174
405.00	0.014464
405.25	0.015201
405.50	0.014818
405.75	0.013912
406.00	0.014502
406.25	0.015113
406.50	0.016882
406.75	0.016183
407.00	0.015648
407.25	0.015152
407.50	0.015102
407.75	0.014971
408.00	0.016200
408.25	0.015714
408.50	0.014693
408.75	0.015910
409.00	0.017199
409.25	0.015534
409.50	0.015490
409.75	0.015326
410.00	0.016429
410.25	0.016456
410.50	0.016478
410.75	0.016544
411.00	0.016527
411.25	0.016238
411.50	0.017559
411.75	0.015583
412.00	0.016751
412.25	0.017292
412.50	0.017188
412.75	0.017690
413.00	0.017248
413.25	0.017041
413.50	0.015714
413.75	0.017985
414.00	0.017363
414.25	0.018433
414.50	0.017942
414.75	0.018286
415.00	0.018395
415.25	0.018023
415.50	0.018078
415.75	0.017199
416.00	0.018924
416.25	0.018782
416.50	0.019847
416.75	0.018793
417.00	0.019274
417.25	0.019099
417.50	0.020448
417.75	0.020137
418.00	0.020153
418.25	0.020005
418.50	0.020317
418.75	0.020748
419.00	0.020491
419.25	0.021643
419.50	0.021087
419.75	0.022342
420.00	0.021840
420.25	0.022566
420.50	0.023511
420.75	0.023030
421.00	0.023156
421.25	0.023210
421.50	0.023483
421.75	0.024745
422.00	0.024581
422.25	0.023898
422.50	0.025324
422.75	0.025646
423.00	0.027125
423.25	0.026361
423.50	0.027136
423.75	0.027535
424.00	0.027666
424.25	0.029386
424.50	0.028152
424.75	0.029468
425.00	0.029735
425.25	0.028889
425.50	0.029812
425.75	0.030156
426.00	0.031018
426.25	0.031603
426.50	0.032558
426.75	0.032400
427.00	0.033530
427.25	0.034049
427.50	0.034949
427.75	0.034753
428.00	0.036102
428.25	0.035097
428.50	0.037030
428.75	0.038690
429.00	0.038651
429.25	0.038924
429.50	0.039629
429.75	0.040410
430.00	0.040601
430.25	0.041283
430.50	0.042594
430.75	0.043003
431.00	0.042774
431.25	0.043167
431.50	0.043838
431.75	0.046263
432.00	0.044903
432.25	0.047262
432.50	0.048108
432.75	0.048468
433.00	0.049085
433.25	0.049566
433.50	0.050893
433.75	0.051188
434.00	0.051821
434.25	0.052351
434.50	0.052973
434.75	0.053863
435.00	0.053104
435.25	0.055517
435.50	0.055665
435.75	0.057226
436.00	0.058367
436.25	0.059247
436.50	0.060158
436.75	0.060415
437.00	0.061158
437.25	0.062200
437.50	0.063336
437.75	0.063025
438.00	0.064308
438.25	0.065394
438.50	0.065493
438.75	0.066224
439.00	0.066770
439.25	0.067835
439.50	0.068681
439.75	0.070243
440.00	0.070352
440.25	0.071149
440.50	0.072662
440.75	0.074114
441.00	0.073077
441.25	0.073972
441.50	0.075981
441.75	0.075741
442.00	0.076156
442.25	0.078204
442.50	0.077630
442.75	0.078886
443.00	0.079126
443.25	0.079896
443.50	0.081927
443.75	0.082561
444.00	0.084969
444.25	0.085493
444.50	0.086339
444.75	0.086956
445.00	0.087737
445.25	0.089686
445.50	0.090003
445.75	0.091297
446.00	0.093388
446.25	0.093623
446.50	0.094737
446.75	0.095916
447.00	0.095839
447.25	0.099137
447.50	0.10182
447.75	0.10217
448.00	0.10336
448.25	0.10517
448.50	0.10790
448.75	0.10865
449.00	0.10964
449.25	0.11089
449.50	0.11182
449.75	0.11549
450.00	0.11649
450.25	0.11909
450.50	0.11974
450.75	0.12222
451.00	0.12448
451.25	0.12673
451.50	0.12839
451.75	0.12945
452.00	0.13304
452.25	0.13486
452.50	0.13537
452.75	0.13930
453.00	0.14095
453.25	0.14375
453.50	0.14651
453.75	0.14881
454.00	0.15237
454.25	0.15388
454.50	0.15560
454.75	0.15980
455.00	0.15995
455.25	0.16069
455.50	0.16478
455.75	0.16757
456.00	0.17124
456.25	0.17300
456.50	0.17628
456.75	0.18040
457.00	0.18142
457.25	0.18537
457.50	0.18907
457.75	0.19307
458.00	0.19504
458.25	0.19952
458.50	0.20250
458.75	0.20634
459.00	0.20899
459.25	0.21137
459.50	0.21501
459.75	0.21844
460.00	0.22340
460.25	0.22513
460.50	0.22838
460.75	0.23141
461.00	0.23616
461.25	0.23876
461.50	0.24159
461.75	0.24667
462.00	0.24981
462.25	0.25227
462.50	0.25616
462.75	0.25998
463.00	0.26278
463.25	0.26568
463.50	0.26817
463.75	0.27242
464.00	0.27427
464.25	0.27651
464.50	0.27931
464.75	0.28260
465.00	0.28584
465.25	0.28852
465.50	0.29090
465.75	0.29203
466.00	0.29668
466.25	0.29752
466.50	0.30114
466.75	0.30190
467.00	0.30565
467.25	0.30662
467.50	0.30955
467.75	0.31239
468.00	0.31373
468.25	0.31694
468.50	0.31861
468.75	0.32094
469.00	0.32240
469.25	0.32209
469.50	0.32661
469.75	0.32988
470.00	0.33052
470.25	0.33014
470.50	0.33326
470.75	0.33409
471.00	0.33567
471.25	0.33655
471.50	0.33896
471.75	0.33889
472.00	0.34271
472.25	0.34403
472.50	0.34666
472.75	0.34727
473.00	0.34999
473.25	0.34933
473.50	0.35213
473.75	0.35318
474.00	0.35630
474.25	0.35675
474.50	0.35849
474.75	0.36158
475.00	0.36268
475.25	0.36529
475.50	0.36671
475.75	0.37049
476.00	0.37208
476.25	0.37600
476.50	0.37776
476.75	0.38198
477.00	0.38478
477.25	0.38636
477.50	0.39026
477.75	0.39137
478.00	0.39631
478.25	0.40035
478.50	0.40373
478.75	0.40821
479.00	0.41153
479.25	0.41453
479.50	0.41659
479.75	0.42132
480.00	0.42776
480.25	0.43119
480.50	0.43420
480.75	0.43968
481.00	0.44585
481.25	0.45070
481.50	0.45417
481.75	0.45985
482.00	0.46773
482.25	0.47299
482.50	0.47809
482.75	0.48202
483.00	0.48923
483.25	0.49546
483.50	0.50155
483.75	0.50826
484.00	0.51530
484.25	0.52382
484.50	0.53012
484.75	0.53642
485.00	0.54560
485.25	0.55266
485.50	0.56141
485.75	0.57067
486.00	0.57550
486.25	0.58430
486.50	0.59247
486.75	0.60050
487.00	0.60979
487.25	0.61914
487.50	0.62784
487.75	0.63552
488.00	0.64647
488.25	0.65505
488.50	0.66517
488.75	0.67601
489.00	0.68399
489.25	0.69313
489.50	0.70214
489.75	0.71255
490.00	0.72011
490.25	0.73123
490.50	0.74375
490.75	0.75364
491.00	0.76144
491.25	0.77066
491.50	0.78150
491.75	0.79042
492.00	0.80069
492.25	0.81020
492.50	0.81855
492.75	0.82984
493.00	0.83935
493.25	0.84919
493.50	0.85609
493.75	0.86515
494.00	0.87527
494.25	0.88257
494.50	0.89127
494.75	0.90003
495.00	0.90355
495.25	0.90669
495.50	0.91703
495.75	0.92382
496.00	0.92972
496.25	0.93812
496.50	0.94325
496.75	0.95142
497.00	0.95879
497.25	0.96419
497.50	0.96932
497.75	0.97103
498.00	0.97580
498.25	0.98262
498.50	0.98710
498.75	0.98817
499.00	0.99492
499.25	0.98983
499.50	0.99356
499.75	0.99672
500.00	0.99664
500.25	1.0000
500.50	0.99724
500.75	0.99926
501.00	0.99592
501.25	0.99320
501.50	0.98616
501.75	0.98542
502.00	0.98057
502.25	0.98043
502.50	0.97429
502.75	0.96452
503.00	0.95929
503.25	0.95421
503.50	0.94540
503.75	0.93850
504.00	0.92782
504.25	0.91950
504.50	0.91070
504.75	0.90200
505.00	0.89422
505.25	0.88096
505.50	0.86992
505.75	0.85826
506.00	0.84821
506.25	0.83362
506.50	0.82253
506.75	0.80765
507.00	0.79774
507.25	0.78408
507.50	0.77138
507.75	0.75479
508.00	0.74248
508.25	0.72551
508.50	0.71283
508.75	0.69699
509.00	0.68306
509.25	0.66705
509.50	0.65250
509.75	0.63788
510.00	0.62269
510.25	0.61032
510.50	0.59649
510.75	0.57803
511.00	0.56333
511.25	0.54922
511.50	0.53515
511.75	0.51845
512.00	0.50335
512.25	0.49073
512.50	0.47571
512.75	0.46180
513.00	0.44892
513.25	0.43605
513.50	0.42352
513.75	0.41051
514.00	0.39760
514.25	0.38485
514.50	0.37192
514.75	0.36083
515.00	0.34996
515.25	0.33752
515.50	0.32253
515.75	0.30943
516.00	0.29574
516.25	0.28364
516.50	0.27332
516.75	0.26158
517.00	0.25384
517.25	0.24308
517.50	0.23520
517.75	0.22613
518.00	0.21811
518.25	0.20786
518.50	0.20207
518.75	0.19557
519.00	0.18698
519.25	0.18153
519.50	0.17411
519.75	0.16682
520.00	0.16057
520.25	0.15448
520.50	0.14774
520.75	0.14246
521.00	0.13704
521.25	0.13109
521.50	0.12722
521.75	0.12088
522.00	0.11623
522.25	0.11296
522.50	0.10731
522.75	0.10492
523.00	0.098389
523.25	0.096446
523.50	0.091821
523.75	0.088064
524.00	0.084827
524.25	0.079683
524.50	0.076844
524.75	0.074737
525.00	0.071466
525.25	0.069069
525.50	0.065826
525.75	0.062664
526.00	0.059907
526.25	0.057669
526.50	0.055113
526.75	0.053453
527.00	0.051351
527.25	0.048365
527.50	0.045891
527.75	0.044133
528.00	0.042359
528.25	0.040497
528.50	0.039034
528.75	0.038122
529.00	0.035714
529.25	0.035708
529.50	0.033514
529.75	0.032176
530.00	0.029757
530.25	0.028802
530.50	0.027376
530.75	0.026355
531.00	0.024685
531.25	0.025089
531.50	0.024040
531.75	0.022610
532.00	0.019449
532.25	0.019929
532.50	0.019634
532.75	0.020393
533.00	0.017346
533.25	0.017603
533.50	0.016642
533.75	0.017183
534.00	0.015441
534.25	0.014414
534.50	0.014584
534.75	0.013448
535.00	0.014737
535.25	0.014393
535.50	0.013017
535.75	0.012219
536.00	0.012340
536.25	0.011876
536.50	0.010374
536.75	0.011428
537.00	0.0096642
537.25	0.0094403
537.50	0.0098280
537.75	0.0092820
538.00	0.010516
538.25	0.010025
538.50	0.0096587
538.75	0.0081572
539.00	0.0090363
539.25	0.0081682
539.50	0.0076331
539.75	0.0073819
540.00	0.0075239
540.25	0.0069069
540.50	0.0062462
540.75	0.0066830
541.00	0.0069888
541.25	0.0080480
541.50	0.0090527
541.75	0.0066448
542.00	0.0071308
542.25	0.0064210
542.50	0.0052525
542.75	0.0054928
543.00	0.0046847
543.25	0.0053726
543.50	0.0061207
543.75	0.0067595
544.00	0.0058313
544.25	0.0059514
544.50	0.0056620
544.75	0.0041496
545.00	0.0045864
545.25	0.0044608
545.50	0.0040131
545.75	0.0040240
546.00	0.0052198
546.25	0.0040131
546.50	0.0032214
546.75	0.0047557
547.00	0.0054655
547.25	0.0050996
547.50	0.0034125
547.75	0.0044226
548.00	0.0043571
548.25	0.0034944
548.50	0.0046082
548.75	0.0037838
549.00	0.0046956
549.25	0.0042097
549.50	0.0038002
549.75	0.0046028
550.00	0.0049140
550.25	0.0058750
550.50	0.0041551
550.75	0.0041824
551.00	0.0017144
551.25	0.0032323
551.50	0.0030521
551.75	0.0051870
552.00	0.0035981
552.25	0.0043735
552.50	0.0062408
552.75	0.0037346
553.00	0.0038493
553.25	0.0033197
553.50	0.0043735
553.75	0.0050232
554.00	0.0030139
554.25	0.0031668
554.50	0.0035381
554.75	0.0040841
555.00	0.0031504
555.25	0.0034016
555.50	0.0043079
555.75	0.0036691
556.00	0.0039148
556.25	0.0021349
556.50	0.0027791
556.75	0.0018400
557.00	0.0042479
557.25	0.0036200
557.50	0.0031340
557.75	0.0032760
558.00	0.0039640
558.25	0.0058204
558.50	0.0043243
558.75	0.0022004
559.00	0.0018236
559.25	0.0039967
559.50	0.0022386
559.75	0.0032105
560.00	0.0038548
560.25	0.0031013
560.50	0.0027901
560.75	0.0040240
561.00	0.0028119
561.25	0.0037183
561.50	0.0041168
561.75	0.0039858
562.00	0.0028283
562.25	0.0027846
562.50	0.0036582
562.75	0.0015179
563.00	0.0026754
563.25	0.0026099
563.50	0.0041114
563.75	0.0033907
564.00	0.0037510
564.25	0.0029429
564.50	0.0035927
564.75	0.0025771
565.00	0.0016162
565.25	0.0035435
565.50	0.0023314
565.75	0.0037783
566.00	0.0042479
566.25	0.0033688
566.50	0.0033033
566.75	0.0028447
567.00	0.0032815
567.25	0.0031668
567.50	0.0036473
567.75	0.0020093
568.00	0.0031941
568.25	0.0024024
568.50	0.0011739
568.75	0.0022441
569.00	0.0023041
569.25	0.0038493
569.50	0.0025007
569.75	0.0026972
570.00	0.00073164
570.25	0.0024625
570.50	0.0017035
570.75	0.0025171
571.00	0.0011248
571.25	0.0020966
571.50	0.0026208
571.75	0.0011466
572.00	0.0030030
572.25	0.00093366
572.50	0.0030303
572.75	0.0016762
573.00	0.0022113
573.25	0.0021895
573.50	0.0016598
573.75	0.0028774
574.00	0.0011575
574.25	0.00031668
574.50	0.0021403
574.75	0.0020366
575.00	0.0026699
575.25	0.0012722
575.50	0.0023041
575.75	0.00052416
576.00	0.0029975
576.25	0.0022277
576.50	0.0018400
576.75	0.0023806
577.00	0.0012940
577.25	0.0028665
577.50	0.0020530
577.75	0.0027682
578.00	0.0014524
578.25	0.0015725
578.50	0.0014414
578.75	0.0024297
579.00	0.0020966
579.25	0.0013705
579.50	0.0019601
579.75	0.00028938
580.00	0.0017144
580.25	0.0018837
580.50	0.0013486
580.75	0.0032487
581.00	0.0018182
581.25	0.0035981
581.50	0.0019165
581.75	0.0023041
582.00	0.0014196
582.25	0.0010265
582.50	0.0021731
582.75	0.0014687
583.00	0.0015889
583.25	0.0014087
583.50	0.0027355
583.75	0.0023806
584.00	0.0013814
584.25	0.0023369
584.50	0.0015725
584.75	0.0027791
585.00	0.0018127
585.25	0.0017909
585.50	0.0016926
585.75	0.0011957
586.00	0.0024297
586.25	0.0016981
586.50	0.0022823
586.75	0.0020857
587.00	0.0027955
587.25	0.0029102
587.50	0.0025225
587.75	0.0020311
588.00	0.0014906
588.25	0.0019984
588.50	0.0015616
588.75	0.0023041
589.00	0.0018619
589.25	0.0018673
589.50	0.0017035
589.75	0.0022441
590.00	0.0023369
590.25	0.0015124
590.50	0.0019820
590.75	0.00088998
591.00	0.0025444
591.25	0.0018236
591.50	0.0011630
591.75	0.0032487
592.00	0.0014906
592.25	0.0020803
592.50	0.0023478
592.75	0.0039476
593.00	0.0019656
593.25	0.0018455
593.50	0.0015070
593.75	0.0014742
594.00	0.0020584
594.25	-0.00038766
594.50	0.0020966
594.75	0.0024679
595.00	0.0017472
595.25	0.0033415
595.50	0.0021076
595.75	0.0027791
596.00	0.0017854
596.25	0.00080262
596.50	0.0023423
596.75	0.0021294
597.00	0.0024625
597.25	0.0021895
597.50	0.0041114
597.75	0.0014305
598.00	0.0029539
598.25	0.0024898
598.50	0.0022823
598.75	0.0018728
599.00	0.0013541
599.25	0.0025553
599.50	0.00098826
599.75	0.0028447
600.00	0.0022495
