Wavelength (nm)	H12 abs N
270.25	0.27651
270.50	0.27420
270.75	0.27473
271.00	0.27343
271.25	0.27163
271.50	0.26991
271.75	0.26765
272.00	0.26671
272.25	0.26506
272.50	0.26441
272.75	0.26288
273.00	0.25989
273.25	0.26059
273.50	0.25819
273.75	0.25547
274.00	0.25360
274.25	0.25235
274.50	0.24964
274.75	0.24869
275.00	0.24546
275.25	0.24345
275.50	0.24113
275.75	0.23806
276.00	0.23663
276.25	0.23390
276.50	0.23192
276.75	0.23035
277.00	0.22776
277.25	0.22700
277.50	0.22526
277.75	0.22219
278.00	0.22046
278.25	0.21978
278.50	0.21788
278.75	0.21535
279.00	0.21376
279.25	0.21489
279.50	0.21120
279.75	0.20940
280.00	0.20863
280.25	0.20664
280.50	0.20604
280.75	0.20576
281.00	0.20198
281.25	0.20133
281.50	0.20265
281.75	0.20128
282.00	0.20002
282.25	0.19615
282.50	0.19571
282.75	0.19376
283.00	0.19398
283.25	0.19160
283.50	0.19049
283.75	0.18971
284.00	0.18889
284.25	0.18795
284.50	0.18700
284.75	0.18625
285.00	0.18592
285.25	0.18399
285.50	0.18242
285.75	0.18275
286.00	0.18116
286.25	0.18020
286.50	0.17980
286.75	0.17783
287.00	0.17833
287.25	0.17547
287.50	0.17538
287.75	0.17391
288.00	0.17390
288.25	0.17330
288.50	0.17271
288.75	0.17041
289.00	0.17030
289.25	0.17038
289.50	0.16943
289.75	0.16834
290.00	0.16786
290.25	0.16811
290.50	0.16752
290.75	0.16583
291.00	0.16739
291.25	0.16373
291.50	0.16351
291.75	0.16340
292.00	0.16121
292.25	0.16184
292.50	0.16052
292.75	0.16044
293.00	0.16209
293.25	0.16017
293.50	0.15806
293.75	0.15754
294.00	0.15853
294.25	0.15730
294.50	0.15778
294.75	0.15714
295.00	0.15667
295.25	0.15762
295.50	0.15471
295.75	0.15410
296.00	0.15339
296.25	0.15294
296.50	0.15213
296.75	0.14985
297.00	0.14855
297.25	0.14832
297.50	0.14598
297.75	0.14572
298.00	0.14191
298.25	0.14093
298.50	0.13798
298.75	0.13780
299.00	0.13395
299.25	0.13276
299.50	0.13186
299.75	0.12706
300.00	0.12456
300.25	0.12298
300.50	0.12081
300.75	0.11796
301.00	0.11359
301.25	0.11120
301.50	0.10882
301.75	0.10550
302.00	0.10304
302.25	0.10016
302.50	0.095814
302.75	0.095859
303.00	0.091426
303.25	0.089533
303.50	0.088529
303.75	0.085199
304.00	0.084005
304.25	0.079352
304.50	0.078333
304.75	0.078637
305.00	0.076630
305.25	0.074273
305.50	0.072569
305.75	0.072455
306.00	0.071185
306.25	0.068889
306.50	0.068182
306.75	0.065148
307.00	0.066471
307.25	0.066669
307.50	0.064616
307.75	0.063012
308.00	0.063209
308.25	0.063323
308.50	0.061468
308.75	0.061841
309.00	0.061392
309.25	0.062107
309.50	0.061164
309.75	0.064228
310.00	0.063521
310.25	0.058753
310.50	0.063529
310.75	0.062859
311.00	0.061993
311.25	0.056624
311.50	0.060358
311.75	0.054153
312.00	0.064175
312.25	0.058906
312.50	0.056404
312.75	0.059309
313.00	0.064122
313.25	0.058617
313.50	0.060054
313.75	0.057172
314.00	0.052564
314.25	0.053765
314.50	0.063034
314.75	0.056153
315.00	0.056777
315.25	0.057210
315.50	0.057537
315.75	0.059407
316.00	0.055012
316.25	0.057415
316.50	0.052914
316.75	0.055765
317.00	0.048724
317.25	0.055317
317.50	0.053545
317.75	0.056305
318.00	0.054518
318.25	0.054199
318.50	0.048184
318.75	0.053477
319.00	0.050815
319.25	0.051758
319.50	0.049295
319.75	0.049249
320.00	0.053583
320.25	0.053005
320.50	0.049325
320.75	0.050967
321.00	0.059316
321.25	0.052017
321.50	0.048709
321.75	0.048793
322.00	0.051294
322.25	0.055818
322.50	0.052693
322.75	0.048428
323.00	0.053074
323.25	0.045713
323.50	0.049956
323.75	0.052861
324.00	0.047264
324.25	0.050747
324.50	0.048025
324.75	0.048511
325.00	0.050907
325.25	0.048968
325.50	0.048268
325.75	0.049196
326.00	0.045964
326.25	0.050998
326.50	0.049142
326.75	0.046436
327.00	0.045379
327.25	0.050435
327.50	0.047873
327.75	0.048671
328.00	0.050093
328.25	0.043029
328.50	0.047911
328.75	0.044352
329.00	0.044801
329.25	0.046185
329.50	0.044284
329.75	0.048359
330.00	0.042831
330.25	0.045158
330.50	0.046109
330.75	0.042504
331.00	0.042117
331.25	0.045896
331.50	0.043090
331.75	0.045432
332.00	0.045896
332.25	0.042611
332.50	0.044116
332.75	0.044436
333.00	0.046443
333.25	0.043774
333.50	0.043911
333.75	0.041121
334.00	0.042771
334.25	0.047013
334.50	0.045508
334.75	0.042809
335.00	0.046664
335.25	0.042261
335.50	0.046443
335.75	0.047523
336.00	0.047378
336.25	0.044725
336.50	0.047348
336.75	0.044671
337.00	0.043037
337.25	0.048869
337.50	0.050861
337.75	0.047933
338.00	0.050268
338.25	0.047956
338.50	0.046390
338.75	0.049409
339.00	0.051340
339.25	0.051804
339.50	0.054526
339.75	0.054511
340.00	0.054663
340.25	0.053309
340.50	0.053507
340.75	0.053750
341.00	0.054982
341.25	0.056062
341.50	0.056290
341.75	0.059377
342.00	0.063346
342.25	0.061194
342.50	0.058221
342.75	0.061171
343.00	0.062677
343.25	0.062647
343.50	0.064373
343.75	0.062890
344.00	0.063407
344.25	0.068022
344.50	0.066312
344.75	0.066753
345.00	0.070600
345.25	0.069201
345.50	0.071018
345.75	0.072311
346.00	0.071710
346.25	0.072083
346.50	0.075010
346.75	0.074934
347.00	0.076455
347.25	0.078629
347.50	0.078690
347.75	0.078097
348.00	0.079975
348.25	0.081823
348.50	0.081929
348.75	0.082538
349.00	0.084963
349.25	0.085245
349.50	0.088164
349.75	0.087974
350.00	0.089495
350.25	0.093510
350.50	0.090666
350.75	0.091769
351.00	0.095669
351.25	0.094247
351.50	0.096072
351.75	0.099646
352.00	0.10080
352.25	0.098521
352.50	0.10104
352.75	0.10276
353.00	0.10598
353.25	0.10894
353.50	0.10905
353.75	0.11014
354.00	0.10902
354.25	0.10974
354.50	0.11225
354.75	0.11621
355.00	0.11687
355.25	0.11752
355.50	0.12034
355.75	0.12380
356.00	0.12058
356.25	0.12475
356.50	0.12567
356.75	0.13017
357.00	0.12944
357.25	0.13287
357.50	0.13408
357.75	0.13734
358.00	0.13933
358.25	0.13814
358.50	0.14060
358.75	0.14565
359.00	0.14207
359.25	0.14434
359.50	0.14878
359.75	0.15186
360.00	0.15156
360.25	0.15540
360.50	0.15849
360.75	0.15829
361.00	0.16206
361.25	0.16375
361.50	0.16101
361.75	0.16428
362.00	0.16632
362.25	0.17021
362.50	0.16925
362.75	0.17234
363.00	0.17543
363.25	0.17479
363.50	0.17983
363.75	0.17999
364.00	0.18415
364.25	0.18631
364.50	0.18735
364.75	0.18967
365.00	0.19345
365.25	0.19294
365.50	0.19335
365.75	0.19481
366.00	0.19949
366.25	0.20325
366.50	0.20538
366.75	0.20780
367.00	0.20951
367.25	0.21085
367.50	0.21544
367.75	0.21729
368.00	0.21847
368.25	0.22257
368.50	0.22387
368.75	0.22592
369.00	0.22932
369.25	0.23042
369.50	0.23213
369.75	0.23764
370.00	0.23808
370.25	0.24170
370.50	0.24376
370.75	0.24538
371.00	0.24770
371.25	0.25112
371.50	0.25399
371.75	0.25669
372.00	0.25830
372.25	0.26223
372.50	0.26508
372.75	0.26754
373.00	0.26792
373.25	0.27147
373.50	0.27482
373.75	0.27866
374.00	0.28183
374.25	0.28160
374.50	0.28454
374.75	0.28790
375.00	0.28520
375.25	0.29019
375.50	0.29025
375.75	0.29470
376.00	0.29681
376.25	0.30544
376.50	0.30770
376.75	0.31148
377.00	0.31202
377.25	0.31739
377.50	0.31938
377.75	0.32541
378.00	0.32340
378.25	0.33057
378.50	0.32972
378.75	0.33544
379.00	0.33531
379.25	0.34159
379.50	0.34423
379.75	0.34701
380.00	0.35091
380.25	0.35847
380.50	0.35984
380.75	0.35824
381.00	0.36537
381.25	0.36677
381.50	0.36994
381.75	0.37542
382.00	0.37688
382.25	0.38102
382.50	0.38363
382.75	0.39032
383.00	0.39108
383.25	0.39506
383.50	0.40018
383.75	0.40494
384.00	0.40559
384.25	0.40801
384.50	0.41387
384.75	0.41416
385.00	0.42136
385.25	0.42137
385.50	0.43006
385.75	0.43154
386.00	0.43616
386.25	0.43929
386.50	0.44230
386.75	0.44745
387.00	0.44837
387.25	0.45489
387.50	0.45677
387.75	0.46039
388.00	0.46441
388.25	0.46652
388.50	0.47049
388.75	0.47353
389.00	0.48025
389.25	0.48241
389.50	0.48698
389.75	0.49340
390.00	0.49177
390.25	0.49548
390.50	0.50137
390.75	0.50287
391.00	0.50872
391.25	0.51139
391.50	0.51256
391.75	0.51963
392.00	0.52329
392.25	0.52500
392.50	0.53105
392.75	0.53429
393.00	0.53740
393.25	0.54385
393.50	0.54304
393.75	0.54614
394.00	0.55520
394.25	0.55417
394.50	0.56109
394.75	0.56365
395.00	0.56810
395.25	0.57108
395.50	0.57710
395.75	0.57789
396.00	0.58386
396.25	0.58603
396.50	0.59238
396.75	0.59170
397.00	0.59935
397.25	0.60140
397.50	0.60433
397.75	0.61062
398.00	0.61504
398.25	0.61810
398.50	0.61942
398.75	0.62378
399.00	0.62730
399.25	0.62877
399.50	0.63476
399.75	0.63737
400.00	0.63925
400.25	0.64421
400.50	0.64811
400.75	0.65306
401.00	0.65506
401.25	0.65702
401.50	0.66178
401.75	0.66703
402.00	0.66680
402.25	0.67379
402.50	0.67689
402.75	0.67835
403.00	0.68117
403.25	0.68842
403.50	0.69188
403.75	0.69311
404.00	0.69915
404.25	0.70830
404.50	0.70770
404.75	0.71024
405.00	0.71093
405.25	0.71362
405.50	0.72000
405.75	0.72293
406.00	0.72658
406.25	0.73179
406.50	0.73332
406.75	0.74143
407.00	0.74331
407.25	0.74536
407.50	0.74728
407.75	0.75277
408.00	0.75544
408.25	0.75942
408.50	0.76173
408.75	0.76649
409.00	0.76936
409.25	0.77238
409.50	0.77836
409.75	0.77934
410.00	0.78302
410.25	0.78689
410.50	0.79271
410.75	0.79678
411.00	0.79286
411.25	0.80178
411.50	0.80427
411.75	0.80643
412.00	0.81212
412.25	0.81404
412.50	0.81856
412.75	0.82193
413.00	0.82700
413.25	0.82821
413.50	0.83056
413.75	0.83510
414.00	0.83740
414.25	0.83913
414.50	0.84214
414.75	0.84352
415.00	0.84326
415.25	0.84711
415.50	0.85064
415.75	0.85142
416.00	0.85664
416.25	0.86150
416.50	0.86248
416.75	0.86175
417.00	0.86940
417.25	0.86787
417.50	0.87178
417.75	0.87322
418.00	0.87273
418.25	0.88161
418.50	0.88294
418.75	0.88446
419.00	0.88758
419.25	0.88763
419.50	0.89043
419.75	0.89256
420.00	0.89078
420.25	0.89624
420.50	0.89919
420.75	0.90071
421.00	0.90103
421.25	0.90742
421.50	0.90469
421.75	0.91097
422.00	0.91008
422.25	0.91474
422.50	0.91258
422.75	0.91696
423.00	0.91404
423.25	0.91845
423.50	0.92175
423.75	0.92171
424.00	0.92455
424.25	0.92448
424.50	0.92739
424.75	0.93113
425.00	0.92822
425.25	0.92988
425.50	0.93089
425.75	0.93016
426.00	0.93037
426.25	0.93571
426.50	0.93478
426.75	0.93565
427.00	0.93665
427.25	0.93898
427.50	0.94196
427.75	0.93979
428.00	0.94069
428.25	0.94407
428.50	0.94412
428.75	0.94613
429.00	0.94960
429.25	0.94593
429.50	0.94789
429.75	0.95181
430.00	0.95198
430.25	0.95301
430.50	0.95318
430.75	0.95656
431.00	0.95713
431.25	0.95810
431.50	0.95475
431.75	0.95911
432.00	0.95876
432.25	0.95890
432.50	0.96141
432.75	0.96290
433.00	0.96418
433.25	0.96737
433.50	0.96835
433.75	0.96920
434.00	0.96870
434.25	0.97238
434.50	0.97004
434.75	0.97094
435.00	0.97054
435.25	0.97090
435.50	0.97433
435.75	0.97449
436.00	0.97511
436.25	0.97625
436.50	0.98004
436.75	0.98169
437.00	0.98326
437.25	0.98208
437.50	0.98645
437.75	0.98344
438.00	0.98706
438.25	0.98610
438.50	0.98889
438.75	0.98737
439.00	0.99035
439.25	0.98839
439.50	0.98859
439.75	0.99324
440.00	0.99081
440.25	0.99229
440.50	0.99543
440.75	0.99611
441.00	0.99735
441.25	0.99672
441.50	0.99273
441.75	0.99576
442.00	0.99636
442.25	0.99914
442.50	0.99667
442.75	0.99697
443.00	0.99958
443.25	0.99815
443.50	0.99909
443.75	0.99655
444.00	0.99803
444.25	0.99300
444.50	0.99776
444.75	1.0000
445.00	0.99470
445.25	0.99449
445.50	0.99268
445.75	0.99305
446.00	0.99396
446.25	0.99138
446.50	0.99295
446.75	0.99057
447.00	0.98958
447.25	0.98854
447.50	0.99083
447.75	0.98378
448.00	0.98506
448.25	0.98202
448.50	0.98212
448.75	0.97984
449.00	0.97452
449.25	0.97671
449.50	0.97088
449.75	0.97059
450.00	0.96782
450.25	0.96464
450.50	0.96048
450.75	0.96046
451.00	0.95742
451.25	0.95310
451.50	0.94744
451.75	0.94742
452.00	0.94010
452.25	0.93616
452.50	0.93289
452.75	0.93051
453.00	0.92482
453.25	0.91902
453.50	0.91406
453.75	0.90898
454.00	0.90443
454.25	0.89941
454.50	0.89354
454.75	0.89519
455.00	0.88942
455.25	0.88852
455.50	0.87993
455.75	0.86973
456.00	0.86362
456.25	0.85912
456.50	0.85428
456.75	0.84563
457.00	0.83961
457.25	0.83322
457.50	0.82592
457.75	0.81742
458.00	0.80929
458.25	0.80358
458.50	0.79514
458.75	0.78984
459.00	0.78127
459.25	0.77144
459.50	0.76216
459.75	0.75459
460.00	0.74714
460.25	0.73648
460.50	0.72682
460.75	0.71820
461.00	0.71011
461.25	0.69761
461.50	0.68918
461.75	0.67920
462.00	0.67035
462.25	0.66212
462.50	0.65151
462.75	0.64343
463.00	0.63233
463.25	0.62450
463.50	0.61368
463.75	0.60400
464.00	0.59384
464.25	0.58441
464.50	0.57478
464.75	0.56678
465.00	0.55619
465.25	0.54516
465.50	0.53518
465.75	0.52585
466.00	0.51719
466.25	0.50703
466.50	0.49693
466.75	0.48992
467.00	0.47952
467.25	0.46699
467.50	0.45861
467.75	0.45141
468.00	0.44184
468.25	0.43257
468.50	0.42167
468.75	0.41313
469.00	0.40540
469.25	0.39472
469.50	0.38449
469.75	0.37521
470.00	0.36761
470.25	0.36108
470.50	0.35120
470.75	0.34332
471.00	0.33456
471.25	0.32579
471.50	0.31754
471.75	0.30845
472.00	0.29938
472.25	0.29235
472.50	0.28475
472.75	0.27854
473.00	0.27011
473.25	0.26352
473.50	0.25517
473.75	0.24741
474.00	0.24175
474.25	0.23524
474.50	0.22735
474.75	0.22454
475.00	0.21589
475.25	0.20860
475.50	0.20088
475.75	0.19302
476.00	0.18599
476.25	0.17952
476.50	0.17175
476.75	0.16730
477.00	0.16072
477.25	0.15815
477.50	0.15250
477.75	0.14565
478.00	0.14339
478.25	0.13694
478.50	0.13373
478.75	0.12766
479.00	0.12316
479.25	0.11959
479.50	0.11618
479.75	0.11215
480.00	0.10647
480.25	0.10501
480.50	0.10162
480.75	0.098825
481.00	0.094217
481.25	0.091905
481.50	0.088514
481.75	0.085602
482.00	0.082659
482.25	0.077664
482.50	0.074584
482.75	0.073102
483.00	0.070129
483.25	0.068319
483.50	0.064297
483.75	0.065125
484.00	0.059658
484.25	0.058624
484.50	0.055461
484.75	0.053324
485.00	0.052001
485.25	0.050975
485.50	0.046877
485.75	0.044162
486.00	0.043470
486.25	0.041045
486.50	0.041250
486.75	0.039060
487.00	0.038072
487.25	0.036140
487.50	0.033570
487.75	0.032734
488.00	0.030475
488.25	0.031053
488.50	0.029236
488.75	0.029426
489.00	0.024834
489.25	0.025928
489.50	0.026369
489.75	0.024514
490.00	0.022803
490.25	0.022149
490.50	0.019541
490.75	0.019838
491.00	0.018097
491.25	0.017876
491.50	0.016736
491.75	0.017998
492.00	0.015010
492.25	0.014842
492.50	0.015694
492.75	0.013778
493.00	0.012189
493.25	0.012546
493.50	0.012865
493.75	0.012303
494.00	0.010919
494.25	0.010539
494.50	0.0093981
494.75	0.010888
495.00	0.010257
495.25	0.011018
495.50	0.0099380
495.75	0.011877
496.00	0.010189
496.25	0.0089039
496.50	0.0075124
496.75	0.0069269
497.00	0.0076645
497.25	0.0087746
497.50	0.0073679
497.75	0.0054062
498.00	0.0059613
498.25	0.0078318
498.50	0.0054290
498.75	0.0072387
499.00	0.0038551
499.25	0.0057636
499.50	0.0062274
499.75	0.0050716
500.00	0.0067977
500.25	0.0035889
500.50	0.0045698
500.75	0.0029806
501.00	0.0056419
501.25	0.0033988
501.50	0.0058396
501.75	0.0057180
502.00	0.0030411
502.25	0.0047523
502.50	0.00052465
502.75	0.0032011
503.00	0.0025092
503.25	0.0031631
503.50	0.0041820
503.75	0.0038627
504.00	0.0048968
504.25	0.0017640
504.50	0.0031403
504.75	0.0030871
505.00	0.00097327
505.25	0.0014599
505.50	0.0019617
505.75	0.0033076
506.00	0.0039843
506.25	0.0034825
506.50	0.0020758
506.75	0.0020530
507.00	0.0026917
507.25	0.0015131
507.50	0.0029958
507.75	0.0013915
508.00	0.0030795
508.25	0.0016348
508.50	0.0019237
508.75	0.0028134
509.00	0.0011634
509.25	0.0022507
509.50	0.0018629
509.75	0.0025396
510.00	0.0019693
510.25	-7.6036e-06
510.50	0.0025092
510.75	0.00049424
511.00	-7.6036e-06
511.25	0.0010949
511.50	0.0030034
511.75	0.0013458
512.00	0.0014751
512.25	0.0029578
512.50	0.0018857
512.75	0.0019617
513.00	0.00015207
513.25	0.0034825
513.50	0.0020074
513.75	0.0027449
514.00	0.0029274
514.25	0.0010417
514.50	0.0011177
514.75	0.0026309
515.00	0.0023571
515.25	0.0029122
515.50	0.00053986
515.75	0.0017717
516.00	0.0014219
516.25	0.0026613
516.50	0.00082120
516.75	0.0031555
517.00	0.00094285
517.25	0.0014979
517.50	0.0015131
517.75	0.0010569
518.00	0.0027601
518.25	0.0022051
518.50	0.0034521
518.75	0.0021062
519.00	0.0024636
519.25	0.0019693
519.50	-0.00026613
519.75	0.0010189
520.00	0.0014751
520.25	0.0020758
520.50	0.00045622
520.75	0.0033304
521.00	0.0041972
521.25	0.0027449
521.50	0.0013915
521.75	0.0014903
522.00	0.0019009
522.25	0.0011862
522.50	0.0023267
522.75	0.0023267
523.00	0.0022507
523.25	0.0022431
523.50	0.0023419
523.75	0.0035509
524.00	0.0016956
524.25	0.0018933
524.50	0.0019465
524.75	0.0015740
525.00	0.0017032
525.25	-0.0010493
525.50	0.0035813
525.75	0.0011862
526.00	0.0046382
526.25	0.0019770
526.50	0.0025320
526.75	0.0040680
527.00	0.0025092
527.25	0.0026613
527.50	-0.00050184
527.75	0.0023039
528.00	0.0014979
528.25	0.0018325
528.50	0.0026461
528.75	0.0011329
529.00	0.0021899
529.25	0.0021670
529.50	0.0020150
529.75	0.0017564
530.00	0.0030567
530.25	0.0028970
530.50	0.0011177
530.75	0.0020530
531.00	0.0014067
531.25	0.0026081
531.50	0.0013687
531.75	0.00024332
532.00	0.0037486
532.25	0.0027221
532.50	0.0044557
532.75	0.0013839
533.00	0.0037942
533.25	0.00075276
533.50	0.0030034
533.75	0.0010721
534.00	0.00024332
534.25	0.0031859
534.50	0.00041060
534.75	0.0016804
535.00	0.00098848
535.25	0.0015131
535.50	0.0014447
535.75	0.0020758
536.00	0.0021442
536.25	-0.00040299
536.50	0.0036422
536.75	0.0017260
537.00	0.0030390
537.25	0.0011938
537.50	0.00063871
537.75	0.0030795
538.00	0.0017184
538.25	0.0039615
538.50	0.00091244
538.75	0.0019617
539.00	0.0020226
539.25	0.0017108
539.50	0.00045622
539.75	-9.8847e-05
540.00	0.0024408
540.25	0.0016880
540.50	0.0031783
540.75	0.0030263
541.00	0.00073756
541.25	0.0033000
541.50	0.00030415
541.75	0.0024712
542.00	0.0019541
542.25	0.0021290
542.50	0.0018325
542.75	0.00099608
543.00	0.0014751
543.25	-0.00012926
543.50	0.0027829
543.75	0.0010721
544.00	0.0034749
544.25	0.0018781
544.50	0.00011405
544.75	0.0016652
545.00	0.0013611
545.25	0.00036498
545.50	-0.00018249
545.75	0.0019009
546.00	0.0015740
546.25	0.00098848
546.50	0.0013154
546.75	0.00079838
547.00	0.0032620
547.25	-0.00049424
547.50	0.0021138
547.75	0.00025852
548.00	-0.00048663
548.25	0.0034521
548.50	0.0013763
548.75	0.0018553
549.00	-0.00076037
549.25	-0.0016272
549.50	-0.00031935
549.75	0.0015055
550.00	0.0015131
550.25	5.3226e-05
550.50	0.0038398
550.75	0.0025624
551.00	0.00088202
551.25	-0.0012394
551.50	-0.00088963
551.75	0.0014219
552.00	-0.00021290
552.25	0.0019998
552.50	-0.00020530
552.75	0.0030263
553.00	0.0034064
553.25	0.0024560
553.50	0.00084401
553.75	-0.0018173
554.00	0.00028134
554.25	0.00082120
554.50	0.0026081
554.75	-0.00028134
555.00	0.0014143
555.25	0.0012318
555.50	0.0033000
555.75	0.0014371
556.00	0.00063871
556.25	0.0012622
556.50	0.00047143
556.75	0.0025776
557.00	0.0015511
557.25	-3.8018e-05
557.50	0.0014751
557.75	-0.00038018
558.00	0.0017336
558.25	0.0013154
558.50	0.0019313
558.75	0.0011329
559.00	0.0014903
559.25	0.0029502
559.50	0.00028134
559.75	0.0016652
560.00	0.0022431
560.25	0.0037258
560.50	0.0015435
560.75	-0.00064631
561.00	0.0010037
561.25	0.0010037
561.50	0.00078318
561.75	-0.00069954
562.00	0.0023495
562.25	0.0024940
562.50	0.0013915
562.75	0.0014751
563.00	0.0013915
563.25	0.0024408
563.50	-0.00010645
563.75	-0.00018249
564.00	0.0010721
564.25	-0.00012926
564.50	0.0016956
564.75	0.0019998
565.00	0.0013306
565.25	0.00047903
565.50	0.0026613
565.75	0.0020530
566.00	0.00066912
566.25	0.0026461
566.50	0.00040299
566.75	0.0025396
567.00	0.0038855
567.25	0.0040832
567.50	-0.00093525
567.75	0.00050945
568.00	0.00022811
568.25	0.00096566
568.50	0.0012242
568.75	0.00017488
569.00	0.00066912
569.25	0.0027449
569.50	0.0022659
569.75	0.0013458
570.00	0.0032620
570.25	-0.00012926
570.50	0.00035737
570.75	0.0016272
571.00	0.00089723
571.25	-0.00015968
571.50	0.0023267
571.75	0.0028590
572.00	0.00072995
572.25	0.0025244
572.50	-0.00085161
572.75	-0.0013915
573.00	0.00075276
573.25	0.00070714
573.50	0.00042581
573.75	0.0011710
574.00	0.00025852
574.25	0.0023875
574.50	0.00038779
574.75	0.00021290
575.00	0.00015968
575.25	0.0022507
575.50	0.0010265
575.75	0.0041668
576.00	0.00096566
576.25	0.00055507
576.50	0.0010721
576.75	0.00032696
577.00	0.00079838
577.25	-0.00094285
577.50	0.00063871
577.75	0.00071474
578.00	0.0028894
578.25	0.0023723
578.50	0.0020758
578.75	0.0011101
579.00	0.00020530
579.25	-0.00054746
579.50	0.00025092
579.75	0.00035737
580.00	0.0015740
580.25	0.0032316
580.50	0.0021670
580.75	-0.00057788
581.00	0.0031099
581.25	0.0015664
581.50	0.0015892
581.75	0.0013535
582.00	0.0021594
582.25	0.0017564
582.50	0.0023343
582.75	0.0024940
583.00	-0.0013915
583.25	0.0021214
583.50	0.0021062
583.75	0.0024560
584.00	0.0014903
584.25	0.00056267
584.50	0.00085921
584.75	-0.00020530
585.00	0.0021214
585.25	0.0023267
585.50	0.0016728
585.75	0.0038475
586.00	0.0033608
586.25	0.0019009
586.50	-0.00043341
586.75	0.00083640
587.00	0.00057788
587.25	0.00077557
587.50	0.00091244
587.75	0.00066152
588.00	0.0029122
588.25	0.0015588
588.50	0.0040147
588.75	0.00068433
589.00	0.0026233
589.25	3.0415e-05
589.50	0.0020758
589.75	0.0019009
590.00	0.0014219
590.25	0.0024256
590.50	0.00019009
590.75	0.0017184
591.00	0.00044862
591.25	0.0016500
591.50	0.00039539
591.75	0.00058548
592.00	0.0022735
592.25	0.00074516
592.50	0.0020606
592.75	0.0010493
593.00	0.0014523
593.25	0.0010113
593.50	0.00050184
593.75	0.00079078
594.00	0.0019770
594.25	0.0027297
594.50	0.0010569
594.75	-0.00069193
595.00	0.0031023
