Wavelength (nm)	I02 abs N
251.00	0.80427
251.25	0.81061
251.50	0.81790
251.75	0.82202
252.00	0.82905
252.25	0.83534
252.50	0.84049
252.75	0.84779
253.00	0.85042
253.25	0.85582
253.50	0.86274
253.75	0.86811
254.00	0.87282
254.25	0.88033
254.50	0.88355
254.75	0.88617
255.00	0.88875
255.25	0.89501
255.50	0.90117
255.75	0.90401
256.00	0.91063
256.25	0.91846
256.50	0.92218
256.75	0.92874
257.00	0.93725
257.25	0.94354
257.50	0.94743
257.75	0.95276
258.00	0.95839
258.25	0.96192
258.50	0.96805
258.75	0.97471
259.00	0.97835
259.25	0.98494
259.50	0.98431
259.75	0.99002
260.00	0.99210
260.25	0.99409
260.50	0.99568
260.75	0.99833
261.00	1.0000
261.25	0.99699
261.50	0.99697
261.75	0.99846
262.00	0.99026
262.25	0.98531
262.50	0.98323
262.75	0.97825
263.00	0.97082
263.25	0.96403
263.50	0.95671
263.75	0.94574
264.00	0.93803
264.25	0.92709
264.50	0.91489
264.75	0.90508
265.00	0.89165
265.25	0.88198
265.50	0.86759
265.75	0.85631
266.00	0.84608
266.25	0.83346
266.50	0.82189
266.75	0.80669
267.00	0.79288
267.25	0.77883
267.50	0.76709
267.75	0.75430
268.00	0.74206
268.25	0.72987
268.50	0.71758
268.75	0.70394
269.00	0.69022
269.25	0.68028
269.50	0.66965
269.75	0.65690
270.00	0.64506
270.25	0.63612
270.50	0.62531
270.75	0.61518
271.00	0.60557
271.25	0.59703
271.50	0.58732
271.75	0.57924
272.00	0.57330
272.25	0.56223
272.50	0.55647
272.75	0.54912
273.00	0.54488
273.25	0.53626
273.50	0.53159
273.75	0.52483
274.00	0.52167
274.25	0.51678
274.50	0.51124
274.75	0.50754
275.00	0.50261
275.25	0.49817
275.50	0.49179
275.75	0.48693
276.00	0.48378
276.25	0.47968
276.50	0.47447
276.75	0.47131
277.00	0.46977
277.25	0.46421
277.50	0.46034
277.75	0.46007
278.00	0.45456
278.25	0.45200
278.50	0.44848
278.75	0.44393
279.00	0.43983
279.25	0.43653
279.50	0.43285
279.75	0.42839
280.00	0.42702
280.25	0.42252
280.50	0.41816
280.75	0.41509
281.00	0.41247
281.25	0.40701
281.50	0.40392
281.75	0.40063
282.00	0.39976
282.25	0.39416
282.50	0.39057
282.75	0.38730
283.00	0.38449
283.25	0.37983
283.50	0.37602
283.75	0.37314
284.00	0.36767
284.25	0.36479
284.50	0.36232
284.75	0.35723
285.00	0.35472
285.25	0.35174
285.50	0.34897
285.75	0.34540
286.00	0.34105
286.25	0.33676
286.50	0.33325
286.75	0.32905
287.00	0.32638
287.25	0.32321
287.50	0.31729
287.75	0.31486
288.00	0.31029
288.25	0.30727
288.50	0.30226
288.75	0.29859
289.00	0.29578
289.25	0.29106
289.50	0.28728
289.75	0.28442
290.00	0.27958
290.25	0.27706
290.50	0.27384
290.75	0.26976
291.00	0.26746
291.25	0.26215
291.50	0.25917
291.75	0.25481
292.00	0.25111
292.25	0.24866
292.50	0.24486
292.75	0.24186
293.00	0.23942
293.25	0.23372
293.50	0.23203
293.75	0.22880
294.00	0.22672
294.25	0.22276
294.50	0.21970
294.75	0.21719
295.00	0.21650
295.25	0.21311
295.50	0.20915
295.75	0.20573
296.00	0.20176
296.25	0.19925
296.50	0.19293
296.75	0.19162
297.00	0.18672
297.25	0.18177
297.50	0.17815
297.75	0.17465
298.00	0.17040
298.25	0.16578
298.50	0.16160
298.75	0.15546
299.00	0.15053
299.25	0.14511
299.50	0.13896
299.75	0.13363
300.00	0.13031
300.25	0.12354
300.50	0.11743
300.75	0.11167
301.00	0.10485
301.25	0.10126
301.50	0.095336
301.75	0.091801
302.00	0.084951
302.25	0.080040
302.50	0.076103
302.75	0.069150
303.00	0.066275
303.25	0.061948
303.50	0.058130
303.75	0.053292
304.00	0.051481
304.25	0.046540
304.50	0.042591
304.75	0.040251
305.00	0.036776
305.25	0.034676
305.50	0.031412
305.75	0.029763
306.00	0.027333
306.25	0.024344
306.50	0.021879
306.75	0.020158
307.00	0.018779
307.25	0.016301
307.50	0.016490
307.75	0.013652
308.00	0.012171
308.25	0.011549
308.50	0.010753
308.75	0.0090264
309.00	0.0074435
309.25	0.0072782
309.50	0.0059176
309.75	0.012600
310.00	0.012260
310.25	0.0072717
310.50	0.0023492
310.75	0.010960
311.00	0.0030397
311.25	0.0070190
311.50	0.0036522
311.75	0.0045020
312.00	0.0047692
312.25	0.0066582
312.50	0.010553
312.75	0.0056308
313.00	0.0036214
313.25	0.0014439
313.50	-0.0012742
313.75	0.0016479
314.00	0.00098407
314.25	0.0048132
314.50	0.0040292
314.75	-0.00065308
315.00	0.0024673
315.25	-0.0029358
315.50	0.0019084
315.75	-0.00093585
316.00	-0.00022417
316.25	-0.00024531
316.50	0.0020461
316.75	-0.0021136
317.00	0.00020786
317.25	-0.0033212
317.50	0.0035473
317.75	-0.0020119
318.00	-0.0012162
318.25	-0.0012673
318.50	-0.0011323
318.75	-0.0012195
319.00	-0.00053788
319.25	-0.0010215
319.50	-0.0014932
319.75	-0.0013401
320.00	0.00057290
320.25	0.00088814
320.50	-0.0017219
320.75	0.0021073
321.00	-0.0015359
321.25	-0.0031368
321.50	0.0015994
321.75	0.00044898
322.00	-0.00075547
322.25	0.0015720
322.50	-0.00013101
322.75	-0.0017559
323.00	-0.0032126
323.25	0.0016616
323.50	0.0013942
323.75	-0.0011978
324.00	0.0014961
324.25	0.00092237
324.50	0.00037265
324.75	0.0019613
325.00	-0.0028111
325.25	-0.0021355
325.50	-0.0015680
325.75	-0.0019435
326.00	0.00097864
326.25	0.00096952
326.50	0.0014830
326.75	-0.00046630
327.00	0.0010383
327.25	0.00081890
327.50	0.0011161
327.75	-0.0044492
328.00	-0.0019655
328.25	-0.00036486
328.50	0.0027675
328.75	0.0017192
329.00	-0.0022663
329.25	-0.0016267
329.50	0.00073679
329.75	4.2911e-05
330.00	0.0019619
330.25	-0.00087033
330.50	0.00068829
330.75	0.0010636
331.00	0.0019915
331.25	0.00069095
331.50	0.00021932
331.75	0.00074479
332.00	0.0030422
332.25	0.00081664
332.50	0.00078950
332.75	0.00051007
333.00	0.0033361
333.25	0.0018914
333.50	0.0022246
333.75	0.0014226
334.00	0.00063264
334.25	0.0028280
334.50	0.0046208
334.75	0.0052604
335.00	0.0011007
335.25	0.0039628
335.50	0.0052451
335.75	0.0052720
336.00	0.0070649
336.25	0.0040885
336.50	0.0030702
336.75	0.0013432
337.00	0.0067821
337.25	0.0022380
337.50	0.0044213
337.75	0.0064304
338.00	0.0037183
338.25	0.0069527
338.50	0.0054359
338.75	0.0045498
339.00	0.0070155
339.25	0.0042733
339.50	0.0060121
339.75	0.0055645
340.00	0.0058017
340.25	0.0063992
340.50	0.0079758
340.75	0.0067234
341.00	0.0058012
341.25	0.0083930
341.50	0.0074288
341.75	0.0099244
342.00	0.0087440
342.25	0.0092034
342.50	0.0088519
342.75	0.0082241
343.00	0.0061667
343.25	0.0060194
343.50	0.010317
343.75	0.011173
344.00	0.0086710
344.25	0.0085178
344.50	0.0078239
344.75	0.010326
345.00	0.0097638
345.25	0.012001
345.50	0.011896
345.75	0.013142
346.00	0.012004
346.25	0.012007
346.50	0.013295
346.75	0.012667
347.00	0.012658
347.25	0.0097598
347.50	0.011463
347.75	0.012931
348.00	0.013523
348.25	0.013339
348.50	0.015354
348.75	0.014588
349.00	0.015204
349.25	0.015657
349.50	0.016471
349.75	0.016306
350.00	0.016243
350.25	0.016306
350.50	0.019925
350.75	0.018228
351.00	0.016879
351.25	0.019080
351.50	0.018711
351.75	0.019909
352.00	0.019173
352.25	0.018731
352.50	0.020062
352.75	0.019314
353.00	0.021245
353.25	0.022816
353.50	0.023281
353.75	0.022479
354.00	0.022548
354.25	0.021301
354.50	0.023773
354.75	0.023343
355.00	0.024313
355.25	0.024839
355.50	0.025454
355.75	0.026040
356.00	0.026529
356.25	0.028971
356.50	0.026733
356.75	0.028616
357.00	0.027977
357.25	0.028466
357.50	0.029526
357.75	0.029871
358.00	0.028565
358.25	0.030033
358.50	0.028799
358.75	0.031547
359.00	0.031892
359.25	0.032375
359.50	0.034258
359.75	0.035288
360.00	0.034144
360.25	0.034856
360.50	0.034955
360.75	0.036567
361.00	0.037141
361.25	0.035870
361.50	0.037976
361.75	0.036435
362.00	0.039009
362.25	0.038008
362.50	0.038600
362.75	0.041636
363.00	0.041110
363.25	0.040290
363.50	0.042408
363.75	0.041846
364.00	0.041885
364.25	0.043630
364.50	0.046300
364.75	0.046543
365.00	0.045789
365.25	0.045599
365.50	0.046521
365.75	0.047473
366.00	0.047542
366.25	0.048873
366.50	0.048743
366.75	0.050849
367.00	0.051326
367.25	0.051161
367.50	0.053614
367.75	0.053185
368.00	0.053998
368.25	0.054398
368.50	0.054941
368.75	0.055160
369.00	0.058227
369.25	0.057755
369.50	0.058575
369.75	0.059989
370.00	0.059524
370.25	0.063107
370.50	0.060208
370.75	0.062205
371.00	0.062851
371.25	0.063755
371.50	0.065307
371.75	0.065665
372.00	0.066454
372.25	0.068752
372.50	0.066562
372.75	0.068253
373.00	0.068899
373.25	0.070511
373.50	0.071788
373.75	0.070667
374.00	0.072478
374.25	0.071947
374.50	0.074172
374.75	0.075646
375.00	0.074058
375.25	0.073376
375.50	0.077271
375.75	0.076919
376.00	0.078184
376.25	0.081562
376.50	0.082268
376.75	0.083016
377.00	0.082832
377.25	0.085682
377.50	0.086112
377.75	0.086049
378.00	0.087229
378.25	0.088583
378.50	0.089908
378.75	0.089934
379.00	0.090250
379.25	0.091550
379.50	0.092574
379.75	0.093358
380.00	0.094856
380.25	0.095220
380.50	0.099109
380.75	0.096679
381.00	0.099223
381.25	0.10020
381.50	0.10359
381.75	0.10299
382.00	0.10501
382.25	0.10668
382.50	0.10624
382.75	0.10814
383.00	0.10925
383.25	0.11169
383.50	0.11145
383.75	0.11416
384.00	0.11471
384.25	0.11574
384.50	0.11496
384.75	0.11769
385.00	0.11987
385.25	0.12159
385.50	0.12241
385.75	0.12366
386.00	0.12679
386.25	0.12649
386.50	0.12663
386.75	0.12844
387.00	0.12943
387.25	0.13082
387.50	0.13349
387.75	0.13433
388.00	0.13607
388.25	0.13885
388.50	0.13943
388.75	0.14058
389.00	0.14311
389.25	0.14386
389.50	0.14615
389.75	0.14904
390.00	0.14861
390.25	0.14949
390.50	0.15003
390.75	0.15272
391.00	0.15321
391.25	0.15627
391.50	0.15654
391.75	0.15832
392.00	0.16180
392.25	0.16319
392.50	0.16423
392.75	0.16633
393.00	0.16915
393.25	0.16926
393.50	0.17053
393.75	0.17263
394.00	0.17321
394.25	0.17637
394.50	0.17811
394.75	0.17809
395.00	0.18106
395.25	0.18347
395.50	0.18481
395.75	0.18602
396.00	0.19081
396.25	0.19137
396.50	0.19376
396.75	0.19533
397.00	0.19736
397.25	0.19966
397.50	0.20075
397.75	0.20404
398.00	0.20540
398.25	0.20665
398.50	0.20985
398.75	0.21036
399.00	0.21294
399.25	0.21470
399.50	0.21710
399.75	0.21927
400.00	0.22099
400.25	0.22350
400.50	0.22401
400.75	0.22608
401.00	0.23032
401.25	0.23091
401.50	0.23275
401.75	0.23431
402.00	0.23558
402.25	0.23672
402.50	0.23963
402.75	0.24330
403.00	0.24504
403.25	0.24596
403.50	0.25074
403.75	0.25155
404.00	0.25409
404.25	0.25675
404.50	0.25864
404.75	0.26015
405.00	0.26286
405.25	0.26452
405.50	0.26685
405.75	0.27042
406.00	0.27166
406.25	0.27470
406.50	0.27683
406.75	0.27713
407.00	0.28222
407.25	0.28403
407.50	0.28689
407.75	0.28773
408.00	0.29197
408.25	0.29404
408.50	0.29665
408.75	0.30032
409.00	0.30403
409.25	0.30706
409.50	0.30842
409.75	0.30973
410.00	0.31371
410.25	0.31697
410.50	0.31852
410.75	0.32074
411.00	0.32417
411.25	0.32838
411.50	0.33032
411.75	0.33274
412.00	0.33696
412.25	0.34045
412.50	0.34041
412.75	0.34530
413.00	0.34698
413.25	0.35257
413.50	0.35412
413.75	0.35839
414.00	0.35946
414.25	0.36474
414.50	0.36620
414.75	0.37197
415.00	0.36943
415.25	0.37453
415.50	0.37619
415.75	0.37912
416.00	0.38235
416.25	0.38623
416.50	0.38900
416.75	0.39379
417.00	0.39685
417.25	0.40216
417.50	0.40421
417.75	0.40608
418.00	0.41153
418.25	0.41580
418.50	0.41886
418.75	0.42174
419.00	0.42525
419.25	0.43120
419.50	0.43298
419.75	0.43891
420.00	0.44053
420.25	0.44354
420.50	0.44816
420.75	0.45296
421.00	0.45732
421.25	0.45887
421.50	0.46381
421.75	0.46909
422.00	0.47180
422.25	0.47524
422.50	0.47670
422.75	0.48201
423.00	0.48634
423.25	0.48943
423.50	0.49318
423.75	0.49798
424.00	0.49998
424.25	0.50710
424.50	0.50672
424.75	0.51018
425.00	0.51363
425.25	0.51782
425.50	0.52205
425.75	0.52370
426.00	0.52795
426.25	0.53233
426.50	0.53553
426.75	0.53656
427.00	0.54144
427.25	0.54510
427.50	0.54763
427.75	0.55185
428.00	0.55663
428.25	0.55845
428.50	0.56000
428.75	0.56494
429.00	0.56654
429.25	0.57014
429.50	0.57540
429.75	0.57671
430.00	0.57958
430.25	0.58156
430.50	0.58468
430.75	0.58807
431.00	0.58906
431.25	0.59287
431.50	0.59569
431.75	0.59642
432.00	0.60185
432.25	0.60389
432.50	0.60770
432.75	0.60862
433.00	0.61149
433.25	0.61531
433.50	0.61724
433.75	0.61922
434.00	0.61915
434.25	0.62426
434.50	0.62630
434.75	0.62707
435.00	0.62819
435.25	0.63254
435.50	0.63351
435.75	0.63528
436.00	0.63814
436.25	0.64017
436.50	0.64341
436.75	0.64443
437.00	0.64607
437.25	0.64694
437.50	0.64915
437.75	0.65125
438.00	0.65060
438.25	0.65278
438.50	0.65465
438.75	0.65548
439.00	0.65722
439.25	0.65738
439.50	0.66040
439.75	0.66083
440.00	0.66302
440.25	0.66010
440.50	0.66367
440.75	0.66536
441.00	0.66446
441.25	0.66581
441.50	0.66564
441.75	0.66828
442.00	0.66908
442.25	0.66917
442.50	0.66988
442.75	0.66758
443.00	0.66953
443.25	0.66636
443.50	0.66899
443.75	0.66942
444.00	0.66990
444.25	0.66726
444.50	0.66912
444.75	0.67016
445.00	0.66851
445.25	0.66790
445.50	0.66739
445.75	0.66639
446.00	0.66751
446.25	0.66487
446.50	0.66659
446.75	0.66455
447.00	0.66413
447.25	0.66233
447.50	0.66088
447.75	0.65772
448.00	0.65734
448.25	0.65702
448.50	0.65265
448.75	0.65277
449.00	0.65029
449.25	0.64811
449.50	0.64750
449.75	0.64229
450.00	0.64087
450.25	0.63889
450.50	0.63596
450.75	0.63064
451.00	0.62932
451.25	0.62624
451.50	0.62328
451.75	0.61929
452.00	0.61571
452.25	0.61275
452.50	0.60946
452.75	0.60391
453.00	0.60046
453.25	0.59603
453.50	0.59266
453.75	0.58863
454.00	0.58413
454.25	0.58031
454.50	0.57561
454.75	0.57207
455.00	0.56905
455.25	0.56708
455.50	0.55915
455.75	0.55688
456.00	0.54998
456.25	0.54465
456.50	0.53993
456.75	0.53252
457.00	0.52827
457.25	0.52213
457.50	0.51559
457.75	0.50950
458.00	0.50273
458.25	0.49671
458.50	0.49214
458.75	0.48337
459.00	0.47785
459.25	0.47222
459.50	0.46600
459.75	0.45961
460.00	0.45213
460.25	0.44383
460.50	0.43899
460.75	0.43119
461.00	0.42516
461.25	0.41656
461.50	0.41380
461.75	0.40361
462.00	0.39876
462.25	0.39175
462.50	0.38415
462.75	0.37774
463.00	0.36864
463.25	0.36386
463.50	0.35652
463.75	0.35051
464.00	0.34355
464.25	0.33684
464.50	0.33097
464.75	0.32282
465.00	0.31937
465.25	0.31163
465.50	0.30522
465.75	0.29849
466.00	0.29318
466.25	0.28675
466.50	0.28004
466.75	0.27525
467.00	0.26813
467.25	0.26361
467.50	0.25769
467.75	0.25085
468.00	0.24695
468.25	0.24133
468.50	0.23684
468.75	0.22956
469.00	0.22404
469.25	0.22031
469.50	0.21404
469.75	0.20935
470.00	0.20489
470.25	0.20048
470.50	0.19499
470.75	0.19106
471.00	0.18448
471.25	0.18143
471.50	0.17705
471.75	0.17238
472.00	0.16898
472.25	0.16401
472.50	0.16105
472.75	0.15395
473.00	0.15199
473.25	0.14733
473.50	0.14446
473.75	0.14110
474.00	0.13673
474.25	0.13451
474.50	0.12984
474.75	0.12716
475.00	0.12485
475.25	0.11902
475.50	0.11528
475.75	0.11118
476.00	0.10855
476.25	0.10522
476.50	0.10186
476.75	0.098768
477.00	0.095647
477.25	0.092725
477.50	0.090644
477.75	0.088965
478.00	0.085562
478.25	0.084369
478.50	0.081621
478.75	0.079348
479.00	0.077188
479.25	0.074962
479.50	0.073289
479.75	0.071941
480.00	0.070046
480.25	0.067105
480.50	0.065931
480.75	0.064336
481.00	0.060176
481.25	0.060582
481.50	0.057839
481.75	0.056953
482.00	0.055731
482.25	0.052748
482.50	0.052403
482.75	0.050598
483.00	0.048781
483.25	0.047288
483.50	0.044792
483.75	0.045077
484.00	0.042311
484.25	0.043888
484.50	0.040881
484.75	0.040572
485.00	0.039415
485.25	0.037340
485.50	0.036178
485.75	0.035219
486.00	0.034267
486.25	0.033243
486.50	0.032765
486.75	0.030738
487.00	0.030747
487.25	0.029326
487.50	0.028530
487.75	0.027770
488.00	0.027209
488.25	0.027446
488.50	0.025268
488.75	0.025121
489.00	0.022781
489.25	0.021997
489.50	0.021910
489.75	0.021871
490.00	0.022823
490.25	0.019606
490.50	0.022402
490.75	0.017359
491.00	0.017999
491.25	0.017726
491.50	0.017933
491.75	0.015959
492.00	0.016329
492.25	0.015647
492.50	0.015079
492.75	0.016121
493.00	0.014971
493.25	0.012589
493.50	0.013102
493.75	0.011772
494.00	0.013216
494.25	0.012420
494.50	0.010657
494.75	0.011117
495.00	0.012699
495.25	0.010696
495.50	0.0089449
495.75	0.0099028
496.00	0.010128
496.25	0.010689
496.50	0.0084219
496.75	0.0092717
497.00	0.0090163
497.25	0.0074755
497.50	0.0081571
497.75	0.0072590
498.00	0.0064450
498.25	0.0083760
498.50	0.0082708
498.75	0.0071624
499.00	0.0068890
499.25	0.0066577
499.50	0.0059998
499.75	0.0057564
500.00	0.0061978
500.25	0.0066932
500.50	0.0062697
500.75	0.0046147
501.00	0.0060292
501.25	0.0045724
501.50	0.0042810
501.75	0.0043740
502.00	0.0045751
502.25	0.0043377
502.50	0.0039622
502.75	0.0043435
503.00	0.0041962
503.25	0.0043072
503.50	0.0031989
503.75	0.0033039
504.00	0.0031566
504.25	0.0026550
504.50	0.0039913
504.75	0.0028770
505.00	0.0041232
505.25	0.0026245
505.50	0.0023150
505.75	0.0034291
506.00	0.0030416
506.25	0.0043299
506.50	0.0030414
506.75	0.0042936
507.00	0.0020080
507.25	0.0037108
507.50	0.0028427
507.75	0.00064715
508.00	0.0022238
508.25	0.0025150
508.50	0.0039835
508.75	0.0037642
509.00	0.0016407
509.25	0.0031753
509.50	0.0013341
509.75	0.0017455
510.00	0.00053501
510.25	0.0023819
510.50	0.0021085
510.75	0.0027902
511.00	0.0024447
511.25	0.0025797
511.50	0.0019459
511.75	0.0011018
512.00	0.0016213
512.25	0.00065713
512.50	0.0011165
512.75	0.0011314
513.00	0.0012545
513.25	0.0025368
513.50	-0.00039160
513.75	0.0031732
514.00	0.00086957
514.25	0.0015452
514.50	0.0016742
514.75	0.0026742
515.00	0.0017761
515.25	-8.9054e-05
515.50	0.0015116
515.75	-5.3241e-05
516.00	0.0011450
516.25	0.0015743
516.50	0.00095253
516.75	0.0019405
517.00	3.3292e-05
517.25	0.0020905
517.50	0.0014927
517.75	0.0025167
518.00	-0.00028551
518.25	0.00073851
518.50	0.0019908
518.75	0.0011467
519.00	0.00027265
519.25	0.00085819
519.50	0.0023988
519.75	0.00067176
520.00	0.00048844
520.25	0.00073160
520.50	0.0014853
520.75	0.0013380
521.00	0.00077030
521.25	0.0016502
521.50	0.00092024
521.75	0.00031646
522.00	0.0017910
522.25	0.00011200
522.50	0.0017607
522.75	0.00014782
523.00	0.0018566
523.25	0.00033981
523.50	0.00030666
523.75	0.0013187
524.00	0.00054670
524.25	0.0030123
524.50	-0.00055875
524.75	0.0026817
525.00	0.00070242
525.25	0.0014802
525.50	0.00099652
525.75	-0.00012984
526.00	0.00018539
526.25	9.2176e-05
526.50	0.0022274
526.75	0.00015202
527.00	0.00092977
527.25	0.0017195
527.50	0.0018305
527.75	0.0015091
528.00	-0.0016175
528.25	0.0012446
528.50	0.00088704
528.75	0.0014365
529.00	0.00066457
529.25	0.00031907
529.50	0.0032893
529.75	0.0016463
530.00	0.0037155
530.25	-0.00013188
530.50	0.0019493
530.75	3.0075e-05
531.00	0.0017929
531.25	0.00082273
531.50	-0.0014629
531.75	0.0020178
532.00	0.00062717
532.25	0.0015791
532.50	0.0021466
532.75	0.0016870
533.00	0.0019001
533.25	-0.00095615
533.50	0.0010950
533.75	0.00016687
534.00	0.0012089
534.25	0.0022750
534.50	0.00037977
534.75	0.0011035
535.00	0.00024139
535.25	0.0018841
535.50	0.00064962
535.75	0.00077264
536.00	-0.00041379
536.25	3.9599e-05
536.50	0.0021208
536.75	0.00018954
537.00	0.0011054
537.25	0.0010843
537.50	0.0017660
537.75	0.00057952
538.00	0.00051634
538.25	0.0012400
538.50	0.0013030
538.75	0.0020507
539.00	0.00067206
539.25	0.0013897
539.50	0.00013724
539.75	0.0021343
540.00	0.00073768
540.25	0.00029007
540.50	6.4708e-05
540.75	0.0019777
541.00	0.0014460
541.25	0.0014429
541.50	0.00097727
541.75	0.0027341
542.00	0.0010191
542.25	0.00084779
542.50	-0.00071706
542.75	0.0027697
543.00	-6.8571e-05
543.25	0.0021688
543.50	0.00090428
543.75	-7.1913e-05
544.00	0.0029944
544.25	-1.8079e-05
544.50	0.00059148
544.75	0.00015589
545.00	-8.1487e-05
545.25	0.0016874
545.50	6.2444e-05
545.75	0.0016691
546.00	0.00019436
546.25	0.0011103
546.50	0.00055454
546.75	0.00094786
547.00	0.0013952
547.25	0.00093562
547.50	0.0010707
547.75	0.00043684
548.00	0.0015870
548.25	0.0011034
548.50	0.00074585
548.75	0.00018411
549.00	0.00036119
549.25	0.0011810
549.50	-9.5539e-05
549.75	0.0027185
550.00	0.00025262
550.25	0.0014689
550.50	0.00067286
550.75	0.0022135
551.00	0.00084683
551.25	0.0010119
551.50	0.0013031
551.75	0.0010777
552.00	0.0029667
552.25	0.00039877
552.50	0.00052780
552.75	0.0011434
553.00	0.00086995
553.25	0.0024045
553.50	0.00058141
553.75	0.0024223
554.00	0.0018966
554.25	0.00075826
554.50	0.0022268
554.75	-0.00066554
555.00	0.0028332
555.25	0.00051154
555.50	0.0022383
555.75	0.00025302
556.00	0.0024964
556.25	0.0016644
556.50	0.0014030
556.75	0.0015320
557.00	0.00099428
557.25	0.0018141
557.50	0.0011562
557.75	0.0013273
558.00	0.0018888
558.25	5.9680e-05
558.50	0.0025373
558.75	0.0017293
559.00	0.0023449
559.25	0.0010744
559.50	-5.2009e-05
559.75	0.0029482
560.00	0.0016416
560.25	0.0027738
560.50	0.00098068
560.75	0.00039492
561.00	0.0025062
561.25	0.00034664
561.50	0.0035451
561.75	0.00072484
562.00	0.00089591
562.25	-0.00014636
562.50	0.0016465
562.75	-0.00047094
563.00	0.00082338
563.25	0.0030728
563.50	0.0012196
563.75	0.0016009
564.00	0.0015317
564.25	0.0027359
564.50	-0.00077507
564.75	0.00078955
565.00	0.00086452
565.25	0.0022730
565.50	0.0045404
565.75	9.8335e-05
566.00	0.0023297
566.25	-0.00027430
566.50	0.0027439
566.75	0.00084271
567.00	-0.00024761
567.25	0.0013651
567.50	0.0019446
567.75	0.0048487
568.00	-0.00050035
568.25	0.0024818
568.50	0.0010251
568.75	0.0016887
569.00	0.0017757
569.25	0.0010638
569.50	0.0020158
569.75	0.00020464
570.00	0.0014809
570.25	-0.00016199
570.50	0.0017270
570.75	-0.00046855
571.00	0.0023815
571.25	-0.00056489
571.50	-0.00044787
571.75	-3.6525e-05
572.00	0.00017059
572.25	0.0019094
572.50	0.00019439
572.75	0.0024558
573.00	0.00036235
573.25	0.00022709
573.50	0.00092675
573.75	-0.00056602
574.00	0.00088448
574.25	-0.0011789
574.50	0.0017252
574.75	0.00029249
575.00	0.0014426
575.25	-0.00023032
575.50	-7.1259e-05
575.75	0.00047824
576.00	-0.00026370
576.25	0.0015412
576.50	0.00025865
576.75	0.0023639
577.00	4.2189e-05
577.25	0.00084397
577.50	0.00055854
577.75	-0.00075403
578.00	0.0014173
578.25	5.6642e-05
578.50	-0.00014469
578.75	0.00063305
579.00	0.00035363
579.25	0.00046464
579.50	-0.00074581
579.75	4.3949e-05
580.00	4.7911e-06
580.25	0.0021400
580.50	0.00017876
580.75	0.00081235
581.00	0.0010976
581.25	0.0012927
581.50	0.00079099
581.75	-0.00073782
582.00	0.0010551
582.25	0.00087774
582.50	0.0012771
582.75	0.00013870
583.00	0.00054403
583.25	0.00055894
583.50	-0.00085574
583.75	0.00026439
584.00	-0.00014118
584.25	-0.00018634
584.50	0.0012822
584.75	0.0011409
585.00	0.00035693
585.25	8.3507e-05
585.50	0.0012937
585.75	0.00014935
586.00	0.00042254
586.25	0.00097805
586.50	0.00063255
586.75	0.00087571
587.00	0.00065034
587.25	0.00048505
587.50	-0.00085755
587.75	0.0011395
588.00	0.00033755
588.25	-0.0017619
588.50	0.00066769
588.75	0.00029816
589.00	0.0010759
589.25	0.0010788
589.50	-0.00060618
589.75	0.00082029
