Wavelength (nm)	O08 abs N
277.75	0.026892
278.00	0.026408
278.25	0.026340
278.50	0.023405
278.75	0.024067
279.00	0.022890
279.25	0.019567
279.50	0.024340
279.75	0.020417
280.00	0.020503
280.25	0.020274
280.50	0.019406
280.75	0.022725
281.00	0.019285
281.25	0.017646
281.50	0.017635
281.75	0.017160
282.00	0.014643
282.25	0.017667
282.50	0.017522
282.75	0.021881
283.00	0.018051
283.25	0.014523
283.50	0.015944
283.75	0.012889
284.00	0.016390
284.25	0.013458
284.50	0.014914
284.75	0.014942
285.00	0.012386
285.25	0.013478
285.50	0.011538
285.75	0.013976
286.00	0.011300
286.25	0.015084
286.50	0.010533
286.75	0.012728
287.00	0.0097722
287.25	0.011248
287.50	0.010784
287.75	0.013785
288.00	0.010851
288.25	0.013222
288.50	0.012390
288.75	0.010864
289.00	0.010798
289.25	0.013012
289.50	0.0086262
289.75	0.011382
290.00	0.0086444
290.25	0.0093372
290.50	0.0098438
290.75	0.0075657
291.00	0.0097073
291.25	0.010421
291.50	0.0079273
291.75	0.0099038
292.00	0.010355
292.25	0.010531
292.50	0.013668
292.75	0.0090551
293.00	0.010447
293.25	0.0071253
293.50	0.014043
293.75	0.0089957
294.00	0.0099954
294.25	0.012787
294.50	0.011956
294.75	0.012232
295.00	0.015446
295.25	0.013353
295.50	0.013468
295.75	0.012688
296.00	0.012581
296.25	0.013946
296.50	0.014117
296.75	0.011976
297.00	0.012889
297.25	0.012736
297.50	0.0075281
297.75	0.015553
298.00	0.0093372
298.25	0.014114
298.50	0.0097886
298.75	0.012156
299.00	0.012691
299.25	0.011211
299.50	0.013777
299.75	0.010842
300.00	0.016012
300.25	0.015415
300.50	0.015597
300.75	0.011385
301.00	0.012176
301.25	0.013521
301.50	0.016016
301.75	0.012976
302.00	0.011270
302.25	0.012788
302.50	0.014537
302.75	0.011568
303.00	0.013696
303.25	0.012401
303.50	0.012902
303.75	0.015366
304.00	0.013709
304.25	0.011319
304.50	0.012850
304.75	0.016162
305.00	0.012236
305.25	0.014152
305.50	0.014910
305.75	0.013732
306.00	0.015884
306.25	0.014926
306.50	0.012494
306.75	0.014951
307.00	0.016662
307.25	0.012680
307.50	0.018006
307.75	0.013806
308.00	0.013402
308.25	0.013676
308.50	0.015076
308.75	0.010762
309.00	0.010670
309.25	0.012509
309.50	0.0099760
309.75	0.014823
310.00	0.011413
310.25	0.014317
310.50	0.017607
310.75	0.011677
311.00	0.010539
311.25	0.0098286
311.50	0.0083271
311.75	0.012772
312.00	0.013362
312.25	0.010884
312.50	0.0095811
312.75	0.010906
313.00	0.0085674
313.25	0.012870
313.50	0.0069476
313.75	0.0094901
314.00	0.010952
314.25	0.0098729
314.50	0.011545
314.75	0.0098256
315.00	0.0074050
315.25	0.010531
315.50	0.0080450
315.75	0.0062098
316.00	0.0079856
316.25	0.0069081
316.50	0.0058270
316.75	0.0086044
317.00	0.0082143
317.25	0.0066430
317.50	0.0057063
317.75	0.0094610
318.00	0.0074590
318.25	0.0083520
318.50	0.0090630
318.75	0.0061158
319.00	0.0057294
319.25	0.0072096
319.50	0.0088137
319.75	0.0079146
320.00	0.0059890
320.25	0.0053496
320.50	0.0063063
320.75	0.0079746
321.00	0.0081154
321.25	0.0079109
321.50	0.0076640
321.75	0.0086511
322.00	0.0068402
322.25	0.0087791
322.50	0.0095326
322.75	0.0095677
323.00	0.0065666
323.25	0.0080869
323.50	0.0062378
323.75	0.0076349
324.00	0.0099348
324.25	0.0054667
324.50	0.0075263
324.75	0.0087633
325.00	0.0093384
325.25	0.0081548
325.50	0.010577
325.75	0.0070804
326.00	0.011517
326.25	0.0087445
326.50	0.010848
326.75	0.0089204
327.00	0.0090211
327.25	0.0026220
327.50	0.0089289
327.75	0.013255
328.00	0.0083095
328.25	0.010314
328.50	0.013942
328.75	0.0092559
329.00	0.010624
329.25	0.0055522
329.50	0.010746
329.75	0.012239
330.00	0.0053077
330.25	0.0094155
330.50	0.010327
330.75	0.010420
331.00	0.011287
331.25	0.010786
331.50	0.010538
331.75	0.0090751
332.00	0.011888
332.25	0.0064871
332.50	0.0078242
332.75	0.0089817
333.00	0.0080972
333.25	0.0040713
333.50	0.0080796
333.75	0.0097522
334.00	0.0045894
334.25	0.0049328
334.50	0.0092183
334.75	0.011417
335.00	0.0098523
335.25	0.011171
335.50	0.0092062
335.75	0.0072381
336.00	0.0070871
336.25	0.011351
336.50	0.010933
336.75	0.010238
337.00	0.011136
337.25	0.011817
337.50	0.0077805
337.75	0.0093536
338.00	0.0095471
338.25	0.013509
338.50	0.013185
338.75	0.012859
339.00	0.0097607
339.25	0.011570
339.50	0.0061983
339.75	0.0084721
340.00	0.0090114
340.25	0.0084521
340.50	0.0080468
340.75	0.012071
341.00	0.0089981
341.25	0.010568
341.50	0.011624
341.75	0.012301
342.00	0.0048394
342.25	0.010772
342.50	0.013493
342.75	0.013116
343.00	0.011552
343.25	0.011190
343.50	0.0086268
343.75	0.011075
344.00	0.010448
344.25	0.010609
344.50	0.010918
344.75	0.0093057
345.00	0.0043820
345.25	0.010750
345.50	0.0097012
345.75	0.010795
346.00	0.014777
346.25	0.0072206
346.50	0.0078381
346.75	0.010872
347.00	0.012775
347.25	0.0062026
347.50	0.011624
347.75	0.0082616
348.00	0.011053
348.25	0.012190
348.50	0.012319
348.75	0.0087700
349.00	0.0098565
349.25	0.0094033
349.50	0.016340
349.75	0.0099408
350.00	0.012306
350.25	0.011783
350.50	0.012026
350.75	0.011370
351.00	0.0095690
351.25	0.0077726
351.50	0.010993
351.75	0.0084102
352.00	0.0093706
352.25	0.011395
352.50	0.0092395
352.75	0.0096278
353.00	0.0083059
353.25	0.010718
353.50	0.011089
353.75	0.0091085
354.00	0.0088397
354.25	0.0099997
354.50	0.0097910
354.75	0.0077089
355.00	0.010618
355.25	0.0097564
355.50	0.011444
355.75	0.0094482
356.00	0.011860
356.25	0.0090205
356.50	0.0087184
356.75	0.0078060
357.00	0.0088592
357.25	0.010148
357.50	0.0089750
357.75	0.0095119
358.00	0.0099845
358.25	0.0081366
358.50	0.011180
358.75	0.011390
359.00	0.011155
359.25	0.011350
359.50	0.012680
359.75	0.011174
360.00	0.0094507
360.25	0.0080044
360.50	0.0087785
360.75	0.012896
361.00	0.011258
361.25	0.010189
361.50	0.0092517
361.75	0.011745
362.00	0.012183
362.25	0.012784
362.50	0.011254
362.75	0.0098517
363.00	0.013134
363.25	0.014100
363.50	0.011721
363.75	0.012823
364.00	0.012159
364.25	0.013661
364.50	0.013000
364.75	0.013730
365.00	0.011149
365.25	0.013249
365.50	0.014290
365.75	0.010782
366.00	0.011823
366.25	0.015207
366.50	0.013248
366.75	0.013321
367.00	0.012701
367.25	0.015522
367.50	0.015551
367.75	0.013797
368.00	0.015389
368.25	0.014052
368.50	0.014061
368.75	0.012633
369.00	0.012551
369.25	0.017631
369.50	0.016883
369.75	0.014485
370.00	0.015444
370.25	0.014455
370.50	0.013694
370.75	0.017349
371.00	0.015307
371.25	0.014768
371.50	0.015698
371.75	0.015512
372.00	0.015543
372.25	0.018912
372.50	0.014543
372.75	0.017144
373.00	0.015623
373.25	0.014153
373.50	0.013369
373.75	0.016842
374.00	0.014992
374.25	0.015124
374.50	0.017079
374.75	0.013197
375.00	0.012109
375.25	0.013295
375.50	0.016056
375.75	0.015347
376.00	0.016017
376.25	0.013870
376.50	0.016363
376.75	0.014484
377.00	0.014351
377.25	0.013461
377.50	0.012616
377.75	0.013637
378.00	0.013033
378.25	0.012418
378.50	0.012641
378.75	0.011290
379.00	0.015033
379.25	0.011497
379.50	0.0099894
379.75	0.012455
380.00	0.013675
380.25	0.012703
380.50	0.011773
380.75	0.0099724
381.00	0.011106
381.25	0.012357
381.50	0.010866
381.75	0.012232
382.00	0.011056
382.25	0.010210
382.50	0.0082422
382.75	0.0096569
383.00	0.0090715
383.25	0.010270
383.50	0.0087669
383.75	0.0092954
384.00	0.011316
384.25	0.0076203
384.50	0.0098480
384.75	0.0085564
385.00	0.0095726
385.25	0.010145
385.50	0.0087190
385.75	0.011650
386.00	0.0093821
386.25	0.0091928
386.50	0.0093712
386.75	0.0094288
387.00	0.011502
387.25	0.0088118
387.50	0.0093718
387.75	0.0096496
388.00	0.0090035
388.25	0.010063
388.50	0.0085049
388.75	0.0086389
389.00	0.0098310
389.25	0.010306
389.50	0.0096193
389.75	0.010614
390.00	0.0098680
390.25	0.0092796
390.50	0.0074390
390.75	0.0097115
391.00	0.010584
391.25	0.0089781
391.50	0.010638
391.75	0.013407
392.00	0.010754
392.25	0.010102
392.50	0.011044
392.75	0.010663
393.00	0.011647
393.25	0.011536
393.50	0.012062
393.75	0.010742
394.00	0.010839
394.25	0.011547
394.50	0.0098207
394.75	0.011187
395.00	0.011057
395.25	0.010367
395.50	0.011058
395.75	0.012480
396.00	0.010477
396.25	0.010395
396.50	0.010822
396.75	0.010211
397.00	0.010490
397.25	0.010543
397.50	0.011123
397.75	0.010368
398.00	0.0086207
398.25	0.010043
398.50	0.0097510
398.75	0.0093069
399.00	0.0086019
399.25	0.0079904
399.50	0.0081955
399.75	0.0070003
400.00	0.0071805
400.25	0.0084946
400.50	0.0075275
400.75	0.0082671
401.00	0.0077544
401.25	0.0072060
401.50	0.0063306
401.75	0.0057045
402.00	0.0074414
402.25	0.0053114
402.50	0.0078879
402.75	0.0075894
403.00	0.0080869
403.25	0.0068268
403.50	0.0056481
403.75	0.0071241
404.00	0.0067176
404.25	0.0064719
404.50	0.0076834
404.75	0.0053866
405.00	0.0064228
405.25	0.0057106
405.50	0.0062675
405.75	0.0068566
406.00	0.0055225
406.25	0.0048448
406.50	0.0057567
406.75	0.0064883
407.00	0.0044966
407.25	0.0060697
407.50	0.0051627
407.75	0.0048503
408.00	0.0052665
408.25	0.0059368
408.50	0.0044905
408.75	0.0046744
409.00	0.0057639
409.25	0.0054260
409.50	0.0043116
409.75	0.0059459
410.00	0.0038050
410.25	0.0047472
410.50	0.0046398
410.75	0.0058452
411.00	0.0054127
411.25	0.0050608
411.50	0.0043146
411.75	0.0047290
412.00	0.0043140
412.25	0.0043559
412.50	0.0046355
412.75	0.0050766
413.00	0.0073728
413.25	0.0064337
413.50	0.0046835
413.75	0.0034835
414.00	0.0066297
414.25	0.0048224
414.50	0.0055249
414.75	0.0058580
415.00	0.0054600
415.25	0.0050378
415.50	0.0050614
415.75	0.0051306
416.00	0.0037037
416.25	0.0046835
416.50	0.0055098
416.75	0.0035987
417.00	0.0064653
417.25	0.0050414
417.50	0.0060242
417.75	0.0035745
418.00	0.0047611
418.25	0.0062196
418.50	0.0051919
418.75	0.0046452
419.00	0.0044833
419.25	0.0055965
419.50	0.0060849
419.75	0.0060072
420.00	0.0052756
420.25	0.0058889
420.50	0.0057397
420.75	0.0050729
421.00	0.0056032
421.25	0.0044171
421.50	0.0040477
421.75	0.0047132
422.00	0.0051997
422.25	0.0051682
422.50	0.0057300
422.75	0.0065969
423.00	0.0045834
423.25	0.0046374
423.50	0.0067207
423.75	0.0043055
424.00	0.0048163
424.25	0.0050778
424.50	0.0056930
424.75	0.0060333
425.00	0.0041532
425.25	0.0041472
425.50	0.0045718
425.75	0.0047927
426.00	0.0033888
426.25	0.0037437
426.50	0.0041017
426.75	0.0046610
427.00	0.0048066
427.25	0.0033336
427.50	0.0024807
427.75	0.0055735
428.00	0.0043911
428.25	0.0039282
428.50	0.0034192
428.75	0.0046398
429.00	0.0036151
429.25	0.0038863
429.50	0.0037334
429.75	0.0042230
430.00	0.0045900
430.25	0.0041259
430.50	0.0034744
430.75	0.0036588
431.00	0.00097552
431.25	0.0033361
431.50	0.0036849
431.75	0.0032893
432.00	0.0027634
432.25	0.0027476
432.50	0.0042491
432.75	0.0015749
433.00	0.0037983
433.25	0.0035587
433.50	0.0020596
433.75	0.0029417
434.00	0.0044287
434.25	0.0037680
434.50	0.0023387
434.75	0.0032147
435.00	0.0032159
435.25	0.0031747
435.50	0.0036139
435.75	0.0039057
436.00	0.0021700
436.25	0.0037856
436.50	0.0052762
436.75	0.0038614
437.00	0.0032790
437.25	0.0024570
437.50	0.0029296
437.75	0.0035011
438.00	0.0031164
438.25	0.0045755
438.50	0.0025765
438.75	0.0034167
439.00	0.0017096
439.25	0.0025729
439.50	0.0032827
439.75	0.00087603
440.00	0.0030479
440.25	0.0034720
440.50	0.0023781
440.75	0.0020032
441.00	0.0014238
441.25	0.0038633
441.50	0.0037292
441.75	0.0036145
442.00	0.0045288
442.25	0.0045142
442.50	0.0044493
442.75	0.0023247
443.00	0.0041745
443.25	0.0040713
443.50	0.0037195
443.75	0.0040022
444.00	0.0030722
444.25	0.0028932
444.50	0.0036655
444.75	0.0029508
445.00	0.0017320
445.25	0.0026681
445.50	0.0030770
445.75	0.0022562
446.00	0.0031680
446.25	0.0029442
446.50	0.0036018
446.75	0.0032984
447.00	0.0043947
447.25	0.0027221
447.50	0.0035532
447.75	0.0019504
448.00	0.0036867
448.25	0.0020184
448.50	0.0032062
448.75	0.0033967
449.00	0.0027870
449.25	0.0028155
449.50	0.0022331
449.75	0.0035799
450.00	0.0027992
450.25	0.0031110
450.50	0.0038275
450.75	0.0028744
451.00	0.0034246
451.25	0.0045664
451.50	0.0022665
451.75	0.0024685
452.00	0.0032396
452.25	0.0027288
452.50	0.0026196
452.75	0.0036321
453.00	0.0031977
453.25	0.0032378
453.50	0.0033882
453.75	0.0040562
454.00	0.0022495
454.25	0.0025444
454.50	0.0044954
454.75	0.0035981
455.00	0.0029502
455.25	0.0025456
455.50	0.0032772
455.75	0.0028629
456.00	0.0016010
456.25	0.0046810
456.50	0.0028058
456.75	0.0032275
457.00	0.0023381
457.25	0.0037286
457.50	0.0029727
457.75	0.0035035
458.00	0.0026062
458.25	0.0023587
458.50	0.0028507
458.75	0.0038171
459.00	0.0030576
459.25	0.0033870
459.50	0.0042697
459.75	0.0029272
460.00	0.0030151
460.25	0.0033173
460.50	0.0031037
460.75	0.0034343
461.00	0.0026117
461.25	0.0023927
461.50	0.0036758
461.75	0.0023138
462.00	0.0031607
462.25	0.0035241
462.50	0.0038256
462.75	0.0029545
463.00	0.0028732
463.25	0.0045348
463.50	0.0031365
463.75	0.0036351
464.00	0.0027737
464.25	0.0019438
464.50	0.0029751
464.75	0.0028817
465.00	0.0044463
465.25	0.0027233
465.50	0.0033524
465.75	0.0028319
466.00	0.0022768
466.25	0.0038244
466.50	0.0035090
466.75	0.0038293
467.00	0.0027142
467.25	0.0033979
467.50	0.0031753
467.75	0.0035496
468.00	0.0036054
468.25	0.0039955
468.50	0.0030898
468.75	0.0018679
469.00	0.0028889
469.25	0.0035326
469.50	0.0023017
469.75	0.0026851
470.00	0.0027688
470.25	0.0027743
470.50	0.0038572
470.75	0.0034186
471.00	0.0042606
471.25	0.0025717
471.50	0.0027373
471.75	0.0028246
472.00	0.0026093
472.25	0.0038863
472.50	0.0037152
472.75	0.0032275
473.00	0.0027955
473.25	0.0033888
473.50	0.0033597
473.75	0.0032620
474.00	0.0035684
474.25	0.0044723
474.50	0.0032639
474.75	0.0039797
475.00	0.0035320
475.25	0.0040810
475.50	0.0041381
475.75	0.0042685
476.00	0.0036109
476.25	0.0031547
476.50	0.0037729
476.75	0.0039949
477.00	0.0029302
477.25	0.0033755
477.50	0.0037140
477.75	0.0043267
478.00	0.0042291
478.25	0.0031959
478.50	0.0030412
478.75	0.0043698
479.00	0.0031164
479.25	0.0043704
479.50	0.0031116
479.75	0.0042491
480.00	0.0032645
480.25	0.0033094
480.50	0.0022168
480.75	0.0033530
481.00	0.0034083
481.25	0.0042297
481.50	0.0036127
481.75	0.0026712
482.00	0.0043249
482.25	0.0039718
482.50	0.0043528
482.75	0.0044754
483.00	0.0034562
483.25	0.0039524
483.50	0.0032184
483.75	0.0040258
484.00	0.0030285
484.25	0.0040446
484.50	0.0026584
484.75	0.0038002
485.00	0.0033385
485.25	0.0036139
485.50	0.0041187
485.75	0.0032906
486.00	0.0024916
486.25	0.0042327
486.50	0.0027173
486.75	0.0028459
487.00	0.0021379
487.25	0.0031583
487.50	0.0029484
487.75	0.0028465
488.00	0.0036358
488.25	0.0038863
488.50	0.0043055
488.75	0.0029581
489.00	0.0036819
489.25	0.0035338
489.50	0.0034028
489.75	0.0025632
490.00	0.0031680
490.25	0.0036649
490.50	0.0038499
490.75	0.0032068
491.00	0.0025984
491.25	0.0040950
491.50	0.0035478
491.75	0.0026499
492.00	0.0036861
492.25	0.0037237
492.50	0.0049977
492.75	0.0027852
493.00	0.0037395
493.25	0.0029872
493.50	0.0035678
493.75	0.0031674
494.00	0.0041375
494.25	0.0034519
494.50	0.0038602
494.75	0.0027173
495.00	0.0028701
495.25	0.0024825
495.50	0.0031947
495.75	0.0036740
496.00	0.0031007
496.25	0.0042303
496.50	0.0037128
496.75	0.0035739
497.00	0.0029314
497.25	0.0029442
497.50	0.0027537
497.75	0.0025444
498.00	0.0024940
498.25	0.0048436
498.50	0.0027591
498.75	0.0030315
499.00	0.0041023
499.25	0.0036091
499.50	0.0026402
499.75	0.0042649
500.00	0.0029587
500.25	0.0026220
500.50	0.0031474
500.75	0.0029047
501.00	0.0031334
501.25	0.0035623
501.50	0.0038123
501.75	0.0033961
502.00	0.0035199
502.25	0.0038542
502.50	0.0019783
502.75	0.0041660
503.00	0.0035702
503.25	0.0036515
503.50	0.0044177
503.75	0.0035563
504.00	0.0037280
504.25	0.0028089
504.50	0.0028999
504.75	0.0034865
505.00	0.0042776
505.25	0.0034847
505.50	0.0045542
505.75	0.0035332
506.00	0.0023417
506.25	0.0019237
506.50	0.0028980
506.75	0.0043237
507.00	0.0033955
507.25	0.0036151
507.50	0.0043844
507.75	0.0029338
508.00	0.0030582
508.25	0.0035217
508.50	0.0031419
508.75	0.0024376
509.00	0.0028762
509.25	0.0040052
509.50	0.0038165
509.75	0.0042436
510.00	0.0034980
510.25	0.0039967
510.50	0.0030503
510.75	0.0036382
511.00	0.0038353
511.25	0.0040386
511.50	0.0037189
511.75	0.0033688
512.00	0.0036285
512.25	0.0022538
512.50	0.0043571
512.75	0.0025340
513.00	0.0044105
513.25	0.0036218
513.50	0.0020451
513.75	0.0035842
514.00	0.0039239
514.25	0.0046270
514.50	0.0038111
514.75	0.0032117
515.00	0.0048539
515.25	0.0033530
515.50	0.0039433
515.75	0.0044384
516.00	0.0037947
516.25	0.0037298
516.50	0.0047993
516.75	0.0037559
517.00	0.0039737
517.25	0.0045664
517.50	0.0039706
517.75	0.0043037
518.00	0.0055334
518.25	0.0055085
518.50	0.0047059
518.75	0.0044438
519.00	0.0044238
519.25	0.0054788
519.50	0.0059284
519.75	0.0048418
520.00	0.0039670
520.25	0.0049534
520.50	0.0058016
520.75	0.0061025
521.00	0.0045718
521.25	0.0064137
521.50	0.0048370
521.75	0.0057737
522.00	0.0073649
522.25	0.0059563
522.50	0.0043480
522.75	0.0060436
523.00	0.0067364
523.25	0.0061910
523.50	0.0054303
523.75	0.0066163
524.00	0.0062177
524.25	0.0059969
524.50	0.0053435
524.75	0.0068165
525.00	0.0051051
525.25	0.0068268
525.50	0.0055037
525.75	0.0065235
526.00	0.0065290
526.25	0.0069676
526.50	0.0072127
526.75	0.0068244
527.00	0.0068402
527.25	0.0074299
527.50	0.0067188
527.75	0.0073431
528.00	0.0074820
528.25	0.0073753
528.50	0.0058076
528.75	0.0061340
529.00	0.0084673
529.25	0.0077344
529.50	0.0086778
529.75	0.0087439
530.00	0.0077811
530.25	0.0083338
530.50	0.0077198
530.75	0.0084351
531.00	0.0066278
531.25	0.0085758
531.50	0.0089678
531.75	0.0086207
532.00	0.0082112
532.25	0.0088343
532.50	0.0087797
532.75	0.0096958
533.00	0.0090096
533.25	0.0091000
533.50	0.0087330
533.75	0.0097231
534.00	0.0097194
534.25	0.0090952
534.50	0.0083769
534.75	0.0093063
535.00	0.010036
535.25	0.010154
535.50	0.010689
535.75	0.010080
536.00	0.011072
536.25	0.0098365
536.50	0.0098444
536.75	0.010368
537.00	0.010756
537.25	0.010592
537.50	0.010896
537.75	0.011473
538.00	0.011404
538.25	0.012947
538.50	0.011620
538.75	0.012290
539.00	0.011815
539.25	0.011718
539.50	0.013463
539.75	0.014220
540.00	0.013207
540.25	0.013990
540.50	0.012365
540.75	0.014408
541.00	0.014061
541.25	0.014460
541.50	0.012647
541.75	0.014332
542.00	0.014141
542.25	0.014240
542.50	0.014287
542.75	0.015852
543.00	0.015703
543.25	0.014299
543.50	0.015559
543.75	0.016210
544.00	0.015938
544.25	0.015390
544.50	0.016936
544.75	0.016962
545.00	0.016104
545.25	0.016319
545.50	0.017067
545.75	0.018113
546.00	0.018252
546.25	0.017649
546.50	0.017717
546.75	0.018664
547.00	0.018798
547.25	0.019016
547.50	0.019919
547.75	0.018424
548.00	0.018864
548.25	0.020488
548.50	0.020248
548.75	0.021026
549.00	0.020342
549.25	0.021071
549.50	0.020524
549.75	0.022729
550.00	0.022722
550.25	0.022453
550.50	0.023249
550.75	0.022774
551.00	0.023019
551.25	0.023579
551.50	0.024447
551.75	0.024591
552.00	0.025063
552.25	0.024219
552.50	0.025703
552.75	0.026701
553.00	0.026631
553.25	0.027730
553.50	0.026271
553.75	0.028063
554.00	0.027583
554.25	0.029742
554.50	0.029427
554.75	0.028822
555.00	0.030641
555.25	0.031007
555.50	0.029847
555.75	0.032277
556.00	0.031782
556.25	0.032391
556.50	0.032343
556.75	0.033492
557.00	0.033617
557.25	0.034118
557.50	0.035158
557.75	0.034390
558.00	0.035775
558.25	0.037219
558.50	0.036802
558.75	0.038233
559.00	0.037485
559.25	0.038005
559.50	0.039730
559.75	0.038585
560.00	0.040755
560.25	0.041116
560.50	0.041316
560.75	0.041205
561.00	0.042121
561.25	0.042996
561.50	0.043570
561.75	0.045575
562.00	0.044875
562.25	0.045686
562.50	0.046386
562.75	0.047249
563.00	0.046645
563.25	0.048911
563.50	0.048934
563.75	0.048091
564.00	0.050312
564.25	0.049720
564.50	0.050833
564.75	0.051771
565.00	0.050553
565.25	0.051996
565.50	0.053911
565.75	0.052852
566.00	0.053380
566.25	0.053723
566.50	0.054694
566.75	0.055449
567.00	0.055169
567.25	0.056768
567.50	0.056362
567.75	0.058026
568.00	0.058148
568.25	0.059049
568.50	0.059544
568.75	0.060017
569.00	0.061031
569.25	0.061611
569.50	0.062171
569.75	0.063615
570.00	0.063009
570.25	0.063308
570.50	0.064306
570.75	0.065187
571.00	0.064691
571.25	0.066438
571.50	0.067788
571.75	0.067360
572.00	0.067572
572.25	0.068212
572.50	0.068533
572.75	0.070062
573.00	0.070237
573.25	0.071196
573.50	0.070222
573.75	0.071413
574.00	0.072429
574.25	0.071842
574.50	0.072937
574.75	0.074994
575.00	0.074147
575.25	0.075311
575.50	0.075889
575.75	0.075868
576.00	0.077068
576.25	0.077834
576.50	0.077462
576.75	0.078486
577.00	0.078315
577.25	0.079328
577.50	0.080802
577.75	0.081716
578.00	0.081790
578.25	0.082248
578.50	0.082980
578.75	0.083483
579.00	0.086092
579.25	0.085414
579.50	0.085192
579.75	0.087154
580.00	0.086018
580.25	0.088184
580.50	0.088038
580.75	0.088221
581.00	0.090459
581.25	0.091368
581.50	0.092046
581.75	0.092015
582.00	0.093728
582.25	0.092639
582.50	0.094377
582.75	0.095655
583.00	0.097537
583.25	0.098693
583.50	0.099344
583.75	0.10062
584.00	0.10174
584.25	0.10314
584.50	0.10314
584.75	0.10488
585.00	0.10484
585.25	0.10609
585.50	0.10808
585.75	0.10763
586.00	0.10975
586.25	0.11172
586.50	0.11280
586.75	0.11366
587.00	0.11557
587.25	0.11712
587.50	0.11797
587.75	0.11889
588.00	0.12132
588.25	0.12277
588.50	0.12357
588.75	0.12495
589.00	0.12657
589.25	0.12849
589.50	0.12894
589.75	0.13106
590.00	0.13218
590.25	0.13356
590.50	0.13684
590.75	0.13939
591.00	0.14086
591.25	0.14269
591.50	0.14452
591.75	0.14682
592.00	0.14839
592.25	0.15105
592.50	0.15424
592.75	0.15552
593.00	0.15608
593.25	0.15942
593.50	0.16110
593.75	0.16291
594.00	0.16734
594.25	0.16994
594.50	0.17142
594.75	0.17475
595.00	0.17658
595.25	0.17983
595.50	0.18179
595.75	0.18560
596.00	0.18665
596.25	0.18946
596.50	0.19233
596.75	0.19650
597.00	0.19787
597.25	0.20078
597.50	0.20404
597.75	0.20720
598.00	0.20994
598.25	0.21218
598.50	0.21511
598.75	0.21840
599.00	0.22384
599.25	0.22473
599.50	0.23001
599.75	0.23194
600.00	0.23595
600.25	0.23896
600.50	0.24382
600.75	0.24708
601.00	0.24964
601.25	0.25607
601.50	0.25785
601.75	0.26107
602.00	0.26517
602.25	0.27139
602.50	0.27486
602.75	0.27973
603.00	0.28506
603.25	0.28785
603.50	0.29414
603.75	0.29807
604.00	0.30251
604.25	0.30797
604.50	0.31263
604.75	0.31898
605.00	0.32067
605.25	0.32801
605.50	0.33407
605.75	0.34028
606.00	0.34490
606.25	0.35071
606.50	0.35616
606.75	0.36220
607.00	0.37092
607.25	0.37446
607.50	0.38185
