Wavelength (nm)	L01 abs N
360.00	0.36290
360.25	0.36419
360.50	0.36570
360.75	0.36637
361.00	0.36957
361.25	0.37424
361.50	0.37503
361.75	0.37674
362.00	0.37884
362.25	0.37971
362.50	0.38136
362.75	0.38478
363.00	0.38713
363.25	0.39078
363.50	0.38880
363.75	0.38990
364.00	0.39314
364.25	0.39566
364.50	0.39498
364.75	0.39839
365.00	0.40267
365.25	0.40045
365.50	0.40414
365.75	0.40646
366.00	0.40761
366.25	0.40753
366.50	0.40903
366.75	0.41233
367.00	0.41096
367.25	0.41069
367.50	0.41340
367.75	0.41199
368.00	0.41571
368.25	0.41877
368.50	0.41900
368.75	0.41829
369.00	0.41790
369.25	0.41771
369.50	0.41700
369.75	0.42053
370.00	0.41864
370.25	0.41861
370.50	0.41783
370.75	0.41557
371.00	0.41623
371.25	0.41921
371.50	0.41560
371.75	0.41778
372.00	0.41454
372.25	0.41488
372.50	0.41168
372.75	0.41333
373.00	0.41014
373.25	0.41087
373.50	0.40807
373.75	0.40711
374.00	0.40648
374.25	0.40599
374.50	0.40604
374.75	0.40320
375.00	0.40228
375.25	0.39949
375.50	0.39928
375.75	0.39701
376.00	0.39351
376.25	0.39166
376.50	0.38780
376.75	0.38526
377.00	0.38252
377.25	0.37999
377.50	0.38055
377.75	0.37632
378.00	0.37503
378.25	0.37131
378.50	0.37129
378.75	0.36518
379.00	0.36531
379.25	0.36042
379.50	0.35984
379.75	0.35863
380.00	0.35676
380.25	0.35553
380.50	0.35553
380.75	0.35368
381.00	0.34948
381.25	0.35073
381.50	0.35001
381.75	0.34748
382.00	0.34440
382.25	0.34469
382.50	0.34644
382.75	0.34205
383.00	0.34192
383.25	0.33868
383.50	0.34103
383.75	0.34011
384.00	0.33803
384.25	0.33972
384.50	0.34106
384.75	0.34079
385.00	0.33846
385.25	0.34035
385.50	0.34129
385.75	0.34299
386.00	0.34200
386.25	0.34351
386.50	0.34403
386.75	0.34647
387.00	0.34732
387.25	0.34777
387.50	0.34823
387.75	0.35027
388.00	0.35100
388.25	0.35209
388.50	0.35430
388.75	0.35952
389.00	0.35903
389.25	0.36130
389.50	0.36411
389.75	0.36311
390.00	0.36656
390.25	0.36950
390.50	0.37220
390.75	0.37406
391.00	0.37780
391.25	0.38164
391.50	0.38296
391.75	0.38743
392.00	0.38710
392.25	0.39235
392.50	0.39527
392.75	0.39678
393.00	0.39950
393.25	0.40479
393.50	0.40820
393.75	0.41123
394.00	0.41571
394.25	0.41646
394.50	0.42085
394.75	0.42527
395.00	0.42812
395.25	0.43280
395.50	0.43647
395.75	0.44338
396.00	0.44871
396.25	0.45138
396.50	0.45659
396.75	0.45900
397.00	0.46414
397.25	0.46808
397.50	0.47039
397.75	0.47637
398.00	0.48097
398.25	0.48302
398.50	0.48944
398.75	0.49184
399.00	0.49662
399.25	0.49836
399.50	0.50351
399.75	0.50803
400.00	0.51388
400.25	0.51753
400.50	0.52156
400.75	0.52363
401.00	0.52929
401.25	0.53439
401.50	0.54048
401.75	0.54333
402.00	0.54676
402.25	0.55162
402.50	0.55569
402.75	0.55666
403.00	0.56809
403.25	0.56964
403.50	0.57634
403.75	0.57875
404.00	0.58643
404.25	0.58983
404.50	0.59510
404.75	0.59882
405.00	0.60522
405.25	0.60452
405.50	0.61564
405.75	0.61995
406.00	0.62335
406.25	0.62900
406.50	0.63464
406.75	0.63573
407.00	0.64341
407.25	0.64917
407.50	0.64931
407.75	0.65417
408.00	0.66245
408.25	0.66577
408.50	0.67135
408.75	0.67738
409.00	0.68504
409.25	0.68734
409.50	0.69118
409.75	0.69856
410.00	0.70477
410.25	0.70752
410.50	0.71260
410.75	0.71546
411.00	0.72172
411.25	0.72822
411.50	0.73092
411.75	0.73943
412.00	0.74146
412.25	0.74802
412.50	0.75269
412.75	0.75545
413.00	0.76078
413.25	0.76799
413.50	0.77115
413.75	0.77697
414.00	0.77809
414.25	0.78696
414.50	0.78552
414.75	0.79115
415.00	0.79803
415.25	0.80006
415.50	0.81034
415.75	0.81115
416.00	0.81798
416.25	0.81608
416.50	0.82437
416.75	0.83158
417.00	0.83209
417.25	0.84234
417.50	0.84634
417.75	0.84601
418.00	0.85725
418.25	0.85890
418.50	0.86087
418.75	0.86934
419.00	0.87168
419.25	0.87730
419.50	0.87759
419.75	0.88581
420.00	0.88904
420.25	0.89164
420.50	0.89280
420.75	0.90260
421.00	0.90532
421.25	0.90489
421.50	0.91231
421.75	0.91602
422.00	0.92365
422.25	0.92092
422.50	0.92435
422.75	0.92576
423.00	0.93330
423.25	0.93489
423.50	0.93974
423.75	0.94366
424.00	0.94611
424.25	0.95022
424.50	0.94786
424.75	0.95712
425.00	0.95770
425.25	0.96274
425.50	0.96395
425.75	0.96582
426.00	0.97334
426.25	0.97142
426.50	0.97053
426.75	0.97552
427.00	0.97371
427.25	0.97788
427.50	0.97760
427.75	0.98070
428.00	0.98039
428.25	0.98256
428.50	0.98512
428.75	0.98869
429.00	0.98932
429.25	0.98985
429.50	0.99200
429.75	0.99239
430.00	0.99226
430.25	0.99323
430.50	0.99616
430.75	0.99098
431.00	0.99655
431.25	1.0000
431.50	0.99387
431.75	0.99681
432.00	0.99546
432.25	0.99399
432.50	0.99531
432.75	0.99273
433.00	0.99283
433.25	0.99472
433.50	0.99520
433.75	0.99002
434.00	0.99067
434.25	0.99229
434.50	0.99287
434.75	0.98985
435.00	0.98886
435.25	0.98521
435.50	0.97911
435.75	0.98145
436.00	0.97939
436.25	0.98294
436.50	0.97678
436.75	0.96856
437.00	0.97406
437.25	0.97091
437.50	0.96324
437.75	0.96813
438.00	0.96354
438.25	0.95581
438.50	0.95277
438.75	0.95071
439.00	0.94941
439.25	0.94673
439.50	0.94838
439.75	0.94115
440.00	0.94131
440.25	0.93285
440.50	0.93330
440.75	0.93062
441.00	0.92249
441.25	0.92183
441.50	0.91364
441.75	0.91546
442.00	0.90931
442.25	0.90589
442.50	0.90373
442.75	0.89737
443.00	0.89559
443.25	0.88604
443.50	0.88011
443.75	0.88132
444.00	0.87605
444.25	0.86986
444.50	0.86445
444.75	0.85768
445.00	0.85228
445.25	0.84962
445.50	0.84751
445.75	0.84013
446.00	0.83137
446.25	0.82709
446.50	0.82434
446.75	0.81648
447.00	0.81219
447.25	0.80625
447.50	0.79879
447.75	0.79485
448.00	0.78689
448.25	0.78238
448.50	0.77662
448.75	0.76881
449.00	0.76418
449.25	0.75617
449.50	0.74812
449.75	0.74470
450.00	0.73900
450.25	0.73050
450.50	0.72531
450.75	0.71868
451.00	0.71080
451.25	0.70350
451.50	0.69767
451.75	0.69180
452.00	0.68517
452.25	0.67868
452.50	0.66954
452.75	0.66628
453.00	0.65739
453.25	0.65234
453.50	0.64354
453.75	0.63632
454.00	0.63043
454.25	0.62354
454.50	0.62066
454.75	0.61687
455.00	0.60896
455.25	0.59957
455.50	0.59597
455.75	0.58874
456.00	0.58063
456.25	0.57318
456.50	0.56506
456.75	0.55751
457.00	0.55233
457.25	0.54483
457.50	0.53838
457.75	0.53014
458.00	0.52350
458.25	0.51648
458.50	0.51023
458.75	0.50208
459.00	0.49349
459.25	0.48904
459.50	0.48069
459.75	0.47451
460.00	0.46636
460.25	0.45945
460.50	0.45366
460.75	0.44586
461.00	0.44123
461.25	0.43285
461.50	0.42648
461.75	0.41953
462.00	0.41365
462.25	0.40698
462.50	0.39988
462.75	0.39466
463.00	0.38734
463.25	0.38001
463.50	0.37438
463.75	0.37024
464.00	0.36211
464.25	0.35780
464.50	0.35101
464.75	0.34416
465.00	0.33936
465.25	0.33288
465.50	0.32819
465.75	0.32180
466.00	0.31607
466.25	0.31162
466.50	0.30593
466.75	0.30172
467.00	0.29510
467.25	0.29000
467.50	0.28390
467.75	0.27949
468.00	0.27431
468.25	0.26936
468.50	0.26425
468.75	0.25832
469.00	0.25586
469.25	0.24969
469.50	0.24466
469.75	0.23965
470.00	0.23584
470.25	0.23208
470.50	0.22548
470.75	0.22189
471.00	0.21711
471.25	0.21475
471.50	0.20886
471.75	0.20475
472.00	0.20179
472.25	0.19704
472.50	0.19217
472.75	0.18857
473.00	0.18477
473.25	0.18145
473.50	0.17640
473.75	0.17432
474.00	0.17114
474.25	0.16724
474.50	0.16362
474.75	0.16090
475.00	0.15528
475.25	0.15058
475.50	0.14744
475.75	0.14202
476.00	0.13938
476.25	0.13684
476.50	0.13488
476.75	0.13265
477.00	0.12780
477.25	0.12470
477.50	0.12217
477.75	0.11913
478.00	0.11649
478.25	0.11386
478.50	0.11182
478.75	0.10976
479.00	0.10752
479.25	0.10504
479.50	0.10219
479.75	0.10098
480.00	0.099545
480.25	0.097291
480.50	0.092927
480.75	0.091632
481.00	0.088882
481.25	0.087758
481.50	0.084038
481.75	0.082808
482.00	0.080182
482.25	0.079543
482.50	0.078952
482.75	0.076504
483.00	0.074753
483.25	0.071500
483.50	0.071607
483.75	0.067491
484.00	0.067112
484.25	0.066521
484.50	0.063516
484.75	0.062813
485.00	0.059128
485.25	0.059170
485.50	0.058383
485.75	0.056733
486.00	0.055970
486.25	0.054356
486.50	0.051949
486.75	0.051121
487.00	0.050027
487.25	0.048276
487.50	0.045893
487.75	0.046596
488.00	0.044745
488.25	0.044793
488.50	0.043155
488.75	0.041865
489.00	0.040475
489.25	0.039446
489.50	0.039032
489.75	0.036525
490.00	0.036667
490.25	0.035005
490.50	0.035330
490.75	0.032184
491.00	0.033787
491.25	0.031953
491.50	0.031776
491.75	0.031155
492.00	0.029180
492.25	0.028588
492.50	0.027447
492.75	0.026335
493.00	0.025714
493.25	0.026211
493.50	0.026607
493.75	0.024762
494.00	0.024910
494.25	0.024247
494.50	0.024029
494.75	0.024336
495.00	0.022858
495.25	0.022757
495.50	0.021450
495.75	0.021864
496.00	0.020912
496.25	0.020983
496.50	0.019664
496.75	0.019179
497.00	0.019877
497.25	0.017902
497.50	0.016725
497.75	0.017133
498.00	0.017068
498.25	0.014046
498.50	0.015708
498.75	0.015447
499.00	0.015388
499.25	0.013342
499.50	0.013490
499.75	0.014040
500.00	0.012721
500.25	0.013212
500.50	0.012437
500.75	0.013472
501.00	0.013259
501.25	0.011716
501.50	0.011231
501.75	0.011177
502.00	0.010261
502.25	0.012508
502.50	0.010515
502.75	0.010095
503.00	0.010166
503.25	0.010994
503.50	0.0088474
503.75	0.010196
504.00	0.0090957
504.25	0.0082205
504.50	0.010320
504.75	0.0083388
505.00	0.0090484
505.25	0.0073156
505.50	0.0088828
505.75	0.0077769
506.00	0.0085635
506.25	0.0083151
506.50	0.0096576
506.75	0.0082974
507.00	0.0058016
507.25	0.0072801
507.50	0.0069608
507.75	0.0071264
508.00	0.0064995
508.25	0.0055947
508.50	0.0055178
508.75	0.0069667
509.00	0.0075049
509.25	0.0055178
509.50	0.0072387
509.75	0.0059140
510.00	0.0064108
510.25	0.0062984
510.50	0.0047016
510.75	0.0066414
511.00	0.0062038
511.25	0.0036963
511.50	0.0051866
511.75	0.0048613
512.00	0.0064404
512.25	0.0048554
512.50	0.0046070
512.75	0.0051511
513.00	0.0057425
513.25	0.0057602
513.50	0.0036075
513.75	0.0056361
514.00	0.0052812
514.25	0.0059554
514.50	0.0051984
514.75	0.0061447
515.00	0.0055059
515.25	0.0048495
515.50	0.0049855
515.75	0.0019102
516.00	0.0042877
516.25	0.0051807
516.50	0.0037377
516.75	0.0042936
517.00	0.0051038
517.25	0.0055651
517.50	0.0051215
517.75	0.0045360
518.00	0.0042581
518.25	0.0032704
518.50	0.0057248
518.75	0.0055237
519.00	0.0045774
519.25	0.0042640
519.50	0.0056301
519.75	0.0040984
520.00	0.0039920
520.25	0.0047135
520.50	0.0023183
520.75	0.0045715
521.00	0.0027382
521.25	0.0052576
521.50	0.0024129
521.75	0.0040748
522.00	0.0053167
522.25	0.0026317
522.50	0.0041989
522.75	0.0035661
523.00	0.0051393
523.25	0.0039151
523.50	0.0030221
523.75	0.0035957
524.00	0.0032941
524.25	0.0030694
524.50	0.0023597
524.75	0.0024661
525.00	0.0031344
525.25	0.0030339
525.50	0.0041871
525.75	0.0029038
526.00	0.0047194
526.25	0.0026081
526.50	0.0043231
526.75	0.0018097
527.00	0.0029215
527.25	0.0024543
527.50	0.0016441
527.75	0.0027796
528.00	0.0020226
528.25	0.0030398
528.50	0.0038441
528.75	0.0051274
529.00	0.0047844
529.25	0.0037436
529.50	0.0042758
529.75	0.0024307
530.00	0.0040629
530.25	0.0021172
530.50	0.0015731
530.75	0.0049086
531.00	0.0036785
531.25	0.0041812
531.50	0.0016323
531.75	0.0031167
532.00	0.0018570
532.25	0.0019398
532.50	0.0026022
532.75	0.0020108
533.00	0.0045952
533.25	0.0028742
533.50	0.0038973
533.75	0.0023065
534.00	0.0031463
534.25	0.0040038
534.50	0.0028210
534.75	0.0040629
535.00	0.0028920
535.25	0.0020995
535.50	0.0031108
535.75	0.0020344
536.00	0.0024543
536.25	0.00087527
536.50	0.0040452
536.75	0.0016855
537.00	0.0027973
537.25	0.0025312
537.50	0.0032941
537.75	0.0015909
538.00	0.0033592
538.25	0.0024188
538.50	0.0038914
538.75	0.0035248
539.00	0.0019280
539.25	0.0033651
539.50	0.0031699
539.75	0.0040866
540.00	0.0030989
540.25	0.0023360
540.50	0.0024129
540.75	0.0021645
541.00	0.0037317
541.25	0.0018629
541.50	0.0022000
541.75	0.0040807
542.00	0.0027855
542.25	0.0021823
542.50	0.00071560
542.75	0.0028032
543.00	0.0018156
543.25	0.0020403
543.50	0.0015376
543.75	0.0029688
544.00	0.0031522
544.25	0.0034715
544.50	0.0037140
544.75	0.0014194
545.00	0.0023360
545.25	0.0021882
545.50	0.0022059
545.75	0.0035366
546.00	0.0029097
546.25	0.0026317
546.50	0.0018688
546.75	0.0030102
547.00	0.0025312
547.25	0.0037495
547.50	0.0018925
547.75	0.0030575
548.00	0.0021290
548.25	0.0022710
548.50	0.0026081
548.75	0.0011118
549.00	0.0019989
549.25	0.0027618
549.50	0.0034479
549.75	0.0027441
550.00	0.0014194
550.25	0.0029747
550.50	0.0011591
550.75	0.0013425
551.00	0.0028683
551.25	0.0030516
551.50	0.0030221
551.75	0.0035780
552.00	0.0021290
552.25	0.0019043
552.50	0.0024425
552.75	0.0020936
553.00	0.0018570
553.25	0.0025253
553.50	0.00073334
553.75	0.0030989
554.00	0.0034301
554.25	0.0043764
554.50	0.0030043
554.75	0.0022237
555.00	0.0029545
555.25	0.0017151
555.50	0.0023656
555.75	0.0036667
556.00	0.0021823
556.25	0.0024661
556.50	0.0018807
556.75	0.0023360
557.00	0.0016973
557.25	0.0031403
557.50	0.0026436
557.75	0.0035129
558.00	0.0019753
558.25	0.0026613
558.50	0.0010882
558.75	0.0016086
559.00	0.0026731
559.25	0.0022178
559.50	0.0035070
559.75	0.0040393
560.00	0.0030339
560.25	0.0038264
560.50	0.0021527
560.75	0.0035307
561.00	0.0018215
561.25	0.0010054
561.50	0.0028446
561.75	0.0011828
562.00	0.0033059
562.25	0.0019871
562.50	0.0035543
562.75	0.0014489
563.00	0.0034360
563.25	0.0031817
563.50	0.0024070
563.75	0.0024898
564.00	0.0030339
564.25	0.0024366
564.50	0.0010941
564.75	0.0019812
565.00	0.0027559
565.25	0.0019398
565.50	0.0040925
565.75	0.0020285
566.00	0.0029038
566.25	0.0027441
566.50	0.0030812
566.75	0.0032172
567.00	0.0031758
567.25	0.0028210
567.50	0.0019102
567.75	0.0038678
568.00	0.0026495
568.25	0.0041457
568.50	0.0025963
568.75	0.0022592
569.00	0.0027441
569.25	0.0026968
569.50	0.0036549
569.75	0.0051156
570.00	0.0030161
570.25	0.0025194
570.50	0.0024721
570.75	0.0022710
571.00	0.0037672
571.25	0.0011355
571.50	0.0026436
571.75	0.0021172
572.00	0.0026376
572.25	0.0030161
572.50	0.0025194
572.75	0.0049973
573.00	0.0033237
573.25	0.0044473
573.50	0.0019280
573.75	0.0023360
574.00	0.0037672
574.25	0.0024366
574.50	0.0039979
574.75	0.0025430
575.00	0.0041516
575.25	0.0031936
575.50	0.0034124
575.75	0.0031344
576.00	0.0023242
576.25	0.0046129
576.50	0.0016500
576.75	0.0049382
577.00	0.0039801
577.25	0.0036963
577.50	0.0034065
577.75	0.0034893
578.00	0.0041575
578.25	0.0034538
578.50	0.0035780
578.75	0.0042758
579.00	0.0020403
579.25	0.0034538
579.50	0.0027914
579.75	0.0040688
580.00	0.0022355
580.25	0.0037495
580.50	0.0046070
580.75	0.0044710
581.00	0.0033532
581.25	0.0036785
581.50	0.0028742
581.75	0.0025194
582.00	0.0028683
582.25	0.0021113
582.50	0.0040274
582.75	0.0033946
583.00	0.0023005
583.25	0.0042403
583.50	0.0036667
583.75	0.0035898
584.00	0.0031640
584.25	0.0039979
584.50	0.0033237
584.75	0.0030694
585.00	0.0031640
585.25	0.0022887
585.50	0.0031699
585.75	0.0024011
586.00	0.0040038
586.25	0.0028328
586.50	0.0046898
586.75	0.0037081
587.00	0.0028328
587.25	0.0047726
587.50	0.0040984
587.75	0.0039210
588.00	0.0034420
588.25	0.00051452
588.50	0.0026495
588.75	0.0035248
589.00	0.0041930
589.25	0.0031522
589.50	0.0057248
589.75	0.0038737
590.00	0.0026968
590.25	0.0031699
590.50	0.0015613
590.75	0.0042817
591.00	0.0033118
591.25	0.0048672
591.50	0.0012774
591.75	0.0034124
592.00	0.0033946
592.25	0.0023419
592.50	0.0029925
592.75	0.0035484
593.00	0.0044769
593.25	0.0032645
593.50	0.0028506
593.75	0.0038086
594.00	0.0024011
594.25	0.0028328
594.50	0.0014726
594.75	0.0037022
595.00	0.0025608
595.25	0.0041043
595.50	0.0034242
595.75	0.0019102
596.00	0.0011296
596.25	0.0027264
596.50	0.0043231
596.75	0.0021823
597.00	0.0036489
597.25	0.0033769
