Wavelength (nm)	Q11 abs N
300.00	0.026980
301.00	0.027562
302.00	0.028029
303.00	0.028142
304.00	0.028417
305.00	0.028448
306.00	0.028610
307.00	0.028494
308.00	0.028225
309.00	0.028043
310.00	0.027679
311.00	0.027045
312.00	0.026744
313.00	0.026580
314.00	0.026161
315.00	0.025868
316.00	0.025628
317.00	0.025350
318.00	0.025306
319.00	0.025495
320.00	0.025488
321.00	0.025669
322.00	0.025884
323.00	0.026026
324.00	0.026273
325.00	0.026587
326.00	0.026868
327.00	0.027019
328.00	0.027288
329.00	0.027265
330.00	0.027453
331.00	0.027525
332.00	0.027782
333.00	0.027966
334.00	0.028065
335.00	0.028371
336.00	0.028811
337.00	0.029282
338.00	0.029797
339.00	0.030410
340.00	0.031012
341.00	0.031610
342.00	0.032423
343.00	0.033285
344.00	0.034106
345.00	0.034832
346.00	0.035591
347.00	0.036452
348.00	0.037179
349.00	0.037778
350.00	0.038319
351.00	0.038790
352.00	0.039196
353.00	0.039459
354.00	0.039894
355.00	0.040047
356.00	0.040336
357.00	0.040772
358.00	0.041023
359.00	0.041336
360.00	0.042117
361.00	0.042964
362.00	0.044105
363.00	0.045316
364.00	0.046151
365.00	0.046899
366.00	0.047402
367.00	0.047914
368.00	0.048335
369.00	0.048477
370.00	0.048472
371.00	0.048454
372.00	0.048325
373.00	0.048170
374.00	0.048003
375.00	0.047527
376.00	0.046985
377.00	0.046562
378.00	0.046241
379.00	0.045883
380.00	0.045597
381.00	0.045359
382.00	0.045705
383.00	0.045890
384.00	0.046308
385.00	0.046957
386.00	0.048036
387.00	0.049702
388.00	0.051963
389.00	0.054791
390.00	0.059690
391.00	0.065898
392.00	0.074112
393.00	0.083651
394.00	0.094353
395.00	0.10654
396.00	0.11952
397.00	0.13281
398.00	0.14517
399.00	0.15499
400.00	0.16254
401.00	0.16777
402.00	0.17018
403.00	0.17132
404.00	0.17287
405.00	0.17627
406.00	0.18226
407.00	0.19282
408.00	0.21039
409.00	0.23419
410.00	0.26739
411.00	0.31154
412.00	0.37015
413.00	0.44198
414.00	0.52774
415.00	0.63895
416.00	0.76219
417.00	0.88308
418.00	0.97027
419.00	1.0000
420.00	0.96807
421.00	0.88764
422.00	0.78365
423.00	0.66787
424.00	0.55369
425.00	0.44438
426.00	0.34673
427.00	0.25986
428.00	0.19750
429.00	0.14433
430.00	0.10511
431.00	0.077934
432.00	0.057623
433.00	0.041646
434.00	0.030741
435.00	0.023293
436.00	0.017913
437.00	0.013891
438.00	0.010941
439.00	0.0089269
440.00	0.0075015
441.00	0.0064362
442.00	0.0052592
443.00	0.0047264
444.00	0.0042227
445.00	0.0039196
446.00	0.0036690
447.00	0.0034783
448.00	0.0034780
449.00	0.0034510
450.00	0.0033677
451.00	0.0034410
452.00	0.0032988
453.00	0.0033311
454.00	0.0034720
455.00	0.0034474
456.00	0.0032682
457.00	0.0034862
458.00	0.0034113
459.00	0.0034023
460.00	0.0031657
461.00	0.0031087
462.00	0.0029916
463.00	0.0032819
464.00	0.0033148
465.00	0.0031880
466.00	0.0031324
467.00	0.0031739
468.00	0.0032427
469.00	0.0033398
470.00	0.0036698
471.00	0.0038567
472.00	0.0042665
473.00	0.0045505
474.00	0.0046740
475.00	0.0052023
476.00	0.0055505
477.00	0.0057507
478.00	0.0061810
479.00	0.0063692
480.00	0.0065132
481.00	0.0066008
482.00	0.0065187
483.00	0.0064184
484.00	0.0062366
485.00	0.0069973
486.00	0.0058227
487.00	0.0050898
488.00	0.0054398
489.00	0.0056850
490.00	0.0055173
491.00	0.0056216
492.00	0.0057711
493.00	0.0061513
494.00	0.0064892
495.00	0.0070184
496.00	0.0077781
497.00	0.0086383
498.00	0.0097964
499.00	0.011542
500.00	0.013663
501.00	0.016337
502.00	0.019101
503.00	0.021963
504.00	0.024632
505.00	0.027226
506.00	0.029540
507.00	0.031891
508.00	0.033789
509.00	0.035524
510.00	0.037434
511.00	0.039417
512.00	0.041145
513.00	0.042658
514.00	0.043434
515.00	0.043431
516.00	0.042712
517.00	0.041447
518.00	0.039793
519.00	0.037593
520.00	0.035022
521.00	0.032264
522.00	0.029239
523.00	0.026063
524.00	0.022825
525.00	0.019914
526.00	0.017264
527.00	0.014798
528.00	0.012831
529.00	0.010970
530.00	0.0097247
531.00	0.0086160
532.00	0.0077891
533.00	0.0071847
534.00	0.0064066
535.00	0.0060706
536.00	0.0058551
537.00	0.0060087
538.00	0.0064326
539.00	0.0070119
