Wavelength (nm)	S02 abs N
408.00	0.021744
408.25	0.022880
408.50	0.020202
408.75	0.020615
409.00	0.019912
409.25	0.020257
409.50	0.019830
409.75	0.018432
410.00	0.020697
410.25	0.021352
410.50	0.017427
410.75	0.017358
411.00	0.016800
411.25	0.017503
411.50	0.017688
411.75	0.018143
412.00	0.017103
412.25	0.015162
412.50	0.015320
412.75	0.016153
413.00	0.015816
413.25	0.014941
413.50	0.014205
413.75	0.016105
414.00	0.012531
414.25	0.015210
414.50	0.013619
414.75	0.013840
415.00	0.011471
415.25	0.012717
415.50	0.013957
415.75	0.013771
416.00	0.012518
416.25	0.013282
416.50	0.012669
416.75	0.011581
417.00	0.011898
417.25	0.012511
417.50	0.012001
417.75	0.011471
418.00	0.011616
418.25	0.011423
418.50	0.012318
418.75	0.012531
419.00	0.010480
419.25	0.010789
419.50	0.011182
419.75	0.010886
420.00	0.0096533
420.25	0.010624
420.50	0.010665
420.75	0.0092884
421.00	0.010135
421.25	0.010707
421.50	0.0091782
421.75	0.0096946
422.00	0.0093503
422.25	0.0096877
422.50	0.0091438
422.75	0.0081316
423.00	0.0087031
423.25	0.0074982
423.50	0.0088752
423.75	0.0090818
424.00	0.0087513
424.25	0.0077254
424.50	0.0076703
424.75	0.0062588
425.00	0.0073467
425.25	0.0073398
425.50	0.0074224
425.75	0.0084001
426.00	0.0085929
426.25	0.0087788
426.50	0.0079801
426.75	0.0088270
427.00	0.0083519
427.25	0.010004
427.50	0.0089372
427.75	0.0070782
428.00	0.0084690
428.25	0.0073329
428.50	0.0070644
428.75	0.010452
429.00	0.0095913
429.25	0.0086549
429.50	0.0086067
429.75	0.0090198
430.00	0.0088477
430.25	0.0083244
430.50	0.0095362
430.75	0.0087720
431.00	0.0095156
431.25	0.0082900
431.50	0.0083244
431.75	0.0089992
432.00	0.0071401
432.25	0.0092884
432.50	0.0072365
432.75	0.0092402
433.00	0.0074155
433.25	0.0062037
433.50	0.0077460
433.75	0.0074500
434.00	0.0076083
434.25	0.0078769
434.50	0.0070506
434.75	0.0062175
435.00	0.0082074
435.25	0.0065962
435.50	0.0055014
435.75	0.0057080
436.00	0.0061831
436.25	0.0072572
436.50	0.0062932
436.75	0.0052742
437.00	0.0056047
437.25	0.0062175
437.50	0.0063827
437.75	0.0050332
438.00	0.0051089
438.25	0.0063621
438.50	0.0056185
438.75	0.0062244
439.00	0.0054739
439.25	0.0058663
439.50	0.0046132
439.75	0.0073191
440.00	0.0050952
440.25	0.0048335
440.50	0.0042552
440.75	0.0051021
441.00	0.0057148
441.25	0.0046063
441.50	0.0052948
441.75	0.0058112
442.00	0.0056116
442.25	0.0035391
442.50	0.0043722
442.75	0.0054050
443.00	0.0047647
443.25	0.0034909
443.50	0.0039315
443.75	0.0066995
444.00	0.0050470
444.25	0.0039384
444.50	0.0023135
444.75	0.0031604
445.00	0.0068785
445.25	0.0038076
445.50	0.0054188
445.75	0.0039591
446.00	0.0047096
446.25	0.0044824
446.50	0.0047853
446.75	0.0048473
447.00	0.0029951
447.25	0.0038420
447.50	0.0031397
447.75	0.0041588
448.00	0.0047853
448.25	0.0047784
448.50	0.0035528
448.75	0.0041106
449.00	0.0055771
449.25	0.0048266
449.50	0.0040555
449.75	0.0042689
450.00	0.0038283
450.25	0.0034840
450.50	0.0030984
450.75	0.0042689
451.00	0.0027266
451.25	0.0047578
451.50	0.0037869
451.75	0.0034083
452.00	0.0049299
452.25	0.0032292
452.50	0.0030709
452.75	0.0047922
453.00	0.0026096
453.25	0.0036974
453.50	0.0035184
453.75	0.0034978
454.00	0.0030640
454.25	0.0026578
454.50	0.0037043
454.75	0.0041656
455.00	0.0037732
455.25	0.0026922
455.50	0.0036768
455.75	0.0040555
456.00	0.0024925
456.25	0.0027679
456.50	0.0037250
456.75	0.0038489
457.00	0.0045099
457.25	0.0033325
457.50	0.0027266
457.75	0.0038971
458.00	0.0039178
458.25	0.0036286
458.50	0.0036768
458.75	0.0035253
459.00	0.0036837
459.25	0.0026922
459.50	0.0038833
459.75	0.0026440
460.00	0.0040211
460.25	0.0034702
460.50	0.0026027
460.75	0.0035804
461.00	0.0020381
461.25	0.0032499
461.50	0.0027059
461.75	0.0031535
462.00	0.0036699
462.25	0.0037525
462.50	0.0027059
462.75	0.0034702
463.00	0.0036906
463.25	0.0031742
463.50	0.0030984
463.75	0.0028781
464.00	0.0027059
464.25	0.0025269
464.50	0.0038145
464.75	0.0039797
465.00	0.0021551
465.25	0.0026509
465.50	0.0047578
465.75	0.0022377
466.00	0.0032155
466.25	0.0020450
466.50	0.0032292
466.75	0.0027610
467.00	0.0020932
467.25	0.0013702
467.50	0.0034358
467.75	0.0020312
468.00	0.0022033
468.25	0.0030089
468.50	0.0020036
468.75	0.0021964
469.00	0.0023066
469.25	0.0028643
469.50	0.0023961
469.75	0.0024099
470.00	0.0029745
470.25	0.0020243
470.50	0.0018040
470.75	0.0027748
471.00	0.0019072
471.25	0.0025889
471.50	0.0016731
471.75	0.0027404
472.00	0.0020036
472.25	0.0040692
472.50	0.0025889
472.75	0.0025132
473.00	0.0019072
473.25	0.0017833
473.50	0.0035666
473.75	0.0012118
474.00	0.0025269
474.25	0.0012600
474.50	0.0028299
474.75	0.0018246
475.00	6.8852e-06
475.25	0.0035322
475.50	0.0019830
475.75	0.0026922
476.00	0.0011981
476.25	0.0025476
476.50	0.00098461
476.75	0.0015217
477.00	0.0028643
477.25	0.0032637
477.50	0.0034496
477.75	0.0038214
478.00	0.0029745
478.25	0.0022791
478.50	0.0018522
478.75	0.0020794
479.00	0.0010328
479.25	0.0022171
479.50	0.0018659
479.75	0.0038902
480.00	0.00084690
480.25	0.0025200
480.50	0.0036974
480.75	0.0020312
481.00	0.0020794
481.25	0.0014597
481.50	0.0034771
481.75	0.0021069
482.00	0.0022240
482.25	0.0027748
482.50	0.0024856
482.75	0.0031948
483.00	0.00033050
483.25	0.0018659
483.50	0.0011085
483.75	0.0037938
484.00	0.0028161
484.25	0.0023341
484.50	0.0033807
484.75	0.00072985
485.00	0.0035322
485.25	0.0013013
485.50	0.0016181
485.75	0.0036217
486.00	0.0029194
486.25	0.0032705
486.50	0.0024650
486.75	0.0033876
487.00	0.0017558
487.25	0.0021413
487.50	0.0032223
487.75	0.0012531
488.00	0.0034978
488.25	0.0012463
488.50	0.0031535
488.75	0.0020718
489.00	0.0022309
489.25	0.0031328
489.50	0.0017558
489.75	0.0023548
490.00	0.0036699
490.25	0.0054257
490.50	0.0023341
490.75	0.0024925
491.00	0.0017627
491.25	0.0018522
491.50	0.0022171
491.75	0.00098461
492.00	0.0026853
492.25	0.0025200
492.50	0.0024374
492.75	0.0019417
493.00	0.0018728
493.25	0.0032430
493.50	0.00090198
493.75	0.0013082
494.00	0.0028505
494.25	0.0023341
494.50	0.0016318
494.75	0.0030984
495.00	0.0021207
495.25	0.0015630
495.50	0.0042896
495.75	0.0025338
496.00	0.0030571
496.25	0.0019899
496.50	0.0013771
496.75	0.0032568
497.00	0.0024030
497.25	0.0027610
497.50	0.0019761
497.75	0.0033532
498.00	0.0031328
498.25	0.0024374
498.50	0.0043034
498.75	0.0025063
499.00	0.0031535
499.25	0.0018659
499.50	0.0036424
499.75	0.0037938
500.00	0.0038214
500.25	0.0040417
500.50	0.00083313
500.75	0.0035528
501.00	0.0028781
501.25	0.0020036
501.50	0.0013977
501.75	0.0040417
502.00	0.0029882
502.25	0.0021207
502.50	0.0022928
502.75	0.0014872
503.00	0.0034289
503.25	0.0051296
503.50	0.0039591
503.75	0.0037525
504.00	0.0015699
504.25	0.0034702
504.50	0.0033256
504.75	0.0017213
505.00	0.0014528
505.25	0.0030778
505.50	0.0024856
505.75	0.00056460
506.00	0.0023823
506.25	0.0015148
506.50	0.0033256
506.75	0.0034565
507.00	0.0025545
507.25	0.0023479
507.50	0.0041588
507.75	0.0021964
508.00	0.0014528
508.25	0.0031397
508.50	0.0047578
508.75	0.0023617
509.00	0.0024305
509.25	0.0015492
509.50	0.0029194
509.75	0.0022377
510.00	0.0029332
510.25	0.0031397
510.50	0.0036079
510.75	0.0031535
511.00	0.0035873
511.25	0.0037869
511.50	0.0023066
511.75	0.0028781
512.00	0.0039178
512.25	0.0039178
512.50	0.0031397
512.75	0.0023754
513.00	0.0030640
513.25	0.0024650
513.50	0.0031742
513.75	0.0020518
514.00	0.0040211
514.25	0.0033807
514.50	0.0036148
514.75	0.0033187
515.00	0.0024168
515.25	0.0051089
515.50	0.0035804
515.75	0.0026164
516.00	0.0038765
516.25	0.0043309
516.50	0.0021482
516.75	0.0019004
517.00	0.0048611
517.25	0.0033601
517.50	0.0032568
517.75	0.0023754
518.00	0.0027404
518.25	0.0048060
518.50	0.0048198
518.75	0.0029125
519.00	0.0018935
519.25	0.0027541
519.50	0.0024650
519.75	0.0035391
520.00	0.0037801
520.25	0.0032017
520.50	0.0041725
520.75	0.0046958
521.00	0.0035046
521.25	0.0039660
521.50	0.0042827
521.75	0.0045719
522.00	0.0041381
522.25	0.0040692
522.50	0.0036217
522.75	0.0046820
523.00	0.0038076
523.25	0.0049093
523.50	0.0042896
523.75	0.0038558
524.00	0.0069060
524.25	0.0027886
524.50	0.0047647
524.75	0.0045443
525.00	0.0055703
525.25	0.0027955
525.50	0.0036974
525.75	0.0060867
526.00	0.0037732
526.25	0.0039109
526.50	0.0030502
526.75	0.0052329
527.00	0.0048748
527.25	0.0038627
527.50	0.0046201
527.75	0.0022997
528.00	0.0061211
528.25	0.0032430
528.50	0.0038007
528.75	0.0042138
529.00	0.0037456
529.25	0.0037732
529.50	0.0038420
529.75	0.0057493
530.00	0.0035115
530.25	0.0025889
530.50	0.0049437
530.75	0.0020312
531.00	0.0051916
531.25	0.0046683
531.50	0.0070437
531.75	0.0040004
532.00	0.0045099
532.25	0.0052742
532.50	0.0056391
532.75	0.0048611
533.00	0.0024925
533.25	0.0064172
533.50	0.0039729
533.75	0.0048817
534.00	0.0039935
534.25	0.0054050
534.50	0.0060040
534.75	0.0045994
535.00	0.0066857
535.25	0.0043034
535.50	0.0061899
535.75	0.0043997
536.00	0.0054945
536.25	0.0046752
536.50	0.0046201
536.75	0.0059283
537.00	0.0062519
537.25	0.0060109
537.50	0.0041243
537.75	0.0057562
538.00	0.0067683
538.25	0.0054119
538.50	0.0075326
538.75	0.0056391
539.00	0.0052329
539.25	0.0040761
539.50	0.0059765
539.75	0.0053568
540.00	0.0059765
540.25	0.0063139
540.50	0.0051709
540.75	0.0083795
541.00	0.0062657
541.25	0.0071608
541.50	0.0044548
541.75	0.0052260
542.00	0.0053430
542.25	0.0054188
542.50	0.0073811
542.75	0.0073260
543.00	0.0065067
543.25	0.0063070
543.50	0.0070024
543.75	0.0078975
544.00	0.0063758
544.25	0.0071539
544.50	0.0067132
544.75	0.0075464
545.00	0.0055496
545.25	0.0069129
545.50	0.0072021
545.75	0.0066788
546.00	0.0074086
546.25	0.0073329
546.50	0.0063690
546.75	0.0092815
547.00	0.0063621
547.25	0.0088339
547.50	0.0066099
547.75	0.0085585
548.00	0.0077942
548.25	0.0080421
548.50	0.0067614
548.75	0.0080628
549.00	0.0073123
549.25	0.0073605
549.50	0.010046
549.75	0.0079388
550.00	0.0088546
550.25	0.0082418
550.50	0.0091644
550.75	0.010528
551.00	0.0069336
551.25	0.0095707
551.50	0.0091093
551.75	0.010211
552.00	0.0093366
552.25	0.010170
552.50	0.0098736
552.75	0.0086962
553.00	0.010459
553.25	0.010638
553.50	0.012359
553.75	0.010838
554.00	0.010273
554.25	0.012876
554.50	0.012022
554.75	0.010851
555.00	0.012015
555.25	0.013482
555.50	0.012697
555.75	0.012228
556.00	0.012456
556.25	0.014680
556.50	0.014907
556.75	0.013867
557.00	0.013991
557.25	0.014122
557.50	0.015313
557.75	0.015451
558.00	0.014177
558.25	0.017916
558.50	0.014025
558.75	0.016924
559.00	0.016456
559.25	0.016126
559.50	0.016249
559.75	0.016229
560.00	0.017923
560.25	0.016752
560.50	0.017503
560.75	0.015726
561.00	0.017124
561.25	0.018356
561.50	0.017310
561.75	0.017654
562.00	0.018790
562.25	0.018859
562.50	0.018880
562.75	0.018226
563.00	0.017778
563.25	0.018680
563.50	0.018969
563.75	0.019430
564.00	0.017991
564.25	0.018053
564.50	0.019678
564.75	0.020518
565.00	0.018969
565.25	0.020870
565.50	0.019417
565.75	0.020546
566.00	0.018983
566.25	0.018776
566.50	0.020973
566.75	0.020036
567.00	0.020215
567.25	0.020326
567.50	0.023816
567.75	0.019375
568.00	0.020938
568.25	0.019637
568.50	0.021792
568.75	0.023107
569.00	0.020071
569.25	0.020567
569.50	0.019548
569.75	0.023899
570.00	0.019561
570.25	0.021221
570.50	0.020016
570.75	0.020511
571.00	0.021117
571.25	0.020938
571.50	0.020546
571.75	0.021200
572.00	0.021166
572.25	0.021310
572.50	0.021379
572.75	0.020780
573.00	0.021579
573.25	0.019864
573.50	0.021055
573.75	0.020622
574.00	0.022198
574.25	0.021661
574.50	0.022474
574.75	0.020876
575.00	0.020615
575.25	0.023204
575.50	0.021269
575.75	0.021744
576.00	0.021579
576.25	0.024443
576.50	0.026295
576.75	0.023734
577.00	0.022914
577.25	0.023445
577.50	0.024794
577.75	0.024354
578.00	0.024484
578.25	0.024849
578.50	0.024360
578.75	0.026970
579.00	0.025283
579.25	0.025731
579.50	0.027287
579.75	0.025703
580.00	0.026860
580.25	0.027541
580.50	0.029593
580.75	0.026901
581.00	0.028767
581.25	0.028216
581.50	0.027059
581.75	0.028629
582.00	0.029042
582.25	0.030426
582.50	0.029359
582.75	0.029807
583.00	0.030261
583.25	0.029462
583.50	0.028540
583.75	0.029545
584.00	0.031218
584.25	0.029621
584.50	0.030461
584.75	0.030888
585.00	0.030846
585.25	0.032217
585.50	0.030661
585.75	0.031459
586.00	0.031480
586.25	0.032141
586.50	0.031253
586.75	0.031404
587.00	0.031714
587.25	0.031735
587.50	0.031211
587.75	0.030681
588.00	0.032657
588.25	0.032974
588.50	0.032575
588.75	0.032761
589.00	0.033057
589.25	0.033786
589.50	0.031301
589.75	0.033380
590.00	0.033346
590.25	0.033663
590.50	0.034881
590.75	0.034558
591.00	0.035026
591.25	0.033277
591.50	0.034957
591.75	0.035301
592.00	0.036720
592.25	0.036609
592.50	0.034916
592.75	0.038393
593.00	0.038889
593.25	0.040989
593.50	0.038661
593.75	0.040816
594.00	0.041870
594.25	0.041553
594.50	0.043481
594.75	0.044879
595.00	0.047406
595.25	0.045464
595.50	0.046896
595.75	0.048941
596.00	0.050532
596.25	0.052515
596.50	0.051420
596.75	0.056226
597.00	0.055310
597.25	0.057135
597.50	0.058519
597.75	0.060075
598.00	0.062388
598.25	0.062237
598.50	0.065500
598.75	0.066217
599.00	0.068447
599.25	0.070864
599.50	0.072303
599.75	0.073343
600.00	0.076510
600.25	0.079677
600.50	0.081743
600.75	0.084435
601.00	0.086053
601.25	0.089193
601.50	0.091479
601.75	0.094336
602.00	0.097297
602.25	0.099562
602.50	0.10384
602.75	0.10690
603.00	0.11011
603.25	0.11176
603.50	0.11487
603.75	0.11830
604.00	0.12104
604.25	0.12287
604.50	0.12730
604.75	0.13109
605.00	0.13289
605.25	0.13418
605.50	0.13948
605.75	0.14116
606.00	0.14423
606.25	0.14566
606.50	0.14786
606.75	0.14858
607.00	0.14956
607.25	0.15145
607.50	0.15182
607.75	0.15297
608.00	0.15210
608.25	0.15414
608.50	0.15379
608.75	0.15305
609.00	0.15416
609.25	0.15215
609.50	0.15177
609.75	0.15089
610.00	0.15188
610.25	0.14970
610.50	0.14854
610.75	0.14720
611.00	0.14355
611.25	0.14445
611.50	0.14198
611.75	0.13915
612.00	0.13853
612.25	0.13836
612.50	0.13656
612.75	0.13486
613.00	0.13378
613.25	0.13051
613.50	0.13120
613.75	0.12929
614.00	0.12668
614.25	0.12711
614.50	0.12521
614.75	0.12337
615.00	0.12194
615.25	0.12286
615.50	0.11971
615.75	0.12030
616.00	0.11802
616.25	0.11479
616.50	0.11547
616.75	0.11198
617.00	0.11209
617.25	0.11125
617.50	0.11059
617.75	0.10913
618.00	0.10656
618.25	0.10661
618.50	0.10438
618.75	0.10511
619.00	0.10328
619.25	0.10222
619.50	0.10179
619.75	0.10016
620.00	0.10086
620.25	0.097283
620.50	0.098006
620.75	0.096003
621.00	0.095321
621.25	0.094433
621.50	0.094447
621.75	0.092092
622.00	0.090109
622.25	0.091920
622.50	0.089462
622.75	0.088188
623.00	0.087761
623.25	0.088401
623.50	0.087905
623.75	0.085461
624.00	0.085805
624.25	0.084463
624.50	0.082349
624.75	0.082686
625.00	0.082122
625.25	0.083278
625.50	0.081144
625.75	0.081165
626.00	0.079994
626.25	0.079912
626.50	0.079409
626.75	0.078349
627.00	0.077137
627.25	0.076813
627.50	0.077206
627.75	0.076517
628.00	0.076076
628.25	0.075849
628.50	0.076765
628.75	0.076338
629.00	0.075691
629.25	0.076118
629.50	0.076469
629.75	0.077233
630.00	0.076662
630.25	0.077316
630.50	0.075904
630.75	0.076586
631.00	0.077688
631.25	0.078548
631.50	0.079010
631.75	0.077929
632.00	0.079705
632.25	0.080359
632.50	0.079967
632.75	0.082163
633.00	0.081633
633.25	0.082562
633.50	0.084580
633.75	0.085351
634.00	0.086005
634.25	0.087492
634.50	0.089365
634.75	0.090233
635.00	0.093028
635.25	0.093503
635.50	0.095466
635.75	0.096505
636.00	0.097221
636.25	0.10040
636.50	0.10126
636.75	0.10181
637.00	0.10400
637.25	0.10520
637.50	0.10670
637.75	0.10670
638.00	0.10995
638.25	0.11079
638.50	0.11294
638.75	0.11328
639.00	0.11581
639.25	0.11645
639.50	0.11993
639.75	0.11930
640.00	0.11970
640.25	0.12201
640.50	0.12333
640.75	0.12342
641.00	0.12520
641.25	0.12758
641.50	0.12886
641.75	0.12878
642.00	0.13099
642.25	0.13008
642.50	0.13064
642.75	0.13042
643.00	0.13283
643.25	0.13488
643.50	0.13250
643.75	0.13422
644.00	0.13350
644.25	0.13227
644.50	0.13459
644.75	0.13353
645.00	0.13410
645.25	0.13520
645.50	0.13418
645.75	0.13274
646.00	0.13393
646.25	0.13540
646.50	0.13224
646.75	0.13253
647.00	0.13292
647.25	0.13442
647.50	0.13201
647.75	0.13234
648.00	0.13107
648.25	0.13045
648.50	0.13205
648.75	0.12865
649.00	0.13000
649.25	0.12905
649.50	0.12926
649.75	0.13042
650.00	0.12901
650.25	0.13003
650.50	0.12888
650.75	0.13122
651.00	0.13062
651.25	0.13208
651.50	0.13326
651.75	0.13307
652.00	0.13345
652.25	0.13433
652.50	0.13616
652.75	0.13716
653.00	0.13930
653.25	0.14104
653.50	0.14120
653.75	0.14264
654.00	0.14410
654.25	0.14534
654.50	0.14660
654.75	0.14920
655.00	0.15213
655.25	0.15544
655.50	0.15741
655.75	0.15960
656.00	0.16378
656.25	0.16538
656.50	0.16901
656.75	0.17496
657.00	0.17721
657.25	0.18064
657.50	0.18400
657.75	0.19075
658.00	0.19348
658.25	0.19930
658.50	0.20335
658.75	0.21021
659.00	0.21620
659.25	0.22058
659.50	0.22729
659.75	0.23388
660.00	0.24146
660.25	0.24911
660.50	0.25577
660.75	0.26339
661.00	0.27389
661.25	0.28447
661.50	0.29500
661.75	0.30656
662.00	0.31819
662.25	0.33181
662.50	0.34282
662.75	0.35665
663.00	0.37176
663.25	0.38815
663.50	0.40350
663.75	0.41919
664.00	0.43650
664.25	0.45480
664.50	0.47099
664.75	0.48939
665.00	0.50727
665.25	0.52864
665.50	0.54565
665.75	0.56552
666.00	0.58400
666.25	0.60239
666.50	0.62463
666.75	0.64048
667.00	0.66198
667.25	0.68230
667.50	0.70056
667.75	0.72073
668.00	0.73823
668.25	0.75820
668.50	0.77439
668.75	0.79142
669.00	0.80762
669.25	0.82491
669.50	0.84285
669.75	0.85693
670.00	0.87067
670.25	0.88524
670.50	0.89957
670.75	0.91276
671.00	0.92670
671.25	0.93450
671.50	0.94453
671.75	0.95589
672.00	0.96305
672.25	0.97113
672.50	0.97588
672.75	0.98436
673.00	0.99095
673.25	0.99331
673.50	0.99558
673.75	0.99927
674.00	1.00000
674.25	0.99822
674.50	0.99745
674.75	0.99459
675.00	0.98792
675.25	0.98374
675.50	0.97756
675.75	0.97281
676.00	0.96098
676.25	0.95240
676.50	0.94084
676.75	0.93115
677.00	0.91890
677.25	0.90598
677.50	0.89527
677.75	0.87852
678.00	0.86566
678.25	0.84931
678.50	0.83638
678.75	0.82078
679.00	0.80281
679.25	0.78762
679.50	0.77156
679.75	0.75499
680.00	0.73723
680.25	0.71926
680.50	0.70093
680.75	0.68435
681.00	0.66641
681.25	0.64911
681.50	0.63140
681.75	0.61227
682.00	0.59502
682.25	0.57806
682.50	0.56008
682.75	0.54310
683.00	0.52513
683.25	0.50699
683.50	0.49149
683.75	0.47537
684.00	0.45819
684.25	0.44272
684.50	0.42625
684.75	0.41177
685.00	0.39624
685.25	0.38048
685.50	0.36740
685.75	0.35341
686.00	0.34075
686.25	0.32646
686.50	0.31351
686.75	0.30135
687.00	0.28823
687.25	0.27859
687.50	0.26466
687.75	0.25498
688.00	0.24496
688.25	0.23435
688.50	0.22442
688.75	0.21398
689.00	0.20664
689.25	0.19636
689.50	0.18770
689.75	0.18166
690.00	0.17192
690.25	0.16559
690.50	0.15783
690.75	0.15132
691.00	0.14306
691.25	0.13766
691.50	0.13292
691.75	0.12591
692.00	0.11962
692.25	0.11356
692.50	0.11193
692.75	0.10636
693.00	0.099219
693.25	0.096384
693.50	0.093618
693.75	0.092152
694.00	0.088367
694.25	0.086599
694.50	0.080940
694.75	0.077341
695.00	0.074436
695.25	0.070541
695.50	0.068318
695.75	0.065999
696.00	0.064775
696.25	0.060528
696.50	0.055999
696.75	0.054864
697.00	0.052683
697.25	0.050791
697.50	0.048327
697.75	0.047633
698.00	0.046023
698.25	0.042995
698.50	0.042273
698.75	0.040195
699.00	0.039556
699.25	0.037416
699.50	0.035407
699.75	0.034514
700.00	0.033813
700.25	0.031535
700.50	0.030738
700.75	0.028653
701.00	0.028062
701.25	0.029537
701.50	0.025441
701.75	0.024947
702.00	0.025451
702.25	0.024013
702.50	0.025647
702.75	0.022970
703.00	0.023198
703.25	0.020521
703.50	0.022141
703.75	0.019801
704.00	0.019093
704.25	0.019976
704.50	0.019592
704.75	0.020943
705.00	0.017880
705.25	0.017819
705.50	0.016251
705.75	0.015736
706.00	0.017190
706.25	0.015890
706.50	0.017709
706.75	0.014344
707.00	0.016039
707.25	0.014732
707.50	0.015801
707.75	0.014783
708.00	0.013483
708.25	0.015089
708.50	0.013610
708.75	0.014947
709.00	0.012814
709.25	0.012698
709.50	0.012596
709.75	0.011227
710.00	0.012991
710.25	0.011457
710.50	0.013187
710.75	0.011983
711.00	0.012005
711.25	0.012310
711.50	0.010989
711.75	0.011768
712.00	0.010482
712.25	0.0099053
712.50	0.0092044
712.75	0.011161
713.00	0.011114
