Wavelength (nm)	Q02 abs N
633.00	0.0018295
634.00	0.0017465
635.00	0.0016944
636.00	0.0018551
637.00	0.0019438
638.00	0.0017714
639.00	0.0014089
640.00	0.0015412
641.00	0.0018452
642.00	0.0010105
643.00	0.00083626
644.00	0.0012654
645.00	0.00084122
646.00	0.0016244
647.00	0.0016795
648.00	0.0017766
649.00	0.0019424
650.00	0.0011224
651.00	0.0015530
652.00	0.0016112
653.00	0.0018783
654.00	0.0016875
655.00	0.0016521
656.00	0.0021441
657.00	0.0019013
658.00	0.0014816
659.00	0.00092869
660.00	0.00052426
661.00	0.0010427
662.00	0.00085013
663.00	0.0016228
664.00	0.0010950
665.00	0.0010071
666.00	0.00091471
667.00	0.0015100
668.00	0.0012092
669.00	0.00092504
670.00	0.0010370
671.00	0.00086307
672.00	0.0011662
673.00	0.00082095
674.00	0.00089184
675.00	0.00061083
676.00	0.0011975
677.00	0.0014617
678.00	0.0010028
679.00	0.0010165
680.00	0.00093924
681.00	0.0010532
682.00	0.00078639
683.00	0.00099281
684.00	0.0011172
685.00	0.00082596
686.00	0.00073806
687.00	0.0011622
688.00	0.0011812
689.00	0.00089204
690.00	0.00066497
691.00	0.00077201
692.00	0.00088844
693.00	0.0011733
694.00	0.00096664
695.00	0.00058707
696.00	0.00091842
697.00	0.00099318
698.00	0.00068668
699.00	0.00088220
700.00	0.00090426
