Wavelength (nm)	S06 abs N
622.00	0.12214
623.00	0.12680
624.00	0.13481
625.00	0.14674
626.00	0.16120
627.00	0.17897
628.00	0.19721
629.00	0.21677
630.00	0.23317
631.00	0.24828
632.00	0.26032
633.00	0.26848
634.00	0.27434
635.00	0.27800
636.00	0.27975
637.00	0.28098
638.00	0.28326
639.00	0.28555
640.00	0.28815
641.00	0.29072
642.00	0.29649
643.00	0.30124
644.00	0.30308
645.00	0.30337
646.00	0.30126
647.00	0.29348
648.00	0.28504
649.00	0.27765
650.00	0.27193
651.00	0.27351
652.00	0.28316
653.00	0.30793
654.00	0.33878
655.00	0.43162
656.00	0.47948
657.00	0.48816
658.00	0.58890
659.00	0.69512
660.00	0.76690
661.00	0.82471
662.00	0.85535
663.00	0.85535
664.00	0.83680
665.00	0.79655
666.00	0.73929
667.00	0.67466
668.00	0.61553
669.00	0.55912
670.00	0.50499
671.00	0.45594
672.00	0.41049
673.00	0.37097
674.00	0.33108
675.00	0.29550
676.00	0.26137
677.00	0.23253
678.00	0.20537
679.00	0.18351
680.00	0.16638
681.00	0.15460
682.00	0.14737
683.00	0.14580
684.00	0.14973
685.00	0.16133
686.00	0.17849
687.00	0.20546
688.00	0.24211
689.00	0.29097
690.00	0.35060
691.00	0.42426
692.00	0.50517
693.00	0.59562
694.00	0.68753
695.00	0.77828
696.00	0.86010
697.00	0.93108
698.00	0.97802
699.00	1.0000
700.00	0.99897
701.00	0.97962
702.00	0.94192
703.00	0.88480
704.00	0.80847
705.00	0.72650
706.00	0.64112
707.00	0.55847
708.00	0.47911
709.00	0.40303
710.00	0.33450
711.00	0.27569
712.00	0.22518
713.00	0.18185
714.00	0.14760
715.00	0.11872
716.00	0.095732
717.00	0.077043
718.00	0.061922
719.00	0.050384
720.00	0.041244
721.00	0.033689
722.00	0.027627
723.00	0.022692
724.00	0.019847
725.00	0.017261
726.00	0.015047
727.00	0.013061
728.00	0.011891
729.00	0.010656
730.00	0.0097455
731.00	0.0093256
732.00	0.0084233
733.00	0.0085543
734.00	0.0077267
735.00	0.0071586
736.00	0.0064515
737.00	0.0063530
738.00	0.0056319
739.00	0.0055743
740.00	0.0050594
741.00	0.0046025
742.00	0.0043813
743.00	0.0039864
744.00	0.0034975
745.00	0.0029592
746.00	0.0028849
747.00	0.0027504
748.00	0.0023463
749.00	0.0021189
750.00	0.0018863
751.00	0.0016964
752.00	0.0015552
753.00	0.0013520
754.00	0.0013899
755.00	0.00099191
756.00	0.0013556
757.00	0.0012316
758.00	0.0011612
759.00	0.00087802
760.00	0.00077997
761.00	0.00089341
762.00	0.00024878
763.00	0.0010917
764.00	0.00075666
765.00	0.00067179
766.00	0.00060408
767.00	0.00041016
768.00	0.0011010
769.00	0.0012839
770.00	0.00075710
771.00	0.00071357
772.00	0.00072676
773.00	0.00049283
774.00	0.00089385
775.00	0.00095102
776.00	0.00063354
777.00	0.00072456
778.00	0.0013573
779.00	0.0015543
780.00	0.00072544
781.00	0.00056010
782.00	0.00085340
783.00	0.00065025
784.00	0.00035255
785.00	0.00078744
786.00	0.00093607
787.00	0.00055395
788.00	0.00071708
789.00	0.00086747
790.00	0.00070785
791.00	0.00042291
792.00	0.00084065
793.00	0.00065860
794.00	0.0013296
795.00	0.00090133
796.00	0.00035695
797.00	0.00034992
798.00	0.00084856
799.00	0.00058077
800.00	0.00047656
