Wavelength (nm)	K17 abs N
392.75	0.0087121
393.00	0.0077863
393.25	0.0082047
393.50	0.0077661
393.75	0.0058321
394.00	0.0082080
394.25	0.0085424
394.50	0.0076166
394.75	0.0075477
395.00	0.0059414
395.25	0.0069982
395.50	0.0096261
395.75	0.0081879
396.00	0.0093119
396.25	0.0078400
396.50	0.0070318
396.75	0.0056019
397.00	0.0090448
397.25	0.0082282
397.50	0.0062522
397.75	0.0054440
398.00	0.0092733
398.25	0.0074569
398.50	0.0088751
398.75	0.0084197
399.00	0.0076619
399.25	0.0059548
399.50	0.0092632
399.75	0.0079341
400.00	0.0074704
400.25	0.0076871
400.50	0.0077191
400.75	0.0084567
401.00	0.0071024
401.25	0.0089994
401.50	0.0047887
401.75	0.0070050
402.00	0.0078854
402.25	0.0097488
402.50	0.0081257
402.75	0.0084433
403.00	0.0078115
403.25	0.010339
403.50	0.0073124
403.75	0.0064118
404.00	0.0082920
404.25	0.0074754
404.50	0.0075914
404.75	0.0080013
405.00	0.0074116
405.25	0.0058557
405.50	0.0079543
405.75	0.0094060
406.00	0.0081358
406.25	0.010159
406.50	0.0093590
406.75	0.0078787
407.00	0.0082047
407.25	0.0096396
407.50	0.0084533
407.75	0.0084517
408.00	0.0074838
408.25	0.0081458
408.50	0.0088415
408.75	0.0065799
409.00	0.0072167
409.25	0.010517
409.50	0.0085827
409.75	0.0072452
410.00	0.010461
410.25	0.0095522
410.50	0.0074838
410.75	0.0085995
411.00	0.0097488
411.25	0.011150
411.50	0.010300
411.75	0.0074670
412.00	0.0079274
412.25	0.010034
412.50	0.0097135
412.75	0.010300
413.00	0.0082903
413.25	0.0085155
413.50	0.0095388
413.75	0.010083
414.00	0.0097538
414.25	0.010449
414.50	0.010271
414.75	0.0096816
415.00	0.010705
415.25	0.0099051
415.50	0.0085760
415.75	0.0092296
416.00	0.0096312
416.25	0.011343
416.50	0.010031
416.75	0.0098782
417.00	0.010078
417.25	0.0090851
417.50	0.011999
417.75	0.011442
418.00	0.010886
418.25	0.011582
418.50	0.010522
418.75	0.011847
419.00	0.011728
419.25	0.010382
419.50	0.010817
419.75	0.011849
420.00	0.013015
420.25	0.010014
420.50	0.0099958
420.75	0.010717
421.00	0.012588
421.25	0.0097219
421.50	0.010401
421.75	0.011390
422.00	0.011658
422.25	0.011127
422.50	0.011478
422.75	0.012703
423.00	0.010928
423.25	0.012993
423.50	0.012622
423.75	0.012536
424.00	0.013417
424.25	0.014054
424.50	0.012615
424.75	0.011891
425.00	0.013032
425.25	0.011123
425.50	0.012306
425.75	0.012641
426.00	0.011421
426.25	0.012738
426.50	0.011888
426.75	0.012953
427.00	0.012792
427.25	0.013025
427.50	0.012352
427.75	0.014358
428.00	0.013045
428.25	0.013976
428.50	0.011925
428.75	0.013418
429.00	0.012644
429.25	0.013381
429.50	0.013447
429.75	0.013849
430.00	0.013242
430.25	0.014114
430.50	0.014188
430.75	0.013388
431.00	0.014672
431.25	0.014872
431.50	0.013980
431.75	0.015759
432.00	0.016001
432.25	0.013807
432.50	0.014998
432.75	0.018138
433.00	0.014608
433.25	0.016102
433.50	0.013529
433.75	0.015494
434.00	0.016844
434.25	0.015683
434.50	0.015808
434.75	0.017864
435.00	0.014620
435.25	0.018340
435.50	0.016381
435.75	0.016816
436.00	0.016377
436.25	0.018291
436.50	0.016156
436.75	0.018187
437.00	0.016429
437.25	0.018570
437.50	0.017871
437.75	0.018844
438.00	0.020237
438.25	0.019042
438.50	0.019015
438.75	0.017350
439.00	0.018659
439.25	0.019262
439.50	0.021067
439.75	0.019511
440.00	0.021181
440.25	0.019861
440.50	0.018187
440.75	0.021731
441.00	0.020334
441.25	0.019148
441.50	0.021616
441.75	0.019447
442.00	0.021672
442.25	0.020914
442.50	0.022584
442.75	0.020138
443.00	0.022791
443.25	0.021907
443.50	0.022048
443.75	0.021921
444.00	0.025044
444.25	0.023866
444.50	0.022504
444.75	0.022998
445.00	0.021862
445.25	0.023414
445.50	0.024270
445.75	0.023537
446.00	0.023258
446.25	0.024903
446.50	0.025792
446.75	0.025958
447.00	0.025276
447.25	0.025014
447.50	0.026466
447.75	0.027464
448.00	0.025420
448.25	0.024285
448.50	0.026207
448.75	0.027566
449.00	0.025632
449.25	0.027218
449.50	0.026797
449.75	0.027349
450.00	0.029364
450.25	0.028858
450.50	0.027815
450.75	0.028502
451.00	0.029492
451.25	0.027482
451.50	0.029152
451.75	0.027042
452.00	0.032106
452.25	0.030517
452.50	0.029272
452.75	0.031379
453.00	0.031024
453.25	0.029015
453.50	0.031315
453.75	0.030238
454.00	0.031605
454.25	0.031041
454.50	0.032736
454.75	0.030231
455.00	0.032607
455.25	0.032328
455.50	0.033015
455.75	0.032669
456.00	0.033281
456.25	0.034388
456.50	0.033403
456.75	0.035074
457.00	0.034862
457.25	0.035776
457.50	0.034884
457.75	0.034714
458.00	0.035645
458.25	0.035904
458.50	0.037649
458.75	0.036597
459.00	0.038747
459.25	0.038316
459.50	0.038668
459.75	0.039691
460.00	0.039345
460.25	0.040225
460.50	0.039493
460.75	0.039407
461.00	0.040145
461.25	0.040311
461.50	0.040990
461.75	0.042593
462.00	0.040407
462.25	0.042018
462.50	0.043134
462.75	0.041359
463.00	0.043996
463.25	0.045237
463.50	0.045908
463.75	0.044209
464.00	0.046677
464.25	0.046062
464.50	0.046271
464.75	0.047260
465.00	0.047670
465.25	0.048996
465.50	0.047919
465.75	0.048295
466.00	0.050621
466.25	0.049955
466.50	0.050382
466.75	0.051464
467.00	0.053336
467.25	0.054217
467.50	0.053190
467.75	0.053247
468.00	0.052590
468.25	0.055386
468.50	0.054502
468.75	0.054475
469.00	0.055633
469.25	0.056799
469.50	0.057965
469.75	0.057913
470.00	0.057525
470.25	0.057271
470.50	0.058832
470.75	0.059301
471.00	0.060055
471.25	0.063145
471.50	0.061640
471.75	0.062352
472.00	0.062897
472.25	0.063769
472.50	0.063759
472.75	0.064631
473.00	0.065763
473.25	0.065972
473.50	0.068028
473.75	0.068850
474.00	0.068193
474.25	0.066645
474.50	0.070155
474.75	0.070280
475.00	0.071177
475.25	0.070377
475.50	0.074038
475.75	0.073356
476.00	0.073884
476.25	0.075159
476.50	0.076703
476.75	0.075576
477.00	0.076624
477.25	0.078219
477.50	0.078007
477.75	0.079509
478.00	0.079651
478.25	0.081186
478.50	0.082084
478.75	0.082451
479.00	0.082080
479.25	0.083918
479.50	0.084589
479.75	0.085074
480.00	0.085703
480.25	0.086776
480.50	0.084784
480.75	0.088311
481.00	0.088107
481.25	0.089702
481.50	0.090658
481.75	0.090463
482.00	0.090587
482.25	0.090930
482.50	0.092373
482.75	0.092876
483.00	0.094185
483.25	0.095401
483.50	0.095937
483.75	0.095490
484.00	0.097673
484.25	0.097898
484.50	0.098560
484.75	0.099020
485.00	0.10000
485.25	0.10074
485.50	0.099998
485.75	0.10295
486.00	0.10362
486.25	0.10230
486.50	0.10310
486.75	0.10431
487.00	0.10624
487.25	0.10507
487.50	0.10661
487.75	0.10906
488.00	0.10821
488.25	0.11074
488.50	0.11099
488.75	0.11230
489.00	0.11126
489.25	0.11361
489.50	0.11309
489.75	0.11257
490.00	0.11530
490.25	0.11612
490.50	0.11788
490.75	0.11766
491.00	0.11795
491.25	0.12055
491.50	0.12010
491.75	0.12227
492.00	0.12374
492.25	0.12385
492.50	0.12459
492.75	0.12572
493.00	0.12587
493.25	0.12915
493.50	0.12957
493.75	0.12829
494.00	0.13080
494.25	0.13157
494.50	0.13309
494.75	0.13538
495.00	0.13419
495.25	0.13544
495.50	0.13726
495.75	0.13863
496.00	0.14035
496.25	0.14095
496.50	0.14285
496.75	0.14447
497.00	0.14409
497.25	0.14546
497.50	0.14768
497.75	0.14740
498.00	0.14861
498.25	0.15146
498.50	0.15102
498.75	0.15508
499.00	0.15753
499.25	0.15762
499.50	0.16103
499.75	0.16221
500.00	0.16255
500.25	0.16548
500.50	0.16659
500.75	0.16808
501.00	0.16977
501.25	0.17308
501.50	0.17415
501.75	0.17484
502.00	0.17675
502.25	0.18049
502.50	0.18046
502.75	0.18589
503.00	0.18578
503.25	0.18905
503.50	0.18956
503.75	0.19057
504.00	0.19414
504.25	0.19680
504.50	0.19791
504.75	0.19898
505.00	0.20247
505.25	0.20505
505.50	0.20916
505.75	0.21059
506.00	0.21305
506.25	0.21518
506.50	0.21824
506.75	0.22101
507.00	0.22218
507.25	0.22424
507.50	0.22757
507.75	0.22812
508.00	0.23350
508.25	0.23381
508.50	0.23460
508.75	0.23787
509.00	0.24276
509.25	0.24490
509.50	0.24525
509.75	0.24892
510.00	0.25231
510.25	0.25315
510.50	0.25624
510.75	0.26071
511.00	0.26196
511.25	0.26708
511.50	0.26719
511.75	0.27026
512.00	0.27036
512.25	0.27591
512.50	0.27883
512.75	0.28087
513.00	0.28300
513.25	0.28539
513.50	0.28628
513.75	0.28761
514.00	0.28929
514.25	0.29653
514.50	0.29580
514.75	0.30009
515.00	0.30067
515.25	0.30596
515.50	0.30756
515.75	0.31305
516.00	0.31282
516.25	0.31602
516.50	0.31874
516.75	0.31964
517.00	0.32362
517.25	0.32496
517.50	0.32625
517.75	0.32880
518.00	0.33087
518.25	0.33468
518.50	0.33579
518.75	0.33768
519.00	0.33947
519.25	0.34053
519.50	0.34327
519.75	0.34390
520.00	0.34554
520.25	0.34798
520.50	0.35001
520.75	0.35029
521.00	0.35291
521.25	0.35579
521.50	0.35778
521.75	0.35569
522.00	0.35784
522.25	0.36328
522.50	0.36256
522.75	0.36444
523.00	0.36400
523.25	0.36714
523.50	0.36664
523.75	0.36958
524.00	0.36965
524.25	0.37395
524.50	0.37173
524.75	0.37264
525.00	0.37418
525.25	0.37643
525.50	0.37755
525.75	0.37820
526.00	0.37901
526.25	0.37884
526.50	0.38442
526.75	0.37978
527.00	0.38171
527.25	0.38250
527.50	0.38666
527.75	0.38584
528.00	0.38856
528.25	0.38839
528.50	0.38869
528.75	0.39098
529.00	0.39155
529.25	0.38951
529.50	0.39501
529.75	0.39566
530.00	0.39522
530.25	0.39408
530.50	0.39814
530.75	0.39711
531.00	0.39903
531.25	0.40191
531.50	0.40192
531.75	0.40428
532.00	0.40687
532.25	0.40867
532.50	0.40750
532.75	0.40851
533.00	0.41028
533.25	0.41180
533.50	0.41427
533.75	0.41499
534.00	0.41940
534.25	0.42182
534.50	0.42176
534.75	0.42312
535.00	0.42526
535.25	0.42561
535.50	0.42731
535.75	0.43237
536.00	0.43337
536.25	0.43666
536.50	0.43712
536.75	0.44081
537.00	0.44622
537.25	0.44729
537.50	0.45119
537.75	0.45468
538.00	0.45942
538.25	0.46185
538.50	0.46812
538.75	0.46961
539.00	0.47359
539.25	0.47858
539.50	0.48333
539.75	0.48794
540.00	0.49426
540.25	0.49450
540.50	0.50249
540.75	0.50796
541.00	0.51337
541.25	0.51907
541.50	0.52497
541.75	0.52861
542.00	0.53491
542.25	0.54071
542.50	0.54880
542.75	0.55568
543.00	0.56170
543.25	0.56908
543.50	0.57553
543.75	0.58333
544.00	0.58876
544.25	0.59655
544.50	0.60420
544.75	0.60930
545.00	0.61895
545.25	0.62681
545.50	0.63183
545.75	0.63975
546.00	0.64789
546.25	0.65788
546.50	0.66465
546.75	0.67298
547.00	0.68004
547.25	0.68948
547.50	0.69676
547.75	0.70536
548.00	0.71240
548.25	0.72303
548.50	0.73193
548.75	0.74110
549.00	0.74808
549.25	0.75744
549.50	0.76487
549.75	0.77307
550.00	0.78375
550.25	0.79044
550.50	0.79998
550.75	0.80917
551.00	0.81770
551.25	0.82640
551.50	0.83291
551.75	0.84352
552.00	0.84985
552.25	0.85721
552.50	0.86856
552.75	0.87511
553.00	0.88299
553.25	0.88745
553.50	0.90043
553.75	0.90533
554.00	0.91290
554.25	0.91852
554.50	0.92665
554.75	0.93131
555.00	0.94007
555.25	0.94786
555.50	0.95231
555.75	0.95756
556.00	0.96678
556.25	0.96986
556.50	0.97338
556.75	0.97882
557.00	0.98093
557.25	0.98222
557.50	0.98748
557.75	0.98935
558.00	0.99224
558.25	0.99412
558.50	0.99455
558.75	0.99783
559.00	0.99795
559.25	0.99797
559.50	1.0000
559.75	0.99984
560.00	0.99761
560.25	1.0000
560.50	0.99824
560.75	0.99699
561.00	0.99635
561.25	0.99028
561.50	0.99105
561.75	0.98790
562.00	0.98473
562.25	0.97874
562.50	0.97562
562.75	0.96907
563.00	0.96783
563.25	0.96201
563.50	0.95601
563.75	0.94850
564.00	0.94408
564.25	0.93837
564.50	0.93026
564.75	0.92652
565.00	0.91434
565.25	0.90660
565.50	0.89919
565.75	0.89097
566.00	0.88116
566.25	0.87478
566.50	0.86160
566.75	0.85562
567.00	0.84436
567.25	0.83471
567.50	0.82133
567.75	0.81356
568.00	0.80162
568.25	0.79204
568.50	0.77832
568.75	0.76745
569.00	0.75606
569.25	0.74636
569.50	0.73283
569.75	0.72224
570.00	0.70531
570.25	0.69375
570.50	0.68003
570.75	0.66869
571.00	0.65729
571.25	0.64392
571.50	0.62986
571.75	0.61769
572.00	0.60614
572.25	0.59552
572.50	0.57817
572.75	0.56863
573.00	0.55272
573.25	0.54415
573.50	0.53321
573.75	0.52563
574.00	0.51407
574.25	0.50297
574.50	0.49317
574.75	0.48299
575.00	0.47076
575.25	0.45820
575.50	0.44644
575.75	0.43180
576.00	0.42188
576.25	0.40788
576.50	0.40217
576.75	0.38743
577.00	0.37639
577.25	0.36471
577.50	0.35516
577.75	0.34564
578.00	0.33371
578.25	0.32406
578.50	0.31473
578.75	0.30318
579.00	0.29336
579.25	0.28546
579.50	0.27605
579.75	0.26593
580.00	0.25744
580.25	0.24940
580.50	0.23981
580.75	0.23104
581.00	0.22195
581.25	0.21577
581.50	0.20673
581.75	0.20134
582.00	0.19494
582.25	0.18758
582.50	0.17985
582.75	0.17483
583.00	0.16730
583.25	0.16046
583.50	0.15561
583.75	0.14898
584.00	0.14354
584.25	0.13934
584.50	0.13255
584.75	0.13031
585.00	0.12304
585.25	0.11845
585.50	0.11568
585.75	0.11043
586.00	0.10749
586.25	0.10250
586.50	0.099412
586.75	0.095094
587.00	0.090633
587.25	0.088171
587.50	0.086491
587.75	0.080795
588.00	0.078661
588.25	0.076182
588.50	0.072553
588.75	0.071923
589.00	0.067647
589.25	0.064639
589.50	0.061262
589.75	0.058851
590.00	0.059985
590.25	0.052785
590.50	0.053869
590.75	0.051743
591.00	0.049702
591.25	0.047912
591.50	0.045762
591.75	0.044191
592.00	0.042897
592.25	0.040729
592.50	0.039293
592.75	0.038074
593.00	0.038234
593.25	0.036176
593.50	0.033235
593.75	0.034033
594.00	0.032286
594.25	0.032000
594.50	0.027674
594.75	0.029228
595.00	0.026699
595.25	0.028178
595.50	0.023406
595.75	0.025103
596.00	0.021121
596.25	0.022885
596.50	0.023431
596.75	0.022969
597.00	0.020843
597.25	0.018248
597.50	0.019751
597.75	0.021255
598.00	0.018424
598.25	0.019449
598.50	0.017223
598.75	0.017727
599.00	0.015282
599.25	0.014879
