Wavelength (nm)	K11 abs N
508.75	0.016007
509.00	0.015672
509.25	0.014792
509.50	0.016210
509.75	0.016494
510.00	0.017273
510.25	0.017033
510.50	0.015659
510.75	0.016108
511.00	0.017311
511.25	0.018362
511.50	0.018001
511.75	0.018748
512.00	0.017665
512.25	0.018058
512.50	0.017545
512.75	0.018109
513.00	0.018533
513.25	0.019982
513.50	0.018615
513.75	0.017811
514.00	0.018621
514.25	0.020102
514.50	0.021362
514.75	0.019760
515.00	0.018659
515.25	0.021742
515.50	0.020552
515.75	0.021849
516.00	0.020064
516.25	0.021488
516.50	0.021450
516.75	0.023368
517.00	0.022767
517.25	0.021539
517.50	0.021248
517.75	0.023400
518.00	0.021938
518.25	0.020963
518.50	0.022811
518.75	0.024071
519.00	0.023811
519.25	0.023248
519.50	0.023482
519.75	0.026046
520.00	0.024615
520.25	0.024729
520.50	0.024064
520.75	0.025881
521.00	0.026577
521.25	0.026204
521.50	0.026077
521.75	0.025894
522.00	0.028324
522.25	0.028312
522.50	0.026552
522.75	0.027033
523.00	0.030052
523.25	0.028970
523.50	0.027413
523.75	0.028957
524.00	0.027786
524.25	0.032685
524.50	0.030464
524.75	0.028729
525.00	0.030223
525.25	0.031502
525.50	0.031210
525.75	0.030869
526.00	0.032046
526.25	0.032464
526.50	0.032394
526.75	0.033217
527.00	0.033312
527.25	0.034540
527.50	0.035856
527.75	0.034268
528.00	0.033647
528.25	0.035622
528.50	0.035989
528.75	0.036369
529.00	0.036996
529.25	0.036052
529.50	0.038091
529.75	0.037375
530.00	0.038223
530.25	0.039584
530.50	0.037875
530.75	0.041724
531.00	0.039597
531.25	0.041869
531.50	0.040515
531.75	0.042743
532.00	0.041850
532.25	0.040224
532.50	0.044009
532.75	0.044084
533.00	0.044920
533.25	0.044939
533.50	0.046230
533.75	0.046237
534.00	0.045749
534.25	0.047585
534.50	0.047699
534.75	0.047490
535.00	0.046945
535.25	0.048452
535.50	0.049199
535.75	0.050306
536.00	0.049148
536.25	0.050085
536.50	0.051566
536.75	0.051458
537.00	0.052072
537.25	0.053167
537.50	0.056237
537.75	0.055224
538.00	0.054977
538.25	0.054889
538.50	0.056294
538.75	0.055591
539.00	0.056914
539.25	0.058889
539.50	0.057921
539.75	0.060338
540.00	0.060661
540.25	0.059604
540.50	0.061073
540.75	0.061737
541.00	0.064041
541.25	0.064111
541.50	0.065377
541.75	0.064870
542.00	0.064953
542.25	0.065883
