Wavelength (nm)	I12 abs N
361.0	0.0099178
362.0	0.0092537
363.0	0.0095233
364.0	0.0095690
365.0	0.0093345
366.0	0.0094619
367.0	0.0094990
368.0	0.0093045
369.0	0.0098269
370.0	0.010049
371.0	0.0096416
372.0	0.0099721
373.0	0.0094451
374.0	0.0092416
375.0	0.0093802
376.0	0.0097137
377.0	0.0098330
378.0	0.0097579
379.0	0.0098752
380.0	0.010152
381.0	0.010526
382.0	0.010896
383.0	0.011146
384.0	0.011743
385.0	0.011964
386.0	0.012707
387.0	0.012971
388.0	0.012589
389.0	0.012960
390.0	0.012392
391.0	0.012612
392.0	0.012237
393.0	0.011635
394.0	0.011117
395.0	0.010106
396.0	0.0095837
397.0	0.0088476
398.0	0.0077713
399.0	0.0071783
400.0	0.0062208
401.0	0.0056527
402.0	0.0052419
403.0	0.0047906
404.0	0.0044175
405.0	0.0040362
406.0	0.0037656
407.0	0.0033300
408.0	0.0032091
409.0	0.0029182
410.0	0.0032477
411.0	0.0032147
412.0	0.0028390
413.0	0.0028167
414.0	0.0029969
415.0	0.0028522
416.0	0.0027629
417.0	0.0030985
418.0	0.0033411
419.0	0.0032833
420.0	0.0030452
421.0	0.0033010
422.0	0.0036904
423.0	0.0038453
424.0	0.0039930
425.0	0.0042240
426.0	0.0040489
427.0	0.0039742
428.0	0.0045992
429.0	0.0046723
430.0	0.0048967
431.0	0.0050607
432.0	0.0049485
433.0	0.0055755
434.0	0.0057760
435.0	0.0060497
436.0	0.0062644
437.0	0.0066137
438.0	0.0068595
439.0	0.0071448
440.0	0.0075987
441.0	0.0076215
442.0	0.0080734
443.0	0.0081983
444.0	0.0086608
445.0	0.0089948
446.0	0.0095903
447.0	0.0098747
448.0	0.010102
449.0	0.010495
450.0	0.011181
451.0	0.011652
452.0	0.011957
453.0	0.012395
454.0	0.012687
455.0	0.013057
456.0	0.013507
457.0	0.013587
458.0	0.013884
459.0	0.014654
460.0	0.014989
461.0	0.015155
462.0	0.015383
463.0	0.015998
464.0	0.016113
465.0	0.016636
466.0	0.016573
467.0	0.016999
468.0	0.017745
469.0	0.018339
470.0	0.018650
471.0	0.019829
472.0	0.019983
473.0	0.020199
474.0	0.020730
475.0	0.020783
476.0	0.021247
477.0	0.021464
478.0	0.021867
479.0	0.022377
480.0	0.022586
481.0	0.023292
482.0	0.023843
483.0	0.023883
484.0	0.024128
485.0	0.024478
486.0	0.025189
487.0	0.024804
488.0	0.024985
489.0	0.025852
490.0	0.025728
491.0	0.025464
492.0	0.025717
493.0	0.025420
494.0	0.025177
495.0	0.025241
496.0	0.024388
497.0	0.024413
498.0	0.024387
499.0	0.024200
500.0	0.023659
501.0	0.023446
502.0	0.023218
503.0	0.022614
504.0	0.022394
505.0	0.021897
506.0	0.021821
507.0	0.022263
508.0	0.021845
509.0	0.021897
510.0	0.021848
511.0	0.021487
512.0	0.021549
513.0	0.021953
514.0	0.021675
515.0	0.022066
516.0	0.022437
517.0	0.022157
518.0	0.022199
519.0	0.022813
520.0	0.023439
521.0	0.023507
522.0	0.023903
523.0	0.024200
524.0	0.024792
525.0	0.025680
526.0	0.025571
527.0	0.025959
528.0	0.026804
529.0	0.027822
530.0	0.028708
531.0	0.029581
532.0	0.030545
533.0	0.031287
534.0	0.032283
535.0	0.033377
536.0	0.034235
537.0	0.035778
538.0	0.037395
539.0	0.037947
540.0	0.039543
541.0	0.041792
542.0	0.043718
543.0	0.045104
544.0	0.046821
545.0	0.048580
546.0	0.050283
547.0	0.052357
548.0	0.054685
549.0	0.056641
550.0	0.058935
551.0	0.060922
552.0	0.063476
553.0	0.066179
554.0	0.068018
555.0	0.070813
556.0	0.073211
557.0	0.075579
558.0	0.077773
559.0	0.080711
560.0	0.083617
561.0	0.086784
562.0	0.089819
563.0	0.092892
564.0	0.096045
565.0	0.099066
566.0	0.10268
567.0	0.10611
568.0	0.10964
569.0	0.11367
570.0	0.11753
571.0	0.12141
572.0	0.12569
573.0	0.13034
574.0	0.13551
575.0	0.14034
576.0	0.14552
577.0	0.15183
578.0	0.15737
579.0	0.16321
580.0	0.17020
581.0	0.17723
582.0	0.18360
583.0	0.18963
584.0	0.19879
585.0	0.20689
586.0	0.21400
587.0	0.22345
588.0	0.23207
589.0	0.24047
590.0	0.25038
591.0	0.25991
592.0	0.27034
593.0	0.28002
594.0	0.28872
595.0	0.29865
596.0	0.30729
597.0	0.31633
598.0	0.32518
599.0	0.33318
600.0	0.34023
601.0	0.34698
602.0	0.35318
603.0	0.35935
604.0	0.36401
605.0	0.36883
606.0	0.37328
607.0	0.37714
608.0	0.38110
609.0	0.38450
610.0	0.38782
611.0	0.39075
612.0	0.39405
613.0	0.39689
614.0	0.40007
615.0	0.40334
616.0	0.40680
617.0	0.41100
618.0	0.41525
619.0	0.42048
620.0	0.42562
621.0	0.43139
622.0	0.43922
623.0	0.44641
624.0	0.45532
625.0	0.46512
626.0	0.47636
627.0	0.48806
628.0	0.50068
629.0	0.51539
630.0	0.52981
631.0	0.54502
632.0	0.56178
633.0	0.57810
634.0	0.59416
635.0	0.61191
636.0	0.63106
637.0	0.64879
638.0	0.66825
639.0	0.68773
640.0	0.70801
641.0	0.72670
642.0	0.74623
643.0	0.77020
644.0	0.79067
645.0	0.81175
646.0	0.83321
647.0	0.85711
648.0	0.88076
649.0	0.90375
650.0	0.92297
651.0	0.94589
652.0	0.96319
653.0	0.97819
654.0	0.98730
655.0	0.99583
656.0	1.0000
657.0	0.98997
658.0	0.97529
659.0	0.95486
660.0	0.93131
661.0	0.90169
662.0	0.86529
663.0	0.82619
664.0	0.78589
665.0	0.73955
666.0	0.69212
667.0	0.64453
668.0	0.59711
669.0	0.55145
670.0	0.50669
671.0	0.46383
672.0	0.42358
673.0	0.38762
674.0	0.35248
675.0	0.32099
676.0	0.29191
677.0	0.26535
678.0	0.24072
679.0	0.21856
680.0	0.19797
681.0	0.17929
682.0	0.16211
683.0	0.14630
684.0	0.13158
685.0	0.11801
686.0	0.10609
687.0	0.094924
688.0	0.084847
689.0	0.075780
690.0	0.067174
691.0	0.059592
692.0	0.053125
693.0	0.046788
694.0	0.041571
695.0	0.036550
696.0	0.032471
697.0	0.028577
698.0	0.025360
699.0	0.022455
700.0	0.019847
701.0	0.017648
702.0	0.015611
703.0	0.014092
704.0	0.012769
705.0	0.011022
706.0	0.0099072
707.0	0.0087288
708.0	0.0077967
709.0	0.0072900
710.0	0.0065416
711.0	0.0058253
712.0	0.0052902
713.0	0.0046581
714.0	0.0040839
715.0	0.0035549
716.0	0.0032239
717.0	0.0030182
718.0	0.0030238
719.0	0.0024410
720.0	0.0024547
721.0	0.0022760
722.0	0.0022826
723.0	0.0017668
724.0	0.0017500
725.0	0.0018343
726.0	0.0018886
727.0	0.0014119
728.0	0.0013621
729.0	0.0011621
730.0	0.0013363
731.0	0.0010565
732.0	0.0011200
733.0	0.00091537
734.0	0.00095903
735.0	0.00083008
736.0	0.00070976
737.0	0.00085090
738.0	0.00074326
739.0	0.00060213
740.0	0.00066356
741.0	0.00095345
742.0	0.00083516
743.0	0.0010113
744.0	0.00079251
745.0	0.00078286
746.0	0.00067016
747.0	0.00062853
748.0	0.00063208
749.0	0.00064680
750.0	0.00080876
751.0	0.00053105
752.0	0.00079962
753.0	0.00077931
754.0	0.00064731
755.0	0.00060466
756.0	0.00057166
757.0	0.00039042
758.0	0.00026552
759.0	0.00033356
760.0	0.00039549
761.0	0.00053105
762.0	0.0010002
763.0	0.00013809
764.0	0.00061482
765.0	0.00062700
766.0	0.00052546
767.0	0.00032848
768.0	0.00054171
769.0	0.00024115
770.0	0.00042088
771.0	0.00043966
772.0	0.00067676
773.0	0.00059857
774.0	0.00062903
775.0	0.00060162
776.0	0.00042139
777.0	0.00048333
778.0	0.00056354
779.0	0.00039956
780.0	0.00038382
781.0	0.00032137
782.0	0.00078337
783.0	0.00068488
784.0	0.00063614
785.0	0.00047977
786.0	0.00056202
787.0	0.00073210
788.0	0.00064122
789.0	0.00058994
790.0	0.00057674
791.0	0.00067726
792.0	0.00057268
793.0	0.00057877
794.0	0.00078236
795.0	0.00059502
796.0	0.00072245
797.0	0.00037569
798.0	0.00062954
799.0	0.00056709
800.0	0.00040819
