Wavelength (nm)	K12 abs N
307.75	0.013218
308.00	0.012560
308.25	0.012833
308.50	0.012945
308.75	0.012469
309.00	0.012364
309.25	0.011474
309.50	0.011922
309.75	0.010829
310.00	0.013975
310.25	0.011859
310.50	0.0084758
310.75	0.012511
311.00	0.0078174
311.25	0.0060732
311.50	0.010192
311.75	0.0095546
312.00	0.010402
312.25	0.011068
312.50	0.0096667
312.75	0.010094
313.00	0.0088821
313.25	0.0097647
313.50	0.0091483
313.75	0.013933
314.00	0.010185
314.25	0.011250
314.50	0.0074321
314.75	0.010984
315.00	0.0074672
315.25	0.011194
315.50	0.0065635
315.75	0.010241
316.00	0.0045111
316.25	0.011656
316.50	0.011019
316.75	0.0058070
317.00	0.0061643
317.25	0.0094565
317.50	0.0046372
317.75	0.0052396
318.00	0.0062133
318.25	0.0070188
318.50	0.0052746
318.75	0.0073130
319.00	0.0075232
319.25	0.011803
319.50	0.0051836
319.75	0.0030471
320.00	0.0086229
320.25	0.0031522
320.50	0.010283
320.75	0.0074742
321.00	0.0056249
321.25	0.0077053
321.50	0.012279
321.75	0.0098558
322.00	0.0062623
322.25	0.0079925
322.50	0.0049734
322.75	0.0067807
323.00	0.0091623
323.25	0.0068367
323.50	0.0091273
323.75	0.0080836
324.00	0.0057930
324.25	0.0073060
324.50	0.0059611
324.75	0.0051976
325.00	0.0084548
325.25	0.0086580
325.50	0.0060802
325.75	0.0060312
326.00	0.0094986
326.25	0.0095546
326.50	0.010430
326.75	0.0064725
327.00	0.0052466
327.25	0.0053867
327.50	0.0045321
327.75	0.010570
328.00	0.0072150
328.25	0.0076703
328.50	0.0073060
328.75	0.011201
329.00	0.0063744
329.25	0.0072080
329.50	0.0095196
329.75	0.010584
330.00	0.0045742
330.25	0.010290
330.50	0.0075792
330.75	0.0085739
331.00	0.0085599
331.25	0.0046022
331.50	0.0074251
331.75	0.0087140
332.00	0.0086930
332.25	0.0030751
332.50	0.0092744
332.75	0.0066266
333.00	0.012174
333.25	0.010794
333.50	0.0097227
333.75	0.010935
334.00	0.010353
334.25	0.0069978
334.50	0.011726
334.75	0.0048684
335.00	0.012385
335.25	0.0058911
335.50	0.0089662
335.75	0.0096457
336.00	0.0053517
336.25	0.0063254
336.50	0.014682
336.75	0.0099749
337.00	0.010458
337.25	0.010353
337.50	0.0084829
337.75	0.0080696
338.00	0.0098768
338.25	0.0074391
338.50	0.0063954
338.75	0.010535
339.00	0.012041
339.25	0.012434
339.50	0.010360
339.75	0.012861
340.00	0.0089942
340.25	0.011915
340.50	0.011369
340.75	0.0072290
341.00	0.010787
341.25	0.0099749
341.50	0.010900
341.75	0.010808
342.00	0.0097157
342.25	0.011663
342.50	0.011418
342.75	0.010907
343.00	0.013757
343.25	0.012223
343.50	0.013821
343.75	0.013386
344.00	0.014038
344.25	0.014409
344.50	0.012637
344.75	0.011397
345.00	0.012742
345.25	0.015985
345.50	0.017659
345.75	0.014591
346.00	0.015432
346.25	0.017295
346.50	0.017575
346.75	0.015845
347.00	0.017988
347.25	0.019445
347.50	0.015677
347.75	0.012847
348.00	0.020146
348.25	0.015649
348.50	0.016566
348.75	0.017946
349.00	0.015579
349.25	0.018269
349.50	0.016608
349.75	0.017078
350.00	0.020573
350.25	0.017981
350.50	0.019067
350.75	0.017757
351.00	0.017414
351.25	0.015327
351.50	0.017624
351.75	0.016945
352.00	0.015964
352.25	0.013926
352.50	0.019992
352.75	0.017722
353.00	0.020727
353.25	0.016160
353.50	0.015810
353.75	0.017659
354.00	0.022661
354.25	0.018374
354.50	0.017820
354.75	0.016672
355.00	0.017519
355.25	0.018255
355.50	0.018640
355.75	0.017687
356.00	0.016454
356.25	0.018871
356.50	0.019586
356.75	0.018325
357.00	0.017701
357.25	0.016055
357.50	0.019109
357.75	0.018416
358.00	0.020041
358.25	0.016363
358.50	0.018941
358.75	0.020958
359.00	0.017267
359.25	0.019263
359.50	0.019628
359.75	0.018479
360.00	0.017491
360.25	0.018654
360.50	0.022626
360.75	0.020104
361.00	0.018234
361.25	0.018920
361.50	0.019607
361.75	0.018325
362.00	0.019382
362.25	0.021183
362.50	0.019992
362.75	0.020559
363.00	0.018318
363.25	0.024671
363.50	0.020923
363.75	0.018185
364.00	0.022689
364.25	0.021007
364.50	0.019950
364.75	0.022408
365.00	0.023382
365.25	0.020300
365.50	0.023347
365.75	0.021547
366.00	0.022121
366.25	0.019445
366.50	0.021967
366.75	0.023494
367.00	0.020398
367.25	0.020769
367.50	0.019943
367.75	0.022422
368.00	0.019515
368.25	0.021981
368.50	0.020006
368.75	0.020237
369.00	0.020496
369.25	0.020398
369.50	0.020776
369.75	0.019368
370.00	0.018107
370.25	0.019852
370.50	0.018150
370.75	0.019803
371.00	0.016728
