Wavelength (nm)	Q25 abs N
350.00	0.027498
351.00	0.026952
352.00	0.026619
353.00	0.026270
354.00	0.025959
355.00	0.025535
356.00	0.025232
357.00	0.025057
358.00	0.024747
359.00	0.024481
360.00	0.024049
361.00	0.024004
362.00	0.023632
363.00	0.023284
364.00	0.023041
365.00	0.022511
366.00	0.022124
367.00	0.021533
368.00	0.021018
369.00	0.020623
370.00	0.020298
371.00	0.019729
372.00	0.019403
373.00	0.018804
374.00	0.018388
375.00	0.018039
376.00	0.017683
377.00	0.017584
378.00	0.017334
379.00	0.017114
380.00	0.017122
381.00	0.017235
382.00	0.016773
383.00	0.017000
384.00	0.016659
385.00	0.017114
386.00	0.017342
387.00	0.017561
388.00	0.017971
389.00	0.018350
390.00	0.018933
391.00	0.019540
392.00	0.020335
393.00	0.021222
394.00	0.022132
395.00	0.022981
396.00	0.023837
397.00	0.024769
398.00	0.025702
399.00	0.026346
400.00	0.027172
401.00	0.027763
402.00	0.028544
403.00	0.029112
404.00	0.029870
405.00	0.030393
406.00	0.031174
407.00	0.031962
408.00	0.033099
409.00	0.034486
410.00	0.036495
411.00	0.038950
412.00	0.042247
413.00	0.046492
414.00	0.051812
415.00	0.058156
416.00	0.065774
417.00	0.074225
418.00	0.083252
419.00	0.092696
420.00	0.10222
421.00	0.11099
422.00	0.11871
423.00	0.12478
424.00	0.12902
425.00	0.13096
426.00	0.13108
427.00	0.12948
428.00	0.12681
429.00	0.12340
430.00	0.12000
431.00	0.11718
432.00	0.11532
433.00	0.11494
434.00	0.11627
435.00	0.11966
436.00	0.12542
437.00	0.13459
438.00	0.14735
439.00	0.16560
440.00	0.19045
441.00	0.22413
442.00	0.26757
443.00	0.32377
444.00	0.39280
445.00	0.47532
446.00	0.56786
447.00	0.66785
448.00	0.76788
449.00	0.85863
450.00	0.93222
451.00	0.98001
452.00	1.0000
453.00	0.99014
454.00	0.95498
455.00	0.89854
456.00	0.82729
457.00	0.74761
458.00	0.66477
459.00	0.58341
460.00	0.50537
461.00	0.43329
462.00	0.36747
463.00	0.30958
464.00	0.25874
465.00	0.21519
466.00	0.17774
467.00	0.14633
468.00	0.11991
469.00	0.097849
470.00	0.079409
471.00	0.064728
472.00	0.052601
473.00	0.043111
474.00	0.035312
475.00	0.029241
476.00	0.024201
477.00	0.020252
478.00	0.017038
479.00	0.014408
480.00	0.012309
481.00	0.010573
482.00	0.0092013
483.00	0.0080569
484.00	0.0071928
485.00	0.0063894
486.00	0.0057982
487.00	0.0053131
488.00	0.0050175
489.00	0.0046765
490.00	0.0044415
491.00	0.0041990
492.00	0.0041307
493.00	0.0040322
494.00	0.0039488
495.00	0.0039488
496.00	0.0039109
497.00	0.0039337
498.00	0.0039564
499.00	0.0038427
500.00	0.0039413
501.00	0.0038806
502.00	0.0038806
503.00	0.0039413
504.00	0.0039943
505.00	0.0039488
506.00	0.0039564
507.00	0.0039792
508.00	0.0040777
509.00	0.0040625
510.00	0.0041156
511.00	0.0040550
512.00	0.0040171
513.00	0.0039943
514.00	0.0039488
515.00	0.0039640
516.00	0.0039413
517.00	0.0039261
518.00	0.0038806
519.00	0.0037669
520.00	0.0037594
521.00	0.0037063
522.00	0.0038503
523.00	0.0039337
524.00	0.0038882
525.00	0.0039109
526.00	0.0041914
527.00	0.0043809
528.00	0.0045779
529.00	0.0049190
530.00	0.0052449
531.00	0.0054344
532.00	0.0055784
533.00	0.0057452
534.00	0.0058513
535.00	0.0061393
536.00	0.0062454
537.00	0.0063894
538.00	0.0065865
539.00	0.0066016
540.00	0.0066850
541.00	0.0065940
542.00	0.0064955
543.00	0.0066698
544.00	0.0066016
545.00	0.0066092
546.00	0.0066319
547.00	0.0066244
548.00	0.0065334
549.00	0.0066168
550.00	0.0066471
551.00	0.0067532
552.00	0.0067077
553.00	0.0066850
554.00	0.0066092
555.00	0.0066623
556.00	0.0066319
557.00	0.0066092
558.00	0.0065486
559.00	0.0065182
560.00	0.0063742
561.00	0.0064349
562.00	0.0063742
563.00	0.0064197
564.00	0.0063818
565.00	0.0065334
566.00	0.0066547
567.00	0.0068214
568.00	0.0070867
569.00	0.0073747
570.00	0.0077916
571.00	0.0084510
572.00	0.0091862
573.00	0.010300
574.00	0.011604
