Wavelength (nm)	I09 abs N
659.00	0.44881
660.00	0.44157
661.00	0.43363
662.00	0.42724
663.00	0.42008
664.00	0.41248
665.00	0.40602
666.00	0.40002
667.00	0.39375
668.00	0.38796
669.00	0.38116
670.00	0.37453
671.00	0.36952
672.00	0.36335
673.00	0.35721
674.00	0.35188
675.00	0.34649
676.00	0.34102
677.00	0.33609
678.00	0.33077
679.00	0.32561
680.00	0.32117
681.00	0.31580
682.00	0.31097
683.00	0.30677
684.00	0.30174
685.00	0.29743
686.00	0.29349
687.00	0.28825
688.00	0.28409
689.00	0.27997
690.00	0.27596
691.00	0.27180
692.00	0.26818
693.00	0.26436
694.00	0.26037
695.00	0.25733
696.00	0.25308
697.00	0.24941
698.00	0.24588
699.00	0.24268
700.00	0.23894
701.00	0.23532
702.00	0.23261
703.00	0.22944
704.00	0.22616
705.00	0.22214
706.00	0.21967
707.00	0.21668
708.00	0.21308
709.00	0.21106
710.00	0.20837
711.00	0.20507
712.00	0.20187
713.00	0.19937
714.00	0.19697
715.00	0.19437
716.00	0.19156
717.00	0.18888
718.00	0.18663
719.00	0.18395
720.00	0.18121
721.00	0.17915
722.00	0.17655
723.00	0.17425
724.00	0.17195
725.00	0.16947
726.00	0.16722
727.00	0.16448
728.00	0.16255
729.00	0.16018
730.00	0.15852
731.00	0.15600
732.00	0.15407
733.00	0.15229
734.00	0.15032
735.00	0.14787
736.00	0.14647
737.00	0.14418
738.00	0.14201
739.00	0.14057
740.00	0.13801
741.00	0.13607
742.00	0.13460
743.00	0.13272
744.00	0.13094
745.00	0.12943
746.00	0.12708
747.00	0.12569
748.00	0.12367
749.00	0.12181
750.00	0.12058
751.00	0.11893
752.00	0.11723
753.00	0.11548
754.00	0.11399
755.00	0.11202
756.00	0.11076
757.00	0.10936
758.00	0.10758
759.00	0.10613
760.00	0.10464
761.00	0.10298
762.00	0.10151
763.00	0.10032
764.00	0.098774
765.00	0.097539
766.00	0.095549
767.00	0.094195
768.00	0.093412
769.00	0.092078
770.00	0.090909
771.00	0.089749
772.00	0.088177
773.00	0.086815
774.00	0.085725
775.00	0.084336
776.00	0.083764
777.00	0.081728
778.00	0.080341
779.00	0.079979
780.00	0.078651
781.00	0.077457
782.00	0.076306
783.00	0.075050
784.00	0.074281
785.00	0.072932
786.00	0.071831
787.00	0.070568
788.00	0.069820
789.00	0.069079
790.00	0.068278
791.00	0.067172
792.00	0.066000
793.00	0.065235
794.00	0.064421
795.00	0.062804
796.00	0.062229
797.00	0.061233
798.00	0.060901
799.00	0.059693
800.00	0.058423
801.00	0.057281
802.00	0.056596
803.00	0.055871
804.00	0.054869
805.00	0.054019
806.00	0.053453
807.00	0.052682
808.00	0.052156
809.00	0.051159
810.00	0.050341
811.00	0.049794
812.00	0.048798
813.00	0.048187
814.00	0.047522
815.00	0.046585
816.00	0.046044
817.00	0.045908
818.00	0.045114
819.00	0.043647
820.00	0.043106
821.00	0.042585
822.00	0.041913
823.00	0.041012
824.00	0.040367
825.00	0.040103
826.00	0.038723
827.00	0.038604
828.00	0.037879
829.00	0.037593
830.00	0.036935
831.00	0.036639
832.00	0.035329
833.00	0.035267
834.00	0.034432
835.00	0.034093
836.00	0.033083
837.00	0.032842
838.00	0.032058
839.00	0.031555
840.00	0.031354
841.00	0.030928
842.00	0.030926
843.00	0.029427
844.00	0.028845
845.00	0.028788
846.00	0.028334
847.00	0.028215
848.00	0.027195
849.00	0.027147
850.00	0.026154
851.00	0.026032
852.00	0.025438
853.00	0.025291
854.00	0.023916
855.00	0.023494
856.00	0.023404
857.00	0.023003
858.00	0.022672
859.00	0.022188
860.00	0.021965
861.00	0.021637
862.00	0.021672
863.00	0.020893
864.00	0.019790
865.00	0.019172
866.00	0.018980
867.00	0.019132
868.00	0.019154
869.00	0.018721
870.00	0.017955
871.00	0.017796
872.00	0.016959
873.00	0.017402
874.00	0.016888
875.00	0.016433
876.00	0.015724
877.00	0.015231
878.00	0.015594
879.00	0.014800
880.00	0.015821
881.00	0.014492
882.00	0.014124
883.00	0.013524
884.00	0.013319
885.00	0.013318
886.00	0.012566
887.00	0.013045
888.00	0.012313
889.00	0.012979
890.00	0.012148
891.00	0.011722
892.00	0.012166
893.00	0.011680
894.00	0.010579
895.00	0.011052
896.00	0.011164
897.00	0.010789
898.00	0.010311
899.00	0.010278
900.00	0.010109
901.00	0.0099461
902.00	0.0095970
903.00	0.0088422
904.00	0.0087836
905.00	0.0084601
906.00	0.0091839
907.00	0.0089367
908.00	0.0087363
909.00	0.0085049
910.00	0.0081770
911.00	0.0080042
912.00	0.0080406
913.00	0.0080623
914.00	0.0072587
915.00	0.0069726
916.00	0.0069731
917.00	0.0074320
918.00	0.0075596
919.00	0.0073734
920.00	0.0067008
921.00	0.0064153
922.00	0.0062612
923.00	0.0070066
924.00	0.0052808
925.00	0.0062690
926.00	0.0055512
927.00	0.0052863
928.00	0.0060169
929.00	0.0057909
930.00	0.0054148
931.00	0.0058820
932.00	0.0046166
933.00	0.0043635
934.00	0.0057678
935.00	0.0056157
936.00	0.0050844
937.00	0.0048515
938.00	0.0044669
939.00	0.0051518
940.00	0.0048293
941.00	0.0049987
942.00	0.0044197
943.00	0.0056265
944.00	0.0042429
945.00	0.0038736
946.00	0.0032311
947.00	0.0044098
948.00	0.0058825
949.00	0.0043109
950.00	0.0042646
951.00	0.0041646
952.00	0.0047338
953.00	0.0036417
954.00	0.0037510
955.00	0.0034059
956.00	0.0041543
957.00	0.0037033
958.00	0.0024241
959.00	0.0038145
960.00	0.0031740
961.00	0.0031287
962.00	0.0048372
963.00	0.0035171
964.00	0.0051656
965.00	0.0017535
966.00	0.0031301
967.00	0.0036107
968.00	0.0047067
969.00	0.0039096
970.00	0.0050026
971.00	0.0025752
972.00	0.0064404
973.00	0.0041991
974.00	0.0039519
975.00	0.0039170
976.00	0.0043281
977.00	0.0035556
978.00	0.0038096
979.00	0.0046299
980.00	0.0012596
981.00	0.0038269
982.00	0.0020302
983.00	0.0045900
984.00	0.0055580
985.00	0.0035423
986.00	0.0023153
987.00	0.0018298
988.00	0.00068697
989.00	0.00069563
990.00	0.00014367
991.00	0.0027274
992.00	0.0040597
993.00	0.00099520
994.00	0.00057865
995.00	0.00050922
996.00	0.00068254
997.00	0.00082631
998.00	0.00069830
999.00	0.0033305
1000.0	0.0026806
