Wavelength (nm)	K03 abs N
544.00	0.010692
545.00	0.011344
546.00	0.011875
547.00	0.012408
548.00	0.012819
549.00	0.013382
550.00	0.013800
551.00	0.014273
552.00	0.015082
553.00	0.015235
554.00	0.015399
555.00	0.016120
556.00	0.016499
557.00	0.017037
558.00	0.017561
559.00	0.017643
560.00	0.018634
561.00	0.019270
562.00	0.019759
563.00	0.020307
564.00	0.021189
565.00	0.021481
566.00	0.022963
567.00	0.022972
568.00	0.024189
569.00	0.025134
570.00	0.026036
571.00	0.026973
572.00	0.028048
573.00	0.029128
574.00	0.030597
575.00	0.031998
576.00	0.033439
577.00	0.035406
578.00	0.036930
579.00	0.038405
580.00	0.040411
581.00	0.042559
582.00	0.044209
583.00	0.046034
584.00	0.048353
585.00	0.050616
586.00	0.052493
587.00	0.054866
588.00	0.057143
589.00	0.059068
590.00	0.061433
591.00	0.063757
592.00	0.065920
593.00	0.067911
594.00	0.069526
595.00	0.071569
596.00	0.073238
597.00	0.074833
598.00	0.076829
599.00	0.078252
600.00	0.079724
601.00	0.081170
602.00	0.082702
603.00	0.083754
604.00	0.084711
605.00	0.086122
606.00	0.087428
607.00	0.088550
608.00	0.089626
609.00	0.091084
610.00	0.092889
611.00	0.094400
612.00	0.095983
613.00	0.098031
614.00	0.10040
615.00	0.10292
616.00	0.10545
617.00	0.10845
618.00	0.11165
619.00	0.11582
620.00	0.12001
621.00	0.12470
622.00	0.12991
623.00	0.13525
624.00	0.14104
625.00	0.14745
626.00	0.15427
627.00	0.16188
628.00	0.16986
629.00	0.17795
630.00	0.18634
631.00	0.19472
632.00	0.20451
633.00	0.21349
634.00	0.22323
635.00	0.23290
636.00	0.24314
637.00	0.25278
638.00	0.26385
639.00	0.27346
640.00	0.28240
641.00	0.29303
642.00	0.30318
643.00	0.31121
644.00	0.31924
645.00	0.32737
646.00	0.33232
647.00	0.33837
648.00	0.34376
649.00	0.34875
650.00	0.35034
651.00	0.35321
652.00	0.35450
653.00	0.35599
654.00	0.35628
655.00	0.35471
656.00	0.35318
657.00	0.35027
658.00	0.34606
659.00	0.34433
660.00	0.34068
661.00	0.33665
662.00	0.33226
663.00	0.32918
664.00	0.32467
665.00	0.32099
666.00	0.31785
667.00	0.31573
668.00	0.31202
669.00	0.31118
670.00	0.31149
671.00	0.31240
672.00	0.31376
673.00	0.31641
674.00	0.32006
675.00	0.32535
676.00	0.33223
677.00	0.33920
678.00	0.34838
679.00	0.35860
680.00	0.37054
681.00	0.38366
682.00	0.39849
683.00	0.41481
684.00	0.43329
685.00	0.45229
686.00	0.47244
687.00	0.49396
688.00	0.51774
689.00	0.54225
690.00	0.56949
691.00	0.59607
692.00	0.62243
693.00	0.65035
694.00	0.67913
695.00	0.70885
696.00	0.73862
697.00	0.76631
698.00	0.79370
699.00	0.81820
700.00	0.84864
701.00	0.87157
702.00	0.89460
703.00	0.91935
704.00	0.93659
705.00	0.95369
706.00	0.97059
707.00	0.98474
708.00	0.99330
709.00	0.99605
710.00	0.99572
711.00	1.0000
712.00	0.99634
713.00	0.98975
714.00	0.97882
715.00	0.96710
716.00	0.95174
717.00	0.93274
718.00	0.91299
719.00	0.88527
720.00	0.86118
721.00	0.83352
722.00	0.80623
723.00	0.77234
724.00	0.73910
725.00	0.70632
726.00	0.67403
727.00	0.63895
728.00	0.60484
729.00	0.56991
730.00	0.53486
731.00	0.50190
732.00	0.47087
733.00	0.43811
734.00	0.40673
735.00	0.37805
736.00	0.34934
737.00	0.32291
738.00	0.29789
739.00	0.27277
740.00	0.25120
741.00	0.23041
742.00	0.21011
743.00	0.19232
744.00	0.17513
745.00	0.15974
746.00	0.14496
747.00	0.13168
748.00	0.11978
749.00	0.10853
750.00	0.098870
751.00	0.089736
752.00	0.081378
753.00	0.073499
754.00	0.066617
755.00	0.060536
756.00	0.054544
757.00	0.049066
758.00	0.044815
759.00	0.040606
760.00	0.036470
761.00	0.033274
762.00	0.030291
763.00	0.027629
764.00	0.025030
765.00	0.022731
766.00	0.020607
767.00	0.018711
768.00	0.017202
769.00	0.015278
770.00	0.014163
771.00	0.012603
772.00	0.011840
773.00	0.010532
774.00	0.0097430
775.00	0.0090748
776.00	0.0079418
777.00	0.0074758
778.00	0.0068797
779.00	0.0066787
780.00	0.0059699
781.00	0.0055310
782.00	0.0051457
783.00	0.0045334
784.00	0.0042689
785.00	0.0045117
786.00	0.0036349
787.00	0.0034063
788.00	0.0032740
789.00	0.0030372
790.00	0.0029289
791.00	0.0027804
792.00	0.0025409
793.00	0.0028118
794.00	0.0024428
795.00	0.0021832
796.00	0.0021561
797.00	0.0021561
798.00	0.0015146
799.00	0.0019470
800.00	0.0015834
801.00	0.0015731
802.00	0.0014837
803.00	0.0011661
