Wavelength (nm)	Q26 abs N
690.00	0.0020470
691.00	0.0019787
692.00	0.0019361
693.00	0.0018337
694.00	0.0017570
695.00	0.0018593
696.00	0.0017740
697.00	0.0015523
698.00	0.0016887
699.00	0.0015352
700.00	0.0014755
701.00	0.0014243
702.00	0.0014926
703.00	0.0014499
704.00	0.0013561
705.00	0.0013561
706.00	0.0012879
707.00	0.0012538
708.00	0.0012197
709.00	0.0010661
710.00	0.0010405
711.00	0.0011941
712.00	0.0010661
713.00	0.0010405
714.00	0.00099790
715.00	0.00090408
716.00	0.00097231
717.00	0.00078467
718.00	0.00085290
719.00	0.00086143
720.00	0.00072497
721.00	0.00078467
722.00	0.00074203
723.00	0.00077614
724.00	0.00070791
725.00	0.00069938
726.00	0.00074203
727.00	0.00069938
728.00	0.00065674
729.00	0.00052880
730.00	0.00054586
731.00	0.00049468
732.00	0.00057145
733.00	0.00051174
734.00	0.00049468
735.00	0.00049468
736.00	0.00040086
737.00	0.00047763
738.00	0.00041792
739.00	0.00034116
740.00	0.00039234
741.00	0.00046057
742.00	0.00035822
743.00	0.00029852
744.00	0.00040939
745.00	0.00031557
746.00	0.00029852
747.00	0.00028146
748.00	0.00040086
749.00	0.00036675
750.00	0.00033263
751.00	0.00031557
752.00	0.00017058
753.00	0.00024734
754.00	0.00025587
755.00	0.00032410
756.00	0.00032410
757.00	0.00028999
758.00	0.00025587
759.00	0.00021323
760.00	0.00021323
761.00	0.00025587
762.00	0.00020470
763.00	0.00016205
764.00	0.00015352
765.00	0.00014499
766.00	0.00021323
767.00	0.00010235
768.00	0.00013646
769.00	0.00018764
770.00	9.3819e-05
771.00	0.00016205
772.00	9.3819e-05
773.00	0.00011088
774.00	1.7058e-05
775.00	6.8232e-05
776.00	0.00020470
777.00	0.00016205
778.00	-2.0643e-11
779.00	0.00014499
780.00	2.5587e-05
781.00	0.00031557
782.00	0.00025587
783.00	0.00022176
784.00	0.00021323
785.00	0.00021323
786.00	3.4116e-05
787.00	4.2645e-05
788.00	4.2645e-05
789.00	0.00011088
790.00	5.1174e-05
791.00	0.00020470
792.00	2.5587e-05
793.00	9.3819e-05
794.00	3.4116e-05
795.00	0.00012794
796.00	0.00014499
797.00	9.3819e-05
798.00	5.1174e-05
799.00	0.00011941
800.00	0.00014499
