Wavelength (nm)	I01 abs N
426.00	0.00084913
427.00	0.0011955
428.00	0.00072988
429.00	0.0012963
430.00	0.0010258
431.00	0.00087061
432.00	0.00086228
433.00	0.0010026
434.00	0.00072331
435.00	0.00072813
436.00	0.00096267
437.00	0.0010902
438.00	0.0010894
439.00	0.0011183
440.00	0.0011582
441.00	0.0012073
442.00	0.00093593
443.00	0.0011078
444.00	0.0011639
445.00	0.00094513
446.00	0.00078994
447.00	0.00094031
448.00	0.00084737
449.00	0.0010810
450.00	0.0010880
451.00	0.00098020
452.00	0.0010153
453.00	0.00075136
454.00	0.00073383
455.00	0.00079827
456.00	0.00072550
457.00	0.0010959
458.00	0.00079827
459.00	0.00051901
460.00	0.00085088
461.00	0.00054181
462.00	0.00075706
463.00	0.00077328
464.00	0.00084518
465.00	0.00088376
466.00	0.00077153
467.00	0.00070840
468.00	0.00063650
469.00	0.0010692
470.00	0.00054707
471.00	0.00059924
472.00	0.00059135
473.00	0.00025379
474.00	0.00065536
475.00	0.00093680
476.00	0.0010052
477.00	0.00050630
478.00	0.00081142
479.00	0.0010863
480.00	0.00068736
481.00	0.00085439
482.00	0.00097845
483.00	0.0010052
484.00	0.00085570
485.00	0.0013778
486.00	0.00044405
487.00	0.00069963
488.00	0.00024809
489.00	0.00057601
490.00	0.00090392
491.00	0.00066018
492.00	0.0010368
493.00	0.00090349
494.00	0.00025642
495.00	0.00027921
496.00	0.00076320
497.00	0.00046553
498.00	0.00049096
499.00	0.00091138
500.00	0.00089866
