Wavelength (nm)	K07 abs N 
308.25	0.020850
308.50	0.020543
308.75	0.019258
309.00	0.018548
309.25	0.018002
309.50	0.019347
309.75	0.017913
310.00	0.023077
310.25	0.018824
310.50	0.023024
310.75	0.017845
311.00	0.025939
311.25	0.023368
311.50	0.018884
311.75	0.015200
312.00	0.016029
312.25	0.012517
312.50	0.015529
312.75	0.017957
313.00	0.018062
313.25	0.015850
313.50	0.016784
313.75	0.020723
314.00	0.019101
314.25	0.018623
314.50	0.016097
314.75	0.015095
315.00	0.015424
315.25	0.013615
315.50	0.019557
315.75	0.018346
316.00	0.015671
316.25	0.012024
316.50	0.018675
316.75	0.014729
317.00	0.014019
317.25	0.015506
317.50	0.019004
317.75	0.010619
318.00	0.017090
318.25	0.011867
318.50	0.016040
318.75	0.016388
319.00	0.014961
319.25	0.014654
319.50	0.017382
319.75	0.015760
320.00	0.015366
320.25	0.011829
320.50	0.018623
320.75	0.015289
321.00	0.019168
321.25	0.017145
321.50	0.014295
321.75	0.014856
322.00	0.015536
322.25	0.014266
322.50	0.012367
322.75	0.013802
323.00	0.013279
323.25	0.017995
323.50	0.014893
323.75	0.011598
324.00	0.014863
324.25	0.015551
324.50	0.017277
324.75	0.013877
325.00	0.014467
325.25	0.016679
325.50	0.015162
325.75	0.017352
326.00	0.013174
326.25	0.010349
326.50	0.012248
326.75	0.013615
327.00	0.012861
327.25	0.016455
327.50	0.016388
327.75	0.012308
328.00	0.013025
328.25	0.014213
328.50	0.015611
328.75	0.013997
329.00	0.010148
329.25	0.012629
329.50	0.016134
329.75	0.011112
330.00	0.015155
330.25	0.014916
330.50	0.016291
330.75	0.014378
331.00	0.016209
331.25	0.016074
331.50	0.011179
331.75	0.014983
332.00	0.015297
332.25	0.018159
332.50	0.016343
332.75	0.012838
333.00	0.014527
333.25	0.013369
333.50	0.012935
333.75	0.017718
334.00	0.014841
334.25	0.016784
334.50	0.016231
334.75	0.015110
335.00	0.015043
335.25	0.015394
335.50	0.012838
335.75	0.015626
336.00	0.012472
336.25	0.013877
336.50	0.014266
336.75	0.013488
337.00	0.015551
337.25	0.016515
337.50	0.014946
337.75	0.017606
338.00	0.020468
338.25	0.013496
338.50	0.017315
338.75	0.016627
339.00	0.013369
339.25	0.017898
339.50	0.016239
339.75	0.015035
340.00	0.016762
340.25	0.018167
340.50	0.018167
340.75	0.018645
341.00	0.014430
341.25	0.013025
341.50	0.016478
341.75	0.018062
342.00	0.015768
342.25	0.015125
342.50	0.014557
342.75	0.014348
343.00	0.017300
343.25	0.018645
343.50	0.015715
343.75	0.015379
344.00	0.019086
344.25	0.015910
344.50	0.012517
344.75	0.013339
345.00	0.017203
345.25	0.013952
345.50	0.013832
345.75	0.018264
346.00	0.016328
346.25	0.015872
346.50	0.018824
346.75	0.014535
347.00	0.016836
347.25	0.015170
347.50	0.016709
347.75	0.015992
348.00	0.015125
348.25	0.016097
348.50	0.016866
348.75	0.016926
349.00	0.014086
349.25	0.016754
349.50	0.018316
349.75	0.016067
350.00	0.019056
350.25	0.015435
350.50	0.016351
350.75	0.015458
351.00	0.017711
351.25	0.017707
351.50	0.018802
351.75	0.014905
352.00	0.018944
352.25	0.017274
352.50	0.017001
352.75	0.015809
353.00	0.020005
353.25	0.014650
353.50	0.015245
353.75	0.016310
354.00	0.015820
354.25	0.018327
354.50	0.016560
354.75	0.013059
355.00	0.015641
355.25	0.015472
355.50	0.015327
355.75	0.014411
356.00	0.014662
356.25	0.016302
356.50	0.015910
356.75	0.016466
357.00	0.014288
357.25	0.017573
357.50	0.016971
357.75	0.015898
358.00	0.014041
358.25	0.015159
358.50	0.015364
358.75	0.015203
359.00	0.013996
359.25	0.016444
359.50	0.015955
359.75	0.016377
360.00	0.014826
360.25	0.016945
360.50	0.014946
360.75	0.017019
361.00	0.015745
361.25	0.015338
361.50	0.014669
361.75	0.015951
362.00	0.016635
362.25	0.014112
362.50	0.014796
362.75	0.015846
363.00	0.018211
363.25	0.015734
363.50	0.017061
363.75	0.017027
364.00	0.017345
364.25	0.014381
364.50	0.014819
364.75	0.014172
365.00	0.016493
365.25	0.015248
365.50	0.018286
365.75	0.015614
366.00	0.016029
366.25	0.013881
366.50	0.013301
366.75	0.015742
367.00	0.015783
367.25	0.015196
367.50	0.015887
367.75	0.017961
368.00	0.015730
368.25	0.016511
368.50	0.015312
368.75	0.017789
369.00	0.014736
369.25	0.014912
369.50	0.018712
369.75	0.015981
370.00	0.014258
370.25	0.017087
370.50	0.012890
370.75	0.012565
371.00	0.017397
371.25	0.015383
371.50	0.017995
371.75	0.015637
372.00	0.013840
372.25	0.017132
372.50	0.014751
372.75	0.015480
373.00	0.013810
373.25	0.019635
373.50	0.014961
373.75	0.017371
374.00	0.016186
374.25	0.014792
374.50	0.012793
374.75	0.012214
375.00	0.014916
375.25	0.016070
375.50	0.014340
375.75	0.012588
376.00	0.014819
376.25	0.015749
376.50	0.016351
376.75	0.014643
377.00	0.016358
377.25	0.017386
377.50	0.015185
377.75	0.013978
378.00	0.015529
378.25	0.014322
378.50	0.016321
378.75	0.014710
379.00	0.016440
379.25	0.013739
379.50	0.015162
379.75	0.015786
380.00	0.015745
380.25	0.014232
380.50	0.015768
380.75	0.016788
381.00	0.016134
381.25	0.016511
381.50	0.016537
381.75	0.015794
382.00	0.016904
382.25	0.015174
382.50	0.014796
382.75	0.016833
383.00	0.013511
383.25	0.016399
383.50	0.015842
383.75	0.012909
384.00	0.016664
384.25	0.018798
384.50	0.015118
384.75	0.017236
385.00	0.016014
385.25	0.015607
385.50	0.017158
385.75	0.016362
386.00	0.016881
386.25	0.016481
386.50	0.016358
386.75	0.018768
387.00	0.018899
387.25	0.017924
387.50	0.018084
387.75	0.018133
388.00	0.017487
388.25	0.017700
388.50	0.018010
388.75	0.018858
389.00	0.017748
389.25	0.015801
389.50	0.021007
389.75	0.018903
390.00	0.020371
390.25	0.018118
390.50	0.016283
390.75	0.018140
391.00	0.018944
391.25	0.020681
391.50	0.017285
391.75	0.018888
392.00	0.018466
392.25	0.018738
392.50	0.018630
392.75	0.018858
393.00	0.017987
393.25	0.019740
393.50	0.019377
393.75	0.021451
394.00	0.019781
394.25	0.020674
394.50	0.019691
394.75	0.020913
395.00	0.019945
395.25	0.020928
395.50	0.022576
395.75	0.021765
396.00	0.021724
396.25	0.022378
396.50	0.021619
396.75	0.022916
397.00	0.023151
397.25	0.022602
397.50	0.021044
397.75	0.020801
398.00	0.022935
398.25	0.024149
398.50	0.024138
398.75	0.022856
399.00	0.025416
399.25	0.023932
399.50	0.025401
399.75	0.026384
400.00	0.026641
400.25	0.025457
400.50	0.025715
400.75	0.027004
401.00	0.025819
401.25	0.025442
401.50	0.025946
401.75	0.026884
402.00	0.027105
402.25	0.027826
402.50	0.027329
402.75	0.030150
403.00	0.029945
403.25	0.030696
403.50	0.029339
403.75	0.027026
404.00	0.029601
404.25	0.030778
404.50	0.028689
404.75	0.030345
405.00	0.030714
405.25	0.030457
405.50	0.032822
405.75	0.032190
406.00	0.032770
406.25	0.033947
406.50	0.034840
406.75	0.033640
407.00	0.036080
407.25	0.034918
407.50	0.036589
407.75	0.036009
408.00	0.035460
408.25	0.035867
408.50	0.037388
408.75	0.036816
409.00	0.036080
409.25	0.037437
409.50	0.040467
409.75	0.039185
410.00	0.043217
410.25	0.041853
410.50	0.040086
410.75	0.042137
411.00	0.043524
411.25	0.045590
411.50	0.045721
411.75	0.045575
412.00	0.045728
412.25	0.046128
412.50	0.047896
412.75	0.048131
413.00	0.047731
413.25	0.049798
413.50	0.049622
413.75	0.050216
414.00	0.050721
414.25	0.052496
414.50	0.052462
414.75	0.050567
415.00	0.052948
415.25	0.053146
415.50	0.054726
415.75	0.056494
416.00	0.056909
416.25	0.058370
416.50	0.059121
416.75	0.060238
417.00	0.060526
417.25	0.060470
417.50	0.062753
417.75	0.063317
418.00	0.066019
418.25	0.066134
418.50	0.066205
418.75	0.066770
419.00	0.068649
419.25	0.069722
419.50	0.071519
419.75	0.071224
420.00	0.072924
420.25	0.075110
420.50	0.076780
420.75	0.076388
421.00	0.079852
421.25	0.080879
421.50	0.081638
421.75	0.083376
422.00	0.084104
422.25	0.085745
422.50	0.088812
422.75	0.087471
423.00	0.089276
423.25	0.090565
423.50	0.093177
423.75	0.096828
424.00	0.098244
424.25	0.099047
424.50	0.10135
424.75	0.10048
425.00	0.10238
425.25	0.10600
425.50	0.10688
425.75	0.10800
426.00	0.10899
426.25	0.11231
426.50	0.11232
426.75	0.11464
427.00	0.11831
