Wavelength (nm)	I07 abs N
569.00	0.049326
570.00	0.045128
571.00	0.041246
572.00	0.038258
573.00	0.035452
574.00	0.032776
575.00	0.030643
576.00	0.028895
577.00	0.027462
578.00	0.025603
579.00	0.024475
580.00	0.023638
581.00	0.022668
582.00	0.021220
583.00	0.020344
584.00	0.020460
585.00	0.019715
586.00	0.018598
587.00	0.018307
588.00	0.017725
589.00	0.016945
590.00	0.016849
591.00	0.016419
592.00	0.016507
593.00	0.015882
594.00	0.015142
595.00	0.014818
596.00	0.014318
597.00	0.014382
598.00	0.014425
599.00	0.014063
600.00	0.013660
601.00	0.013231
602.00	0.013058
603.00	0.012906
604.00	0.012207
605.00	0.012140
606.00	0.012084
607.00	0.011566
608.00	0.011356
609.00	0.011180
610.00	0.010939
611.00	0.010651
612.00	0.010244
613.00	0.010061
614.00	0.0097708
615.00	0.0095092
616.00	0.0092681
617.00	0.0092429
618.00	0.0089743
619.00	0.0089976
620.00	0.0087542
621.00	0.0083589
622.00	0.0084097
623.00	0.0080429
624.00	0.0077571
625.00	0.0074801
626.00	0.0073837
627.00	0.0073130
628.00	0.0068531
629.00	0.0072501
630.00	0.0068582
631.00	0.0065742
632.00	0.0068559
633.00	0.0066748
634.00	0.0067344
635.00	0.0066594
636.00	0.0067730
637.00	0.0064495
638.00	0.0064318
639.00	0.0061948
640.00	0.0058164
641.00	0.0060389
642.00	0.0058918
643.00	0.0057089
644.00	0.0050590
645.00	0.0048426
646.00	0.0050828
647.00	0.0055110
648.00	0.0052266
649.00	0.0054300
650.00	0.0052201
651.00	0.0052527
652.00	0.0047146
653.00	0.0046671
654.00	0.0046447
655.00	0.0046782
656.00	0.0046357
657.00	0.0043276
658.00	0.0044397
659.00	0.0042034
660.00	0.0047043
661.00	0.0042570
662.00	0.0043291
663.00	0.0043985
664.00	0.0045512
665.00	0.0040391
666.00	0.0039297
667.00	0.0036686
668.00	0.0038045
669.00	0.0039372
670.00	0.0039721
671.00	0.0038003
672.00	0.0037892
673.00	0.0039414
674.00	0.0041243
675.00	0.0037063
676.00	0.0037231
677.00	0.0038627
678.00	0.0039167
679.00	0.0038525
680.00	0.0038203
681.00	0.0037091
682.00	0.0036006
683.00	0.0036123
684.00	0.0039470
685.00	0.0035755
686.00	0.0036258
687.00	0.0036034
688.00	0.0037221
689.00	0.0035713
690.00	0.0032212
691.00	0.0035266
692.00	0.0038045
693.00	0.0034768
694.00	0.0034847
695.00	0.0032161
696.00	0.0037533
697.00	0.0036705
698.00	0.0032757
699.00	0.0033060
700.00	0.0032962
