Wavelength (nm)	N12 abs N
420.00	0.021633
421.00	0.021273
422.00	0.020899
423.00	0.020801
424.00	0.020399
425.00	0.019915
426.00	0.019722
427.00	0.018863
428.00	0.018266
429.00	0.017273
430.00	0.016894
431.00	0.016137
432.00	0.015510
433.00	0.014968
434.00	0.014037
435.00	0.013327
436.00	0.012823
437.00	0.012086
438.00	0.011599
439.00	0.011553
440.00	0.010993
441.00	0.010431
442.00	0.010336
443.00	0.010398
444.00	0.010191
445.00	0.010330
446.00	0.010109
447.00	0.010303
448.00	0.010673
449.00	0.010959
450.00	0.011339
451.00	0.011554
452.00	0.012287
453.00	0.012693
454.00	0.013468
455.00	0.014013
456.00	0.014852
457.00	0.015823
458.00	0.016678
459.00	0.017874
460.00	0.019094
461.00	0.020032
462.00	0.021527
463.00	0.023150
464.00	0.024579
465.00	0.025982
466.00	0.027456
467.00	0.029481
468.00	0.031708
469.00	0.033176
470.00	0.035581
471.00	0.037763
472.00	0.040247
473.00	0.042683
474.00	0.045570
475.00	0.047676
476.00	0.050263
477.00	0.052855
478.00	0.055360
479.00	0.058107
480.00	0.061532
481.00	0.064207
482.00	0.067072
483.00	0.070529
484.00	0.073599
485.00	0.078312
486.00	0.081202
487.00	0.083698
488.00	0.088416
489.00	0.093807
490.00	0.098635
491.00	0.10438
492.00	0.11050
493.00	0.11712
494.00	0.12336
495.00	0.13076
496.00	0.13904
497.00	0.14696
498.00	0.15603
499.00	0.16643
500.00	0.17485
501.00	0.18581
502.00	0.19646
503.00	0.20694
504.00	0.21793
505.00	0.22879
506.00	0.24015
507.00	0.25121
508.00	0.26219
509.00	0.27263
510.00	0.28247
511.00	0.29150
512.00	0.30053
513.00	0.30871
514.00	0.31654
515.00	0.32424
516.00	0.32966
517.00	0.33539
518.00	0.34146
519.00	0.34758
520.00	0.35341
521.00	0.36018
522.00	0.36576
523.00	0.37280
524.00	0.38000
525.00	0.38838
526.00	0.39962
527.00	0.41093
528.00	0.42429
529.00	0.43981
530.00	0.45612
531.00	0.47369
532.00	0.49466
533.00	0.51764
534.00	0.54211
535.00	0.56835
536.00	0.59393
537.00	0.62247
538.00	0.65331
539.00	0.68355
540.00	0.71465
541.00	0.74715
542.00	0.78126
543.00	0.80902
544.00	0.84384
545.00	0.87300
546.00	0.89796
547.00	0.92253
548.00	0.94535
549.00	0.96445
550.00	0.98007
551.00	0.99310
552.00	0.99618
553.00	1.00000
554.00	0.99202
555.00	0.98196
556.00	0.96685
557.00	0.94511
558.00	0.91501
559.00	0.88098
560.00	0.84228
561.00	0.80007
562.00	0.75444
563.00	0.70561
564.00	0.65491
565.00	0.60403
566.00	0.55036
567.00	0.49856
568.00	0.44941
569.00	0.40057
570.00	0.35768
571.00	0.31557
572.00	0.27872
573.00	0.24246
574.00	0.20960
575.00	0.18274
576.00	0.15652
577.00	0.13277
578.00	0.11429
579.00	0.097843
580.00	0.081975
581.00	0.068889
582.00	0.059204
583.00	0.050965
584.00	0.041799
585.00	0.034891
586.00	0.030168
587.00	0.024969
588.00	0.021160
589.00	0.018180
590.00	0.015137
591.00	0.012883
592.00	0.010796
593.00	0.0092744
594.00	0.0080818
595.00	0.0069594
596.00	0.0059068
597.00	0.0053095
598.00	0.0045728
599.00	0.0042432
600.00	0.0035411
601.00	0.0032710
602.00	0.0028941
603.00	0.0024231
604.00	0.0021296
605.00	0.0019941
606.00	0.0017040
607.00	0.0019146
608.00	0.0016976
609.00	0.0014568
610.00	0.0011691
611.00	0.0014529
612.00	0.0010794
613.00	0.0011257
614.00	0.0011745
615.00	0.0010131
616.00	0.0010282
617.00	0.00087315
618.00	0.00087657
619.00	0.00079953
620.00	0.00087266
621.00	0.00083268
622.00	0.00083805
623.00	0.00059622
624.00	0.00070738
625.00	0.00073761
626.00	0.00062108
627.00	0.00060109
628.00	0.00075224
629.00	0.00059475
630.00	0.00062742
631.00	0.00079124
632.00	0.00093068
633.00	0.00094677
634.00	0.0011340
635.00	0.00092191
636.00	0.00076735
637.00	0.00097310
638.00	0.00075516
639.00	0.00067228
640.00	0.00057379
641.00	0.00076296
642.00	0.00017106
643.00	0.00063035
644.00	0.00073761
645.00	0.00036462
646.00	0.00021445
647.00	0.00024127
648.00	0.00019251
649.00	0.00043776
650.00	0.00051382
651.00	0.00071274
652.00	0.00081367
653.00	0.00043873
654.00	0.00038608
655.00	0.00050602
656.00	0.00075321
657.00	0.0010121
658.00	0.00090143
659.00	0.00062937
660.00	0.00046214
661.00	0.00047823
662.00	0.00043288
663.00	0.00031733
664.00	0.00070689
665.00	0.00053137
666.00	0.00069714
667.00	0.00084097
668.00	0.00052357
669.00	0.00020519
670.00	0.00052357
671.00	0.00043532
672.00	0.00034561
673.00	0.00053527
674.00	0.00042264
675.00	0.00050017
676.00	0.00048261
677.00	0.00044605
678.00	0.00062791
679.00	0.00038754
680.00	0.00040948
681.00	0.00083025
682.00	0.00054063
683.00	0.00051967
684.00	0.00079222
685.00	0.00032464
686.00	0.00049870
687.00	0.00064107
688.00	0.00051577
689.00	0.00059914
690.00	0.00042947
691.00	0.00030807
692.00	0.00032611
693.00	0.00048018
694.00	0.00040655
695.00	0.00045287
696.00	0.00043922
697.00	0.00029051
698.00	0.00048310
699.00	0.00052649
700.00	0.00049578
