Wavelength (nm)	K16 abs N
308.25	0.033650
308.50	0.032326
308.75	0.030929
309.00	0.031918
309.25	0.031397
309.50	0.031872
309.75	0.032079
310.00	0.031778
310.25	0.033142
310.50	0.029217
310.75	0.031430
311.00	0.030240
311.25	0.031718
311.50	0.032146
311.75	0.032447
312.00	0.032654
312.25	0.033282
312.50	0.028576
312.75	0.028769
313.00	0.031999
313.25	0.029211
313.50	0.026717
313.75	0.031698
314.00	0.028957
314.25	0.029719
314.50	0.028134
314.75	0.031671
315.00	0.027419
315.25	0.027272
315.50	0.027867
315.75	0.034894
316.00	0.031557
316.25	0.030361
316.50	0.025500
316.75	0.028629
317.00	0.024805
317.25	0.028656
317.50	0.027171
317.75	0.030621
318.00	0.029699
318.25	0.024103
318.50	0.030066
318.75	0.032654
319.00	0.031063
319.25	0.026784
319.50	0.028970
319.75	0.023909
320.00	0.031089
320.25	0.031765
320.50	0.031243
320.75	0.027198
321.00	0.029672
321.25	0.024136
321.50	0.026015
321.75	0.024103
322.00	0.026837
322.25	0.026349
322.50	0.025961
322.75	0.027519
323.00	0.026523
323.25	0.027599
323.50	0.024383
323.75	0.025614
324.00	0.028676
324.25	0.022485
324.50	0.027974
324.75	0.026931
325.00	0.022351
325.25	0.025681
325.50	0.024758
325.75	0.025560
326.00	0.023668
326.25	0.024063
326.50	0.026924
326.75	0.025520
327.00	0.023153
327.25	0.025019
327.50	0.028863
327.75	0.022993
328.00	0.023936
328.25	0.024765
328.50	0.024524
328.75	0.024511
329.00	0.027553
329.25	0.022592
329.50	0.023334
329.75	0.022498
330.00	0.025186
330.25	0.024076
330.50	0.026396
330.75	0.025574
331.00	0.021495
331.25	0.022699
331.50	0.024544
331.75	0.026302
332.00	0.025132
332.25	0.024103
332.50	0.024925
332.75	0.023661
333.00	0.026409
333.25	0.022338
333.50	0.024103
333.75	0.026042
334.00	0.028843
334.25	0.026095
334.50	0.024022
334.75	0.023514
335.00	0.025186
335.25	0.025146
335.50	0.030220
335.75	0.026657
336.00	0.025848
336.25	0.029538
336.50	0.024129
336.75	0.024785
337.00	0.024664
337.25	0.024156
337.50	0.025627
337.75	0.028535
338.00	0.024791
338.25	0.029418
338.50	0.026276
338.75	0.028863
339.00	0.026322
339.25	0.023247
339.50	0.025727
339.75	0.028816
340.00	0.027459
340.25	0.027807
340.50	0.025333
340.75	0.030896
341.00	0.032213
341.25	0.030173
341.50	0.029966
341.75	0.029545
342.00	0.028315
342.25	0.031838
342.50	0.030234
342.75	0.032580
343.00	0.031912
343.25	0.032400
343.50	0.030568
343.75	0.032052
344.00	0.033804
344.25	0.037722
344.50	0.037053
344.75	0.033008
345.00	0.033276
345.25	0.037341
345.50	0.032727
345.75	0.035729
346.00	0.039681
346.25	0.035602
346.50	0.035977
346.75	0.036264
347.00	0.040824
347.25	0.040035
347.50	0.038116
347.75	0.040309
348.00	0.040824
348.25	0.040463
348.50	0.041165
348.75	0.041626
349.00	0.039353
349.25	0.041760
349.50	0.041874
349.75	0.043318
350.00	0.040109
350.25	0.044602
350.50	0.044902
350.75	0.044428
351.00	0.041987
351.25	0.045812
351.50	0.043010
351.75	0.045725
352.00	0.043097
352.25	0.043385
352.50	0.045143
352.75	0.047269
353.00	0.045845
353.25	0.044822
353.50	0.046514
353.75	0.047276
354.00	0.046694
354.25	0.046012
354.50	0.047590
354.75	0.048867
355.00	0.051140
355.25	0.049275
355.50	0.053053
355.75	0.051776
356.00	0.052230
356.25	0.055747
356.50	0.053380
356.75	0.056121
357.00	0.054544
357.25	0.058956
357.50	0.057739
357.75	0.060273
358.00	0.061062
358.25	0.060527
358.50	0.059478
358.75	0.062868
359.00	0.064151
359.25	0.066645
359.50	0.065274
359.75	0.066491
360.00	0.065983
360.25	0.068089
360.50	0.069466
360.75	0.071058
361.00	0.071934
361.25	0.070456
361.50	0.072729
361.75	0.073264
362.00	0.072616
362.25	0.072475
362.50	0.073725
362.75	0.073672
363.00	0.073478
363.25	0.074140
363.50	0.075103
363.75	0.074461
364.00	0.073926
364.25	0.075490
364.50	0.073251
364.75	0.070423
365.00	0.068504
365.25	0.068684
365.50	0.066645
365.75	0.065020
366.00	0.064806
366.25	0.061978
366.50	0.059919
366.75	0.060093
367.00	0.056141
367.25	0.056248
367.50	0.054630
367.75	0.050886
368.00	0.048968
368.25	0.050799
368.50	0.048861
368.75	0.048185
369.00	0.044448
369.25	0.044742
369.50	0.040610
369.75	0.040664
370.00	0.038250
370.25	0.037067
370.50	0.034947
370.75	0.036893
371.00	0.037428
371.25	0.032440
371.50	0.034472
371.75	0.030875
372.00	0.032293
372.25	0.029598
372.50	0.027018
372.75	0.028937
373.00	0.028235
373.25	0.028629
373.50	0.027265
373.75	0.026690
374.00	0.026416
374.25	0.026490
374.50	0.022592
374.75	0.022779
375.00	0.024517
375.25	0.024143
375.50	0.024410
375.75	0.021689
376.00	0.022578
376.25	0.023307
376.50	0.021462
376.75	0.020793
377.00	0.019743
377.25	0.020807
377.50	0.019162
377.75	0.020893
378.00	0.018787
378.25	0.019082
378.50	0.019155
378.75	0.018827
379.00	0.020867
379.25	0.019235
379.50	0.018827
379.75	0.018881
380.00	0.017504
380.25	0.017337
380.50	0.018192
380.75	0.019088
381.00	0.018480
381.25	0.015431
381.50	0.018687
381.75	0.017350
382.00	0.016487
382.25	0.017169
382.50	0.016695
382.75	0.018333
383.00	0.018834
383.25	0.016762
383.50	0.015792
383.75	0.017664
384.00	0.018125
384.25	0.018025
384.50	0.017584
384.75	0.016828
385.00	0.017778
385.25	0.018065
385.50	0.018172
385.75	0.018186
386.00	0.017798
386.25	0.017544
386.50	0.017056
386.75	0.016962
387.00	0.017684
387.25	0.017270
387.50	0.017076
387.75	0.018807
388.00	0.016441
388.25	0.017430
388.50	0.018413
388.75	0.017189
389.00	0.016648
389.25	0.018547
389.50	0.018306
389.75	0.016915
390.00	0.016160
390.25	0.018547
390.50	0.018212
390.75	0.017952
391.00	0.017784
391.25	0.018146
391.50	0.018667
391.75	0.018186
392.00	0.018774
392.25	0.017036
392.50	0.019382
392.75	0.017998
393.00	0.017577
393.25	0.016113
393.50	0.019122
393.75	0.018333
394.00	0.018012
394.25	0.019864
394.50	0.018587
394.75	0.018674
395.00	0.018353
395.25	0.017905
395.50	0.018446
395.75	0.018975
396.00	0.018700
396.25	0.017838
396.50	0.019222
396.75	0.019824
397.00	0.017464
397.25	0.019182
397.50	0.017871
397.75	0.016815
398.00	0.019630
398.25	0.017791
398.50	0.018981
398.75	0.020412
399.00	0.018440
399.25	0.017858
399.50	0.018754
399.75	0.018593
400.00	0.020105
400.25	0.019897
400.50	0.020071
400.75	0.019489
401.00	0.021288
401.25	0.018747
401.50	0.020613
401.75	0.019021
402.00	0.020760
402.25	0.020131
402.50	0.021208
402.75	0.021007
403.00	0.020258
403.25	0.019041
403.50	0.020318
403.75	0.021529
404.00	0.019536
404.25	0.018620
404.50	0.020372
404.75	0.021850
405.00	0.020011
405.25	0.021281
405.50	0.022445
405.75	0.020713
406.00	0.022110
406.25	0.021462
406.50	0.020679
406.75	0.023407
407.00	0.023387
407.25	0.022217
407.50	0.023220
407.75	0.024597
408.00	0.022211
408.25	0.022779
408.50	0.022812
408.75	0.022404
409.00	0.022692
409.25	0.022986
409.50	0.024531
409.75	0.026182
410.00	0.022806
410.25	0.024979
410.50	0.024029
410.75	0.025681
411.00	0.024604
411.25	0.025219
411.50	0.026282
411.75	0.027760
412.00	0.024176
412.25	0.026837
412.50	0.026991
412.75	0.026015
413.00	0.025306
413.25	0.025065
413.50	0.026496
413.75	0.025226
414.00	0.025841
414.25	0.024892
414.50	0.027044
414.75	0.027726
415.00	0.024979
415.25	0.025400
415.50	0.025286
415.75	0.024865
416.00	0.025560
416.25	0.024952
416.50	0.025199
416.75	0.027606
417.00	0.023782
417.25	0.025413
417.50	0.023106
417.75	0.025112
418.00	0.025968
418.25	0.025139
418.50	0.024898
418.75	0.022378
419.00	0.023849
419.25	0.023748
419.50	0.024083
419.75	0.022953
420.00	0.023802
420.25	0.023187
420.50	0.022164
420.75	0.023080
421.00	0.021850
421.25	0.021067
421.50	0.022371
421.75	0.020392
422.00	0.020686
422.25	0.020492
422.50	0.019977
422.75	0.019977
423.00	0.018540
423.25	0.020105
423.50	0.019971
423.75	0.018179
424.00	0.019623
424.25	0.018219
424.50	0.017316
424.75	0.018085
425.00	0.017270
425.25	0.016641
425.50	0.016207
425.75	0.016548
426.00	0.014910
426.25	0.015438
426.50	0.016554
426.75	0.016113
427.00	0.015150
427.25	0.014635
427.50	0.014635
427.75	0.014181
428.00	0.016287
428.25	0.013693
428.50	0.012830
428.75	0.013218
429.00	0.015424
429.25	0.013064
429.50	0.012937
429.75	0.013740
430.00	0.013198
430.25	0.012476
430.50	0.012269
430.75	0.011092
431.00	0.011781
431.25	0.012750
431.50	0.012857
431.75	0.011948
432.00	0.011607
432.25	0.010671
432.50	0.011119
432.75	0.010089
433.00	0.010992
433.25	0.011299
433.50	0.011313
433.75	0.0093870
434.00	0.0089457
434.25	0.010697
434.50	0.0096678
434.75	0.0096611
435.00	0.0090995
435.25	0.0089925
435.50	0.010203
435.75	0.0089457
436.00	0.0089390
436.25	0.0092800
436.50	0.0086850
436.75	0.0096010
437.00	0.0097347
437.25	0.010497
437.50	0.0088789
437.75	0.0089858
438.00	0.0084042
438.25	0.0097480
438.50	0.0077623
