Wavelength (nm)	I18 abs N
606.75	0.98316
607.00	0.98179
607.25	0.98086
607.50	0.98221
607.75	0.97365
608.00	0.97591
608.25	0.97561
608.50	0.97228
608.75	0.97127
609.00	0.96573
609.25	0.96274
609.50	0.96135
609.75	0.95832
610.00	0.95325
610.25	0.94928
610.50	0.94374
610.75	0.94183
611.00	0.93673
611.25	0.93106
611.50	0.92657
611.75	0.92323
612.00	0.91457
612.25	0.91249
612.50	0.90471
612.75	0.89885
613.00	0.88977
613.25	0.88525
613.50	0.88048
613.75	0.87691
614.00	0.87107
614.25	0.86326
614.50	0.85735
614.75	0.84801
615.00	0.84036
615.25	0.83107
615.50	0.82041
615.75	0.81066
616.00	0.79833
616.25	0.79095
616.50	0.77923
616.75	0.76991
617.00	0.75862
617.25	0.74663
617.50	0.73537
617.75	0.72469
618.00	0.71214
618.25	0.70033
618.50	0.68562
618.75	0.67524
619.00	0.66129
619.25	0.64699
619.50	0.63466
619.75	0.62089
620.00	0.60650
620.25	0.59387
620.50	0.57927
620.75	0.56605
621.00	0.55195
621.25	0.53822
621.50	0.52608
621.75	0.50901
622.00	0.49654
622.25	0.48123
622.50	0.46716
622.75	0.45494
623.00	0.44158
623.25	0.43190
623.50	0.41373
623.75	0.40269
624.00	0.38791
624.25	0.37509
624.50	0.36486
624.75	0.35449
625.00	0.34090
625.25	0.32943
625.50	0.31583
625.75	0.30625
626.00	0.29409
626.25	0.28502
626.50	0.27185
626.75	0.26713
627.00	0.25557
627.25	0.24532
627.50	0.23500
627.75	0.22708
628.00	0.21857
628.25	0.21008
628.50	0.20327
628.75	0.19540
629.00	0.18963
629.25	0.17896
629.50	0.17296
629.75	0.16519
630.00	0.16076
630.25	0.15577
630.50	0.14972
630.75	0.14284
631.00	0.13838
631.25	0.13339
631.50	0.12839
631.75	0.12292
632.00	0.11838
632.25	0.11307
632.50	0.11086
632.75	0.10541
633.00	0.10116
633.25	0.097314
633.50	0.094889
633.75	0.092705
634.00	0.088022
634.25	0.084347
634.50	0.081116
634.75	0.076675
635.00	0.073798
635.25	0.070429
635.50	0.068237
635.75	0.067149
636.00	0.065610
636.25	0.060235
636.50	0.060485
636.75	0.059243
637.00	0.056713
637.25	0.054497
637.50	0.053667
637.75	0.052788
638.00	0.050507
638.25	0.050209
638.50	0.047856
638.75	0.043875
639.00	0.045632
639.25	0.042005
639.50	0.041755
639.75	0.041497
640.00	0.040788
640.25	0.037073
640.50	0.034817
640.75	0.036170
641.00	0.035236
641.25	0.036154
641.50	0.032882
641.75	0.031617
642.00	0.032197
642.25	0.028885
642.50	0.029038
642.75	0.029328
643.00	0.028007
643.25	0.027434
643.50	0.028393
643.75	0.023397
644.00	0.024251
644.25	0.023993
644.50	0.022019
644.75	0.021858
645.00	0.022212
645.25	0.021624
645.50	0.021793
645.75	0.020012
646.00	0.018569
646.25	0.016426
646.50	0.020085
646.75	0.017135
647.00	0.018457
647.25	0.017715
647.50	0.016885
647.75	0.017264
648.00	0.015378
648.25	0.014338
648.50	0.012227
648.75	0.013992
649.00	0.014862
649.25	0.016192
649.50	0.013170
649.75	0.0096562
650.00	0.012509
650.25	0.011639
650.50	0.011212
650.75	0.010156
651.00	0.011469
651.25	0.013251
651.50	0.0093822
651.75	0.0089873
652.00	0.0097932
652.25	0.0098093
652.50	0.0083990
652.75	0.0074399
653.00	0.0093822
653.25	0.0074158
653.50	0.0089953
653.75	0.0062956
654.00	0.0060054
654.25	0.0071579
654.50	0.0095031
654.75	0.0062472
655.00	0.0057637
655.25	0.0064487
655.50	0.0060296
655.75	0.0082620
656.00	0.0056589
656.25	0.0047402
656.50	0.0062956
656.75	0.0072304
657.00	0.0062230
657.25	0.0038778
657.50	0.0039987
657.75	0.0046596
658.00	0.0049578
658.25	0.0047805
658.50	0.0035313
658.75	0.0047321
659.00	0.0041921
659.25	0.0045629
659.50	0.0033459
659.75	0.0043291
660.00	0.0037731
660.25	0.0051592
660.50	0.0031042
660.75	0.0027979
661.00	0.0042727
661.25	0.0063117
661.50	0.0057798
661.75	0.0020968
662.00	0.0037811
662.25	0.0033701
662.50	0.0068033
662.75	0.0033701
663.00	0.0020484
663.25	0.0043291
663.50	0.0033137
663.75	0.0028866
664.00	0.0027093
664.25	0.0014924
664.50	0.0036038
664.75	0.0030800
665.00	0.00071870
665.25	0.0021210
665.50	0.0039826
665.75	0.0033057
666.00	0.0044662
666.25	8.2033e-05
666.50	0.0026932
666.75	0.0025078
667.00	0.0035797
667.25	0.0020243
667.50	0.0037489
667.75	0.0037247
668.00	0.0049013
668.25	0.0020243
668.50	0.0020162
668.75	0.0023869
669.00	0.0044178
669.25	0.0043291
669.50	0.0018953
669.75	0.0014037
670.00	0.0025965
670.25	0.0032412
670.50	-3.8853e-05
670.75	0.0014118
671.00	0.0024514
671.25	0.0028543
671.50	0.0042566
671.75	0.00074287
672.00	0.0033298
672.25	0.0030478
672.50	0.0044097
672.75	0.00084764
673.00	0.0011700
673.25	0.0027818
673.50	0.0028463
673.75	0.0028624
674.00	0.0019678
674.25	0.0029269
674.50	0.0028140
674.75	0.0022741
675.00	0.0022822
675.25	0.0015165
675.50	0.0015488
675.75	0.0023144
676.00	0.0040471
676.25	0.00060587
676.50	0.0017261
676.75	0.0042566
677.00	0.0042405
677.25	0.0020484
677.50	0.0020162
677.75	0.0038053
678.00	0.0034507
678.25	0.0024192
678.50	0.0015971
678.75	0.0019759
679.00	0.0034265
679.25	0.0016052
679.50	0.00034798
679.75	0.0026448
680.00	0.0019840
680.25	0.0036602
680.50	0.0024836
680.75	0.0013554
681.00	0.0026126
681.25	0.0034265
681.50	0.00079929
681.75	0.0016455
682.00	0.0017744
682.25	0.0028060
682.50	0.0010008
682.75	0.0015810
683.00	0.0011378
683.25	0.0025803
683.50	0.0031122
683.75	0.0025078
684.00	0.00056558
684.25	0.0023224
684.50	0.0013876
684.75	2.5620e-05
685.00	0.0016294
685.25	0.0022096
685.50	0.0024514
685.75	0.0020484
686.00	0.0016133
686.25	0.00085570
686.50	0.0013876
686.75	0.0032170
687.00	0.00089600
687.25	0.0023224
687.50	0.00079123
687.75	0.0018873
688.00	0.0013231
688.25	0.0025562
688.50	0.0020404
688.75	0.0023708
689.00	0.0016535
689.25	0.0033057
689.50	0.0020162
689.75	0.0017422
690.00	0.0025320
690.25	-0.00021615
690.50	0.0014601
690.75	0.0021290
691.00	0.0016213
691.25	0.0020162
691.50	0.0017341
691.75	0.0029752
692.00	0.0023627
692.25	0.0031606
692.50	0.0020243
692.75	0.0028382
693.00	0.0021854
693.25	0.0017906
693.50	0.0010330
693.75	0.0010169
694.00	0.0020887
694.25	0.0026206
694.50	0.0021290
694.75	0.0026690
695.00	0.0015327
695.25	0.0014360
695.50	0.0014521
695.75	0.0031042
696.00	0.0011619
696.25	-0.00020003
696.50	0.0025884
696.75	0.0024030
697.00	0.0028382
697.25	0.0022016
697.50	0.0022983
697.75	0.0011539
698.00	0.0024192
698.25	0.0028946
698.50	0.00096853
698.75	0.0016374
699.00	0.0018470
699.25	0.0026448
699.50	0.0025481
699.75	0.0031928
700.00	0.0014762
