Wavelength (nm)	N08 abs N
523.00	0.28803
523.25	0.28442
523.50	0.28590
523.75	0.28595
524.00	0.28345
524.25	0.28057
524.50	0.28068
524.75	0.27989
525.00	0.27956
525.25	0.27856
525.50	0.27535
525.75	0.27628
526.00	0.27360
526.25	0.27482
526.50	0.27395
526.75	0.27272
527.00	0.27291
527.25	0.27022
527.50	0.27074
527.75	0.26834
528.00	0.26734
528.25	0.26775
528.50	0.26817
528.75	0.26584
529.00	0.26724
529.25	0.26668
529.50	0.26846
529.75	0.26591
530.00	0.26691
530.25	0.26630
530.50	0.26730
530.75	0.26706
531.00	0.26578
531.25	0.26789
531.50	0.26727
531.75	0.26866
532.00	0.26969
532.25	0.27165
532.50	0.27261
532.75	0.27348
533.00	0.27665
533.25	0.27628
533.50	0.27645
533.75	0.27911
534.00	0.28210
534.25	0.28354
534.50	0.28502
534.75	0.28576
535.00	0.28870
535.25	0.29283
535.50	0.29237
535.75	0.29720
536.00	0.30043
536.25	0.30189
536.50	0.30614
536.75	0.31055
537.00	0.31195
537.25	0.31671
537.50	0.32113
537.75	0.32459
538.00	0.32867
538.25	0.33501
538.50	0.33982
538.75	0.34430
539.00	0.34796
539.25	0.35431
539.50	0.36037
539.75	0.36457
540.00	0.36998
540.25	0.37661
540.50	0.38276
540.75	0.38938
541.00	0.39613
541.25	0.40003
541.50	0.40913
541.75	0.41308
542.00	0.42014
542.25	0.42788
542.50	0.43519
542.75	0.44169
543.00	0.45095
543.25	0.45926
543.50	0.46684
543.75	0.47298
544.00	0.48232
544.25	0.48978
544.50	0.49935
544.75	0.50870
545.00	0.51670
545.25	0.52560
545.50	0.53550
545.75	0.54316
546.00	0.55320
546.25	0.56168
546.50	0.57026
546.75	0.58148
547.00	0.59061
547.25	0.60296
547.50	0.61151
547.75	0.62284
548.00	0.63120
548.25	0.64048
548.50	0.65211
548.75	0.66420
549.00	0.67254
549.25	0.68352
549.50	0.69511
549.75	0.70583
550.00	0.71591
550.25	0.72757
550.50	0.73739
550.75	0.75062
551.00	0.76155
551.25	0.77209
551.50	0.78378
551.75	0.79517
552.00	0.80576
552.25	0.81490
552.50	0.82697
552.75	0.83568
553.00	0.84937
553.25	0.85820
553.50	0.86787
553.75	0.87701
554.00	0.88576
554.25	0.89622
554.50	0.90748
554.75	0.91392
555.00	0.92162
555.25	0.93291
555.50	0.94386
555.75	0.95132
556.00	0.95957
556.25	0.96629
556.50	0.97342
556.75	0.97761
557.00	0.98172
557.25	0.98528
557.50	0.99055
557.75	0.99425
558.00	0.99360
558.25	0.99541
558.50	0.99789
558.75	0.99967
559.00	1.0000
559.25	0.99679
559.50	0.99960
559.75	0.99678
560.00	0.99427
560.25	0.99102
560.50	0.98818
560.75	0.98219
561.00	0.98281
561.25	0.97358
561.50	0.96870
561.75	0.96273
562.00	0.95333
562.25	0.94677
562.50	0.93863
562.75	0.92910
563.00	0.91998
563.25	0.91107
563.50	0.89853
563.75	0.88840
564.00	0.87649
564.25	0.86628
564.50	0.84884
564.75	0.83913
565.00	0.82619
565.25	0.81209
565.50	0.79883
565.75	0.78549
566.00	0.77002
566.25	0.75359
566.50	0.73768
566.75	0.72449
567.00	0.71025
567.25	0.69180
567.50	0.67789
567.75	0.66401
568.00	0.64642
568.25	0.62916
568.50	0.61361
568.75	0.59963
569.00	0.58371
569.25	0.56855
569.50	0.55399
569.75	0.53190
570.00	0.51807
570.25	0.50339
570.50	0.48651
570.75	0.47242
571.00	0.45834
571.25	0.44283
571.50	0.42993
571.75	0.41681
572.00	0.40011
572.25	0.38822
572.50	0.37614
572.75	0.36348
573.00	0.34834
573.25	0.33955
573.50	0.32541
573.75	0.31516
574.00	0.30831
574.25	0.30267
574.50	0.29512
574.75	0.28386
575.00	0.27338
575.25	0.26363
575.50	0.25390
575.75	0.24458
576.00	0.23338
576.25	0.22519
576.50	0.21778
576.75	0.20830
577.00	0.20058
577.25	0.19157
577.50	0.18520
577.75	0.17643
578.00	0.17062
578.25	0.16283
578.50	0.15623
578.75	0.14963
579.00	0.14216
579.25	0.13798
579.50	0.13040
579.75	0.12583
580.00	0.11951
580.25	0.11692
580.50	0.10866
580.75	0.10516
581.00	0.10113
581.25	0.096218
581.50	0.093674
581.75	0.088395
582.00	0.085052
582.25	0.080884
582.50	0.078635
582.75	0.073054
583.00	0.071158
583.25	0.068446
583.50	0.065624
583.75	0.062180
584.00	0.059763
584.25	0.056277
584.50	0.056400
584.75	0.054353
585.00	0.050858
585.25	0.049594
585.50	0.045527
585.75	0.043261
586.00	0.041037
586.25	0.039940
586.50	0.040106
586.75	0.037470
587.00	0.035843
587.25	0.033114
587.50	0.033692
587.75	0.029802
588.00	0.031003
588.25	0.028720
588.50	0.028373
588.75	0.026216
589.00	0.024606
589.25	0.023998
589.50	0.024323
589.75	0.022672
590.00	0.021054
590.25	0.020883
590.50	0.019837
590.75	0.020785
591.00	0.018637
591.25	0.016303
591.50	0.017083
591.75	0.015684
592.00	0.015841
592.25	0.015637
592.50	0.014280
592.75	0.014917
593.00	0.013004
593.25	0.012463
593.50	0.011947
593.75	0.0099672
594.00	0.011732
594.25	0.012209
594.50	0.010313
594.75	0.010268
595.00	0.0097189
595.25	0.0089170
595.50	0.0067940
595.75	0.0086427
596.00	0.0071508
596.25	0.0091341
596.50	0.0062622
596.75	0.0083633
597.00	0.0076203
597.25	0.0071634
597.50	0.0074722
597.75	0.0078063
598.00	0.0067435
598.25	0.0058995
598.50	0.0073191
598.75	0.0081917
599.00	0.0065651
599.25	0.0050311
599.50	0.0044817
599.75	0.0034105
600.00	0.0019185
600.25	0.0025050
600.50	0.0039835
600.75	0.0050412
601.00	0.0036335
