Wavelength (nm)	Q01 abs N
388.25	0.63364
388.50	0.64946
388.75	0.65832
389.00	0.67093
389.25	0.68412
389.50	0.69539
389.75	0.70936
390.00	0.72487
390.25	0.73665
390.50	0.75105
390.75	0.76041
391.00	0.77639
391.25	0.78819
391.50	0.80051
391.75	0.81998
392.00	0.82929
392.25	0.84690
392.50	0.86321
392.75	0.88108
393.00	0.89580
393.25	0.90279
393.50	0.92367
393.75	0.93347
394.00	0.94287
394.25	0.95943
394.50	0.96754
394.75	0.97992
395.00	0.99085
395.25	0.99528
395.50	0.99822
395.75	0.99928
396.00	0.99395
396.25	1.0000
396.50	0.99534
396.75	0.98728
397.00	0.97764
397.25	0.97068
397.50	0.96261
397.75	0.93932
398.00	0.92849
398.25	0.90513
398.50	0.88400
398.75	0.86672
399.00	0.84113
399.25	0.81747
399.50	0.79591
399.75	0.76915
400.00	0.74183
400.25	0.72579
400.50	0.69425
400.75	0.66750
401.00	0.64364
401.25	0.62004
401.50	0.59070
401.75	0.57019
402.00	0.54669
402.25	0.52512
402.50	0.49972
402.75	0.47753
403.00	0.46026
403.25	0.43751
403.50	0.41820
403.75	0.39656
404.00	0.37593
404.25	0.36123
404.50	0.34320
404.75	0.32600
405.00	0.31139
405.25	0.29594
405.50	0.28282
405.75	0.26961
406.00	0.25310
406.25	0.24391
406.50	0.23115
406.75	0.21917
407.00	0.20719
407.25	0.19637
407.50	0.18690
407.75	0.17844
408.00	0.17087
408.25	0.16042
408.50	0.15287
408.75	0.14474
409.00	0.13837
409.25	0.13189
409.50	0.12503
409.75	0.12036
410.00	0.11319
410.25	0.10758
410.50	0.10229
410.75	0.097414
411.00	0.094594
411.25	0.089759
411.50	0.084919
411.75	0.083142
412.00	0.079785
412.25	0.075777
412.50	0.072292
412.75	0.072783
413.00	0.069229
413.25	0.065480
413.50	0.062727
413.75	0.061678
414.00	0.060434
414.25	0.056087
414.50	0.052381
414.75	0.052324
415.00	0.049308
415.25	0.047510
415.50	0.046261
415.75	0.043310
416.00	0.041314
416.25	0.039919
416.50	0.039215
416.75	0.038890
417.00	0.037571
417.25	0.035864
417.50	0.033256
417.75	0.032310
418.00	0.031476
418.25	0.029831
418.50	0.028799
418.75	0.026666
419.00	0.027175
419.25	0.026890
419.50	0.026531
419.75	0.026583
420.00	0.024696
420.25	0.023487
420.50	0.022042
420.75	0.021069
421.00	0.022000
421.25	0.020959
421.50	0.019756
421.75	0.019202
422.00	0.019668
422.25	0.018050
422.50	0.016171
422.75	0.017227
423.00	0.017896
423.25	0.016129
423.50	0.016317
423.75	0.015718
424.00	0.014576
424.25	0.014471
424.50	0.014012
424.75	0.014147
425.00	0.012392
425.25	0.013055
425.50	0.012373
425.75	0.012789
426.00	0.013119
426.25	0.012822
426.50	0.012317
426.75	0.011368
427.00	0.011184
427.25	0.012829
427.50	0.010700
427.75	0.011022
428.00	0.011895
428.25	0.011880
428.50	0.0091829
428.75	0.010210
429.00	0.011406
429.25	0.011822
429.50	0.0086356
429.75	0.010243
430.00	0.0076395
430.25	0.010489
430.50	0.0089422
430.75	0.0090153
431.00	0.0094695
431.25	0.0095340
431.50	0.0089781
431.75	0.0084208
432.00	0.010174
432.25	0.0083211
432.50	0.0092015
432.75	0.0083836
433.00	0.0095213
433.25	0.0084069
433.50	0.0087925
433.75	0.0079068
434.00	0.0079567
434.25	0.0069779
434.50	0.0084760
434.75	0.0078284
435.00	0.0077486
435.25	0.0081595
435.50	0.0058136
435.75	0.0071641
436.00	0.0052484
436.25	0.0059080
436.50	0.0077240
436.75	0.0085346
437.00	0.0079015
437.25	0.0050901
437.50	0.0071993
