Wavelength (nm)	N15 abs N
270.75	0.21095
271.00	0.20612
271.25	0.20207
271.50	0.19515
271.75	0.18902
272.00	0.18567
272.25	0.17982
272.50	0.17765
272.75	0.17331
273.00	0.16857
273.25	0.16668
273.50	0.16208
273.75	0.15760
274.00	0.15395
274.25	0.15135
274.50	0.14961
274.75	0.14720
275.00	0.14247
275.25	0.13923
275.50	0.13833
275.75	0.13478
276.00	0.13364
276.25	0.13171
276.50	0.12882
276.75	0.12822
277.00	0.12639
277.25	0.12392
277.50	0.12442
277.75	0.12089
278.00	0.11882
278.25	0.11728
278.50	0.11676
278.75	0.11337
279.00	0.11433
279.25	0.11474
279.50	0.11248
279.75	0.11192
280.00	0.11145
280.25	0.11031
280.50	0.11021
280.75	0.10898
281.00	0.10847
281.25	0.10768
281.50	0.10797
281.75	0.10706
282.00	0.10547
282.25	0.10665
282.50	0.10508
282.75	0.10527
283.00	0.10335
283.25	0.10472
283.50	0.10371
283.75	0.10450
284.00	0.10284
284.25	0.10447
284.50	0.10303
284.75	0.10314
285.00	0.10266
285.25	0.10402
285.50	0.10362
285.75	0.10457
286.00	0.10508
286.25	0.10487
286.50	0.10607
286.75	0.10566
287.00	0.10611
287.25	0.10483
287.50	0.10559
287.75	0.10528
288.00	0.10639
288.25	0.10573
288.50	0.10776
288.75	0.10651
289.00	0.10674
289.25	0.10843
289.50	0.10829
289.75	0.11117
290.00	0.11085
290.25	0.11127
290.50	0.11211
290.75	0.11392
291.00	0.11240
291.25	0.11346
291.50	0.11522
291.75	0.11284
292.00	0.11476
292.25	0.11615
292.50	0.11743
292.75	0.11754
293.00	0.11833
293.25	0.11894
293.50	0.11988
293.75	0.12114
294.00	0.12079
294.25	0.12065
294.50	0.12417
294.75	0.12536
295.00	0.12265
295.25	0.12429
295.50	0.12443
295.75	0.12498
296.00	0.12606
296.25	0.12855
296.50	0.12669
296.75	0.12697
297.00	0.12792
297.25	0.12720
297.50	0.12875
297.75	0.12709
298.00	0.12700
298.25	0.12663
298.50	0.12789
298.75	0.12628
299.00	0.12661
299.25	0.12846
299.50	0.12654
299.75	0.12644
300.00	0.12670
300.25	0.12736
300.50	0.12634
300.75	0.12617
301.00	0.12347
301.25	0.12344
301.50	0.12389
301.75	0.12288
302.00	0.12181
302.25	0.12322
302.50	0.12106
302.75	0.12130
303.00	0.12018
303.25	0.11963
303.50	0.11879
303.75	0.12041
304.00	0.12047
304.25	0.11988
304.50	0.11841
304.75	0.12069
305.00	0.12100
305.25	0.11994
305.50	0.11858
305.75	0.11886
306.00	0.11878
306.25	0.11795
306.50	0.12052
306.75	0.12035
307.00	0.12077
307.25	0.11877
307.50	0.12050
307.75	0.12216
308.00	0.12199
308.25	0.12427
308.50	0.12340
308.75	0.12513
309.00	0.12581
309.25	0.12633
309.50	0.12775
309.75	0.12793
310.00	0.13261
310.25	0.13122
310.50	0.13015
310.75	0.12715
311.00	0.13810
311.25	0.13280
311.50	0.12728
311.75	0.13757
312.00	0.12789
312.25	0.13219
312.50	0.13246
312.75	0.12962
313.00	0.13082
313.25	0.12958
313.50	0.13341
313.75	0.12914
314.00	0.13450
314.25	0.13381
314.50	0.12769
314.75	0.12562
315.00	0.12270
315.25	0.12471
315.50	0.11903
315.75	0.11669
316.00	0.11894
316.25	0.11182
316.50	0.10429
316.75	0.11173
317.00	0.10928
317.25	0.10513
317.50	0.10447
317.75	0.10210
318.00	0.10282
318.25	0.098733
318.50	0.093199
318.75	0.092199
319.00	0.093424
319.25	0.097491
319.50	0.089049
319.75	0.083040
320.00	0.088641
320.25	0.077956
320.50	0.085949
320.75	0.075156
321.00	0.074398
321.25	0.075565
321.50	0.073581
321.75	0.072998
322.00	0.070006
322.25	0.069297
322.50	0.060772
322.75	0.065247
323.00	0.061522
323.25	0.063664
323.50	0.062264
323.75	0.059038
324.00	0.055763
324.25	0.053496
324.50	0.054138
324.75	0.053821
325.00	0.049671
325.25	0.055038
325.50	0.042379
325.75	0.047771
326.00	0.042870
326.25	0.039462
326.50	0.043179
326.75	0.041845
327.00	0.040895
327.25	0.038353
327.50	0.042487
327.75	0.030169
328.00	0.036545
328.25	0.031244
328.50	0.036303
328.75	0.033469
329.00	0.031569
329.25	0.030936
329.50	0.035728
329.75	0.030719
330.00	0.032519
330.25	0.031111
330.50	0.031244
330.75	0.030478
331.00	0.029127
331.25	0.029794
331.50	0.024919
331.75	0.028402
332.00	0.027102
332.25	0.034945
332.50	0.028236
332.75	0.024785
333.00	0.022660
333.25	0.022385
333.50	0.020568
333.75	0.026502
334.00	0.023260
334.25	0.022335
334.50	0.023702
334.75	0.022444
335.00	0.024419
335.25	0.020560
335.50	0.018210
335.75	0.019368
336.00	0.018827
336.25	0.019618
336.50	0.021052
336.75	0.016860
337.00	0.023552
337.25	0.021185
337.50	0.020243
337.75	0.021060
338.00	0.023560
338.25	0.022194
338.50	0.018627
338.75	0.023910
339.00	0.015910
339.25	0.020660
339.50	0.019193
339.75	0.015143
340.00	0.019368
340.25	0.021068
340.50	0.019518
340.75	0.021127
341.00	0.020818
341.25	0.017110
341.50	0.021035
341.75	0.016993
342.00	0.017693
342.25	0.019535
342.50	0.018168
342.75	0.019143
343.00	0.021293
343.25	0.020718
343.50	0.021452
343.75	0.021285
344.00	0.022677
344.25	0.022227
344.50	0.021877
344.75	0.021460
345.00	0.024735
345.25	0.022694
345.50	0.022410
345.75	0.026552
346.00	0.025402
346.25	0.025360
346.50	0.026119
346.75	0.023669
347.00	0.027794
347.25	0.024227
347.50	0.027452
347.75	0.025452
348.00	0.024660
348.25	0.027969
348.50	0.026086
348.75	0.028852
349.00	0.025827
349.25	0.026377
349.50	0.034853
349.75	0.024669
350.00	0.030711
350.25	0.029477
350.50	0.027869
350.75	0.028661
351.00	0.030086
351.25	0.031319
351.50	0.028452
351.75	0.027869
352.00	0.032936
352.25	0.030378
352.50	0.027452
352.75	0.031078
353.00	0.031761
353.25	0.029427
353.50	0.028077
353.75	0.030919
354.00	0.029952
354.25	0.029686
354.50	0.030536
354.75	0.031469
355.00	0.033528
355.25	0.030886
355.50	0.035445
355.75	0.030728
356.00	0.031719
356.25	0.036561
356.50	0.033386
356.75	0.033486
357.00	0.033878
357.25	0.035886
357.50	0.033153
357.75	0.034245
358.00	0.034253
358.25	0.035020
358.50	0.036353
358.75	0.037020
359.00	0.039228
359.25	0.039120
359.50	0.037086
359.75	0.042529
360.00	0.041670
360.25	0.043787
360.50	0.046037
360.75	0.039953
361.00	0.045829
361.25	0.043070
361.50	0.046062
361.75	0.045954
362.00	0.049746
362.25	0.047654
362.50	0.047379
362.75	0.050496
363.00	0.053454
363.25	0.053204
363.50	0.055455
363.75	0.053196
364.00	0.054780
364.25	0.053696
364.50	0.056221
364.75	0.056971
365.00	0.058355
365.25	0.060372
365.50	0.061263
365.75	0.059363
366.00	0.061505
366.25	0.061213
366.50	0.060447
366.75	0.063155
367.00	0.061705
367.25	0.060838
367.50	0.062930
367.75	0.064114
368.00	0.063605
368.25	0.063530
368.50	0.060872
368.75	0.062989
369.00	0.062114
369.25	0.061730
369.50	0.063897
369.75	0.060497
370.00	0.059763
370.25	0.060030
370.50	0.056438
370.75	0.055488
371.00	0.055513
371.25	0.054505
371.50	0.055180
371.75	0.051704
372.00	0.052621
372.25	0.049396
372.50	0.048012
372.75	0.048762
373.00	0.047179
373.25	0.048479
373.50	0.046037
373.75	0.044837
374.00	0.043554
374.25	0.040420
374.50	0.038395
374.75	0.038937
375.00	0.039078
375.25	0.038278
375.50	0.038112
375.75	0.035003
376.00	0.035586
376.25	0.034470
376.50	0.031344
376.75	0.031378
377.00	0.027644
377.25	0.029394
377.50	0.028461
377.75	0.027311
378.00	0.025144
378.25	0.023327
378.50	0.023935
378.75	0.021660
379.00	0.023594
379.25	0.019110
379.50	0.020935
379.75	0.021385
380.00	0.020318
380.25	0.020443
380.50	0.019760
380.75	0.018585
381.00	0.017243
381.25	0.016476
381.50	0.017326
381.75	0.015101
382.00	0.018318
382.25	0.015251
382.50	0.013076
382.75	0.012293
383.00	0.012076
383.25	0.012551
383.50	0.014351
383.75	0.010276
384.00	0.015018
384.25	0.014293
384.50	0.011093
384.75	0.014043
385.00	0.012609
385.25	0.011109
385.50	0.013043
385.75	0.010818
386.00	0.010718
386.25	0.010109
386.50	0.012476
386.75	0.013526
387.00	0.013509
387.25	0.012134
387.50	0.011484
387.75	0.012884
388.00	0.011509
388.25	0.010918
388.50	0.011651
388.75	0.011551
389.00	0.011101
389.25	0.0076090
389.50	0.012201
389.75	0.011218
390.00	0.012068
390.25	0.0092174
390.50	0.0086841
390.75	0.013068
391.00	0.010126
391.25	0.012101
391.50	0.0083090
391.75	0.0091258
392.00	0.011193
392.25	0.010418
392.50	0.0084090
392.75	0.011226
393.00	0.0088507
393.25	0.011751
393.50	0.011501
393.75	0.010209
394.00	0.011518
394.25	0.010709
394.50	0.0093758
394.75	0.012534
395.00	0.010584
395.25	0.010734
395.50	0.011976
395.75	0.011434
396.00	0.013234
396.25	0.011251
396.50	0.010943
396.75	0.010493
397.00	0.010893
397.25	0.011918
397.50	0.0096008
397.75	0.011268
398.00	0.012143
398.25	0.012726
398.50	0.013159
398.75	0.013559
399.00	0.014285
399.25	0.011193
399.50	0.011518
399.75	0.012876
400.00	0.014260
400.25	0.014460
400.50	0.012143
400.75	0.014701
401.00	0.012393
401.25	0.014268
401.50	0.013068
401.75	0.011643
402.00	0.011301
402.25	0.014251
402.50	0.013043
402.75	0.011934
403.00	0.013976
403.25	0.014185
403.50	0.012484
403.75	0.011501
404.00	0.011768
404.25	0.011593
404.50	0.013434
404.75	0.015451
405.00	0.013243
405.25	0.013518
405.50	0.014501
405.75	0.013084
406.00	0.014268
406.25	0.015576
406.50	0.013701
406.75	0.014218
407.00	0.015201
407.25	0.014168
407.50	0.014693
407.75	0.013926
408.00	0.013293
408.25	0.013859
408.50	0.015643
408.75	0.015260
409.00	0.013893
409.25	0.015526
409.50	0.016426
409.75	0.015785
410.00	0.018585
410.25	0.016776
410.50	0.014901
410.75	0.015493
411.00	0.015535
411.25	0.018535
411.50	0.018502
411.75	0.016143
412.00	0.015326
412.25	0.018485
412.50	0.017668
412.75	0.017260
413.00	0.016910
413.25	0.016793
413.50	0.015985
413.75	0.016776
414.00	0.016510
414.25	0.017485
414.50	0.018735
414.75	0.017160
415.00	0.015876
415.25	0.016426
415.50	0.018202
415.75	0.017543
416.00	0.017260
416.25	0.019868
416.50	0.018860
416.75	0.019177
417.00	0.018285
417.25	0.017393
417.50	0.019743
417.75	0.018168
418.00	0.020468
418.25	0.019835
418.50	0.018910
418.75	0.017385
419.00	0.017743
419.25	0.017418
419.50	0.017176
419.75	0.018143
420.00	0.018477
420.25	0.019310
420.50	0.019827
420.75	0.018160
421.00	0.020535
421.25	0.019260
421.50	0.018418
421.75	0.018960
422.00	0.020577
422.25	0.018818
422.50	0.017718
422.75	0.017685
423.00	0.018393
423.25	0.019277
423.50	0.017951
423.75	0.019693
424.00	0.018510
424.25	0.019285
424.50	0.018677
424.75	0.016926
425.00	0.018635
425.25	0.019052
425.50	0.018760
425.75	0.017051
426.00	0.017610
426.25	0.018860
426.50	0.017601
426.75	0.018285
427.00	0.017210
427.25	0.017885
427.50	0.016626
427.75	0.019060
428.00	0.017735
428.25	0.017568
428.50	0.015301
428.75	0.016435
429.00	0.017276
429.25	0.016126
429.50	0.016210
429.75	0.018410
430.00	0.017568
430.25	0.018085
430.50	0.018068
430.75	0.017401
431.00	0.017493
431.25	0.016810
431.50	0.014601
431.75	0.017176
432.00	0.015693
432.25	0.015401
432.50	0.016835
432.75	0.016585
433.00	0.016618
433.25	0.016360
433.50	0.012843
433.75	0.014385
434.00	0.016185
434.25	0.014601
434.50	0.015435
434.75	0.015876
435.00	0.013726
435.25	0.015768
435.50	0.016210
435.75	0.014793
436.00	0.015985
436.25	0.015076
436.50	0.014401
436.75	0.015026
437.00	0.015260
437.25	0.016135
437.50	0.016493
437.75	0.014535
438.00	0.017985
438.25	0.015901
438.50	0.015643
438.75	0.013851
439.00	0.014385
439.25	0.014101
439.50	0.015760
439.75	0.014543
440.00	0.016576
440.25	0.013951
440.50	0.014285
440.75	0.014610
441.00	0.016251
441.25	0.014226
441.50	0.017193
441.75	0.016468
442.00	0.015785
442.25	0.014568
442.50	0.017026
442.75	0.015285
443.00	0.016368
443.25	0.014860
443.50	0.015318
443.75	0.014543
444.00	0.015876
444.25	0.016551
444.50	0.013343
444.75	0.015160
445.00	0.013409
445.25	0.014301
445.50	0.014193
445.75	0.013368
446.00	0.014135
446.25	0.016235
446.50	0.014568
446.75	0.014726
447.00	0.015101
447.25	0.014518
447.50	0.014843
447.75	0.016810
448.00	0.015501
448.25	0.013984
448.50	0.014801
448.75	0.015510
449.00	0.013209
449.25	0.015335
449.50	0.013618
449.75	0.013768
450.00	0.015218
450.25	0.015535
450.50	0.013176
450.75	0.014435
451.00	0.014801
451.25	0.013076
451.50	0.015160
451.75	0.011776
452.00	0.016935
452.25	0.015735
452.50	0.013959
452.75	0.015518
453.00	0.013718
453.25	0.013934
453.50	0.014535
453.75	0.013468
454.00	0.012334
454.25	0.014351
454.50	0.014251
454.75	0.013784
455.00	0.014835
455.25	0.014043
455.50	0.013101
455.75	0.014751
456.00	0.014768
456.25	0.012284
456.50	0.012301
456.75	0.015210
457.00	0.013951
457.25	0.014301
457.50	0.015268
457.75	0.012693
458.00	0.012718
458.25	0.012259
458.50	0.014201
458.75	0.013309
459.00	0.013659
459.25	0.014135
459.50	0.013693
459.75	0.013401
460.00	0.013451
460.25	0.015101
460.50	0.014651
460.75	0.014601
461.00	0.012359
461.25	0.011818
461.50	0.013334
461.75	0.013409
462.00	0.014043
462.25	0.014760
462.50	0.015010
462.75	0.013093
463.00	0.013743
463.25	0.013884
463.50	0.013484
463.75	0.012943
464.00	0.013993
464.25	0.011709
464.50	0.011918
464.75	0.015060
465.00	0.013209
465.25	0.012618
465.50	0.013243
465.75	0.013243
466.00	0.014585
466.25	0.014160
466.50	0.014635
466.75	0.013951
467.00	0.013726
467.25	0.014918
467.50	0.012826
467.75	0.013651
468.00	0.013126
468.25	0.015518
468.50	0.013676
468.75	0.011984
469.00	0.013576
469.25	0.015018
469.50	0.015085
469.75	0.013618
470.00	0.013634
470.25	0.013009
470.50	0.014493
470.75	0.014226
471.00	0.014168
471.25	0.014235
471.50	0.014210
471.75	0.015718
472.00	0.015585
472.25	0.015151
472.50	0.016751
472.75	0.016093
473.00	0.017693
473.25	0.015685
473.50	0.014976
473.75	0.018793
474.00	0.016960
474.25	0.014951
474.50	0.017160
474.75	0.015518
475.00	0.017818
475.25	0.016868
475.50	0.019568
475.75	0.016526
476.00	0.017901
476.25	0.019685
476.50	0.019152
476.75	0.018427
477.00	0.018143
477.25	0.019693
477.50	0.018902
477.75	0.019885
478.00	0.018427
478.25	0.019127
478.50	0.019335
478.75	0.021627
479.00	0.019610
479.25	0.022927
479.50	0.022410
479.75	0.021652
480.00	0.023127
480.25	0.023202
480.50	0.024835
480.75	0.025452
481.00	0.024427
481.25	0.026369
481.50	0.024919
481.75	0.025452
482.00	0.026969
482.25	0.025919
482.50	0.027236
482.75	0.027102
483.00	0.028294
483.25	0.026161
483.50	0.027286
483.75	0.027552
484.00	0.029061
484.25	0.028486
484.50	0.029119
484.75	0.031128
485.00	0.030386
485.25	0.033328
485.50	0.031811
485.75	0.031078
486.00	0.032794
486.25	0.032961
486.50	0.031486
486.75	0.032494
487.00	0.034828
487.25	0.034336
487.50	0.033944
487.75	0.035378
488.00	0.035611
488.25	0.036720
488.50	0.037095
488.75	0.038128
489.00	0.036603
489.25	0.038462
489.50	0.038403
489.75	0.037236
490.00	0.039387
490.25	0.039695
490.50	0.040820
490.75	0.040312
491.00	0.040578
491.25	0.041828
491.50	0.043354
491.75	0.043445
492.00	0.043279
492.25	0.044595
492.50	0.041928
492.75	0.045545
493.00	0.046271
493.25	0.045479
493.50	0.047287
493.75	0.044245
494.00	0.048329
494.25	0.048846
494.50	0.047321
494.75	0.050038
495.00	0.048721
495.25	0.048996
495.50	0.048379
495.75	0.051196
496.00	0.049346
496.25	0.050329
496.50	0.051296
496.75	0.052096
497.00	0.051963
497.25	0.052671
497.50	0.051354
497.75	0.052621
498.00	0.052463
498.25	0.054471
498.50	0.052646
498.75	0.055330
499.00	0.055263
499.25	0.055155
499.50	0.057105
499.75	0.057113
500.00	0.057038
500.25	0.056346
500.50	0.058522
500.75	0.060480
501.00	0.059838
501.25	0.059997
501.50	0.060347
501.75	0.061463
502.00	0.061638
502.25	0.061447
502.50	0.061113
502.75	0.064580
503.00	0.063597
503.25	0.064147
503.50	0.062955
503.75	0.063580
504.00	0.065522
504.25	0.066172
504.50	0.068481
504.75	0.067981
505.00	0.069197
505.25	0.068339
505.50	0.072114
505.75	0.070664
506.00	0.069822
506.25	0.073056
506.50	0.071598
506.75	0.074765
507.00	0.072639
507.25	0.073989
507.50	0.075423
507.75	0.075506
508.00	0.076623
508.25	0.078915
508.50	0.079998
508.75	0.080965
509.00	0.081207
509.25	0.083232
509.50	0.082299
509.75	0.085774
510.00	0.086599
510.25	0.086966
510.50	0.087841
510.75	0.091133
511.00	0.091383
511.25	0.092008
511.50	0.092708
511.75	0.094708
512.00	0.096075
512.25	0.098208
512.50	0.099675
512.75	0.10301
513.00	0.10288
513.25	0.10314
513.50	0.10463
513.75	0.10660
514.00	0.10645
514.25	0.11112
514.50	0.11177
514.75	0.11485
515.00	0.11513
515.25	0.11963
515.50	0.12080
515.75	0.12334
516.00	0.12646
516.25	0.12767
516.50	0.12777
516.75	0.13323
517.00	0.13523
517.25	0.13799
517.50	0.13812
517.75	0.14070
518.00	0.14504
518.25	0.14493
518.50	0.14987
518.75	0.15050
519.00	0.15276
519.25	0.15306
519.50	0.15683
519.75	0.15768
520.00	0.16036
520.25	0.16238
520.50	0.16443
520.75	0.16862
521.00	0.17043
521.25	0.17215
521.50	0.17451
521.75	0.17823
522.00	0.17959
522.25	0.18232
522.50	0.18567
522.75	0.18618
523.00	0.18887
523.25	0.19331
523.50	0.19480
523.75	0.19820
524.00	0.19961
524.25	0.20543
524.50	0.20402
524.75	0.20780
525.00	0.21067
525.25	0.21340
525.50	0.21449
525.75	0.21547
526.00	0.21780
526.25	0.22034
526.50	0.22559
526.75	0.22540
527.00	0.22638
527.25	0.23096
527.50	0.23353
527.75	0.23439
528.00	0.23611
528.25	0.23871
528.50	0.24076
528.75	0.24487
529.00	0.24617
529.25	0.24723
529.50	0.24820
529.75	0.25134
530.00	0.25280
530.25	0.25059
530.50	0.25623
530.75	0.25777
531.00	0.25955
531.25	0.25868
531.50	0.26173
531.75	0.26246
532.00	0.26398
532.25	0.26530
532.50	0.26381
532.75	0.26510
533.00	0.26676
533.25	0.26865
533.50	0.26865
533.75	0.26678
534.00	0.27027
534.25	0.26914
534.50	0.27203
534.75	0.26951
535.00	0.27081
535.25	0.27191
535.50	0.27115
535.75	0.27302
536.00	0.27342
536.25	0.27334
536.50	0.27376
536.75	0.27395
537.00	0.27335
537.25	0.27397
537.50	0.27338
537.75	0.27321
538.00	0.27444
538.25	0.27351
538.50	0.27356
538.75	0.27448
539.00	0.27416
539.25	0.27557
539.50	0.27196
539.75	0.27324
540.00	0.27568
540.25	0.26979
540.50	0.27162
540.75	0.27226
541.00	0.27361
541.25	0.27257
541.50	0.27326
541.75	0.27155
542.00	0.27224
542.25	0.27340
542.50	0.27184
542.75	0.27288
543.00	0.27404
543.25	0.27642
543.50	0.27651
543.75	0.27720
544.00	0.27561
544.25	0.27784
544.50	0.27827
544.75	0.27494
545.00	0.27579
545.25	0.27789
545.50	0.28128
545.75	0.28186
546.00	0.28049
546.25	0.28359
546.50	0.28430
546.75	0.28618
547.00	0.28627
547.25	0.28822
547.50	0.29132
547.75	0.29363
548.00	0.29572
548.25	0.29535
548.50	0.30023
548.75	0.30121
549.00	0.30403
549.25	0.30453
549.50	0.30847
549.75	0.30969
550.00	0.31333
550.25	0.31524
550.50	0.31681
550.75	0.32230
551.00	0.32514
551.25	0.32938
551.50	0.33433
551.75	0.33543
552.00	0.34148
552.25	0.34603
552.50	0.35044
552.75	0.35286
553.00	0.35856
553.25	0.36278
553.50	0.36776
553.75	0.37269
554.00	0.37686
554.25	0.38244
554.50	0.38914
554.75	0.39278
555.00	0.39949
555.25	0.40914
555.50	0.41607
555.75	0.42277
556.00	0.42813
556.25	0.43436
556.50	0.44245
556.75	0.45056
557.00	0.45686
557.25	0.46407
557.50	0.47005
557.75	0.47656
558.00	0.48427
558.25	0.49043
558.50	0.49741
558.75	0.50691
559.00	0.51260
559.25	0.51903
559.50	0.52759
559.75	0.53733
560.00	0.54582
560.25	0.55347
560.50	0.56200
560.75	0.56973
561.00	0.57859
561.25	0.58534
561.50	0.59526
561.75	0.60303
562.00	0.61088
562.25	0.62102
562.50	0.62996
562.75	0.63570
563.00	0.64721
563.25	0.65840
563.50	0.66673
563.75	0.67376
564.00	0.68286
564.25	0.69681
564.50	0.70500
564.75	0.71387
565.00	0.72199
565.25	0.73043
565.50	0.74125
565.75	0.75010
566.00	0.75845
566.25	0.76905
566.50	0.77738
566.75	0.78845
567.00	0.79705
567.25	0.80468
567.50	0.81450
567.75	0.82484
568.00	0.83334
568.25	0.84255
568.50	0.84836
568.75	0.86246
569.00	0.86714
569.25	0.87677
569.50	0.88413
569.75	0.88919
570.00	0.90175
570.25	0.91008
570.50	0.91787
570.75	0.92381
571.00	0.93005
571.25	0.93812
571.50	0.94683
571.75	0.95190
572.00	0.95525
572.25	0.96010
572.50	0.96525
572.75	0.97300
573.00	0.97434
573.25	0.97967
573.50	0.98003
573.75	0.98490
574.00	0.98672
574.25	0.98965
574.50	0.99090
574.75	0.99747
575.00	0.99606
575.25	0.99598
575.50	0.99948
575.75	0.99759
576.00	1.0000
576.25	0.99641
576.50	0.99922
576.75	0.99269
577.00	0.99252
577.25	0.99137
577.50	0.98626
577.75	0.98513
578.00	0.98233
578.25	0.97674
578.50	0.97069
578.75	0.96646
579.00	0.96019
579.25	0.95439
579.50	0.94915
579.75	0.94293
580.00	0.93334
580.25	0.92388
580.50	0.91567
580.75	0.90728
581.00	0.89418
581.25	0.88761
581.50	0.87856
581.75	0.86699
582.00	0.86039
582.25	0.84689
582.50	0.82995
582.75	0.82381
583.00	0.81104
583.25	0.79853
583.50	0.78739
583.75	0.77310
584.00	0.76056
584.25	0.75045
584.50	0.73391
584.75	0.72147
585.00	0.70969
585.25	0.69407
585.50	0.68390
585.75	0.66668
586.00	0.65691
586.25	0.64156
586.50	0.62739
586.75	0.61523
587.00	0.60156
587.25	0.58760
587.50	0.57609
587.75	0.56204
588.00	0.54796
588.25	0.53656
588.50	0.52188
588.75	0.50802
589.00	0.49610
589.25	0.48292
589.50	0.46901
589.75	0.45671
590.00	0.44687
590.25	0.43119
590.50	0.41923
590.75	0.40996
591.00	0.39639
591.25	0.38763
591.50	0.37327
591.75	0.36316
592.00	0.35082
592.25	0.34030
592.50	0.33123
592.75	0.31894
593.00	0.30968
593.25	0.29952
593.50	0.28847
593.75	0.28039
594.00	0.27115
594.25	0.26187
594.50	0.24968
594.75	0.24100
595.00	0.22856
595.25	0.22152
595.50	0.21118
595.75	0.20312
596.00	0.19646
596.25	0.19037
596.50	0.18369
596.75	0.17542
597.00	0.17179
597.25	0.16363
597.50	0.15866
597.75	0.15240
598.00	0.14537
598.25	0.14141
598.50	0.13598
598.75	0.13214
599.00	0.12622
599.25	0.12063
599.50	0.11633
599.75	0.11438
600.00	0.10648
600.25	0.10508
600.50	0.10171
600.75	0.097016
601.00	0.091258
601.25	0.087532
601.50	0.086241
601.75	0.084049
602.00	0.079923
602.25	0.077906
602.50	0.072564
602.75	0.071664
603.00	0.069231
603.25	0.065147
603.50	0.062314
603.75	0.060047
604.00	0.059255
604.25	0.055938
604.50	0.053321
604.75	0.050446
605.00	0.049546
605.25	0.049046
605.50	0.045595
605.75	0.044020
606.00	0.043587
606.25	0.042595
606.50	0.039337
606.75	0.036361
607.00	0.035511
607.25	0.034303
