Wavelength (nm)	N11 abs N
428.25	0.016164
428.50	0.015084
428.75	0.015675
429.00	0.015110
429.25	0.014781
429.50	0.013718
429.75	0.015624
430.00	0.014266
430.25	0.015818
430.50	0.013449
430.75	0.013314
431.00	0.014359
431.25	0.013558
431.50	0.012184
431.75	0.013668
432.00	0.012799
432.25	0.011931
432.50	0.013339
432.75	0.012976
433.00	0.011105
433.25	0.013583
433.50	0.0090894
433.75	0.010565
434.00	0.013002
434.25	0.011265
434.50	0.013153
434.75	0.012175
435.00	0.010354
435.25	0.012639
435.50	0.011358
435.75	0.010843
436.00	0.010413
436.25	0.0099578
436.50	0.011172
436.75	0.010590
437.00	0.0098651
437.25	0.011231
437.50	0.011273
437.75	0.010278
438.00	0.010531
438.25	0.0094688
438.50	0.010346
438.75	0.0088617
439.00	0.0099241
439.25	0.0093255
439.50	0.011113
439.75	0.010641
440.00	0.010632
440.25	0.0091821
440.50	0.010228
440.75	0.011998
441.00	0.0098567
441.25	0.0090219
441.50	0.0099410
441.75	0.010481
442.00	0.011855
442.25	0.0096880
442.50	0.011079
442.75	0.0096880
443.00	0.010346
443.25	0.0088786
443.50	0.011358
443.75	0.010067
444.00	0.013069
444.25	0.011155
444.50	0.010363
444.75	0.011256
445.00	0.0097470
445.25	0.012580
445.50	0.011046
445.75	0.010430
446.00	0.010683
446.25	0.013980
446.50	0.014924
446.75	0.013558
447.00	0.012251
447.25	0.011788
447.50	0.011745
447.75	0.014115
448.00	0.012218
448.25	0.011088
448.50	0.013634
448.75	0.014368
449.00	0.012083
449.25	0.013727
449.50	0.013288
449.75	0.012631
450.00	0.013693
450.25	0.015143
450.50	0.014309
450.75	0.015675
451.00	0.014916
451.25	0.014747
451.50	0.016105
451.75	0.014562
452.00	0.016341
452.25	0.017681
452.50	0.015658
452.75	0.016568
453.00	0.017336
453.25	0.016206
453.50	0.017192
453.75	0.017133
454.00	0.018128
454.25	0.019376
454.50	0.019376
454.75	0.017066
455.00	0.017960
455.25	0.019292
455.50	0.019494
455.75	0.019722
456.00	0.019781
456.25	0.019924
456.50	0.020245
456.75	0.020936
457.00	0.021535
457.25	0.022614
457.50	0.024283
457.75	0.021088
458.00	0.024325
458.25	0.021341
458.50	0.024266
458.75	0.024789
459.00	0.024747
459.25	0.025430
459.50	0.025337
459.75	0.027428
460.00	0.026560
460.25	0.027260
460.50	0.028617
460.75	0.028954
461.00	0.028634
461.25	0.029148
461.50	0.030287
461.75	0.030953
462.00	0.031121
462.25	0.030826
462.50	0.033693
462.75	0.032504
463.00	0.032622
463.25	0.034739
463.50	0.033659
463.75	0.034452
464.00	0.036543
464.25	0.035616
464.50	0.036155
464.75	0.035835
465.00	0.038162
465.25	0.038331
465.50	0.038482
465.75	0.038887
466.00	0.039562
466.25	0.041703
466.50	0.041332
466.75	0.041914
467.00	0.043103
467.25	0.043735
467.50	0.043575
467.75	0.044089
468.00	0.044587
468.25	0.046509
468.50	0.045911
468.75	0.045126
469.00	0.045641
469.25	0.047622
469.50	0.048676
469.75	0.049941
470.00	0.049191
470.25	0.049646
470.50	0.049831
470.75	0.050666
471.00	0.050725
471.25	0.054064
471.50	0.054258
471.75	0.054553
472.00	0.054073
472.25	0.055700
472.50	0.057251
472.75	0.057116
473.00	0.059089
473.25	0.058718
473.50	0.058575
473.75	0.062639
474.00	0.061965
474.25	0.061189
474.50	0.063356
474.75	0.062749
475.00	0.064047
475.25	0.063634
475.50	0.067142
475.75	0.065422
476.00	0.069486
476.25	0.069604
476.50	0.070936
476.75	0.069595
477.00	0.070750
477.25	0.073364
477.50	0.072024
477.75	0.074789
478.00	0.074351
478.25	0.077142
478.50	0.076357
478.75	0.078685
479.00	0.078904
479.25	0.081029
479.50	0.080793
479.75	0.082420
480.00	0.083845
480.25	0.084359
480.50	0.085894
480.75	0.085599
481.00	0.086391
481.25	0.090835
481.50	0.088946
481.75	0.093390
482.00	0.091931
482.25	0.094503
482.50	0.095725
482.75	0.096484
483.00	0.098069
483.25	0.098280
483.50	0.10116
483.75	0.10161
484.00	0.10567
484.25	0.10465
484.50	0.10753
484.75	0.10873
485.00	0.10874
485.25	0.11270
485.50	0.11248
485.75	0.11463
486.00	0.11734
486.25	0.11749
486.50	0.11847
486.75	0.11981
487.00	0.12246
487.25	0.12435
487.50	0.12678
487.75	0.12831
488.00	0.13027
488.25	0.13380
488.50	0.13441
488.75	0.13798
489.00	0.13707
489.25	0.14225
489.50	0.14212
489.75	0.14497
490.00	0.14758
490.25	0.14895
490.50	0.15312
490.75	0.15291
491.00	0.15708
491.25	0.15862
491.50	0.16195
491.75	0.16631
492.00	0.16766
492.25	0.16956
492.50	0.16821
492.75	0.17494
493.00	0.17623
493.25	0.17770
493.50	0.18234
493.75	0.18176
494.00	0.18652
494.25	0.18954
494.50	0.18975
494.75	0.19330
495.00	0.19536
495.25	0.19790
495.50	0.19985
495.75	0.20533
496.00	0.20427
496.25	0.21017
496.50	0.21298
496.75	0.21599
497.00	0.21785
497.25	0.22057
497.50	0.22274
497.75	0.22508
498.00	0.22794
498.25	0.23156
498.50	0.23357
498.75	0.23790
499.00	0.23899
499.25	0.24454
499.50	0.24792
499.75	0.24946
500.00	0.25096
500.25	0.25475
500.50	0.25777
500.75	0.25997
501.00	0.26271
501.25	0.26544
501.50	0.26951
501.75	0.27047
502.00	0.27325
502.25	0.27616
502.50	0.27763
502.75	0.28228
503.00	0.28299
503.25	0.28795
503.50	0.28877
503.75	0.28973
504.00	0.29298
504.25	0.29614
504.50	0.29815
504.75	0.29954
505.00	0.30169
505.25	0.30330
505.50	0.30833
505.75	0.30836
506.00	0.31265
506.25	0.31342
506.50	0.31383
506.75	0.31726
507.00	0.31627
507.25	0.32140
507.50	0.32317
507.75	0.32212
508.00	0.32877
508.25	0.32927
508.50	0.33191
508.75	0.33082
509.00	0.33228
509.25	0.33578
509.50	0.33790
509.75	0.33961
510.00	0.34328
510.25	0.34370
510.50	0.34738
510.75	0.34849
511.00	0.34954
511.25	0.35169
511.50	0.35294
511.75	0.35496
512.00	0.35648
512.25	0.35862
512.50	0.36292
512.75	0.36578
513.00	0.36704
513.25	0.36933
513.50	0.36887
513.75	0.37261
514.00	0.37365
514.25	0.37814
514.50	0.38128
514.75	0.38293
515.00	0.38493
515.25	0.38984
515.50	0.38954
515.75	0.39387
516.00	0.39845
516.25	0.40271
516.50	0.40508
516.75	0.40758
517.00	0.41152
517.25	0.41610
517.50	0.41652
517.75	0.42151
518.00	0.42399
518.25	0.42772
518.50	0.43211
518.75	0.43444
519.00	0.43988
519.25	0.44108
519.50	0.44698
519.75	0.45008
520.00	0.45195
520.25	0.45864
520.50	0.46112
520.75	0.46782
521.00	0.47371
521.25	0.47752
521.50	0.48160
521.75	0.48864
522.00	0.49341
522.25	0.49772
522.50	0.50268
522.75	0.50713
523.00	0.51544
523.25	0.51801
523.50	0.52547
523.75	0.53222
524.00	0.53779
524.25	0.54626
524.50	0.54976
524.75	0.55627
525.00	0.56054
525.25	0.56875
525.50	0.57502
525.75	0.58229
526.00	0.58764
526.25	0.59540
526.50	0.60270
526.75	0.60729
527.00	0.61474
527.25	0.62374
527.50	0.63094
527.75	0.63985
528.00	0.64642
528.25	0.65320
528.50	0.66161
528.75	0.67249
529.00	0.67921
529.25	0.68363
529.50	0.69350
529.75	0.70203
530.00	0.70991
530.25	0.71524
530.50	0.72729
530.75	0.73508
531.00	0.74033
531.25	0.75006
531.50	0.75641
531.75	0.76616
532.00	0.77506
532.25	0.78464
532.50	0.79180
532.75	0.79922
533.00	0.80880
533.25	0.81734
533.50	0.82251
533.75	0.82589
534.00	0.83486
534.25	0.83814
534.50	0.84651
534.75	0.85422
535.00	0.86040
535.25	0.86843
535.50	0.87566
535.75	0.88290
536.00	0.88825
536.25	0.89811
536.50	0.90230
536.75	0.91071
537.00	0.91778
537.25	0.92414
537.50	0.93185
537.75	0.93571
538.00	0.94163
538.25	0.94682
538.50	0.95430
538.75	0.95699
539.00	0.96094
539.25	0.96873
539.50	0.97197
539.75	0.97587
540.00	0.97902
540.25	0.97900
540.50	0.98524
540.75	0.99040
541.00	0.99237
541.25	0.99162
541.50	0.99296
541.75	0.99500
542.00	0.99557
542.25	0.99643
542.50	0.99930
542.75	1.0000
543.00	0.99801
543.25	0.99667
543.50	0.99616
543.75	0.99637
544.00	0.99236
544.25	0.98853
544.50	0.98938
544.75	0.98238
545.00	0.98352
545.25	0.97868
545.50	0.97460
545.75	0.96793
546.00	0.96601
546.25	0.96202
546.50	0.95749
546.75	0.95245
547.00	0.94461
547.25	0.93636
547.50	0.93275
547.75	0.92642
548.00	0.92012
548.25	0.91071
548.50	0.90364
548.75	0.89380
549.00	0.88635
549.25	0.87798
549.50	0.86705
549.75	0.86110
550.00	0.84660
550.25	0.84182
550.50	0.82882
550.75	0.82164
551.00	0.81206
551.25	0.79991
551.50	0.79051
551.75	0.77836
552.00	0.76954
552.25	0.75411
552.50	0.74790
552.75	0.73509
553.00	0.72620
553.25	0.71194
553.50	0.70220
553.75	0.69040
554.00	0.67745
554.25	0.66522
554.50	0.65410
554.75	0.63782
555.00	0.62430
555.25	0.60950
555.50	0.59637
555.75	0.58268
556.00	0.57377
556.25	0.55962
556.50	0.54967
556.75	0.53775
557.00	0.52610
557.25	0.51508
557.50	0.50158
557.75	0.49173
558.00	0.48272
558.25	0.47185
558.50	0.45975
558.75	0.45057
559.00	0.44047
559.25	0.42536
559.50	0.41997
559.75	0.40599
560.00	0.39720
560.25	0.38732
560.50	0.37615
560.75	0.36789
561.00	0.35793
561.25	0.34972
561.50	0.34132
561.75	0.33041
562.00	0.31975
562.25	0.31144
562.50	0.30527
562.75	0.29335
563.00	0.28929
563.25	0.27748
563.50	0.27085
563.75	0.26191
564.00	0.25290
564.25	0.24660
564.50	0.23944
564.75	0.23168
565.00	0.22365
565.25	0.21701
565.50	0.20882
565.75	0.20382
566.00	0.19717
566.25	0.18914
566.50	0.18369
566.75	0.17780
567.00	0.17184
567.25	0.16648
567.50	0.15984
567.75	0.15497
568.00	0.14755
568.25	0.14452
568.50	0.13660
568.75	0.13330
569.00	0.12857
569.25	0.12464
569.50	0.11976
569.75	0.11381
570.00	0.10777
570.25	0.10557
570.50	0.098676
570.75	0.099292
571.00	0.095059
571.25	0.089089
571.50	0.084958
571.75	0.083027
572.00	0.080219
572.25	0.078204
572.50	0.072032
572.75	0.073271
573.00	0.065708
573.25	0.065978
573.50	0.061897
573.75	0.062285
574.00	0.060008
574.25	0.055008
574.50	0.054452
574.75	0.051897
575.00	0.052378
575.25	0.048853
575.50	0.046728
575.75	0.043879
576.00	0.044030
576.25	0.040118
576.50	0.038457
576.75	0.035143
577.00	0.035346
577.25	0.032631
577.50	0.031560
577.75	0.031695
578.00	0.029148
578.25	0.027605
578.50	0.027040
578.75	0.025202
579.00	0.023659
579.25	0.023322
579.50	0.021450
579.75	0.019393
580.00	0.017226
580.25	0.019545
580.50	0.018061
580.75	0.016071
581.00	0.011754
581.25	0.014713
581.50	0.013702
581.75	0.013111
582.00	0.014477
582.25	0.012386
582.50	0.011408
582.75	0.010683
583.00	0.010759
583.25	0.0075379
583.50	0.0077403
583.75	0.0079174
584.00	0.0082040
584.25	0.0092580
584.50	0.0058600
584.75	0.0054890
585.00	0.0068803
585.25	0.0049663
585.50	0.0055649
585.75	0.0032799
586.00	0.0066105
586.25	0.0045784
586.50	0.0036172
586.75	0.0033221
587.00	0.0044182
587.25	0.0036847
587.50	0.0040809
587.75	0.0035919
588.00	0.0032799
588.25	0.0033895
588.50	0.0024199
588.75	0.0020995
589.00	0.00038786
589.25	0.00091062
589.50	0.0015767
589.75	0.0019224
590.00	0.0018803
590.25	0.00081788
590.50	0.0014840
590.75	0.0021164
591.00	-0.00024452
591.25	0.00091062
591.50	-0.00042159
591.75	0.00012648
592.00	-0.00091062
592.25	-0.00035413
592.50	0.00099494
592.75	0.00028668
593.00	0.00076729
593.25	0.0013575
593.50	0.0010540
593.75	0.00061551
594.00	9.2749e-05
594.25	0.0012310
594.50	-0.0014081
594.75	0.00086003
595.00	0.00028668
595.25	0.00017707
595.50	-0.0016273
595.75	0.00061551
596.00	0.00026981
596.25	0.00056492
596.50	0.0010540
596.75	-0.00024452
597.00	4.2158e-05
597.25	-0.00096965
597.50	0.0025211
597.75	0.0030438
598.00	-0.0010624
598.25	0.0018381
598.50	-0.00059022
598.75	0.0012985
599.00	-0.0017201
599.25	-0.0015852
599.50	-0.0012226
599.75	-0.00032040
600.00	-5.9022e-05
600.25	3.3727e-05
600.50	0.0019309
600.75	0.0018887
601.00	-0.00097808
601.25	-0.00060708
601.50	0.0018550
601.75	0.0014755
602.00	-9.2749e-05
602.25	0.0020152
602.50	0.00011804
602.75	0.00097808
603.00	0.00036256
603.25	-0.00042158
603.50	0.00079258
