Wavelength (nm)	Q24 abs N
698.00	0.0039443
699.00	0.0038753
700.00	0.0038638
701.00	0.0037029
702.00	0.0034614
703.00	0.0036799
704.00	0.0035419
705.00	0.0033464
706.00	0.0032544
707.00	0.0033579
708.00	0.0031509
709.00	0.0032314
710.00	0.0031279
711.00	0.0029899
712.00	0.0027714
713.00	0.0028634
714.00	0.0025759
715.00	0.0027484
716.00	0.0025069
717.00	0.0025644
718.00	0.0025184
719.00	0.0024494
720.00	0.0022654
721.00	0.0021504
722.00	0.0022539
723.00	0.0021849
724.00	0.0021619
725.00	0.0020469
726.00	0.0019664
727.00	0.0018054
728.00	0.0019434
729.00	0.0017594
730.00	0.0017939
731.00	0.0016444
732.00	0.0015524
733.00	0.0015984
734.00	0.0016904
735.00	0.0015984
736.00	0.0015064
737.00	0.0016559
738.00	0.0015754
739.00	0.0013454
740.00	0.0013339
741.00	0.0012534
742.00	0.0013224
743.00	0.0012649
744.00	0.0012420
745.00	0.0011500
746.00	0.0011385
747.00	0.0010810
748.00	0.0011960
749.00	0.0010120
750.00	0.0010350
751.00	0.0010235
752.00	0.0010120
753.00	0.00081647
754.00	0.0010695
755.00	0.00083947
756.00	0.00096596
757.00	0.00075897
758.00	0.00087397
759.00	0.00082797
760.00	0.0010120
761.00	0.00086247
762.00	0.00080497
763.00	0.00086247
764.00	0.00086247
765.00	0.00072447
766.00	0.00077047
767.00	0.00064397
768.00	0.00059798
769.00	0.00077047
770.00	0.00064397
771.00	0.00065547
772.00	0.00060948
773.00	0.00068997
774.00	0.00051748
775.00	0.00068997
776.00	0.00049448
777.00	0.00050598
778.00	0.00067847
779.00	0.00049448
780.00	0.00037948
781.00	0.00050598
782.00	0.00054048
783.00	0.00050598
784.00	0.00051748
785.00	0.00036799
786.00	0.00040248
787.00	0.00036799
788.00	0.00040248
789.00	0.00044848
790.00	0.00027599
791.00	0.00031049
792.00	0.00020699
793.00	0.00033349
794.00	0.00029899
795.00	0.00026449
796.00	0.00027599
797.00	0.00024149
798.00	0.00014949
799.00	0.00031049
800.00	0.00068997
