Wavelength (nm)	I03 abs N
298.00	0.91746
298.25	0.92477
298.50	0.92313
298.75	0.92311
299.00	0.92269
299.25	0.92161
299.50	0.91996
299.75	0.91974
300.00	0.91695
300.25	0.91671
300.50	0.91968
300.75	0.92040
301.00	0.91915
301.25	0.91722
301.50	0.91949
301.75	0.91968
302.00	0.92293
302.25	0.92242
302.50	0.92577
302.75	0.92586
303.00	0.93165
303.25	0.93666
303.50	0.93871
303.75	0.94940
304.00	0.95162
304.25	0.95654
304.50	0.95466
304.75	0.96410
305.00	0.97137
305.25	0.97784
305.50	0.97491
305.75	0.98020
306.00	0.97915
306.25	0.98197
306.50	0.98599
306.75	0.98859
307.00	0.98975
307.25	0.98298
307.50	0.97911
307.75	0.97538
308.00	0.96787
308.25	0.95649
308.50	0.94600
308.75	0.93051
309.00	0.91508
309.25	0.90138
309.50	0.88577
309.75	0.84679
310.00	0.82440
310.25	0.80798
310.50	0.78023
310.75	0.75082
311.00	0.72160
311.25	0.70129
311.50	0.65592
311.75	0.63583
312.00	0.60067
312.25	0.56712
312.50	0.53019
312.75	0.50334
313.00	0.48149
313.25	0.44424
313.50	0.41517
313.75	0.38686
314.00	0.36183
314.25	0.34019
314.50	0.31515
314.75	0.29373
315.00	0.26232
315.25	0.23730
315.50	0.21847
315.75	0.19995
316.00	0.18153
316.25	0.16617
316.50	0.15661
316.75	0.14548
317.00	0.13182
317.25	0.12478
317.50	0.11761
317.75	0.10477
318.00	0.10440
318.25	0.098185
318.50	0.092184
318.75	0.085892
319.00	0.083029
319.25	0.078592
319.50	0.072125
319.75	0.070112
320.00	0.070029
320.25	0.063239
320.50	0.060408
320.75	0.062169
321.00	0.056816
321.25	0.058390
321.50	0.053327
321.75	0.054353
322.00	0.046794
322.25	0.052460
322.50	0.049219
322.75	0.046032
323.00	0.047463
323.25	0.045604
323.50	0.047617
323.75	0.044030
324.00	0.042960
324.25	0.043218
324.50	0.039811
324.75	0.041539
325.00	0.042055
325.25	0.042324
325.50	0.038873
325.75	0.036904
326.00	0.035379
326.25	0.035895
326.50	0.035330
326.75	0.035259
327.00	0.036877
327.25	0.037464
327.50	0.035983
327.75	0.035028
328.00	0.034579
328.25	0.034551
328.50	0.034156
328.75	0.033257
329.00	0.031496
329.25	0.031787
329.50	0.032352
329.75	0.034809
330.00	0.030158
330.25	0.028819
330.50	0.034875
330.75	0.030695
331.00	0.029801
331.25	0.030520
331.50	0.032066
331.75	0.027108
332.00	0.031085
332.25	0.030805
332.50	0.030399
332.75	0.030673
333.00	0.028962
333.25	0.029987
333.50	0.030185
333.75	0.031929
334.00	0.028962
334.25	0.029828
334.50	0.030190
334.75	0.031902
335.00	0.028967
335.25	0.028781
335.50	0.024223
335.75	0.030201
336.00	0.029977
336.25	0.029532
336.50	0.027453
336.75	0.030503
337.00	0.030947
337.25	0.030350
337.50	0.028463
337.75	0.026998
338.00	0.029576
338.25	0.030541
338.50	0.030618
338.75	0.029115
339.00	0.029428
339.25	0.030794
339.50	0.031748
339.75	0.029488
340.00	0.032006
340.25	0.029060
340.50	0.030141
340.75	0.030679
341.00	0.027552
341.25	0.033750
341.50	0.029455
341.75	0.030695
342.00	0.032659
342.25	0.031035
342.50	0.031704
342.75	0.029439
343.00	0.032001
343.25	0.030635
343.50	0.032708
343.75	0.030827
344.00	0.032966
344.25	0.030251
344.50	0.032017
344.75	0.030673
345.00	0.029719
345.25	0.033471
345.50	0.031671
345.75	0.032576
346.00	0.031841
346.25	0.033959
346.50	0.034716
346.75	0.033970
347.00	0.033542
347.25	0.032949
347.50	0.033904
347.75	0.034771
348.00	0.034568
348.25	0.034025
348.50	0.034858
348.75	0.034798
349.00	0.035944
349.25	0.035456
349.50	0.034957
349.75	0.036295
350.00	0.036828
350.25	0.038138
350.50	0.038522
350.75	0.039630
351.00	0.038846
351.25	0.038144
351.50	0.039866
351.75	0.039126
352.00	0.039109
352.25	0.039197
352.50	0.041276
352.75	0.040354
353.00	0.039460
353.25	0.042532
353.50	0.044540
353.75	0.041781
354.00	0.041539
354.25	0.042104
354.50	0.043958
354.75	0.043843
355.00	0.044699
355.25	0.043602
355.50	0.045428
355.75	0.045719
356.00	0.048012
356.25	0.046257
356.50	0.048072
356.75	0.048983
357.00	0.048292
357.25	0.048977
357.50	0.049427
357.75	0.051199
358.00	0.051961
358.25	0.052724
358.50	0.052641
358.75	0.051983
359.00	0.052970
359.25	0.052071
359.50	0.053256
359.75	0.055675
360.00	0.054835
360.25	0.054698
360.50	0.055274
360.75	0.057523
361.00	0.057671
361.25	0.058318
361.50	0.059959
361.75	0.060397
362.00	0.060979
362.25	0.060161
362.50	0.061505
362.75	0.059531
363.00	0.062811
363.25	0.063930
363.50	0.064396
363.75	0.063601
364.00	0.063694
364.25	0.066963
364.50	0.066135
364.75	0.065932
365.00	0.067051
365.25	0.068406
365.50	0.071505
365.75	0.071006
366.00	0.072454
366.25	0.074845
366.50	0.073150
366.75	0.073287
367.00	0.072788
367.25	0.072470
367.50	0.074681
367.75	0.077133
368.00	0.076655
368.25	0.077242
368.50	0.080265
368.75	0.081093
369.00	0.081214
369.25	0.081757
369.50	0.084307
369.75	0.083468
370.00	0.084719
370.25	0.085064
370.50	0.087757
370.75	0.088882
371.00	0.087834
371.25	0.090056
371.50	0.090209
371.75	0.092453
372.00	0.091531
372.25	0.093297
372.50	0.094027
372.75	0.094729
373.00	0.096687
373.25	0.097499
373.50	0.097729
373.75	0.10085
374.00	0.099704
374.25	0.099408
374.50	0.10088
374.75	0.10269
375.00	0.10153
375.25	0.10509
375.50	0.10336
375.75	0.10585
376.00	0.10904
376.25	0.10923
376.50	0.11044
376.75	0.11155
377.00	0.11317
377.25	0.11611
377.50	0.11518
377.75	0.11705
378.00	0.11720
378.25	0.11996
378.50	0.12061
378.75	0.12342
379.00	0.12358
379.25	0.12653
379.50	0.12703
379.75	0.12804
380.00	0.13030
380.25	0.13043
380.50	0.13281
380.75	0.13283
381.00	0.13454
381.25	0.13600
381.50	0.13852
381.75	0.13850
382.00	0.13893
382.25	0.14159
382.50	0.14353
382.75	0.14468
383.00	0.14809
383.25	0.14761
383.50	0.15006
383.75	0.15152
384.00	0.15107
384.25	0.15430
384.50	0.15626
384.75	0.15692
385.00	0.15913
385.25	0.16138
385.50	0.16182
385.75	0.16429
386.00	0.16505
386.25	0.16716
386.50	0.16892
386.75	0.17015
387.00	0.17248
387.25	0.17329
387.50	0.17447
387.75	0.17698
388.00	0.17981
388.25	0.18047
388.50	0.18276
388.75	0.18407
389.00	0.18793
389.25	0.18802
389.50	0.19037
389.75	0.19176
390.00	0.19279
390.25	0.19503
390.50	0.19929
390.75	0.20031
391.00	0.20196
391.25	0.20346
391.50	0.20594
391.75	0.20868
392.00	0.20880
392.25	0.21035
392.50	0.21417
392.75	0.21768
393.00	0.21729
393.25	0.21972
393.50	0.22333
393.75	0.22444
394.00	0.22717
394.25	0.22693
394.50	0.22926
394.75	0.23157
395.00	0.23335
395.25	0.23603
395.50	0.23839
395.75	0.24300
396.00	0.24278
396.25	0.24914
396.50	0.25088
396.75	0.25190
397.00	0.25454
397.25	0.25531
397.50	0.25881
397.75	0.26104
398.00	0.26340
398.25	0.26576
398.50	0.26824
398.75	0.27056
399.00	0.27426
399.25	0.27498
399.50	0.27837
399.75	0.27955
400.00	0.28130
400.25	0.28337
400.50	0.28652
400.75	0.28837
401.00	0.29149
401.25	0.29302
401.50	0.29514
401.75	0.29920
402.00	0.30114
402.25	0.30274
402.50	0.30559
402.75	0.31023
403.00	0.31184
403.25	0.31205
403.50	0.31505
403.75	0.31796
404.00	0.32020
404.25	0.32316
404.50	0.32489
404.75	0.32714
405.00	0.32864
405.25	0.33270
405.50	0.33378
405.75	0.33721
406.00	0.33858
406.25	0.34176
406.50	0.34509
406.75	0.34876
407.00	0.35062
407.25	0.35285
407.50	0.35456
407.75	0.35909
408.00	0.35895
408.25	0.36314
408.50	0.36591
408.75	0.36590
409.00	0.37186
409.25	0.37153
409.50	0.37535
409.75	0.37697
410.00	0.37994
410.25	0.38551
410.50	0.38423
410.75	0.38859
411.00	0.38864
411.25	0.39519
411.50	0.39527
411.75	0.39742
412.00	0.40016
412.25	0.40356
412.50	0.40623
412.75	0.40817
413.00	0.40848
413.25	0.41313
413.50	0.41295
413.75	0.41820
414.00	0.41865
414.25	0.42308
414.50	0.42426
414.75	0.42385
415.00	0.42736
415.25	0.42945
415.50	0.43401
415.75	0.43350
416.00	0.43689
416.25	0.44140
416.50	0.44285
416.75	0.44397
417.00	0.44610
417.25	0.44725
417.50	0.45067
417.75	0.45358
418.00	0.45865
418.25	0.45639
418.50	0.46058
418.75	0.46328
419.00	0.46540
419.25	0.46976
419.50	0.47221
419.75	0.47499
420.00	0.47609
420.25	0.48021
420.50	0.48011
420.75	0.48318
421.00	0.48556
421.25	0.48934
421.50	0.49197
421.75	0.49253
422.00	0.49553
422.25	0.49673
422.50	0.50098
422.75	0.50238
423.00	0.50404
423.25	0.50712
423.50	0.51083
423.75	0.51102
424.00	0.51182
424.25	0.51454
424.50	0.51689
424.75	0.51859
425.00	0.51966
425.25	0.52123
425.50	0.52270
425.75	0.52665
426.00	0.52703
426.25	0.52641
426.50	0.53020
426.75	0.53291
427.00	0.53384
427.25	0.53417
427.50	0.53798
427.75	0.53772
428.00	0.53935
428.25	0.54092
428.50	0.53930
428.75	0.54278
429.00	0.54163
429.25	0.54524
429.50	0.54455
429.75	0.54561
430.00	0.54720
430.25	0.54534
430.50	0.54584
430.75	0.54947
431.00	0.54745
431.25	0.54772
431.50	0.54822
431.75	0.54682
432.00	0.54737
432.25	0.54531
432.50	0.54506
432.75	0.54502
433.00	0.54281
433.25	0.54394
433.50	0.54071
433.75	0.54110
434.00	0.53905
434.25	0.53886
434.50	0.53772
434.75	0.53585
435.00	0.53434
435.25	0.53249
435.50	0.52875
435.75	0.52707
436.00	0.52434
436.25	0.52115
436.50	0.51767
436.75	0.51647
437.00	0.51355
437.25	0.51034
437.50	0.50913
437.75	0.50495
438.00	0.50194
438.25	0.49917
438.50	0.49643
438.75	0.49183
439.00	0.49023
439.25	0.48644
439.50	0.48421
439.75	0.47957
440.00	0.47468
440.25	0.47166
440.50	0.46766
440.75	0.46670
441.00	0.45854
441.25	0.45731
441.50	0.45223
441.75	0.44816
442.00	0.44435
442.25	0.43785
442.50	0.43421
442.75	0.43155
443.00	0.42623
443.25	0.42352
443.50	0.41803
443.75	0.41355
444.00	0.40942
444.25	0.40390
444.50	0.39896
444.75	0.39498
445.00	0.39162
445.25	0.38716
445.50	0.38089
445.75	0.37644
446.00	0.37243
446.25	0.36770
446.50	0.36175
446.75	0.35877
447.00	0.35413
447.25	0.34871
447.50	0.34609
447.75	0.34106
448.00	0.33587
448.25	0.33123
448.50	0.32647
448.75	0.32296
449.00	0.31743
449.25	0.31438
449.50	0.30975
449.75	0.30339
450.00	0.29831
450.25	0.29521
450.50	0.29065
450.75	0.28847
451.00	0.28362
451.25	0.27926
451.50	0.27448
451.75	0.27202
452.00	0.26640
452.25	0.26273
452.50	0.26008
452.75	0.25623
453.00	0.24993
453.25	0.24667
453.50	0.24255
453.75	0.24065
454.00	0.23648
454.25	0.23401
454.50	0.23101
454.75	0.22845
455.00	0.22674
455.25	0.22246
455.50	0.21868
455.75	0.21455
456.00	0.21220
456.25	0.20916
456.50	0.20620
456.75	0.20098
457.00	0.19880
457.25	0.19727
457.50	0.19350
457.75	0.19079
458.00	0.18742
458.25	0.18422
458.50	0.18221
458.75	0.17816
459.00	0.17685
459.25	0.17416
459.50	0.17093
459.75	0.16897
460.00	0.16443
460.25	0.16255
460.50	0.15981
460.75	0.15819
461.00	0.15616
461.25	0.15292
461.50	0.15056
461.75	0.14991
462.00	0.14720
462.25	0.14467
462.50	0.14281
462.75	0.14133
463.00	0.13929
463.25	0.13625
463.50	0.13438
463.75	0.13274
464.00	0.13057
464.25	0.12859
464.50	0.12725
464.75	0.12462
465.00	0.12281
465.25	0.12214
465.50	0.12007
465.75	0.11858
466.00	0.11519
466.25	0.11547
466.50	0.11377
466.75	0.11107
467.00	0.11080
467.25	0.10782
467.50	0.10776
467.75	0.10537
468.00	0.10443
468.25	0.10283
468.50	0.10058
468.75	0.10072
469.00	0.099298
469.25	0.097784
469.50	0.096791
469.75	0.094565
470.00	0.092826
470.25	0.091904
470.50	0.090456
470.75	0.089134
471.00	0.087313
471.25	0.086633
471.50	0.086205
471.75	0.084368
472.00	0.082799
472.25	0.081888
472.50	0.079936
472.75	0.079321
473.00	0.078082
473.25	0.077445
473.50	0.075734
473.75	0.074099
474.00	0.074017
474.25	0.071362
474.50	0.071620
474.75	0.069623
475.00	0.068993
475.25	0.068175
475.50	0.067084
475.75	0.065597
476.00	0.064199
476.25	0.063529
476.50	0.062301
476.75	0.059887
477.00	0.059717
477.25	0.058499
477.50	0.058713
477.75	0.057441
478.00	0.056146
478.25	0.054857
478.50	0.053557
478.75	0.052981
479.00	0.052082
479.25	0.050848
479.50	0.051637
479.75	0.049882
480.00	0.050003
480.25	0.048434
480.50	0.047990
480.75	0.046778
481.00	0.047414
481.25	0.046224
481.50	0.044496
481.75	0.045571
482.00	0.043574
482.25	0.042861
482.50	0.041715
482.75	0.041846
483.00	0.040239
483.25	0.040755
483.50	0.039389
483.75	0.039603
484.00	0.038352
484.25	0.038056
484.50	0.037864
484.75	0.035517
485.00	0.036932
485.25	0.035237
485.50	0.035357
485.75	0.034359
486.00	0.033745
486.25	0.033706
486.50	0.031523
486.75	0.031628
487.00	0.030585
487.25	0.031128
487.50	0.030081
487.75	0.029357
488.00	0.029669
488.25	0.029532
488.50	0.030185
488.75	0.028051
489.00	0.027025
489.25	0.027782
489.50	0.027102
489.75	0.027459
490.00	0.025797
490.25	0.025972
490.50	0.025731
490.75	0.023652
491.00	0.024980
491.25	0.022401
491.50	0.025111
491.75	0.023531
492.00	0.022659
492.25	0.023082
492.50	0.022281
492.75	0.022369
493.00	0.020849
493.25	0.021957
493.50	0.021924
493.75	0.021518
494.00	0.020739
494.25	0.021403
494.50	0.019714
494.75	0.021069
495.00	0.021250
495.25	0.019862
495.50	0.018896
495.75	0.019056
496.00	0.018452
496.25	0.018781
496.50	0.018101
496.75	0.019050
497.00	0.017437
497.25	0.018134
497.50	0.016971
497.75	0.017476
498.00	0.016286
498.25	0.017459
498.50	0.017136
498.75	0.016198
499.00	0.015885
499.25	0.016231
499.50	0.015962
499.75	0.015177
500.00	0.015819
500.25	0.015287
500.50	0.015731
500.75	0.014393
501.00	0.013329
501.25	0.014700
501.50	0.013976
501.75	0.013664
502.00	0.013817
502.25	0.013993
502.50	0.015715
502.75	0.013077
503.00	0.013439
503.25	0.012951
503.50	0.012550
503.75	0.012298
504.00	0.013071
504.25	0.012539
504.50	0.010926
504.75	0.011788
505.00	0.010674
505.25	0.010839
505.50	0.012122
505.75	0.011042
506.00	0.011749
506.25	0.010586
506.50	0.011228
506.75	0.010290
507.00	0.011683
507.25	0.011009
507.50	0.010060
507.75	0.010455
508.00	0.0098404
508.25	0.010872
508.50	0.010224
508.75	0.0090176
509.00	0.0098624
509.25	0.0094126
509.50	0.010043
509.75	0.0095662
510.00	0.0090780
510.25	0.0096155
510.50	0.0097033
510.75	0.010241
511.00	0.0088366
511.25	0.0087927
511.50	0.0085569
511.75	0.0090122
512.00	0.0087598
512.25	0.0090122
512.50	0.0092754
512.75	0.0088476
513.00	0.0078438
513.25	0.0077725
513.50	0.0085459
513.75	0.0093467
514.00	0.0076902
514.25	0.0070046
514.50	0.0077835
514.75	0.0093577
515.00	0.0071911
515.25	0.0092919
515.50	0.0073666
515.75	0.0076793
516.00	0.0081619
516.25	0.0067248
516.50	0.0060063
516.75	0.0061324
517.00	0.0077396
517.25	0.0064670
517.50	0.0063738
517.75	0.0060502
518.00	0.0057594
518.25	0.0070759
518.50	0.0052658
518.75	0.0076244
519.00	0.0055016
519.25	0.0071362
519.50	0.0067413
519.75	0.0052767
520.00	0.0063134
520.25	0.0057210
520.50	0.0066042
520.75	0.0048983
521.00	0.0051780
521.25	0.0053974
521.50	0.0051396
521.75	0.0058691
522.00	0.0053261
522.25	0.0050628
522.50	0.0051835
522.75	0.0060611
523.00	0.0044320
523.25	0.0050354
523.50	0.0058253
523.75	0.0058966
524.00	0.0057265
524.25	0.0033185
524.50	0.0058911
524.75	0.0050957
525.00	0.0051396
525.25	0.0056223
525.50	0.0042894
525.75	0.0054248
526.00	0.0046185
526.25	0.0063080
526.50	0.0044211
526.75	0.0057540
527.00	0.0048654
527.25	0.0041742
527.50	0.0045527
527.75	0.0043114
528.00	0.0052493
528.25	0.0053755
528.50	0.0048489
528.75	0.0034008
529.00	0.0039932
529.25	0.0043936
529.50	0.0046405
529.75	0.0049751
530.00	0.0041249
530.25	0.0042565
530.50	0.0041797
530.75	0.0038341
531.00	0.0033569
531.25	0.0036257
531.50	0.0043881
531.75	0.0032582
532.00	0.0045033
532.25	0.0042400
532.50	0.0058417
532.75	0.0045966
533.00	0.0033898
533.25	0.0036915
533.50	0.0026493
533.75	0.0048489
534.00	0.0030333
534.25	0.0042839
534.50	0.0046295
534.75	0.0043662
535.00	0.0045033
535.25	0.0033789
535.50	0.0035105
535.75	0.0040865
536.00	0.0038616
536.25	0.0031156
536.50	0.0033898
536.75	0.0036257
537.00	0.0038780
537.25	0.0039274
537.50	0.0028962
537.75	0.0032801
538.00	0.0035160
538.25	0.0033569
538.50	0.0043552
538.75	0.0034282
539.00	0.0043717
539.25	0.0037683
539.50	0.0036970
539.75	0.0029017
540.00	0.0027152
540.25	0.0044869
540.50	0.0035763
540.75	0.0038725
541.00	0.0039603
541.25	0.0035379
541.50	0.0037299
541.75	0.0022380
542.00	0.0033295
542.25	0.0016620
542.50	0.0037135
542.75	0.0025890
543.00	0.0038287
543.25	0.0037025
543.50	0.0035215
543.75	0.0035160
544.00	0.0017278
544.25	0.0033514
544.50	0.0033514
544.75	0.0045582
545.00	0.0020899
545.25	0.0029675
545.50	0.0044211
545.75	0.0027536
546.00	0.0036860
546.25	0.0030827
546.50	0.0024190
546.75	0.0034941
547.00	0.0036092
547.25	0.0043223
547.50	0.0022599
547.75	0.0036531
548.00	0.0010861
548.25	0.0024190
548.50	0.0036038
548.75	0.0027042
549.00	0.0031375
549.25	0.0034776
549.50	0.0041303
549.75	0.0021831
550.00	0.0030004
550.25	0.0024354
550.50	0.0024464
550.75	0.0045472
551.00	0.0025287
551.25	0.0044101
551.50	0.0034392
551.75	0.0051561
552.00	0.0028687
552.25	0.0027206
552.50	0.0032747
552.75	0.0034557
553.00	0.0034502
553.25	0.0023367
553.50	0.0034337
553.75	0.0031540
554.00	0.0020624
554.25	0.0030168
554.50	0.0043991
554.75	0.0036696
555.00	0.0023861
555.25	0.0029181
555.50	0.0020240
555.75	0.0034666
556.00	0.0034228
556.25	0.0022873
556.50	0.0039054
556.75	0.0045472
557.00	0.0020240
557.25	0.0027426
557.50	0.0015249
557.75	0.0033460
558.00	0.0012342
558.25	0.0029017
558.50	0.0012232
558.75	0.0024903
559.00	0.0022434
559.25	0.0024793
559.50	0.0034941
559.75	0.0028029
560.00	0.0023367
560.25	0.0017169
560.50	0.0037464
560.75	0.0024464
561.00	0.0025561
561.25	0.0022105
561.50	0.0020734
561.75	0.0021831
562.00	8.7763e-05
562.25	0.0037519
562.50	0.0023641
562.75	0.0024903
563.00	0.0026384
563.25	0.0012890
563.50	0.0047337
563.75	0.0018979
564.00	0.0015907
564.25	0.0022709
564.50	0.0010916
564.75	0.0027920
565.00	0.0014700
565.25	0.0026274
565.50	0.0019472
565.75	0.0040097
566.00	0.0027152
566.25	0.0021392
566.50	0.0015413
566.75	0.0024903
567.00	0.0036038
567.25	0.0015249
567.50	0.0031540
567.75	0.0019418
568.00	0.0037409
568.25	0.0013603
568.50	0.00078438
568.75	0.0035215
569.00	0.0031704
569.25	0.0034502
569.50	0.0020076
569.75	0.0022763
570.00	0.0030168
570.25	0.0034337
570.50	0.0015797
570.75	0.0030827
571.00	0.0014920
571.25	0.0020185
571.50	0.0034831
571.75	0.0030059
572.00	0.0019637
572.25	0.0012616
572.50	0.0030004
572.75	0.0012397
573.00	0.0015029
573.25	0.0019034
573.50	0.0020185
573.75	0.0029565
574.00	0.0023586
574.25	0.0027042
574.50	0.0016291
574.75	0.0026055
575.00	0.0017827
575.25	0.00095442
575.50	0.0021831
575.75	0.0024464
576.00	0.0021666
576.25	0.0017607
576.50	0.0030936
576.75	0.0034337
577.00	0.0018814
577.25	0.0025616
577.50	0.0023531
577.75	0.0024299
578.00	0.0018321
578.25	0.0025561
578.50	0.0012616
578.75	0.0020185
579.00	0.0020844
579.25	0.0010312
579.50	0.0013110
579.75	0.0014975
580.00	0.0024519
580.25	0.0032198
580.50	0.0013932
580.75	0.0020350
581.00	0.0016620
581.25	0.0023806
581.50	0.00094894
581.75	0.0023477
582.00	0.0010093
582.25	0.0019966
582.50	0.0033295
582.75	0.0017717
583.00	0.0025835
583.25	0.0019472
583.50	0.0026603
583.75	0.0019692
584.00	0.0025506
584.25	0.0012835
584.50	0.0023367
584.75	0.0032088
585.00	0.0022873
585.25	0.0029565
585.50	0.0015084
585.75	0.0018979
586.00	0.0015523
586.25	0.0011245
586.50	0.0019911
586.75	0.00074598
587.00	0.0026713
587.25	0.0022599
587.50	0.0025835
587.75	0.0024519
588.00	0.0029949
588.25	0.0019966
588.50	0.0015633
588.75	0.0022270
589.00	0.0015468
589.25	0.0028413
589.50	0.0013494
589.75	0.0014207
590.00	0.0024080
590.25	0.0028633
590.50	0.0026877
590.75	0.0035379
591.00	0.0036586
591.25	0.0011848
591.50	0.0018430
591.75	0.0027042
592.00	0.0015523
592.25	0.0024135
592.50	0.0014700
592.75	0.0036147
593.00	0.0019582
593.25	0.0013384
593.50	0.0021996
593.75	0.0012397
594.00	0.0035983
594.25	0.0020350
594.50	0.0023367
594.75	0.0023531
595.00	0.0025232
595.25	0.0022544
595.50	0.00071307
595.75	0.0013658
596.00	0.0018430
596.25	0.0021721
596.50	0.0017937
596.75	0.0023038
597.00	0.0022873
597.25	0.0027536
597.50	0.0023312
597.75	0.00084472
