279	-0.00031
280	-0.00005
281	-0.00018
282	0.0016
283	-0.00075
284	-0.00005
285	-0.00044
286	0.00022
287	-0.00057
288	0.00086
289	-0.0003
290	0.00008
291	-0.00054
292	0.00033
293	-0.00028
294	-0.00053
295	-0.00028
296	-0.00028
297	0.00043
298	-0.00039
299	-0.00038
300	0.00041
301	0.00052
302	0.00007
303	0.00028
304	0.00059
305	0.00119
306	0.00106
307	0.00275
308	0.00457
309	0.00452
310	0.00563
311	0.01109
312	0.01444
313	0.0168
314	0.02511
315	0.03078
316	0.03551
317	0.05741
318	0.0624
319	0.08877
320	0.09584
321	0.14263
322	0.13333
323	0.14847
324	0.25035
325	0.22194
326	0.36295
327	0.42703
328	0.35577
329	0.57277
330	0.56872
331	0.49039
332	0.59019
333	0.60952
334	0.5733
335	0.66716
336	0.59567
337	0.54156
338	0.65042
339	0.70574
340	0.78212
341	0.74694
342	0.80378
343	0.84373
344	0.63955
345	0.79288
346	0.80006
347	0.76023
348	0.79752
349	0.77845
350	0.94368
351	0.85463
352	0.7855
353	0.93094
354	1.00929
355	0.94499
356	0.82373
357	0.76127
358	0.63274
359	0.94954
360	0.87506
361	0.83566
362	0.97043
363	0.93558
364	0.95217
365	1.10878
366	1.16177
367	1.14971
368	1.05105
369	1.18728
370	1.06923
371	1.17756
372	1.02065
373	0.8494
374	0.88005
375	1.06236
376	1.05224
377	1.25482
378	1.30019
379	1.03826
380	1.20707
381	1.05349
382	0.78946
383	0.68176
384	0.97022
385	0.98967
386	1.04071
387	0.99442
388	0.96258
389	1.18906
390	1.21626
391	1.37973
392	1.0533
393	0.54596
394	1.0794
395	1.35332
396	0.81523
397	1.00817
398	1.54749
399	1.68482
400	1.72929
401	1.82855
402	1.85329
403	1.7571
405	1.80692
406	1.70409
407	1.75389
408	1.7918
409	1.97473
410	1.60646
411	1.87733
412	1.9753
413	1.85959
414	1.9517
415	1.91704
416	2.0037
417	1.87375
418	1.85002
419	1.91042
420	1.79145
421	2.01202
422	1.92346
423	1.85649
424	1.89544
425	1.83484
426	1.8602
427	1.71193
428	1.84316
429	1.70401
430	1.38306
431	1.45082
432	1.94999
433	2.04693
434	1.68347
435	1.92079
436	2.12256
437	2.02579
438	1.83909
439	1.94136
440	1.97444
441	2.13192
442	2.18422
443	2.13243
444	2.17764
445	2.15085
446	2.06393
447	2.23934
448	2.19091
449	2.26458
450	2.39232
451	2.4035
452	2.32709
453	2.1285
454	2.345
455	2.23946
456	2.37416
457	2.36934
458	2.25324
459	2.29899
460	2.25872
461	2.35482
462	2.36481
463	2.34221
464	2.30306
465	2.29178
466	2.31633
467	2.25979
468	2.2661
469	2.26658
470	2.16392
471	2.25243
472	2.37722
473	2.23237
474	2.29071
475	2.23928
476	2.17796
477	2.22634
478	2.24269
479	2.27991
480	2.26103
481	2.30097
482	2.29496
483	2.28568
484	2.22555
485	2.19714
486	1.74908
487	2.05015
488	2.20601
489	2.10445
490	2.27075
491	2.20917
492	2.04296
493	2.2303
494	2.20892
495	2.25415
496	2.25935
497	2.24113
498	2.04761
499	2.18932
500	2.03716
501	1.99869
502	2.01959
503	2.06609
504	1.92956
505	2.01802
506	2.09365
507	2.02647
508	1.97308
509	2.0905
510	2.04729
511	2.09504
512	2.0156
513	2.02161
514	1.95552
515	1.99695
516	1.87131
517	1.70512
518	1.7033
519	1.89072
520	1.93681
521	1.97979
522	1.93571
523	1.93063
524	2.01469
525	1.94267
526	1.76608
527	1.75639
528	1.87532
529	1.93976
530	1.89595
531	1.91428
532	1.7961
533	1.85348
534	1.82095
535	1.91139
536	1.85975
537	1.85955
538	1.86258
539	1.81386
540	1.74247
541	1.79525
542	1.77248
543	1.7652
544	1.80744
545	1.78659
546	1.78755
547	1.74722
548	1.77654
549	1.77772
550	1.75889
551	1.77957
552	1.7718
553	1.7673
554	1.77191
555	1.7505
556	1.70825
557	1.68768
558	1.63994
559	1.63894
560	1.63548
561	1.5995
562	1.59779
563	1.60477
564	1.60773
565	1.53989
566	1.54891
567	1.56182
568	1.4674
569	1.50631
570	1.43342
571	1.40997
572	1.44879
573	1.43396
574	1.41891
575	1.36871
576	1.38526
577	1.38131
578	1.34093
579	1.40241
580	1.46291
581	1.48645
582	1.55807
583	1.54128
584	1.53804
585	1.51083
586	1.53137
587	1.56671
588	1.42688
589	1.25526
590	1.4412
591	1.41358
592	1.4168
593	1.45295
594	1.36588
595	1.41503
596	1.45762
597	1.4197
598	1.42694
599	1.42716
600	1.37615
601	1.39321
602	1.40814
603	1.43045
604	1.45679
