279	0.00048
280	0.00048
281	0.00048
282	0.00211
283	-0.00275
284	0.00047
285	-0.00111
286	0.00046
287	0.00045
288	-0.00261
289	-0.00108
290	0.00044
291	0.00044
292	-0.00105
293	-0.00105
294	-0.00104
295	0.00193
296	0.00195
297	0.00346
298	0.01245
299	0.02452
300	0.04759
301	0.09863
302	0.16181
303	0.4391
304	0.61033
305	1.20602
306	1.24661
307	1.79161
308	2.36661
309	2.57721
310	3.11692
311	5.28775
312	5.45008
313	6.53184
314	7.27324
315	9.79721
316	9.21236
317	10.56408
318	11.31342
319	13.7305
320	17.34179
321	16.43215
322	14.24885
323	14.1768
324	20.00811
325	22.4447
326	27.8443
327	21.58702
328	18.66831
329	21.51063
330	22.7972
331	21.33864
332	26.92151
333	28.22862
334	24.96128
335	23.12313
336	19.50398
337	20.28183
338	23.46086
339	26.25795
340	36.66475
341	32.38706
342	30.96991
343	32.4133
344	18.5728
345	22.25097
346	24.26995
347	29.73078
348	29.22599
349	28.5666
350	37.99741
351	37.52277
352	35.6623
353	38.27117
354	41.94802
355	40.09792
356	38.13499
357	31.93135
358	27.20873
359	35.59747
360	41.60266
361	35.53241
362	37.98246
363	39.17029
364	42.45531
365	44.49552
366	51.62158
367	49.92339
368	45.13217
369	48.85971
370	48.70935
371	49.48317
372	42.28436
373	38.45978
374	39.34679
375	42.69813
376	44.79394
377	51.25492
378	58.76741
379	46.60938
380	49.3406
381	49.86559
382	36.36229
383	29.41423
384	36.90338
385	44.90942
386	41.40997
387	42.2523
388	41.88518
389	47.59503
390	52.79293
391	54.81015
392	40.81641
393	20.63279
394	34.18615
395	53.54222
396	44.89242
397	30.231
398	63.23298
399	71.57581
400	72.8919
401	77.96476
402	81.37897
403	75.9932
404	79.18836
405	77.26401
406	72.56197
407	74.88531
408	77.97692
409	83.83728
410	68.56996
411	82.13331
412	84.75101
413	80.64325
414	84.23823
415	82.81877
416	86.70916
417	80.35564
418	79.454
419	81.04133
420	77.59201
421	87.37801
422	82.54959
423	81.27511
424	84.26512
425	80.8776
426	82.13746
427	74.49226
428	80.46614
429	74.6409
430	58.3624
431	69.27932
432	82.48998
433	84.66949
434	66.72503
435	69.44107
436	67.50341
437	57.91862
438	52.72055
439	61.68808
440	63.12056
441	75.80669
442	86.15004
443	87.96339
444	89.19976
445	82.26949
446	78.49516
447	79.25064
448	68.82185
449	65.36063
450	73.20226
451	72.21649
452	60.68977
453	48.48258
454	46.78374
455	45.95324
456	51.97553
457	58.20321
458	60.14186
459	67.45756
460	77.20308
461	88.55561
462	95.75143
463	100.6598
464	103.4833
465	107.3703
466	105.553
467	106.7223
468	106.6677
469	107.1348
470	101.0598
471	106.3675
472	110.5912
473	105.6417
474	109.7708
475	106.806
476	103.5803
477	109.3657
478	107.6808
479	110.1731
480	108.4468
481	110.7615
482	108.8843
483	107.6786
484	105.708
485	101.3009
486	83.83868
487	97.27187
488	103.2643
489	102.5008
490	107.5685
491	104.3493
492	97.72957
493	105.1837
494	106.1178
495	106.8752
496	107.0444
497	107.6819
498	99.27785
499	106.5228
500	100.8394
501	99.60336
502	101.8082
503	106.2874
504	101.2824
505	106.6674
506	109.9613
507	106.053
508	102.2657
509	109.0085
510	104.7449
511	106.7998
512	105.1482
513	103.2215
514	99.77468
515	102.4593
516	99.33004
517	85.0651
518	90.44595
519	97.891
520	101.8639
521	102.0089
522	101.9087
523	99.22797
524	106.2205
525	103.0589
526	96.05624
527	94.27415
528	101.6115
529	105.5585
530	103.5733
531	106.3748
532	99.69475
533	100.9075
534	101.1834
535	105.4632
536	102.9109
537	101.0011
538	103.1517
539	99.37505
540	96.35746
541	99.87487
542	100.4629
543	99.12153
544	101.9228
545	101.9993
546	100.509
547	99.50745
548	101.2488
549	102.0463
550	100.6436
551	100.8465
552	100.8756
553	100.6195
554	102.068
555	101.9753
556	98.76787
557	98.23409
558	97.25721
559	96.51292
560	98.33582
561	97.34206
562	98.23424
563	99.6237
564	99.26524
565	96.22547
566	96.7326
567	99.62981
568	94.90623
569	97.03655
570	93.87257
571	93.98118
572	98.37115
573	97.59792
574	96.6748
575	93.51045
576	95.0601
577	95.66781
578	92.46912
579	95.70894
580	96.42445
581	96.63716
582	98.83582
583	98.3345
584	98.51849
585	95.6048
586	96.18619
587	97.58879
588	93.55561
589	81.16943
590	92.64654
591	93.03454
592	93.02236
593	93.6573
594	91.92657
595	92.06537
596	94.65427
597	93.7539
598	92.69354
599	94.17482
600	93.0715
601	91.93735
602	91.06181
603	94.83083
604	94.70277
