280	-0.00019
281	0.00046
282	0.00005
283	-0.00012
284	-0.00012
285	-0.00012
286	-0.00044
287	0.00005
288	-0.00027
289	-0.00019
290	-0.00019
291	-0.00003
292	0.00088
293	-0.00026
294	0.00057
295	-0.00018
296	-0.00034
297	0.00162
298	-0.00011
299	0.00004
300	0.00026
301	0.00116
302	0.00155
303	0.00352
304	0.00532
305	0.00853
306	0.01048
307	0.01718
308	0.02545
309	0.02908
310	0.04855
311	0.08682
312	0.12093
313	0.16176
314	0.22332
315	0.29783
316	0.34263
317	0.53499
318	0.53739
319	0.77446
320	0.85299
321	1.11137
322	1.08305
323	1.10637
324	1.61486
325	1.57765
326	2.31391
327	2.55167
328	2.21687
329	2.90169
330	3.26901
331	2.73415
332	3.11801
333	3.14855
334	3.00155
335	3.44393
336	3.06215
337	2.82348
338	3.27535
339	3.54746
340	3.89332
341	3.61186
342	3.88251
343	3.94493
344	3.15046
345	3.91548
346	3.83983
347	3.94777
348	3.92415
349	3.79785
350	4.49572
351	4.28784
352	4.11699
353	4.39161
354	4.87243
355	4.8371
356	4.49246
357	3.70013
358	3.18213
359	4.16914
360	4.7566
361	4.09393
362	4.3465
363	4.61141
364	4.93593
365	5.06599
366	5.9293
367	5.76231
368	5.31404
369	5.70391
370	5.79601
371	5.73805
372	4.98112
373	4.67344
374	4.60579
375	4.87788
376	5.20233
377	5.89325
378	6.76377
379	5.44681
380	5.64895
381	5.75664
382	4.28503
383	3.48144
384	4.29141
385	5.22693
386	4.90428
387	4.93559
388	4.9138
389	5.62648
390	6.18864
391	6.90548
392	5.81895
393	2.9442
394	4.71812
395	6.68557
396	5.08279
397	4.01009
398	7.48278
399	8.43593
400	8.64451
401	9.13885
402	9.3692
403	8.71241
404	8.88896
405	8.95502
406	8.4449
407	8.77135
408	9.25063
409	9.544
410	8.07849
411	9.7214
412	9.80005
413	9.30279
414	9.61623
415	9.5191
416	10.10963
417	9.19646
418	9.33898
419	9.52228
420	9.30146
421	9.99045
422	9.1593
423	9.37923
424	9.62018
425	9.29549
426	9.55595
427	8.55601
428	9.21049
429	8.53376
430	6.67438
431	8.26377
432	9.43172
433	10.15467
434	8.8663
435	9.81794
436	10.78775
437	10.14084
438	9.0058
439	10.00827
440	9.90352
441	10.85773
442	11.09485
443	10.88325
444	11.10827
445	10.6418
446	10.75224
447	11.65101
448	11.41562
449	11.6769
450	12.44862
451	12.30509
452	11.78001
453	11.16758
454	11.94366
455	11.68244
456	12.25055
457	12.2839
458	11.62814
459	11.86722
460	11.96346
461	12.25366
462	12.41424
463	12.15959
464	11.87314
465	12.1165
466	11.82694
467	11.87587
468	11.93348
469	12.02766
470	11.30311
471	11.91183
472	12.37993
473	11.74886
474	12.21555
475	11.84395
476	11.55227
477	12.15598
478	12.01926
479	12.24652
480	12.13383
481	12.47136
482	12.394
483	12.35918
484	12.07375
485	11.3165
486	9.87618
487	11.2769
488	11.66107
489	11.93645
490	12.30751
491	11.9386
492	11.50611
493	11.96261
494	12.32958
495	12.03876
496	12.31991
497	12.43412
498	11.55247
499	12.28595
500	11.51858
501	11.32428
502	11.74586
503	11.46585
504	11.75479
505	12.3253
506	12.19176
507	11.71756
508	11.78664
509	12.01751
510	11.93488
511	12.44233
512	11.73638
513	11.75887
514	11.57672
515	11.89239
516	10.45201
517	10.66003
518	10.21751
519	11.36531
520	11.32825
521	11.74792
522	11.25506
523	11.64045
524	11.81168
525	11.67876
526	10.21427
527	10.99584
528	11.57334
529	11.55599
530	11.79109
531	11.75568
532	10.72373
533	11.49194
534	11.35446
535	12.00743
536	11.32114
537	11.6569
538	11.60407
539	11.01421
540	10.6157
541	11.02415
542	11.00278
543	10.96879
544	11.11845
545	11.1243
546	11.08415
547	10.91674
548	11.27172
549	11.30033
550	11.18646
551	11.37813
552	11.25814
553	11.31987
554	11.42352
555	11.38575
556	11.04368
557	11.03715
558	10.70509
559	10.77326
560	11.07559
561	10.65889
562	10.79347
563	10.74832
564	10.74538
565	10.38187
566	10.59617
567	10.62845
568	9.64461
569	9.85505
570	9.71266
571	9.78839
572	9.89726
573	9.92438
574	9.79227
575	9.60932
576	9.82798
577	9.85908
578	9.65219
579	10.13054
580	10.34961
581	10.52985
582	10.8894
583	10.92256
584	10.90888
585	10.3729
586	10.50307
587	9.96431
588	8.12106
589	7.33317
590	8.76365
591	8.49221
592	8.97678
593	9.43185
594	7.99967
595	9.20977
596	9.3252
597	9.32678
598	9.60302
599	10.03151
600	10.05275
601	9.97999
602	10.14498
603	10.70672
604	10.71922
